"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"2913",500,1000,200,0.8,0.706,0.848,169.077,183.9825,200.379,1.00146512411044,15000,5000,20,500
"2914",500,1000,200,0.8,0.696,0.836,195.016,213.516,232.68,1.0028979651743,15000,5000,20,500
"2915",500,1000,200,0.8,0.688,0.85,175.078,190.494,208.687,1.00173191933782,15000,5000,20,500
"2916",500,1000,200,0.8,0.644,0.832,156.059,171.5415,186.354,0.9996428267613,15000,5000,20,500
"2917",500,1000,200,0.8,0.67,0.87,173.717,190.002,207.532,0.999885160710149,15000,5000,20,500
"2918",500,1000,200,0.8,0.634,0.824,161.615,177.9,192.797,0.999823685231302,15000,5000,20,500
"2919",500,1000,200,0.8,0.656,0.84,185.35,202.875,222.48,0.999882387531973,15000,5000,20,500
"2920",500,1000,200,0.8,0.682,0.858,182.046,199.539,217.572,1.00267713313172,15000,5000,20,500
"2921",500,1000,200,0.8,0.686,0.874,179.021,196.8,213.898,1.00272180915005,15000,5000,20,500
"2922",500,1000,200,0.8,0.668,0.85,189.645,206.2935,226.993,1.00021803165548,15000,5000,20,500
"2923",500,1000,200,0.8,0.668,0.84,174.891,190.9515,208.694,1.00064656980637,15000,5000,20,500
"2924",500,1000,200,0.8,0.66,0.85,190.106,207.763,228.485,1.00283349029388,15000,5000,20,500
"2925",500,1000,200,0.8,0.68,0.85,184.42,203.005,222.407,1.00038731984392,15000,5000,20,500
"2926",500,1000,200,0.8,0.676,0.856,186.881,205.91,224.756,1.00115818225102,15000,5000,20,500
"2927",500,1000,200,0.8,0.678,0.838,182.378,199.0345,218.173,1.00283804930315,15000,5000,20,500
"2928",500,1000,200,0.8,0.664,0.836,193.936,212.59,234.716,1.00132971165331,15000,5000,20,500
"2929",500,1000,200,0.8,0.682,0.87,184.899,202.2715,220.668,1.00331965384791,15000,5000,20,500
"2930",500,1000,200,0.8,0.666,0.834,183.69,201.053,219.229,1.00073907812409,15000,5000,20,500
"2931",500,1000,200,0.8,0.676,0.83,214.615,236.8005,261.77,1.00038120107803,15000,5000,20,500
"2932",500,1000,200,0.8,0.638,0.83,170.944,187.885,204.781,1.00365731649269,15000,5000,20,500
"2933",500,1000,200,0.8,0.678,0.83,188.961,206.258,226.814,1.00091010528081,15000,5000,20,500
"2934",500,1000,200,0.8,0.678,0.834,178.678,195.928,213.721,1.00054596837888,15000,5000,20,500
"2935",500,1000,200,0.8,0.7,0.838,186.692,203.895,221.776,1.00264036145419,15000,5000,20,500
"2936",500,1000,200,0.8,0.65,0.838,180.365,197.835,217.559,0.999531116137662,15000,5000,20,500
"2937",500,1000,200,0.8,0.678,0.832,174.183,192.082,209.206,1.0008428322396,15000,5000,20,500
"2938",500,1000,200,0.8,0.676,0.862,182.137,199.465,217.201,1.00073572585417,15000,5000,20,500
"2939",500,1000,200,0.8,0.706,0.868,187.186,204.4365,223.903,0.999939274984546,15000,5000,20,500
"2940",500,1000,200,0.8,0.666,0.838,178.808,196.7125,215.525,0.999563727341705,15000,5000,20,500
"2941",500,1000,200,0.8,0.682,0.848,185.873,202.2395,222.47,1.00152222576293,15000,5000,20,500
"2942",500,1000,200,0.8,0.678,0.858,196.103,214.7125,236.452,1.00194935145799,15000,5000,20,500
"2943",500,1000,200,0.8,0.676,0.856,177.438,195.4745,213.039,1.00003475837419,15000,5000,20,500
"2944",500,1000,200,0.8,0.682,0.846,169.999,185.8015,202.775,1.00096915000949,15000,5000,20,500
"2945",500,1000,200,0.8,0.654,0.838,188.591,207.0955,227.485,0.999369041824684,15000,5000,20,500
"2946",500,1000,200,0.8,0.67,0.838,195.316,213.517,235.955,1.00194712122711,15000,5000,20,500
"2947",500,1000,200,0.8,0.714,0.874,195.24,212.884,233.739,1.0018349760955,15000,5000,20,500
"2948",500,1000,200,0.8,0.684,0.842,179.68,198.405,216.93,0.999717843281293,15000,5000,20,500
"2949",500,1000,200,0.8,0.636,0.828,195.914,214.3075,236.55,1.00053492519376,15000,5000,20,500
"2950",500,1000,200,0.8,0.648,0.826,173.342,190.6445,207.974,0.999728055714554,15000,5000,20,500
"2951",1000,1000,200,0.8,0.668,0.842,178.39,190.2015,201.915,1.00116566621703,15000,5000,20,500
"2952",1000,1000,200,0.8,0.655,0.824,186.134,199.0745,212.43,1.00177255789957,15000,5000,20,500
"2953",1000,1000,200,0.8,0.663,0.836,190.073,202.4105,215.503,0.999530933850671,15000,5000,20,500
"2954",1000,1000,200,0.8,0.662,0.827,193.987,206.7675,220.202,1.00204199469704,15000,5000,20,500
"2955",1000,1000,200,0.8,0.703,0.849,185.986,196.94,209.831,1.00320907022399,15000,5000,20,500
"2956",1000,1000,200,0.8,0.663,0.828,186.789,198.3635,211.337,0.999856663824207,15000,5000,20,500
"2957",1000,1000,200,0.8,0.672,0.856,192.158,204.911,219.212,1.00153334152712,15000,5000,20,500
"2958",1000,1000,200,0.8,0.633,0.814,190.537,203.6835,217.011,1.00003776313787,15000,5000,20,500
"2959",1000,1000,200,0.8,0.667,0.837,192.504,205.2985,219.099,1.00045775623345,15000,5000,20,500
"2960",1000,1000,200,0.8,0.677,0.845,191.198,202.87,216.049,1.00212296386842,15000,5000,20,500
"2961",1000,1000,200,0.8,0.67,0.836,179.524,190.593,203.784,0.999678482190569,15000,5000,20,500
"2962",1000,1000,200,0.8,0.655,0.834,191.712,205.004,218.28,1.00194845354153,15000,5000,20,500
"2963",1000,1000,200,0.8,0.656,0.856,181.227,192.444,206.024,1.00122196423105,15000,5000,20,500
"2964",1000,1000,200,0.8,0.661,0.84,185.989,197.8745,212.136,1.00189525601778,15000,5000,20,500
"2965",1000,1000,200,0.8,0.691,0.843,194.238,206.631,220.323,0.999994862919881,15000,5000,20,500
"2966",1000,1000,200,0.8,0.655,0.827,182.802,194.9805,208.076,1.0103514086527,15000,5000,20,500
"2967",1000,1000,200,0.8,0.658,0.836,190.994,204.4865,217.491,1.00000756526916,15000,5000,20,500
"2968",1000,1000,200,0.8,0.672,0.834,186.658,199.7665,212.659,1.00576477910126,15000,5000,20,500
"2969",1000,1000,200,0.8,0.672,0.834,197.406,211.051,224.608,1.00046526255161,15000,5000,20,500
"2970",1000,1000,200,0.8,0.661,0.831,177.29,189.0315,201.203,1.00059474680229,15000,5000,20,500
"2971",1000,1000,200,0.8,0.681,0.837,189.142,201.024,214.548,0.999380198926568,15000,5000,20,500
"2972",1000,1000,200,0.8,0.676,0.851,192.492,205.4735,219.651,1.00000190997881,15000,5000,20,500
"2973",1000,1000,200,0.8,0.664,0.833,194.02,207.936,222.512,0.999760102219942,15000,5000,20,500
"2974",1000,1000,200,0.8,0.685,0.847,203.365,215.503,231.873,1.00068059481689,15000,5000,20,500
"2975",1000,1000,200,0.8,0.664,0.847,185.841,198.358,211.795,1.00298860764756,15000,5000,20,500
"2976",1000,1000,200,0.8,0.693,0.856,200.379,212.6435,227.243,1.00439946804973,15000,5000,20,500
"2977",1000,1000,200,0.8,0.65,0.82,191.472,204.1095,218.185,0.999272229433251,15000,5000,20,500
"2978",1000,1000,200,0.8,0.672,0.841,174.728,185.494,197.81,1.00383213299311,15000,5000,20,500
"2979",1000,1000,200,0.8,0.68,0.837,190.466,202.2625,216.4,1.00064584504905,15000,5000,20,500
"2980",1000,1000,200,0.8,0.676,0.84,181.611,193.4515,205.727,0.999857417965875,15000,5000,20,500
"2981",1000,1000,200,0.8,0.671,0.839,195.798,209.0165,222.527,0.999541121221699,15000,5000,20,500
"2982",1000,1000,200,0.8,0.672,0.841,185.481,195.876,209.475,0.999151537172563,15000,5000,20,500
"2983",1000,1000,200,0.8,0.669,0.827,188.39,200.489,214.994,1.00107613377993,15000,5000,20,500
"2984",1000,1000,200,0.8,0.687,0.862,190.094,203.1165,216.699,1.0007983137029,15000,5000,20,500
"2985",1000,1000,200,0.8,0.665,0.837,193.506,206.1645,221.147,1.00076198109685,15000,5000,20,500
"2986",1000,1000,200,0.8,0.688,0.854,199.185,213.1515,226.163,1.00285329782189,15000,5000,20,500
"2987",1000,1000,200,0.8,0.649,0.849,182.232,193.9375,206.24,1.00109128131662,15000,5000,20,500
"2988",1000,1000,200,0.8,0.673,0.836,191.751,203.045,217.65,0.9999678565889,15000,5000,20,500
"2989",1000,1000,200,0.8,0.641,0.827,173.055,186.12,197.056,1.00157376236808,15000,5000,20,500
"2990",1000,1000,200,0.8,0.686,0.839,190.366,202.5405,215.956,1.00072171935585,15000,5000,20,500
"2991",1000,1000,200,0.8,0.67,0.846,195.499,207.9805,220.276,0.999974962781751,15000,5000,20,500
"2992",1000,1000,200,0.8,0.681,0.858,184.085,195.034,208.134,1.00039882365352,15000,5000,20,500
"2993",1000,1000,200,0.8,0.69,0.845,175.463,186.533,198.452,1.00273370218789,15000,5000,20,500
"2994",1000,1000,200,0.8,0.659,0.816,182.275,193.4685,206.954,1.00026582740165,15000,5000,20,500
"2995",1000,1000,200,0.8,0.666,0.832,189,201.6785,215.151,0.999405849945272,15000,5000,20,500
"2996",1000,1000,200,0.8,0.654,0.842,195.336,209.196,223.904,0.999420666433274,15000,5000,20,500
"2997",1000,1000,200,0.8,0.68,0.824,194.228,206.396,221.059,1.00173554871688,15000,5000,20,500
"2998",1000,1000,200,0.8,0.656,0.826,181.941,193.582,205.975,1.00252424582947,15000,5000,20,500
"2999",1000,1000,200,0.8,0.673,0.849,200.598,213.2885,228.414,1.00070282662647,15000,5000,20,500
"3000",1000,1000,200,0.8,0.648,0.831,188.447,200.9515,214.538,1.00085196773925,15000,5000,20,500
"3001",100,500,250,0.8,0.41,0.61,147.244,352.716,5438.5,1.00382579489525,15000,5000,20,500
"3002",100,500,250,0.8,0.49,0.58,135.312,223.901,831.141,1.01066247949943,15000,5000,20,500
"3003",100,500,250,0.8,0.47,0.58,163.029,706.3295,10813.7,1.00153132690066,15000,5000,20,500
"3004",100,500,250,0.8,0.55,0.72,155.286,359.2375,4683.94,1.00138931970309,15000,5000,20,500
"3005",100,500,250,0.8,0.43,0.58,177.26,919.529,11882.7,1.00061031280204,15000,5000,20,500
"3006",100,500,250,0.8,0.45,0.55,153.191,302.862,3383.09,1.00015174461874,15000,5000,20,500
"3007",100,500,250,0.8,0.5,0.61,153.744,653.4915,9591.39,1.00078106971849,15000,5000,20,500
"3008",100,500,250,0.8,0.55,0.65,134.39,278.0125,4224.72,0.999947538924155,15000,5000,20,500
"3009",100,500,250,0.8,0.53,0.65,148.319,536.92,8549,1.00143196140638,15000,5000,20,500
"3010",100,500,250,0.8,0.39,0.57,153.245,585.851,7188.79,1.00136734936836,15000,5000,20,500
"3011",100,500,250,0.8,0.48,0.57,116.963,167.259,241.821,1.03137797755032,15000,5000,20,500
"3012",100,500,250,0.8,0.51,0.61,158.831,770.446,10956.7,0.999164638828984,15000,5000,20,500
"3013",100,500,250,0.8,0.44,0.55,201.245,1226.83,15236.7,1.00017333752037,15000,5000,20,500
"3014",100,500,250,0.8,0.49,0.58,129.948,247.3065,2552.04,1.00904031534382,15000,5000,20,500
"3015",100,500,250,0.8,0.5,0.64,120.865,196.56,482.544,1.00347592262093,15000,5000,20,500
"3016",100,500,250,0.8,0.54,0.65,128.035,196.5245,302.273,1.00820665264642,15000,5000,20,500
"3017",100,500,250,0.8,0.55,0.68,176.491,462.2915,6099.1,1.00075527449498,15000,5000,20,500
"3018",100,500,250,0.8,0.43,0.59,141.367,339.1405,4669.2,1.00414519623182,15000,5000,20,500
"3019",100,500,250,0.8,0.57,0.65,134.638,191.8205,286.776,1.00325197989766,15000,5000,20,500
"3020",100,500,250,0.8,0.48,0.59,176.357,622.084,9973.09,0.999656091352075,15000,5000,20,500
"3021",100,500,250,0.8,0.41,0.55,119.661,323.2255,4736.35,1.00453043235707,15000,5000,20,500
"3022",100,500,250,0.8,0.49,0.64,136.725,255.878,1775.04,1.01847886117466,15000,5000,20,500
"3023",100,500,250,0.8,0.52,0.64,186.458,1165.265,15247.1,1.00421862990214,15000,5000,20,500
"3024",100,500,250,0.8,0.51,0.64,233.383,1520.2,17726.3,1.00059981903975,15000,5000,20,500
"3025",100,500,250,0.8,0.45,0.58,142.795,534.3825,8045.49,0.999377021276666,15000,5000,20,500
"3026",100,500,250,0.8,0.57,0.63,164.072,413.0905,6415.42,0.99937421229344,15000,5000,20,500
"3027",100,500,250,0.8,0.4,0.58,133.895,275.0765,3197.45,1.0014304559564,15000,5000,20,500
"3028",100,500,250,0.8,0.48,0.58,149.152,400.4125,5784.46,1.00073410935372,15000,5000,20,500
"3029",100,500,250,0.8,0.48,0.63,154.92,390.6835,5635.07,1.00963063502601,15000,5000,20,500
"3030",100,500,250,0.8,0.45,0.58,143.021,314.4,4452.89,1.00371127858376,15000,5000,20,500
"3031",100,500,250,0.8,0.47,0.55,141.462,274.6125,2629.89,1.00606911647627,15000,5000,20,500
"3032",100,500,250,0.8,0.56,0.72,171.683,460.868,6222.71,1.00597648622298,15000,5000,20,500
"3033",100,500,250,0.8,0.55,0.62,189.743,966.0135,12516.9,1.00072782463493,15000,5000,20,500
"3034",100,500,250,0.8,0.47,0.66,156.189,337.2615,4858.21,1.0000971355464,15000,5000,20,500
"3035",100,500,250,0.8,0.54,0.64,183.586,1003.725,10444.9,0.999275953630837,15000,5000,20,500
"3036",100,500,250,0.8,0.44,0.61,156.892,423.183,5869.94,1.00078033703099,15000,5000,20,500
"3037",100,500,250,0.8,0.47,0.59,142.579,351.953,4499.84,1.00035961424367,15000,5000,20,500
"3038",100,500,250,0.8,0.54,0.69,193.255,724.0895,10237.7,1.00011462854184,15000,5000,20,500
"3039",100,500,250,0.8,0.58,0.7,136.128,231.024,712.918,1.03594672410143,15000,5000,20,500
"3040",100,500,250,0.8,0.53,0.68,201.94,1222.35,14018.6,1.00247826665213,15000,5000,20,500
"3041",100,500,250,0.8,0.52,0.64,162.82,611.724,7880.41,1.00087080298119,15000,5000,20,500
"3042",100,500,250,0.8,0.52,0.64,162.161,491.5775,8335.6,1.00196880748722,15000,5000,20,500
"3043",100,500,250,0.8,0.57,0.69,152.212,241.2925,1084.68,1.01077956641366,15000,5000,20,500
"3044",100,500,250,0.8,0.43,0.6,159.555,647.472,9065.62,1.00860279291132,15000,5000,20,500
"3045",100,500,250,0.8,0.46,0.58,144.273,358.8955,5238.3,1.00051017428057,15000,5000,20,500
"3046",100,500,250,0.8,0.45,0.55,203.263,1032.715,13614.4,1.00061531559935,15000,5000,20,500
"3047",100,500,250,0.8,0.48,0.55,123.427,192.2695,324.011,1.00663251245891,15000,5000,20,500
"3048",100,500,250,0.8,0.45,0.56,150.351,721.1545,9915.81,1.00038979695838,15000,5000,20,500
"3049",100,500,250,0.8,0.54,0.69,174.069,830.245,13220.3,1.00013479406695,15000,5000,20,500
"3050",100,500,250,0.8,0.44,0.58,120.802,182.476,291.001,1.03599267249175,15000,5000,20,500
"3051",500,500,250,0.8,0.494,0.624,179.509,215.5285,258.328,1.00037837675002,15000,5000,20,500
"3052",500,500,250,0.8,0.486,0.618,219.221,287.845,409.947,1.01853032968525,15000,5000,20,500
"3053",500,500,250,0.8,0.472,0.59,192.742,230.9275,294.718,1.00098327082537,15000,5000,20,500
"3054",500,500,250,0.8,0.48,0.6,222.18,408.8155,2372.36,1.00274383010779,15000,5000,20,500
"3055",500,500,250,0.8,0.502,0.618,210.808,268.37,354.216,1.00174716097022,15000,5000,20,500
"3056",500,500,250,0.8,0.466,0.586,196.917,257.92,330.908,1.00076438997874,15000,5000,20,500
"3057",500,500,250,0.8,0.46,0.596,169.376,203.9615,248.588,1.00605105659615,15000,5000,20,500
"3058",500,500,250,0.8,0.514,0.648,208.119,275.1365,378.731,1.00270921407024,15000,5000,20,500
"3059",500,500,250,0.8,0.51,0.628,198.244,239.515,305.576,0.999826123159023,15000,5000,20,500
"3060",500,500,250,0.8,0.52,0.66,194.743,236.6035,292.549,1.00186648114338,15000,5000,20,500
"3061",500,500,250,0.8,0.492,0.57,205.041,259.4875,346.943,1.00330058680809,15000,5000,20,500
"3062",500,500,250,0.8,0.53,0.64,203.049,263.722,350.52,1.00226968568291,15000,5000,20,500
"3063",500,500,250,0.8,0.486,0.596,210.129,275.4925,389.419,1.00118783068158,15000,5000,20,500
"3064",500,500,250,0.8,0.498,0.614,207.708,271.0305,361.795,0.999769958124804,15000,5000,20,500
"3065",500,500,250,0.8,0.47,0.606,203.598,249.159,331.055,0.999997387788587,15000,5000,20,500
"3066",500,500,250,0.8,0.47,0.586,176.509,212.0615,255.489,1.00410474108584,15000,5000,20,500
"3067",500,500,250,0.8,0.518,0.646,211.275,271.582,355.787,1.00814547536777,15000,5000,20,500
"3068",500,500,250,0.8,0.488,0.628,193.028,254.942,329.754,1.00364452944748,15000,5000,20,500
"3069",500,500,250,0.8,0.476,0.592,211.441,272.722,368.207,1.01009259923979,15000,5000,20,500
"3070",500,500,250,0.8,0.52,0.652,205.406,253.9415,328.623,1.00238921263885,15000,5000,20,500
"3071",500,500,250,0.8,0.476,0.618,213.872,275.6165,376.092,1.00774953450581,15000,5000,20,500
"3072",500,500,250,0.8,0.488,0.59,203.243,260.6535,339.486,0.999869759150821,15000,5000,20,500
"3073",500,500,250,0.8,0.462,0.6,173.925,211.911,259.825,1.00254603287082,15000,5000,20,500
"3074",500,500,250,0.8,0.464,0.59,198.105,248.7325,325.753,1.00020482159008,15000,5000,20,500
"3075",500,500,250,0.8,0.478,0.614,197.816,240.205,299.728,1.00007402625833,15000,5000,20,500
"3076",500,500,250,0.8,0.528,0.656,218.172,298.0075,435.308,1.00567920167895,15000,5000,20,500
"3077",500,500,250,0.8,0.478,0.588,206.219,264.947,358.391,1.01716786725421,15000,5000,20,500
"3078",500,500,250,0.8,0.514,0.64,188.563,226.729,280.117,0.999176716153981,15000,5000,20,500
"3079",500,500,250,0.8,0.468,0.578,178.342,217.894,270.489,1.00272755709787,15000,5000,20,500
"3080",500,500,250,0.8,0.51,0.612,191.006,232.5945,285.787,1.00453383857175,15000,5000,20,500
"3081",500,500,250,0.8,0.512,0.62,189.749,233.5255,289.67,1.00026938291762,15000,5000,20,500
"3082",500,500,250,0.8,0.526,0.654,200.533,258.4365,338.721,1.00006851566293,15000,5000,20,500
"3083",500,500,250,0.8,0.536,0.658,206.23,251.971,315.306,1.00124376776535,15000,5000,20,500
"3084",500,500,250,0.8,0.454,0.574,176.314,213.9105,257.787,0.999454499657793,15000,5000,20,500
"3085",500,500,250,0.8,0.478,0.598,184.541,223.527,273.459,1.00527476173649,15000,5000,20,500
"3086",500,500,250,0.8,0.476,0.584,185.424,228.4735,282.043,1.00381352841763,15000,5000,20,500
"3087",500,500,250,0.8,0.526,0.64,190.94,233.9075,287.676,1.00310336465698,15000,5000,20,500
"3088",500,500,250,0.8,0.494,0.606,183.696,220.2,274.677,1.00594389265946,15000,5000,20,500
"3089",500,500,250,0.8,0.49,0.61,204.162,268.89,359.616,1.01115703304893,15000,5000,20,500
"3090",500,500,250,0.8,0.514,0.63,209.561,262.663,339.639,1.00399740716107,15000,5000,20,500
"3091",500,500,250,0.8,0.5,0.612,188.18,227.0835,283.395,1.00295987455723,15000,5000,20,500
"3092",500,500,250,0.8,0.488,0.616,193.756,246.6495,321.891,0.999583933344053,15000,5000,20,500
"3093",500,500,250,0.8,0.474,0.608,211.719,306.8865,491.207,1.00456812705511,15000,5000,20,500
"3094",500,500,250,0.8,0.49,0.618,225.533,323.2935,556.539,1.02881396187576,15000,5000,20,500
"3095",500,500,250,0.8,0.49,0.594,199.849,253.547,339.554,1.00376072287222,15000,5000,20,500
"3096",500,500,250,0.8,0.492,0.606,220.673,315.6935,505.045,1.00636193098001,15000,5000,20,500
"3097",500,500,250,0.8,0.49,0.602,222.587,298.719,451.865,1.00751307229772,15000,5000,20,500
"3098",500,500,250,0.8,0.46,0.588,166.876,201.9885,241.665,0.999879917651327,15000,5000,20,500
"3099",500,500,250,0.8,0.498,0.642,209.675,261.211,341.253,1.00220307826654,15000,5000,20,500
"3100",500,500,250,0.8,0.532,0.654,173.278,205.718,245.237,0.999832212615557,15000,5000,20,500
"3101",1000,500,250,0.8,0.481,0.609,210.041,244.159,284.943,0.999760242284334,15000,5000,20,500
"3102",1000,500,250,0.8,0.5,0.626,212.449,251.1825,295.499,1.00087620803358,15000,5000,20,500
"3103",1000,500,250,0.8,0.452,0.572,234.585,284.47,359.367,1.00122627777874,15000,5000,20,500
"3104",1000,500,250,0.8,0.496,0.616,237.53,292.981,369.37,1.00406613713537,15000,5000,20,500
"3105",1000,500,250,0.8,0.5,0.622,222.499,270.8815,331.716,1.00109464003855,15000,5000,20,500
"3106",1000,500,250,0.8,0.551,0.646,219.297,258.3815,304.589,1.00096025868176,15000,5000,20,500
"3107",1000,500,250,0.8,0.481,0.595,213.473,251.5245,297.326,0.999940844551169,15000,5000,20,500
"3108",1000,500,250,0.8,0.498,0.625,220.191,261.32,312.172,0.999337174659714,15000,5000,20,500
"3109",1000,500,250,0.8,0.501,0.613,244.32,296.005,368.255,1.0055038895195,15000,5000,20,500
"3110",1000,500,250,0.8,0.469,0.601,233.676,279.7005,348.873,1.00033126579813,15000,5000,20,500
"3111",1000,500,250,0.8,0.501,0.623,215.459,253.3565,299.125,1.00055861387481,15000,5000,20,500
"3112",1000,500,250,0.8,0.502,0.624,204.389,233.741,270.944,1.00161197134014,15000,5000,20,500
"3113",1000,500,250,0.8,0.491,0.618,213.278,249.475,294.403,0.99983323047828,15000,5000,20,500
"3114",1000,500,250,0.8,0.486,0.602,227.533,267.65,316.195,0.999234240934693,15000,5000,20,500
"3115",1000,500,250,0.8,0.49,0.613,218.901,255.67,304.679,1.00117663950051,15000,5000,20,500
"3116",1000,500,250,0.8,0.485,0.618,216.14,250.8675,296.145,1.00008360165808,15000,5000,20,500
"3117",1000,500,250,0.8,0.491,0.587,230.944,274.198,335.85,1.00261433478817,15000,5000,20,500
"3118",1000,500,250,0.8,0.49,0.615,223.046,265.101,322.476,1.00108910608772,15000,5000,20,500
"3119",1000,500,250,0.8,0.493,0.608,219.457,260.741,311.193,1.00120138666322,15000,5000,20,500
"3120",1000,500,250,0.8,0.49,0.617,199.729,230.969,268.246,1.00223852650005,15000,5000,20,500
"3121",1000,500,250,0.8,0.473,0.593,226.001,266.4675,318.956,1.00331137612525,15000,5000,20,500
"3122",1000,500,250,0.8,0.478,0.59,232.714,281.874,343.631,1.00116718200212,15000,5000,20,500
"3123",1000,500,250,0.8,0.505,0.607,221.078,259.2525,309.883,1.0041689678535,15000,5000,20,500
"3124",1000,500,250,0.8,0.475,0.605,212.372,249.1895,296.596,1.00191196649199,15000,5000,20,500
"3125",1000,500,250,0.8,0.492,0.614,198.465,225.6415,260.118,1.00000519382297,15000,5000,20,500
"3126",1000,500,250,0.8,0.48,0.61,236.277,300.757,387.743,1.00243120147702,15000,5000,20,500
"3127",1000,500,250,0.8,0.5,0.629,215.965,249.569,298.656,1.00088189065457,15000,5000,20,500
"3128",1000,500,250,0.8,0.5,0.615,228.825,275.687,331.537,1.00119582085844,15000,5000,20,500
"3129",1000,500,250,0.8,0.485,0.597,223.387,259.923,311.773,1.00155242889303,15000,5000,20,500
"3130",1000,500,250,0.8,0.499,0.613,216.329,253.6355,301.31,1.00117646747868,15000,5000,20,500
"3131",1000,500,250,0.8,0.467,0.601,189.929,217.58,249.081,1.00467148676497,15000,5000,20,500
"3132",1000,500,250,0.8,0.483,0.602,230.867,277.8465,344.364,0.999554342809688,15000,5000,20,500
"3133",1000,500,250,0.8,0.468,0.612,199.735,226.708,265.452,1.00036268706944,15000,5000,20,500
"3134",1000,500,250,0.8,0.484,0.612,228.829,272.3485,329.313,1.00128303034881,15000,5000,20,500
"3135",1000,500,250,0.8,0.519,0.635,213.222,245.787,289.311,0.999463613575683,15000,5000,20,500
"3136",1000,500,250,0.8,0.49,0.614,196.791,225.1035,258.528,1.00025241104797,15000,5000,20,500
"3137",1000,500,250,0.8,0.483,0.609,233.721,277.6685,346.57,1.00116221169934,15000,5000,20,500
"3138",1000,500,250,0.8,0.477,0.598,242.09,303.516,391.981,1.00401847931493,15000,5000,20,500
"3139",1000,500,250,0.8,0.469,0.594,222.833,266.6485,325.628,0.999956622321771,15000,5000,20,500
"3140",1000,500,250,0.8,0.475,0.604,218.967,254.9565,302.492,1.00151229811802,15000,5000,20,500
"3141",1000,500,250,0.8,0.488,0.594,216.353,252.3965,300.242,1.00024308937917,15000,5000,20,500
"3142",1000,500,250,0.8,0.495,0.609,229.131,274.1925,333.222,0.999463289032729,15000,5000,20,500
"3143",1000,500,250,0.8,0.508,0.618,233.018,278.704,343.93,0.99928731492973,15000,5000,20,500
"3144",1000,500,250,0.8,0.498,0.619,243.813,295.926,374.437,1.00342734581729,15000,5000,20,500
"3145",1000,500,250,0.8,0.473,0.586,224.899,273.436,330.461,1.00301847158164,15000,5000,20,500
"3146",1000,500,250,0.8,0.49,0.612,202.216,228.5955,264.455,0.999437629766707,15000,5000,20,500
"3147",1000,500,250,0.8,0.5,0.632,213.173,251.0685,295.262,0.999703992614469,15000,5000,20,500
"3148",1000,500,250,0.8,0.476,0.603,224.014,264.895,324.056,1.00704151821246,15000,5000,20,500
"3149",1000,500,250,0.8,0.478,0.593,199.917,228.0715,263.797,1.00356229683836,15000,5000,20,500
"3150",1000,500,250,0.8,0.515,0.632,222.901,264.6945,319.545,1.00139609254804,15000,5000,20,500
"3151",100,1000,250,0.8,0.59,0.79,204.127,260.961,335.618,1.00234198737765,15000,5000,20,500
"3152",100,1000,250,0.8,0.63,0.78,231.594,296.8315,387.126,1.00207507813646,15000,5000,20,500
"3153",100,1000,250,0.8,0.64,0.85,194.068,248.1845,315.851,1.00186522597342,15000,5000,20,500
"3154",100,1000,250,0.8,0.58,0.8,217.522,281.2,380.346,0.999302875142862,15000,5000,20,500
"3155",100,1000,250,0.8,0.6,0.78,190.434,242.225,308.761,1.00316908455532,15000,5000,20,500
"3156",100,1000,250,0.8,0.67,0.83,209.753,264.215,327.893,1.00151844879976,15000,5000,20,500
"3157",100,1000,250,0.8,0.55,0.76,197.9,248.45,318.618,1.00089330546958,15000,5000,20,500
"3158",100,1000,250,0.8,0.6,0.75,200.676,257.219,331.246,1.00052170060716,15000,5000,20,500
"3159",100,1000,250,0.8,0.58,0.78,191.055,242.173,308.772,1.00038963485157,15000,5000,20,500
"3160",100,1000,250,0.8,0.63,0.83,197.217,250.4125,317.4,1.00571154027571,15000,5000,20,500
"3161",100,1000,250,0.8,0.61,0.79,221.019,294.5205,389.249,0.99973590775408,15000,5000,20,500
"3162",100,1000,250,0.8,0.57,0.78,220.926,284.413,364.749,1.00199603939246,15000,5000,20,500
"3163",100,1000,250,0.8,0.71,0.82,230.459,296.536,381.67,1.00882627161064,15000,5000,20,500
"3164",100,1000,250,0.8,0.7,0.81,195.79,238.6635,298.912,1.00198012253983,15000,5000,20,500
"3165",100,1000,250,0.8,0.66,0.85,207.617,267.0175,335.787,0.999892140632002,15000,5000,20,500
"3166",100,1000,250,0.8,0.68,0.78,199.889,254.7535,317.367,1.0015822109089,15000,5000,20,500
"3167",100,1000,250,0.8,0.76,0.9,203.614,252.35,314.661,1.00161128142784,15000,5000,20,500
"3168",100,1000,250,0.8,0.63,0.82,197.638,244.9555,315.674,1.00266433836028,15000,5000,20,500
"3169",100,1000,250,0.8,0.63,0.8,195.757,250.6385,321.183,1.00524546840104,15000,5000,20,500
"3170",100,1000,250,0.8,0.64,0.79,169.842,211.8815,258.677,1.00035716365125,15000,5000,20,500
"3171",100,1000,250,0.8,0.56,0.76,175.371,225.8295,289.358,0.999535013759084,15000,5000,20,500
"3172",100,1000,250,0.8,0.69,0.8,244.802,327.2575,432.205,1.0013170397377,15000,5000,20,500
