"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"989",500,500,200,0.4,1,0.232,0.594,79.0014,97.9082,115.455,1.00002917233818,15000,5000,20,500
"990",500,500,200,0.4,1,0.298,0.67,86.0086,102.1125,119.192,1.000543480028,15000,5000,20,500
"991",500,500,200,0.4,1,0.286,0.63,95.6928,113.797,131.628,0.999836152207041,15000,5000,20,500
"992",500,500,200,0.4,1,0.252,0.64,87.594,104.4345,124.464,1.00443063857536,15000,5000,20,500
"993",500,500,200,0.4,1,0.27,0.65,91.4128,108.616,128.154,1.00481351328779,15000,5000,20,500
"994",500,500,200,0.4,1,0.272,0.602,102.639,122.0805,143.034,1.00034703223941,15000,5000,20,500
"995",500,500,200,0.4,1,0.284,0.678,88.9999,105.2715,123.177,1.0001534318503,15000,5000,20,500
"996",500,500,200,0.4,1,0.266,0.624,101.226,120.0155,141.773,1.00106503310759,15000,5000,20,500
"997",500,500,200,0.4,1,0.252,0.632,82.3156,100.4665,116.494,1.00088004283769,15000,5000,20,500
"998",500,500,200,0.4,1,0.266,0.632,96.5661,115.9235,134.132,1.00161459029189,15000,5000,20,500
"999",500,500,200,0.4,1,0.276,0.624,96.9067,113.95,134.891,0.999577902350368,15000,5000,20,500
"1000",500,500,200,0.4,1,0.262,0.632,93.0478,109.2845,132.656,1.00079435995701,15000,5000,20,500
"1001",1000,500,200,0.4,1,0.247,0.593,103.26,117.5215,133.357,1.00052766570148,15000,5000,20,500
"1002",1000,500,200,0.4,1,0.27,0.619,101.04,113.5515,126.815,1.00244687524903,15000,5000,20,500
"1003",1000,500,200,0.4,1,0.265,0.627,86.7824,98.3155,109.854,1.00140837662886,15000,5000,20,500
"1004",1000,500,200,0.4,1,0.261,0.646,100.378,112.5955,127.184,1.00137602753854,15000,5000,20,500
"1005",1000,500,200,0.4,1,0.234,0.606,102.052,115.8635,130.873,1.00091518071784,15000,5000,20,500
"1006",1000,500,200,0.4,1,0.274,0.634,88.1485,98.2413,111.422,0.999747184691565,15000,5000,20,500
"1007",1000,500,200,0.4,1,0.279,0.652,98.816,110.719,124.053,0.999529892889774,15000,5000,20,500
"1008",1000,500,200,0.4,1,0.257,0.635,88.13,99.1971,111.409,1.00087242798415,15000,5000,20,500
"1009",1000,500,200,0.4,1,0.266,0.653,93.1706,104.884,118.127,1.00106669862257,15000,5000,20,500
"1010",1000,500,200,0.4,1,0.272,0.635,105.103,116.599,132.364,1.00026959577598,15000,5000,20,500
"1011",1000,500,200,0.4,1,0.26,0.632,97.662,110.522,125.11,1.00028989975543,15000,5000,20,500
"1012",1000,500,200,0.4,1,0.249,0.64,110.795,125.536,142.479,1.00400868227454,15000,5000,20,500
"1013",1000,500,200,0.4,1,0.266,0.644,101.276,114.2615,128.445,1.00093706928387,15000,5000,20,500
"1014",1000,500,200,0.4,1,0.27,0.657,104.026,118.2175,131.524,1.00122800452433,15000,5000,20,500
"1015",1000,500,200,0.4,1,0.258,0.623,98.2341,111.6515,126.83,1.00366090637244,15000,5000,20,500
"1016",1000,500,200,0.4,1,0.242,0.625,95.8465,109.749,122.99,1.00016991866805,15000,5000,20,500
"1017",1000,500,200,0.4,1,0.274,0.643,94.1882,106.0115,118.274,1.00028899557167,15000,5000,20,500
"1018",1000,500,200,0.4,1,0.275,0.62,94.9543,108.268,120.301,1.00656156583167,15000,5000,20,500
"1019",1000,500,200,0.4,1,0.25,0.602,103.031,116.1395,130.914,1.00089405531941,15000,5000,20,500
"1020",1000,500,200,0.4,1,0.272,0.655,86.1453,97.58075,110.019,1.00023241289862,15000,5000,20,500
"1021",1000,500,200,0.4,1,0.286,0.656,101.438,112.991,126.853,1.00031808982975,15000,5000,20,500
"1022",1000,500,200,0.4,1,0.285,0.651,104.578,118.8145,131.872,1.00147765501107,15000,5000,20,500
"1023",1000,500,200,0.4,1,0.265,0.628,97.4304,109.446,124.235,1.00031342893813,15000,5000,20,500
"1024",1000,500,200,0.4,1,0.244,0.634,99.9877,112.3745,127.713,1.00527911223407,15000,5000,20,500
"1025",1000,500,200,0.4,1,0.236,0.611,103.003,117.7945,133.74,1.00399252917468,15000,5000,20,500
"1026",1000,500,200,0.4,1,0.269,0.642,93.8247,106.9395,120.05,1.00300685493084,15000,5000,20,500
"1027",1000,500,200,0.4,1,0.276,0.632,90.4164,102.245,114.474,1.00373622753658,15000,5000,20,500
"1028",1000,500,200,0.4,1,0.266,0.621,98.3364,111.82,124.304,1.00251832149253,15000,5000,20,500
"1029",1000,500,200,0.4,1,0.25,0.616,89.4887,102.4775,115.157,1.00034597985892,15000,5000,20,500
"1030",1000,500,200,0.4,1,0.26,0.649,98.6424,111.975,125.279,1.00354376638431,15000,5000,20,500
"1031",1000,500,200,0.4,1,0.227,0.605,101.475,114.852,131.125,0.999857667797669,15000,5000,20,500
"1032",1000,500,200,0.4,1,0.26,0.645,97.0762,108.8935,123.345,1.00142421717623,15000,5000,20,500
"1033",1000,500,200,0.4,1,0.26,0.644,102.914,115.4135,129.99,1.00098677899871,15000,5000,20,500
"1034",1000,500,200,0.4,1,0.274,0.646,103.349,115.288,129.679,1.00143063137389,15000,5000,20,500
"1035",1000,500,200,0.4,1,0.269,0.635,100.007,112.914,127.127,1.00340422055263,15000,5000,20,500
"1036",1000,500,200,0.4,1,0.251,0.632,92.1407,105.027,117.996,1.00262991400998,15000,5000,20,500
"1037",1000,500,200,0.4,1,0.272,0.627,101.391,113.919,128.265,1.00054393477206,15000,5000,20,500
"1038",1000,500,200,0.4,1,0.263,0.612,94.2346,107.2735,120.59,1.00430775657433,15000,5000,20,500
"1039",1000,500,200,0.4,1,0.27,0.629,101.768,114.9595,130.031,0.999836670612628,15000,5000,20,500
"1040",1000,500,200,0.4,1,0.25,0.642,89.2508,100.5995,113.185,1.00020808444874,15000,5000,20,500
"1041",1000,500,200,0.4,1,0.257,0.618,106.245,120.3425,135.561,1.0014556258578,15000,5000,20,500
"1042",1000,500,200,0.4,1,0.26,0.628,104.702,117.7535,133.055,1.00104870513572,15000,5000,20,500
"1043",1000,500,200,0.4,1,0.298,0.657,102.555,114.4575,128.311,1.00341211147524,15000,5000,20,500
"1044",1000,500,200,0.4,1,0.269,0.611,92.2353,103.7195,116.181,1.00285991973018,15000,5000,20,500
"1045",1000,500,200,0.4,1,0.268,0.648,105.683,119.1335,133.249,1.00048841502138,15000,5000,20,500
"1046",1000,500,200,0.4,1,0.264,0.639,103.547,116.4075,131.888,1.00062172599652,15000,5000,20,500
"1047",1000,500,200,0.4,1,0.272,0.65,93.2239,105.0625,117.64,0.99970856561314,15000,5000,20,500
"1048",1000,500,200,0.4,1,0.262,0.614,96.3117,108.4895,121.806,1.00124795155526,15000,5000,20,500
"1049",1000,500,200,0.4,1,0.269,0.651,92.6873,104.6195,117.677,0.999780038457189,15000,5000,20,500
"1050",1000,500,200,0.4,1,0.263,0.619,91.5318,104.003,116.394,1.00081017449347,15000,5000,20,500
"1051",100,1000,200,0.4,1,0.35,0.84,105.625,150.081,210.152,0.999343938635044,15000,5000,20,500
"1052",100,1000,200,0.4,1,0.38,0.86,94.3306,130.04,180.206,1.00499658357177,15000,5000,20,500
"1053",100,1000,200,0.4,1,0.37,0.78,102.175,146.7635,199.703,0.999542044220682,15000,5000,20,500
"1054",100,1000,200,0.4,1,0.31,0.89,89.7272,131.871,184.375,1.00089866712783,15000,5000,20,500
"1055",100,1000,200,0.4,1,0.4,0.75,94.6319,129.694,173.027,1.00090749585866,15000,5000,20,500
"1056",100,1000,200,0.4,1,0.39,0.8,90.1852,126.158,169.164,0.999636433190181,15000,5000,20,500
"1057",100,1000,200,0.4,1,0.3,0.8,110.512,162.436,224.528,1.0018287468212,15000,5000,20,500
"1058",100,1000,200,0.4,1,0.36,0.79,121.279,172.64,233.94,1.00261514189845,15000,5000,20,500
"1059",100,1000,200,0.4,1,0.31,0.84,109.408,164.991,225.185,1.00038324447105,15000,5000,20,500
"1060",100,1000,200,0.4,1,0.32,0.75,123.828,176.4005,245.814,0.999703839199853,15000,5000,20,500
"1061",100,1000,200,0.4,1,0.31,0.85,125.097,184.1985,258.047,1.00120580153583,15000,5000,20,500
"1062",100,1000,200,0.4,1,0.28,0.82,83.6769,128.3395,182.879,0.99950489074343,15000,5000,20,500
"1063",100,1000,200,0.4,1,0.39,0.79,107.642,149.7535,204.066,1.00347877511537,15000,5000,20,500
"1064",100,1000,200,0.4,1,0.26,0.81,105.03,160.675,230.267,1.00084673250402,15000,5000,20,500
"1065",100,1000,200,0.4,1,0.34,0.8,107.156,155.8075,214.201,1.00178830851145,15000,5000,20,500
"1066",100,1000,200,0.4,1,0.39,0.83,112.536,163.1625,213.499,1.00032447287996,15000,5000,20,500
"1067",100,1000,200,0.4,1,0.38,0.84,137.064,185.6415,255.416,0.999283307520991,15000,5000,20,500
"1068",100,1000,200,0.4,1,0.23,0.74,96.9822,149.9165,218.289,0.999756764259053,15000,5000,20,500
"1069",100,1000,200,0.4,1,0.32,0.78,109.055,161.9,224.787,1.00145438863197,15000,5000,20,500
"1070",100,1000,200,0.4,1,0.33,0.81,96.5192,136.985,193.006,1.00281643230376,15000,5000,20,500
"1071",100,1000,200,0.4,1,0.39,0.86,100.101,136.3665,186.309,0.999946684796292,15000,5000,20,500
"1072",100,1000,200,0.4,1,0.29,0.77,105.986,157.7545,225.829,0.999895957450349,15000,5000,20,500
"1073",100,1000,200,0.4,1,0.32,0.81,110.632,167.955,229.324,1.00060058433704,15000,5000,20,500
"1074",100,1000,200,0.4,1,0.3,0.78,88.1401,127.366,178.112,1.00296908465863,15000,5000,20,500
"1075",100,1000,200,0.4,1,0.25,0.84,119.533,182.5925,266.041,0.999269723707009,15000,5000,20,500
"1076",100,1000,200,0.4,1,0.32,0.76,124.694,178.907,249.675,0.999757716164267,15000,5000,20,500
"1077",100,1000,200,0.4,1,0.21,0.74,96.7841,160.758,242.068,1.00088775846982,15000,5000,20,500
"1078",100,1000,200,0.4,1,0.34,0.8,166.763,229.1615,322.335,1.00094251117514,15000,5000,20,500
"1079",100,1000,200,0.4,1,0.37,0.79,102.248,143.8895,195.172,0.999875904455522,15000,5000,20,500
"1080",100,1000,200,0.4,1,0.33,0.84,119.295,169.79,235.048,0.999945085431622,15000,5000,20,500
"1081",100,1000,200,0.4,1,0.31,0.8,137.68,205.3995,285.246,1.00068934092773,15000,5000,20,500
"1082",100,1000,200,0.4,1,0.31,0.82,111.746,163.0455,226.025,1.00066006009071,15000,5000,20,500
"1083",100,1000,200,0.4,1,0.32,0.73,99.8266,144.402,200.133,1.00158481504876,15000,5000,20,500
"1084",100,1000,200,0.4,1,0.3,0.78,91.8568,133.8245,189.732,1.00385511312158,15000,5000,20,500
"1085",100,1000,200,0.4,1,0.4,0.83,121.108,174.441,234.665,0.999642187953419,15000,5000,20,500
"1086",100,1000,200,0.4,1,0.38,0.85,98.4687,136.3125,185.294,1.00176255159341,15000,5000,20,500
"1087",100,1000,200,0.4,1,0.27,0.74,145.457,217.171,312.284,1.0012553691247,15000,5000,20,500
"1088",100,1000,200,0.4,1,0.32,0.8,134.935,193.689,271.094,1.00048073262781,15000,5000,20,500
"1089",100,1000,200,0.4,1,0.36,0.8,114.194,159.599,220.712,1.00318009384185,15000,5000,20,500
"1090",100,1000,200,0.4,1,0.3,0.79,90.0805,130.2625,186.031,1.00126517216818,15000,5000,20,500
"1091",100,1000,200,0.4,1,0.31,0.75,83.0025,118.663,167.596,1.00068969261044,15000,5000,20,500
"1092",100,1000,200,0.4,1,0.24,0.82,66.7539,110.3075,155.825,1.00062404160937,15000,5000,20,500
"1093",100,1000,200,0.4,1,0.28,0.83,111.14,168.3035,246.317,0.99907199780639,15000,5000,20,500
"1094",100,1000,200,0.4,1,0.26,0.75,110.587,161.8205,237.246,1.00016186967122,15000,5000,20,500
"1095",100,1000,200,0.4,1,0.38,0.79,93.3682,129.78,173.312,0.999068582963266,15000,5000,20,500
"1096",100,1000,200,0.4,1,0.32,0.81,97.3372,141.224,200.635,1.00204362801755,15000,5000,20,500
"1097",100,1000,200,0.4,1,0.36,0.84,120.747,176.2035,238.915,0.99974493782887,15000,5000,20,500
"1098",100,1000,200,0.4,1,0.3,0.82,105.695,153.3535,214.601,0.999726261358485,15000,5000,20,500
"1099",100,1000,200,0.4,1,0.33,0.87,105.265,150.9845,211.477,1.00183390113471,15000,5000,20,500
"1100",100,1000,200,0.4,1,0.43,0.83,101.558,143.275,188.348,1.00114306880712,15000,5000,20,500
"1101",500,1000,200,0.4,1,0.4,0.806,129.284,148.641,169.669,1.00269834264014,15000,5000,20,500
"1102",500,1000,200,0.4,1,0.336,0.836,136.903,158.805,183.233,0.999437216645332,15000,5000,20,500
"1103",500,1000,200,0.4,1,0.294,0.802,142.743,168.0795,198.33,1.00139685558549,15000,5000,20,500
"1104",500,1000,200,0.4,1,0.364,0.82,125.815,143.1865,166.125,1.00169594983107,15000,5000,20,500
"1105",500,1000,200,0.4,1,0.366,0.83,122.369,143.256,163.247,1.00124866091567,15000,5000,20,500
"1106",500,1000,200,0.4,1,0.308,0.802,136.476,160.9965,186.848,1.00091865135582,15000,5000,20,500
"1107",500,1000,200,0.4,1,0.358,0.81,132.364,154.222,177.805,1.0008750527866,15000,5000,20,500
"1108",500,1000,200,0.4,1,0.32,0.796,126.142,146.43,169.552,1.00095962940252,15000,5000,20,500
"1109",500,1000,200,0.4,1,0.342,0.802,144.247,167.3105,195.267,1.00058569250925,15000,5000,20,500
"1110",500,1000,200,0.4,1,0.346,0.774,139.244,162.065,186.651,0.999288409947676,15000,5000,20,500
"1111",500,1000,200,0.4,1,0.326,0.82,138.038,161.094,188.795,1.00277184599577,15000,5000,20,500
"1112",500,1000,200,0.4,1,0.328,0.804,117.853,138.2615,160.103,1.00072413761134,15000,5000,20,500
"1113",500,1000,200,0.4,1,0.332,0.804,143.152,166.6355,190.72,1.0002297708301,15000,5000,20,500
"1114",500,1000,200,0.4,1,0.306,0.806,122.474,141.915,166.735,1.00045936107163,15000,5000,20,500
"1115",500,1000,200,0.4,1,0.334,0.794,138.009,159.964,188.019,0.999942057249763,15000,5000,20,500
"1116",500,1000,200,0.4,1,0.318,0.848,131.778,155.483,179.857,1.00000028016655,15000,5000,20,500
"1117",500,1000,200,0.4,1,0.332,0.784,114.376,133.7205,154.446,0.999255875158439,15000,5000,20,500
"1118",500,1000,200,0.4,1,0.324,0.792,115.216,134.9585,155.56,1.00201808788166,15000,5000,20,500
"1119",500,1000,200,0.4,1,0.342,0.796,133.592,152.251,177.246,1.00042568106909,15000,5000,20,500
"1120",500,1000,200,0.4,1,0.368,0.804,114.75,133.9725,152.123,1.00088561342898,15000,5000,20,500
"1121",500,1000,200,0.4,1,0.31,0.808,137.823,161.3685,188.569,0.999645494478188,15000,5000,20,500
"1122",500,1000,200,0.4,1,0.33,0.8,125.372,145.865,168.114,0.999693842749262,15000,5000,20,500
"1123",500,1000,200,0.4,1,0.336,0.826,119.847,138.768,160.213,1.00087790027536,15000,5000,20,500
"1124",500,1000,200,0.4,1,0.342,0.798,143.22,166.6945,192.079,1.00064899576534,15000,5000,20,500
"1125",500,1000,200,0.4,1,0.278,0.782,117.557,140.1225,163.763,1.00237591279379,15000,5000,20,500
"1126",500,1000,200,0.4,1,0.336,0.774,134.128,154.819,180.447,1.00102079042702,15000,5000,20,500
"1127",500,1000,200,0.4,1,0.354,0.806,140.646,163.1525,188.855,0.999677259203028,15000,5000,20,500
"1128",500,1000,200,0.4,1,0.35,0.764,123.598,142.3535,166.358,1.00185691308184,15000,5000,20,500
"1129",500,1000,200,0.4,1,0.34,0.804,134.56,155.525,181.057,1.00134414687132,15000,5000,20,500
"1130",500,1000,200,0.4,1,0.33,0.778,114.312,133.6535,154.018,1.00067738269959,15000,5000,20,500
"1131",500,1000,200,0.4,1,0.338,0.822,130.608,151.6665,176.436,1.002335844752,15000,5000,20,500
"1132",500,1000,200,0.4,1,0.35,0.806,150.069,174.381,200.273,1.00099380614786,15000,5000,20,500
"1133",500,1000,200,0.4,1,0.304,0.806,129.438,151.7045,177.164,0.999544334626389,15000,5000,20,500
"1134",500,1000,200,0.4,1,0.312,0.81,125.556,149.0875,170.847,1.00138668693796,15000,5000,20,500
"1135",500,1000,200,0.4,1,0.34,0.794,123.665,144.463,166.584,1.00144981257924,15000,5000,20,500
"1136",500,1000,200,0.4,1,0.31,0.81,125.587,146.4835,170.773,1.0039432839637,15000,5000,20,500
"1137",500,1000,200,0.4,1,0.382,0.836,129.388,149.308,172.454,1.00383568927215,15000,5000,20,500
"1138",500,1000,200,0.4,1,0.34,0.782,132.294,152.4835,178.099,1.00074491033461,15000,5000,20,500
"1139",500,1000,200,0.4,1,0.326,0.786,139.703,162.8885,192.01,1.00301287976109,15000,5000,20,500
"1140",500,1000,200,0.4,1,0.338,0.816,132.614,154.553,177.614,1.00044180100554,15000,5000,20,500
"1141",500,1000,200,0.4,1,0.348,0.816,115.937,133.3575,156.607,0.999942970842877,15000,5000,20,500
"1142",500,1000,200,0.4,1,0.338,0.78,136.864,158.833,183.939,1.00035511787638,15000,5000,20,500
"1143",500,1000,200,0.4,1,0.338,0.796,121.409,141.6015,163.477,1.00086019470249,15000,5000,20,500
"1144",500,1000,200,0.4,1,0.332,0.802,132.952,157.392,181.835,1.00003975115176,15000,5000,20,500
"1145",500,1000,200,0.4,1,0.332,0.838,135.078,158.194,183.1,1.00197954852407,15000,5000,20,500
"1146",500,1000,200,0.4,1,0.356,0.8,138.55,159.1445,185.144,1.00338834374351,15000,5000,20,500
"1147",500,1000,200,0.4,1,0.342,0.788,128.738,150.585,175.495,1.00075137357912,15000,5000,20,500
"1148",500,1000,200,0.4,1,0.328,0.814,128.702,152.1225,175.909,0.999567262620394,15000,5000,20,500
"1149",500,1000,200,0.4,1,0.338,0.792,118.164,137.0895,158.169,0.999375449677192,15000,5000,20,500
"1150",500,1000,200,0.4,1,0.35,0.82,133.396,151.7175,178.327,1.0014229019234,15000,5000,20,500
"1151",1000,1000,200,0.4,1,0.332,0.801,134.783,150.446,166.675,1.00065020549393,15000,5000,20,500
"1152",1000,1000,200,0.4,1,0.325,0.797,141.578,156.1485,174.026,1.00092857160486,15000,5000,20,500
"1153",1000,1000,200,0.4,1,0.341,0.786,132.127,147.55,163.348,1.00314608996586,15000,5000,20,500
"1154",1000,1000,200,0.4,1,0.327,0.833,125.797,140.003,156.374,1.00691973922552,15000,5000,20,500
"1155",1000,1000,200,0.4,1,0.312,0.806,130.222,145.407,162.097,0.999668735470478,15000,5000,20,500
"1156",1000,1000,200,0.4,1,0.327,0.815,132.872,148.8425,166.2,1.00289048440454,15000,5000,20,500
"1157",1000,1000,200,0.4,1,0.35,0.79,139.227,156.3155,172.42,1.00012342430778,15000,5000,20,500
"1158",1000,1000,200,0.4,1,0.318,0.82,136.006,152.771,168.914,0.999991346236493,15000,5000,20,500
"1159",1000,1000,200,0.4,1,0.371,0.807,133.08,148.058,162.322,1.00030561071141,15000,5000,20,500
"1160",1000,1000,200,0.4,1,0.345,0.795,137.876,154.655,169.759,1.00026141181252,15000,5000,20,500
"1161",1000,1000,200,0.4,1,0.341,0.774,128.646,144.2995,159.349,1.00324563264202,15000,5000,20,500
"1162",1000,1000,200,0.4,1,0.322,0.784,134.951,151.366,167.944,0.999695426802172,15000,5000,20,500
"1163",1000,1000,200,0.4,1,0.334,0.809,135.268,151.3965,167.559,1.00011820145345,15000,5000,20,500
"1164",1000,1000,200,0.4,1,0.31,0.811,146.097,165.358,182.504,1.00115842907691,15000,5000,20,500
"1165",1000,1000,200,0.4,1,0.335,0.803,128.065,142.563,157.369,1.00208750903133,15000,5000,20,500
"1166",1000,1000,200,0.4,1,0.347,0.816,131.737,145.4715,161.917,1.00128615806295,15000,5000,20,500
"1167",1000,1000,200,0.4,1,0.327,0.812,132.55,148.551,164.819,1.00038697834968,15000,5000,20,500
"1168",1000,1000,200,0.4,1,0.348,0.808,128.842,142.6275,157.274,1.00304925341377,15000,5000,20,500
"1169",1000,1000,200,0.4,1,0.327,0.808,142.455,158.6495,175.096,0.999444549725451,15000,5000,20,500
"1170",1000,1000,200,0.4,1,0.341,0.789,129.466,144.13,160.026,0.999963235120681,15000,5000,20,500
"1171",1000,1000,200,0.4,1,0.337,0.817,144.17,159.651,177.292,1.0001326389356,15000,5000,20,500
"1172",1000,1000,200,0.4,1,0.354,0.819,127.074,140.2105,155.99,0.999317881158966,15000,5000,20,500
"1173",1000,1000,200,0.4,1,0.309,0.813,123.988,137.116,154.07,1.00307582376743,15000,5000,20,500
"1174",1000,1000,200,0.4,1,0.335,0.796,147.875,165.964,182.758,1.00039092585704,15000,5000,20,500
"1175",1000,1000,200,0.4,1,0.357,0.799,136.386,151.799,167.599,1.00000205608661,15000,5000,20,500
"1176",1000,1000,200,0.4,1,0.333,0.812,128.038,143.94,159.861,1.0016988966718,15000,5000,20,500
"1177",1000,1000,200,0.4,1,0.333,0.827,130.197,144.3815,160.734,1.00371577661064,15000,5000,20,500
"1178",1000,1000,200,0.4,1,0.329,0.788,135.835,150.84,166.927,0.999563641547505,15000,5000,20,500
"1179",1000,1000,200,0.4,1,0.362,0.812,141.854,157.173,173.004,1.00008222705622,15000,5000,20,500
"1180",1000,1000,200,0.4,1,0.342,0.78,144.461,160.752,179.174,1.00140924334747,15000,5000,20,500
"1181",1000,1000,200,0.4,1,0.326,0.8,135.82,153.362,170.005,1.00387183505484,15000,5000,20,500
"1182",1000,1000,200,0.4,1,0.35,0.797,136.038,151.35,168.07,1.00017127818305,15000,5000,20,500
"1183",1000,1000,200,0.4,1,0.34,0.767,138.824,154.219,171.54,1.00038680781128,15000,5000,20,500
"1184",1000,1000,200,0.4,1,0.359,0.806,134.693,150.245,166.014,1.00006410971211,15000,5000,20,500
"1185",1000,1000,200,0.4,1,0.334,0.806,126.382,139.7065,155.516,0.999259989178745,15000,5000,20,500
"1186",1000,1000,200,0.4,1,0.291,0.784,131.534,147.299,165.488,1.00660375680964,15000,5000,20,500
"1187",1000,1000,200,0.4,1,0.328,0.801,130.055,144.019,160.802,1.00171177748534,15000,5000,20,500
"1188",1000,1000,200,0.4,1,0.352,0.822,139.313,154.859,171.26,1.00379886962291,15000,5000,20,500
"1189",1000,1000,200,0.4,1,0.312,0.784,142.698,158.9605,177.347,1.002857980897,15000,5000,20,500
"1190",1000,1000,200,0.4,1,0.325,0.799,129.863,144.7715,160.322,0.999923483072713,15000,5000,20,500
"1191",1000,1000,200,0.4,1,0.327,0.793,129.376,144.7535,159.803,1.00004706630858,15000,5000,20,500
"1192",1000,1000,200,0.4,1,0.343,0.811,133.106,148.517,164.263,0.999295537775272,15000,5000,20,500
"1193",1000,1000,200,0.4,1,0.315,0.786,140.664,156.3515,174.269,1.00210428556699,15000,5000,20,500
"1194",1000,1000,200,0.4,1,0.326,0.773,151.905,169.908,188.161,1.00153587698849,15000,5000,20,500
"1195",1000,1000,200,0.4,1,0.321,0.788,142.941,159.318,176.371,1.00147707238025,15000,5000,20,500
"1196",1000,1000,200,0.4,1,0.351,0.818,129.463,144.4225,159.316,0.99952668072282,15000,5000,20,500
"1197",1000,1000,200,0.4,1,0.324,0.808,134.751,148.9435,165.407,0.999244467057573,15000,5000,20,500
"1198",1000,1000,200,0.4,1,0.339,0.804,129.867,143.6295,161.181,1.00276298177851,15000,5000,20,500
"1199",1000,1000,200,0.4,1,0.333,0.811,134.981,150.553,167.124,1.00187365708456,15000,5000,20,500
"1200",1000,1000,200,0.4,1,0.296,0.803,132.521,147.439,165.432,1.00161149714908,15000,5000,20,500
"1201",100,500,250,0.4,1,0.29,0.62,75.8995,112.068,159.336,1.0031559643178,15000,5000,20,500
"1202",100,500,250,0.4,1,0.21,0.56,83.4206,134.2665,201.411,1.00417149395265,15000,5000,20,500
"1203",100,500,250,0.4,1,0.22,0.57,89.0734,133.6595,205.448,1.00049593039731,15000,5000,20,500
"1204",100,500,250,0.4,1,0.25,0.57,93.5416,148.7135,213.787,1.00149602155824,15000,5000,20,500
"1205",100,500,250,0.4,1,0.17,0.54,75.6091,127.0155,200.61,1.00125152968181,15000,5000,20,500
"1206",100,500,250,0.4,1,0.27,0.58,93.5172,139.977,197.037,1.00061462588444,15000,5000,20,500
"1207",100,500,250,0.4,1,0.24,0.52,85.9256,132.133,189.312,0.999742361393755,15000,5000,20,500
"1208",100,500,250,0.4,1,0.23,0.62,68.3409,104.8335,158.441,1.00148073677978,15000,5000,20,500
"1209",100,500,250,0.4,1,0.22,0.52,69.8406,112.3615,165.267,1.0012766073879,15000,5000,20,500
"1210",100,500,250,0.4,1,0.21,0.53,78.1825,130.777,193.582,0.999806990107722,15000,5000,20,500
"1211",100,500,250,0.4,1,0.13,0.45,66.6395,129.0745,214.336,0.99978746882508,15000,5000,20,500
"1212",100,500,250,0.4,1,0.26,0.59,91.3568,133.0855,191.822,1.00063854837632,15000,5000,20,500
"1213",100,500,250,0.4,1,0.29,0.62,85.2328,123.651,174.441,1.00129627338346,15000,5000,20,500
"1214",100,500,250,0.4,1,0.23,0.54,100.215,152.161,225.484,0.999944596367153,15000,5000,20,500
"1215",100,500,250,0.4,1,0.14,0.54,107.539,194.163,309.878,1.00106664568352,15000,5000,20,500
"1216",100,500,250,0.4,1,0.27,0.6,94.5352,145.8895,205.339,0.999880774571014,15000,5000,20,500
"1217",100,500,250,0.4,1,0.18,0.5,90.247,152.4305,231.104,1.00200930003332,15000,5000,20,500
"1218",100,500,250,0.4,1,0.28,0.59,79.9725,124.0965,173.348,1.00058430957896,15000,5000,20,500
"1219",100,500,250,0.4,1,0.24,0.53,91.8705,138.925,201.203,0.999818477886908,15000,5000,20,500
"1220",100,500,250,0.4,1,0.25,0.52,111.857,171.482,251.113,1.00032085300212,15000,5000,20,500
"1221",100,500,250,0.4,1,0.24,0.54,77.0047,118.4935,170.738,1.0007864085967,15000,5000,20,500
"1222",100,500,250,0.4,1,0.23,0.58,88.6454,136.389,198.049,1.00062888078336,15000,5000,20,500
"1223",100,500,250,0.4,1,0.22,0.48,60.7342,100.9885,148.042,0.999418390713937,15000,5000,20,500
"1224",100,500,250,0.4,1,0.34,0.59,97.6316,138.128,190.4,0.999364303735612,15000,5000,20,500
"1225",100,500,250,0.4,1,0.21,0.52,67.74,111.453,163.568,1.00126219505312,15000,5000,20,500
"1226",100,500,250,0.4,1,0.24,0.55,72.795,111.771,160.137,1.00139757069835,15000,5000,20,500
"1227",100,500,250,0.4,1,0.24,0.58,71.4935,112.1345,165.27,0.999563730787275,15000,5000,20,500
"1228",100,500,250,0.4,1,0.25,0.57,109.626,164.354,240.748,0.999704776189067,15000,5000,20,500
"1229",100,500,250,0.4,1,0.17,0.55,96.1479,169.5695,263.345,1.00060186298817,15000,5000,20,500
"1230",100,500,250,0.4,1,0.28,0.57,61.1766,91.0808,128.678,0.999984990568418,15000,5000,20,500
"1231",100,500,250,0.4,1,0.23,0.62,85.3723,130.305,192.13,1.00149805533298,15000,5000,20,500
"1232",100,500,250,0.4,1,0.3,0.6,69.5108,102.031,142.903,1.00005059797452,15000,5000,20,500
"1233",100,500,250,0.4,1,0.21,0.48,91.5293,139.8085,211.346,1.00147898176021,15000,5000,20,500
"1234",100,500,250,0.4,1,0.32,0.58,98.115,145.1335,200.335,1.00026755658249,15000,5000,20,500
"1235",100,500,250,0.4,1,0.3,0.61,94.1905,140.457,200.708,0.999467915183445,15000,5000,20,500
"1236",100,500,250,0.4,1,0.23,0.47,92.7883,145.829,217.943,1.00141187592348,15000,5000,20,500
"1237",100,500,250,0.4,1,0.27,0.55,77.6776,118.179,167.703,1.0020072105257,15000,5000,20,500
