"","N","LEN","PHI","delta","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"469",500,1000,0.4,269.013159058522,0.268,0.724,159.807,190.1775,225.232,1.0012530134557,15000,5000,20,500
"470",500,1000,0.4,227.883323298302,0.324,0.774,148.853,173.929,202.811,1.0020918247915,15000,5000,20,500
"471",500,1000,0.4,272.870457633398,0.266,0.724,139.775,167.489,196.265,0.999891344869315,15000,5000,20,500
"472",500,1000,0.4,136.487813156564,0.356,0.85,80.5359,93.5438,108.13,1.00015164709351,15000,5000,20,500
"473",500,1000,0.4,236.320971171372,0.278,0.752,165.114,194.077,228.197,1.0026873064272,15000,5000,20,500
"474",500,1000,0.4,105.152333991136,0.36,0.9,76.1439,87.83065,101.207,1.00017002405265,15000,5000,20,500
"475",500,1000,0.4,135.307425507344,0.37,0.868,101.105,116.5455,135.464,1.0006751687977,15000,5000,20,500
"476",500,1000,0.4,42.801157347858,0.384,0.958,32.2025,37.21955,42.9253,1.00236127559125,15000,5000,20,500
"477",500,1000,0.4,61.0438486840576,0.332,0.948,48.2313,56.0642,64.7344,0.999813953881407,15000,5000,20,500
"478",500,1000,0.4,68.7837288947776,0.346,0.948,56.6669,66.48405,76.2557,0.999556974913622,15000,5000,20,500
"479",500,1000,0.4,107.157512295526,0.372,0.884,82.8646,93.6944,108.516,1.00084526340206,15000,5000,20,500
"480",500,1000,0.4,265.507933360059,0.276,0.728,153.937,182.616,214.417,1.00572335086102,15000,5000,20,500
"481",500,1000,0.4,238.610562034883,0.296,0.738,154.393,181.7555,212.67,1.00366052267719,15000,5000,20,500
"482",500,1000,0.4,150.144994168077,0.358,0.844,110.722,128.771,148.322,1.00207940413995,15000,5000,20,500
"483",500,1000,0.4,293.059414085001,0.27,0.686,147.049,173.4305,204.973,0.999612066990356,15000,5000,20,500
"484",500,1000,0.4,225.253072276246,0.308,0.754,147.75,174.1465,202.343,1.00068700533801,15000,5000,20,500
"485",500,1000,0.4,106.456373787951,0.386,0.9,76.2898,88.67205,101.182,1.00224078444521,15000,5000,20,500
"486",500,1000,0.4,191.627177074552,0.328,0.8,122.136,142.0465,165.455,1.00046857819476,15000,5000,20,500
"487",500,1000,0.4,24.94317071978,0.4,0.984,18.3526,21.19485,24.213,0.999345612371248,15000,5000,20,500
"488",500,1000,0.4,99.0811620699242,0.328,0.916,75.0303,87.1261,100.928,0.999828571042489,15000,5000,20,500
"489",500,1000,0.4,225.321113883983,0.298,0.772,146.086,174.589,201.118,0.99983324567217,15000,5000,20,500
"490",500,1000,0.4,188.857785086147,0.3,0.806,122.438,144.279,166.91,0.999659092300764,15000,5000,20,500
"491",500,1000,0.4,136.4609845425,0.346,0.89,98.4944,114.48,133.041,1.00288304818895,15000,5000,20,500
"492",500,1000,0.4,106.784372294787,0.352,0.906,77.0946,89.1813,103.296,1.00039761610864,15000,5000,20,500
"493",500,1000,0.4,53.5574300657026,0.344,0.958,46.1129,53.5307,61.635,0.999893725592802,15000,5000,20,500
"494",500,1000,0.4,195.762506066822,0.316,0.8,130.656,150.579,177.795,0.999886198017523,15000,5000,20,500
"495",500,1000,0.4,123.761498990934,0.406,0.898,92.6785,106.126,120.881,1.00079155199458,15000,5000,20,500
"496",500,1000,0.4,289.814465739764,0.286,0.708,156.89,182.9715,215.486,0.999685512633922,15000,5000,20,500
"497",500,1000,0.4,21.0835958807729,0.388,0.974,18.8026,21.7338,24.8,1.00000035006849,15000,5000,20,500
"498",500,1000,0.4,239.04921701178,0.266,0.762,143.564,169.2545,200.928,1.00235331878893,15000,5000,20,500
"499",500,1000,0.4,57.3637701547705,0.392,0.956,46.6074,54.5534,62.1813,1.00322273479385,15000,5000,20,500
"500",500,1000,0.4,21.4992865314707,0.384,0.982,17.9896,20.5924,23.6633,1.0004003987509,15000,5000,20,500
"501",1000,1000,0.4,270.531286250334,0.288,0.733,163.545,183.183,204.875,1.00246851733727,15000,5000,20,500
"502",1000,1000,0.4,29.7504882374778,0.43,0.968,25.8262,28.42655,31.194,1.00037200562576,15000,5000,20,500
"503",1000,1000,0.4,194.054448157549,0.332,0.828,129.815,142.9115,160.191,1.00074021745585,15000,5000,20,500
"504",1000,1000,0.4,64.7219532402232,0.358,0.933,54.5282,61.0056,67.432,0.999272075634567,15000,5000,20,500
"505",1000,1000,0.4,273.678445850965,0.278,0.731,165.832,187.097,208.565,0.999932338393506,15000,5000,20,500
"506",1000,1000,0.4,188.237704457715,0.323,0.808,139.888,157.1,173.469,0.999250720974555,15000,5000,20,500
"507",1000,1000,0.4,26.8246616306715,0.392,0.972,22.7362,25.19765,27.6879,1.00259363285923,15000,5000,20,500
"508",1000,1000,0.4,181.683292032685,0.331,0.842,125.793,141.285,155.775,1.00132296435497,15000,5000,20,500
"509",1000,1000,0.4,126.864085961133,0.366,0.882,85.9013,95.583,105.033,1.00103396689939,15000,5000,20,500
"510",1000,1000,0.4,17.6103731920011,0.387,0.986,17.5827,19.3857,21.3996,1.0027391074311,15000,5000,20,500
"511",1000,1000,0.4,268.973554344848,0.285,0.728,168.249,186.9615,208.906,1.00363726230452,15000,5000,20,500
"512",1000,1000,0.4,148.735158054624,0.327,0.858,101.949,114.681,127.413,0.999406020363356,15000,5000,20,500
"513",1000,1000,0.4,122.133057457395,0.324,0.861,90.2104,101.365,112.518,1.00019912520816,15000,5000,20,500
"514",1000,1000,0.4,84.5636640186422,0.357,0.918,65.5064,72.1378,79.8946,1.00073544122518,15000,5000,20,500
"515",1000,1000,0.4,176.01542837685,0.314,0.803,133.523,148.375,166.287,1.00076491586045,15000,5000,20,500
"516",1000,1000,0.4,210.840206143912,0.313,0.8,152.316,171.1195,189.923,1.00040657615411,15000,5000,20,500
"517",1000,1000,0.4,77.3162638023496,0.369,0.923,65.4698,72.5276,80.3546,1.00014221882183,15000,5000,20,500
"518",1000,1000,0.4,264.099946171045,0.272,0.739,170.986,192.613,214.555,1.00254034156292,15000,5000,20,500
"519",1000,1000,0.4,135.516231283545,0.322,0.847,94.515,105.8195,116.869,0.999091999113608,15000,5000,20,500
"520",1000,1000,0.4,25.5958202504553,0.391,0.975,20.8234,23.0508,25.4115,1.00273807953081,15000,5000,20,500
"521",1000,1000,0.4,294.057626330759,0.281,0.687,181.085,204.3095,231.178,1.00250671716739,15000,5000,20,500
"522",1000,1000,0.4,14.2077129357494,0.38,0.98,12.2481,13.4585,14.7715,1.00140846202119,15000,5000,20,500
"523",1000,1000,0.4,10.4939550557174,0.397,0.988,8.99721,9.94189,10.92,0.999452297743446,15000,5000,20,500
"524",1000,1000,0.4,78.7192633585073,0.35,0.912,62.4442,70.52955,78.2188,1.00087537231436,15000,5000,20,500
"525",1000,1000,0.4,83.0308839166537,0.375,0.916,72.502,79.49485,88.1642,1.00024657668286,15000,5000,20,500
"526",1000,1000,0.4,93.7132465164177,0.37,0.914,74.844,83.18485,91.9387,0.999129523471678,15000,5000,20,500
"527",1000,1000,0.4,94.7989305178635,0.362,0.907,73.5579,80.7445,89.1982,0.999719613800841,15000,5000,20,500
"528",1000,1000,0.4,207.976095653139,0.317,0.796,152.469,171.2165,189.807,1.00015238366281,15000,5000,20,500
"529",1000,1000,0.4,254.637177560944,0.303,0.753,163.656,183.1755,204.942,1.00327973305646,15000,5000,20,500
"530",1000,1000,0.4,177.057668562047,0.324,0.832,126.983,141.663,158.434,1.00105364240347,15000,5000,20,500
"531",1000,1000,0.4,199.614310737234,0.304,0.797,150.46,167.7665,188.028,0.99957940308982,15000,5000,20,500
"532",1000,1000,0.4,123.777179974131,0.376,0.879,103.36,114.3045,125.928,1.00022064578944,15000,5000,20,500
"533",1000,1000,0.4,159.054957597982,0.317,0.832,116.777,130.486,144.966,0.999387943892168,15000,5000,20,500
"534",1000,1000,0.4,80.6163716479205,0.375,0.924,70.9039,78.03805,86.4452,1.00052450997831,15000,5000,20,500
"535",1000,1000,0.4,240.582881299779,0.321,0.763,152.023,168.335,187.099,0.999964974906512,15000,5000,20,500
"536",1000,1000,0.4,158.136811146978,0.35,0.844,113.095,124.517,138.772,0.999569850782686,15000,5000,20,500
"537",1000,1000,0.4,210.215131198056,0.328,0.79,150.556,168.242,187.307,1.00159087529494,15000,5000,20,500
"538",1000,1000,0.4,180.981759203132,0.321,0.815,126.634,140.951,157.639,1.00700544298083,15000,5000,20,500
"539",1000,1000,0.4,28.6418905504979,0.37,0.972,23.876,26.5627,29.1747,1.00000457889765,15000,5000,20,500
"540",1000,1000,0.4,159.120980331209,0.323,0.835,109.467,123,135.703,1.00089653072142,15000,5000,20,500
"541",1000,1000,0.4,78.2526090904139,0.367,0.929,59.0187,64.7263,72.0094,0.999600944631679,15000,5000,20,500
"542",1000,1000,0.4,91.4837954938412,0.352,0.907,75.1243,82.8879,91.9595,0.999953426849353,15000,5000,20,500
"543",1000,1000,0.4,57.5034240097739,0.378,0.946,47.5934,52.47675,57.937,1.00012772530023,15000,5000,20,500
"544",1000,1000,0.4,123.056420504581,0.371,0.875,93.0681,104.0185,113.584,1.00004475793471,15000,5000,20,500
"545",1000,1000,0.4,30.442685156595,0.399,0.971,25.374,28.2401,30.9255,1.00215226108291,15000,5000,20,500
"546",1000,1000,0.4,104.240250983275,0.366,0.898,81.2303,90.28885,99.861,0.999852035056158,15000,5000,20,500
"547",1000,1000,0.4,199.565296245273,0.335,0.825,129.232,143.056,159.295,1.00008598371332,15000,5000,20,500
"548",1000,1000,0.4,51.9532682327554,0.371,0.946,41.3057,46.08365,50.4755,1.00100630420819,15000,5000,20,500
"549",1000,1000,0.4,165.859423025977,0.339,0.86,117.732,130.659,144.562,1.00123958518088,15000,5000,20,500
"550",1000,1000,0.4,125.933559420519,0.365,0.864,96.6461,108.099,118.92,1.00261089260045,15000,5000,20,500
"551",1000,1000,0.4,95.6761438492686,0.367,0.899,79.065,87.23675,97.3752,1.00067434893767,15000,5000,20,500
"552",1000,1000,0.4,235.436091586016,0.283,0.755,149.937,166.427,187.868,0.999207806985353,15000,5000,20,500
"553",1000,1000,0.4,65.4339834069833,0.37,0.948,57.5498,63.9021,70.2855,1.00333454749842,15000,5000,20,500
"554",1000,1000,0.4,53.5017775953747,0.381,0.941,45.3623,50.19705,55.2182,0.999519442242219,15000,5000,20,500
"555",1000,1000,0.4,188.743085330352,0.296,0.808,123.986,138.901,155.077,0.999439851386512,15000,5000,20,500
"556",1000,1000,0.4,57.7551091951318,0.393,0.944,49.3423,53.99515,60.2023,1.00377762697034,15000,5000,20,500
"557",1000,1000,0.4,131.798505538609,0.321,0.86,102.62,114.203,127.231,1.00117004239272,15000,5000,20,500
"558",1000,1000,0.4,260.907734609209,0.278,0.774,166.819,186.0725,211.119,1.000790872341,15000,5000,20,500
"559",1000,1000,0.4,281.201875975821,0.279,0.724,164.475,185.788,207.683,1.00074738303864,15000,5000,20,500
"560",1000,1000,0.4,94.4974298402667,0.344,0.909,72.4124,80.6692,89.4464,1.00118253771832,15000,5000,20,500
"561",1000,1000,0.4,79.0729386406019,0.352,0.928,62.116,68.95415,76.7494,1.00133921637033,15000,5000,20,500
"562",1000,1000,0.4,84.6788436453789,0.359,0.93,66.806,74.22855,82.0071,1.00142614963661,15000,5000,20,500
"563",1000,1000,0.4,27.8541078232229,0.398,0.985,24.5564,27.1215,29.8897,1.00188034711983,15000,5000,20,500
"564",1000,1000,0.4,233.583321359474,0.323,0.783,155.712,172.4285,193.007,1.00039704276755,15000,5000,20,500
"565",1000,1000,0.4,43.903351421468,0.354,0.957,38.5206,42.7013,47.1721,0.999283750634524,15000,5000,20,500
"566",1000,1000,0.4,192.550359503366,0.336,0.812,135.817,151.4355,167.13,1.00086943613493,15000,5000,20,500
"567",1000,1000,0.4,238.723401252646,0.307,0.784,172.569,191.4935,213.888,1.00147070592798,15000,5000,20,500
"568",1000,1000,0.4,180.588526134379,0.311,0.818,122.536,137.7025,152.197,1.00166228236179,15000,5000,20,500
"569",1000,1000,0.4,176.694728266448,0.333,0.819,120.202,133.3425,147.716,1.00129406791946,15000,5000,20,500
"570",1000,1000,0.4,289.035902651958,0.26,0.692,156.49,178.7155,201.778,1.00058249441646,15000,5000,20,500
"571",1000,1000,0.4,45.5455425032414,0.407,0.954,39.6348,43.5177,47.7127,1.00184054107016,15000,5000,20,500
"572",1000,1000,0.4,207.8411925002,0.31,0.817,131.688,147.2595,164.405,1.00161493077426,15000,5000,20,500
"573",1000,1000,0.4,96.4619916304946,0.381,0.915,74.1608,82.3699,90.2833,1.00219566753591,15000,5000,20,500
"574",1000,1000,0.4,268.200812840369,0.301,0.732,173.517,194.96,218.758,1.00211602141504,15000,5000,20,500
"575",1000,1000,0.4,76.7052621673793,0.353,0.94,61.3843,68.7003,75.9693,0.999646314480241,15000,5000,20,500
"576",1000,1000,0.4,107.669111504219,0.377,0.901,82.2971,90.74255,100.415,1.00136029537457,15000,5000,20,500
"577",1000,1000,0.4,282.613957361318,0.289,0.722,157.178,178.624,199.604,1.00079333550968,15000,5000,20,500
"578",1000,1000,0.4,126.426358316094,0.363,0.869,106.617,117.879,131.015,0.999384208233413,15000,5000,20,500
"579",1000,1000,0.4,88.1895047752187,0.367,0.917,70.2284,77.04975,85.9518,1.00031039625482,15000,5000,20,500
"580",1000,1000,0.4,16.6623616451398,0.394,0.986,13.8806,15.35395,17.0554,0.999918364285855,15000,5000,20,500
"581",1000,1000,0.4,80.5248426971957,0.38,0.928,64.8116,71.3788,78.8622,1.00122190403124,15000,5000,20,500
"582",1000,1000,0.4,113.736805086955,0.341,0.892,95.8037,107.211,118.982,1.00064157230524,15000,5000,20,500
"583",1000,1000,0.4,216.181738788728,0.27,0.787,138.029,154.355,173.828,1.00139414855379,15000,5000,20,500
"584",1000,1000,0.4,113.321773575153,0.364,0.898,89.2863,98.6114,108.894,0.999441154762594,15000,5000,20,500
"585",1000,1000,0.4,253.54619202204,0.315,0.755,153.952,171.8475,191.543,1.00066669280387,15000,5000,20,500
"586",1000,1000,0.4,45.3470804542303,0.37,0.966,39.3141,43.5864,48.2315,0.999333311319344,15000,5000,20,500
"587",1000,1000,0.4,90.3857307950966,0.381,0.92,68.8796,76.32275,83.9607,1.00204279798429,15000,5000,20,500
"588",1000,1000,0.4,256.72690491192,0.294,0.735,160.9,181.6195,202.131,1.00323466277727,15000,5000,20,500
"589",1000,1000,0.4,99.1748553351499,0.358,0.902,78.522,87.61725,96.2148,1.00120338014365,15000,5000,20,500
"590",1000,1000,0.4,71.7498918715864,0.328,0.934,59.9962,66.56655,74.1703,1.00128482259682,15000,5000,20,500
"591",1000,1000,0.4,217.359706962015,0.326,0.781,147.123,164.485,184.288,1.00107033346652,15000,5000,20,500
"592",1000,1000,0.4,109.906694944948,0.356,0.898,86.7532,96.7917,106.941,1.00167504312539,15000,5000,20,500
"593",1000,1000,0.4,204.402798097581,0.331,0.806,147.739,164.113,182.623,1.00293701325148,15000,5000,20,500
"594",1000,1000,0.4,19.7398815536872,0.389,0.987,15.4986,17.05865,18.7482,1.00010003937623,15000,5000,20,500
"595",1000,1000,0.4,168.287724005058,0.333,0.804,118.074,129.8445,145.531,1.00125431633904,15000,5000,20,500
"596",1000,1000,0.4,83.0820850050077,0.378,0.924,66.7159,73.89765,81.6846,1.00115320769089,15000,5000,20,500
"597",1000,1000,0.4,129.125238850247,0.323,0.871,98.3493,109.734,122.312,1.00254542159654,15000,5000,20,500
"598",1000,1000,0.4,59.100020127371,0.368,0.93,48.7702,54.1257,60.0593,1.00222409139701,15000,5000,20,500
"599",1000,1000,0.4,53.9535232516937,0.359,0.941,46.0015,50.37465,56.0638,0.999890294100358,15000,5000,20,500
"600",1000,1000,0.4,223.75478083035,0.321,0.791,149.08,166.878,187.031,1.00122135648117,15000,5000,20,500
"601",100,500,0.8,23.8755266787484,0.73,0.95,17.5981,22.4853,27.7085,1.00010227999507,15000,5000,20,500
"602",100,500,0.8,100.601585714612,0.57,0.78,60.6227,78.41195,101.234,1.00062839974012,15000,5000,20,500
"603",100,500,0.8,294.241931883153,0.51,0.59,79.9682,104.902,135.395,1.00017997136752,15000,5000,20,500
"604",100,500,0.8,62.9397203284316,0.77,0.85,42.2284,53.7305,67.5056,1.00000687120749,15000,5000,20,500
"605",100,500,0.8,143.96128984401,0.65,0.82,83.7741,109.459,139.256,1.00492790556757,15000,5000,20,500
"606",100,500,0.8,297.303327061236,0.37,0.56,74.1658,104.5815,142.067,1.00094153801168,15000,5000,20,500
"607",100,500,0.8,160.411516760942,0.58,0.72,88.2189,113.368,145.859,1.0023666524943,15000,5000,20,500
"608",100,500,0.8,190.705302525312,0.5,0.64,88.8399,118.68,153.189,1.002491213481,15000,5000,20,500
"609",100,500,0.8,53.9785902458243,0.64,0.81,38.8676,49.9813,62.4723,1.00074705169713,15000,5000,20,500
"610",100,500,0.8,64.5772603014484,0.66,0.85,35.1103,45.39225,57.0849,1.00061739647357,15000,5000,20,500
"611",100,500,0.8,191.781604229473,0.55,0.63,87.3225,111.6015,145.901,0.999458727252802,15000,5000,20,500
"612",100,500,0.8,216.672369656153,0.55,0.63,95.6769,126.4985,161.945,1.00053272190028,15000,5000,20,500
"613",100,500,0.8,161.799010415561,0.52,0.63,75.9188,104.8155,133.444,1.0003572906852,15000,5000,20,500
"614",100,500,0.8,102.555572991259,0.61,0.84,58.9309,77.57595,97.6992,1.00149907971818,15000,5000,20,500
"615",100,500,0.8,220.03195644822,0.53,0.64,83.8422,108.5455,143.255,1.00134837466574,15000,5000,20,500
"616",100,500,0.8,212.072914850432,0.51,0.64,89.3302,119.1185,154.494,0.999935274638521,15000,5000,20,500
"617",100,500,0.8,46.5085465903394,0.7,0.88,30.8443,39.90135,49.2561,1.00003607943315,15000,5000,20,500
"618",100,500,0.8,197.106063272804,0.56,0.65,78.5227,102.6665,130.867,1.00211246500242,15000,5000,20,500
"619",100,500,0.8,119.341225509997,0.66,0.8,67.7367,89.9873,111.388,1.00286456846775,15000,5000,20,500
"620",100,500,0.8,191.36467267992,0.48,0.65,93.8057,124.9515,165.321,0.999220716479246,15000,5000,20,500
"621",100,500,0.8,280.587527803145,0.51,0.59,83.7105,109.284,141.742,1.00099132887123,15000,5000,20,500
"622",100,500,0.8,232.653477049898,0.45,0.54,65.3619,87.6421,118.418,0.999861389432716,15000,5000,20,500
"623",100,500,0.8,158.181978703942,0.57,0.67,84.8144,113.434,143.193,1.00108944937952,15000,5000,20,500
"624",100,500,0.8,75.7938129780814,0.68,0.84,49.3871,63.9756,81.1224,0.999496009628081,15000,5000,20,500
"625",100,500,0.8,193.694364738185,0.47,0.57,69.6941,95.2526,126.846,0.999646449168056,15000,5000,20,500
"626",100,500,0.8,126.706080469303,0.56,0.67,53.3583,70.0566,89.9734,1.00265521690459,15000,5000,20,500
"627",100,500,0.8,127.877001825254,0.55,0.67,70.0622,91.4184,119.277,1.00088318733676,15000,5000,20,500
"628",100,500,0.8,243.365221295971,0.53,0.63,77.0496,102.329,134.243,0.999620472526827,15000,5000,20,500
"629",100,500,0.8,186.919798301533,0.58,0.68,70.3652,93.9245,118.274,1.00118949451314,15000,5000,20,500
"630",100,500,0.8,47.2306070523337,0.69,0.92,28.8229,36.8428,46.9529,1.00052062952743,15000,5000,20,500
"631",100,500,0.8,205.725598910358,0.55,0.71,91.9987,120.873,153.579,1.00360500366496,15000,5000,20,500
"632",100,500,0.8,252.920712220948,0.53,0.65,90.8012,123.7605,156.943,1.00026003436704,15000,5000,20,500
"633",100,500,0.8,98.4832132351585,0.68,0.84,51.2817,65.49255,82.6832,1.00066667897475,15000,5000,20,500
"634",100,500,0.8,197.850726621691,0.48,0.66,71.2021,98.012,128.461,1.00207182214017,15000,5000,20,500
"635",100,500,0.8,288.152182602789,0.42,0.55,82.2103,111.5215,149.364,0.999406480408371,15000,5000,20,500
"636",100,500,0.8,123.619081168436,0.57,0.71,73.9687,98.10485,126.858,1.00028976550048,15000,5000,20,500
"637",100,500,0.8,127.662852918729,0.63,0.8,67.1866,86.19425,109.226,1.0011918788541,15000,5000,20,500
"638",100,500,0.8,208.163550177123,0.5,0.67,81.3759,111.624,145.276,1.00057948427897,15000,5000,20,500
"639",100,500,0.8,294.413410222623,0.4,0.49,87.8768,122.683,162.696,0.999615616285591,15000,5000,20,500
"640",100,500,0.8,247.355272888672,0.51,0.59,89.6111,117.904,152.264,1.00178920101118,15000,5000,20,500
"641",100,500,0.8,238.009081250057,0.45,0.63,73.8778,100.94,132.853,1.00101823462478,15000,5000,20,500
"642",100,500,0.8,252.950094339903,0.44,0.53,114.99,155.4655,208.235,0.999072156987621,15000,5000,20,500
"643",100,500,0.8,99.0787517768331,0.64,0.77,59.0998,77.9589,97.679,1.00103430755894,15000,5000,20,500
"644",100,500,0.8,298.577412026934,0.36,0.53,108.875,161.5595,217.615,1.00164751210011,15000,5000,20,500
"645",100,500,0.8,295.60716005275,0.52,0.61,110.195,144.2565,188.726,0.999786107713118,15000,5000,20,500
"646",100,500,0.8,214.519310684409,0.46,0.54,81.2046,112.19,144.681,0.999491047004856,15000,5000,20,500
"647",100,500,0.8,15.310963508673,0.76,0.96,12.3889,15.81355,19.2047,1.00028100185835,15000,5000,20,500
"648",100,500,0.8,106.025700522587,0.68,0.81,65.5159,84.1478,104.163,0.999622114920669,15000,5000,20,500
"649",100,500,0.8,23.5999959520996,0.73,0.97,18.6209,22.9039,28.7293,1.00075731481607,15000,5000,20,500
"650",100,500,0.8,42.0578863471746,0.78,0.98,30.9758,38.7043,48.649,0.999851738402144,15000,5000,20,500
"651",100,500,0.8,93.394391417969,0.58,0.72,49.9517,64.90325,82.9476,1.0004050457569,15000,5000,20,500
"652",100,500,0.8,100.603184406646,0.56,0.78,63.5284,83.7761,108.539,1.00182749067647,15000,5000,20,500
"653",100,500,0.8,99.6493070502765,0.59,0.8,57.2696,73.88215,94.0282,0.999458145607095,15000,5000,20,500
"654",100,500,0.8,57.3993892455474,0.74,0.92,29.5078,37.9947,47.4339,1.00538947985699,15000,5000,20,500
"655",100,500,0.8,54.3527155113406,0.7,0.93,40.9618,51.26175,64.9669,0.999530679478553,15000,5000,20,500
"656",100,500,0.8,150.650528785773,0.48,0.66,67.3743,86.6319,115.485,1.00070730792446,15000,5000,20,500
"657",100,500,0.8,254.472521261778,0.38,0.55,73.0644,98.69395,134.794,0.999954780240239,15000,5000,20,500
"658",100,500,0.8,60.1236141496338,0.71,0.9,45.0518,56.7151,72.4553,0.999514688715695,15000,5000,20,500
"659",100,500,0.8,228.514936359134,0.42,0.54,106.188,142.8785,188.842,1.00218397138778,15000,5000,20,500
"660",100,500,0.8,248.935695525724,0.4,0.54,76.2146,104.8175,141.647,1.00069208629707,15000,5000,20,500
"661",100,500,0.8,299.408636004664,0.47,0.56,103.655,139.6435,184.494,1.00145852548275,15000,5000,20,500
"662",100,500,0.8,44.4202660094015,0.77,0.93,36.8272,45.96785,56.5219,0.999998481695584,15000,5000,20,500
"663",100,500,0.8,26.4204710023478,0.81,0.94,20.8919,26.19805,31.8941,1.00038638723889,15000,5000,20,500
"664",100,500,0.8,227.913800606038,0.48,0.63,125.547,167.769,221.139,1.00349198330968,15000,5000,20,500
"665",100,500,0.8,187.21702382667,0.52,0.66,84.4109,112.475,144.488,1.00213770830344,15000,5000,20,500
"666",100,500,0.8,221.947498412337,0.54,0.64,90.0083,117.434,154.168,0.999313712630894,15000,5000,20,500
"667",100,500,0.8,102.008343888447,0.67,0.86,54.4163,70.1352,87.4728,1.00524240794488,15000,5000,20,500
"668",100,500,0.8,94.0219436376356,0.67,0.81,64.3338,82.34745,103.46,1.00188717471724,15000,5000,20,500
"669",100,500,0.8,151.494858027436,0.56,0.67,87.9026,113.7995,146.045,0.99960699381149,15000,5000,20,500
"670",100,500,0.8,42.6361799868755,0.75,0.9,27.189,34.4689,42.2722,0.99972316816266,15000,5000,20,500
"671",100,500,0.8,15.0715067610145,0.76,0.96,12.3045,15.8047,19.7772,1.00243843764212,15000,5000,20,500
"672",100,500,0.8,112.714680859353,0.68,0.8,66.9901,85.77405,108.657,1.0004105823733,15000,5000,20,500
"673",100,500,0.8,233.902130881324,0.49,0.58,98.9895,130.456,170.396,1.00296936331767,15000,5000,20,500
"674",100,500,0.8,78.7362797698006,0.67,0.81,51.4857,64.19465,82.2399,1.00153140463902,15000,5000,20,500
"675",100,500,0.8,122.491651568562,0.63,0.8,76.7327,100.5415,125.348,0.999422137493132,15000,5000,20,500
"676",100,500,0.8,130.192406396382,0.56,0.65,62.5481,84.02775,107.727,0.999791199344245,15000,5000,20,500
"677",100,500,0.8,116.296512379777,0.65,0.78,66.074,86.8975,107.261,1.00052643186283,15000,5000,20,500
"678",100,500,0.8,231.449582746718,0.44,0.61,79.8615,111.7645,148.258,1.00037277262221,15000,5000,20,500
"679",100,500,0.8,128.673826206941,0.57,0.73,65.2885,85.31205,107.922,0.999328770262757,15000,5000,20,500
"680",100,500,0.8,97.8460905374959,0.59,0.77,67.3187,85.2714,108.961,1.00138511652494,15000,5000,20,500
"681",100,500,0.8,25.6729981093667,0.8,0.97,18.6795,23.6362,29.126,1.00100491565021,15000,5000,20,500
"682",100,500,0.8,79.9705570540391,0.64,0.82,48.26,61.1021,78.7657,1.00138068003578,15000,5000,20,500
"683",100,500,0.8,291.138457080815,0.35,0.52,69.6936,98.84285,135.123,1.00567400251621,15000,5000,20,500
"684",100,500,0.8,176.062140204012,0.56,0.72,84.0325,113.2905,145.766,0.999999331014156,15000,5000,20,500
"685",100,500,0.8,168.664881228469,0.57,0.65,79.2132,106.014,132.976,1.00227649667711,15000,5000,20,500
"686",100,500,0.8,125.144437754061,0.53,0.7,58.0599,77.6015,101.324,1.00429363486939,15000,5000,20,500
"687",100,500,0.8,245.789594382513,0.44,0.56,79.5717,110.1395,146.89,1.00085049699255,15000,5000,20,500
"688",100,500,0.8,125.123248146847,0.59,0.75,59.6335,78.09125,97.7811,1.00039371860818,15000,5000,20,500
"689",100,500,0.8,132.604184811935,0.63,0.72,66.431,83.73625,107.268,1.00119636383438,15000,5000,20,500
"690",100,500,0.8,237.361880992539,0.48,0.58,108.324,144.5005,190.474,1.00324884135202,15000,5000,20,500
"691",100,500,0.8,236.804125856142,0.38,0.53,80.6083,118.089,157.168,1.00132976557229,15000,5000,20,500
"692",100,500,0.8,225.478963402566,0.48,0.57,69.5077,95.2419,122.28,1.00023966455494,15000,5000,20,500
"693",100,500,0.8,150.100835575722,0.57,0.69,65.2272,84.44475,107.7,1.00645037447701,15000,5000,20,500
"694",100,500,0.8,284.559606686234,0.46,0.58,94.4814,130.2775,172.826,1.0033295645291,15000,5000,20,500
"695",100,500,0.8,78.8928189105354,0.69,0.85,49.7833,63.6673,79.9698,0.999960606318702,15000,5000,20,500
"696",100,500,0.8,68.7237943848595,0.74,0.92,37.6361,47.5774,59.471,1.00329244035868,15000,5000,20,500
"697",100,500,0.8,24.4451794680208,0.72,0.98,16.408,20.98375,26.5362,1.00056871643397,15000,5000,20,500
"698",100,500,0.8,225.294992213603,0.47,0.57,87.6772,118.371,156.353,1.00328032453097,15000,5000,20,500
"699",100,500,0.8,250.42513349792,0.48,0.58,83.2379,112.689,146.257,0.999546171871055,15000,5000,20,500
"700",100,500,0.8,36.1836368637159,0.72,0.92,24.006,29.8586,37.1326,0.999244780325046,15000,5000,20,500
"701",500,500,0.8,73.9671533484943,0.688,0.848,50.7274,56.3827,62.8204,0.999317849189307,15000,5000,20,500
"702",500,500,0.8,93.8781515625305,0.658,0.822,62.3799,70.2265,77.6478,0.999929683321219,15000,5000,20,500
"703",500,500,0.8,209.07506553689,0.454,0.6,99.4323,113.987,128.348,1.00222781901197,15000,5000,20,500
"704",500,500,0.8,217.40292431321,0.442,0.552,102.42,117.33,132.891,1.00407863805277,15000,5000,20,500
