"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"603",100,500,150,0.4,1,0.31,0.8,77.5165,98.27105,127.446,0.999229924480273,15000,5000,20,500
"604",100,500,150,0.4,1,0.29,0.76,99.5542,131.782,170.245,1.00271292346553,15000,5000,20,500
"605",100,500,150,0.4,1,0.31,0.79,81.4938,104.9175,134.783,1.00099481982908,15000,5000,20,500
"606",100,500,150,0.4,1,0.4,0.89,87.9059,111.7445,138.538,1.00114057452446,15000,5000,20,500
"607",100,500,150,0.4,1,0.3,0.84,101.744,134.037,174.072,1.00466132436249,15000,5000,20,500
"608",100,500,150,0.4,1,0.27,0.79,98.0021,129.3055,169.13,1.00068155156017,15000,5000,20,500
"609",100,500,150,0.4,1,0.43,0.88,94.4283,119.023,144.899,1.00249975798863,15000,5000,20,500
"610",100,500,150,0.4,1,0.3,0.71,117.003,151.3045,194.815,1.00334028582663,15000,5000,20,500
"611",100,500,150,0.4,1,0.32,0.76,88.3063,115.232,143.773,1.00062532305002,15000,5000,20,500
"612",100,500,150,0.4,1,0.31,0.76,105.27,135.2235,176.407,1.00123774357417,15000,5000,20,500
"613",100,500,150,0.4,1,0.34,0.71,77.8766,99.31725,127.2,1.00395773143202,15000,5000,20,500
"614",100,500,150,0.4,1,0.24,0.69,103.425,140.4865,186.955,1.00320595392365,15000,5000,20,500
"615",100,500,150,0.4,1,0.33,0.79,83.0033,106.8625,134.72,1.00191626849958,15000,5000,20,500
"616",100,500,150,0.4,1,0.24,0.73,90.6436,128.863,170.735,0.999233338098815,15000,5000,20,500
"617",100,500,150,0.4,1,0.36,0.76,108.386,139.715,173.979,1.00093055509637,15000,5000,20,500
"618",100,500,150,0.4,1,0.28,0.73,118.666,155.1315,202.441,1.00088019524818,15000,5000,20,500
"619",100,500,150,0.4,1,0.29,0.74,121.458,159.9765,204.526,1.00025863863758,15000,5000,20,500
"620",100,500,150,0.4,1,0.31,0.75,93.7909,123.6345,158.722,0.999324995483662,15000,5000,20,500
"621",100,500,150,0.4,1,0.28,0.78,81.0995,109.4225,141.654,1.00064465440446,15000,5000,20,500
"622",100,500,150,0.4,1,0.34,0.78,103.452,132.7055,169.013,0.999344223549687,15000,5000,20,500
"623",100,500,150,0.4,1,0.28,0.7,95.3585,124.2945,161.377,1.00004145320436,15000,5000,20,500
"624",100,500,150,0.4,1,0.28,0.72,100.803,132.306,174.395,1.00053421720364,15000,5000,20,500
"625",100,500,150,0.4,1,0.42,0.76,101.262,128.794,157.923,1.00216162965898,15000,5000,20,500
"626",100,500,150,0.4,1,0.32,0.76,105.21,133.289,173.464,1.00258795745059,15000,5000,20,500
"627",100,500,150,0.4,1,0.3,0.76,98.3042,124.0885,165.094,1.00062141234678,15000,5000,20,500
"628",100,500,150,0.4,1,0.3,0.73,84.3859,114.6565,145.141,1.00119573300609,15000,5000,20,500
"629",100,500,150,0.4,1,0.34,0.83,115.833,151.007,193.678,1.00502149616415,15000,5000,20,500
"630",100,500,150,0.4,1,0.34,0.82,95.5432,121.227,155.666,1.00205933379828,15000,5000,20,500
"631",100,500,150,0.4,1,0.33,0.85,97.6214,126.756,162.299,1.00292443858592,15000,5000,20,500
"632",100,500,150,0.4,1,0.27,0.69,113.964,149.4025,199.199,1.00069591912443,15000,5000,20,500
"633",100,500,150,0.4,1,0.29,0.76,101.15,129.7805,166.858,1.00466908101032,15000,5000,20,500
"634",100,500,150,0.4,1,0.3,0.76,115.667,149.05,193.119,1.00057591187307,15000,5000,20,500
"635",100,500,150,0.4,1,0.28,0.73,87.3909,115.041,148.44,1.00319112720855,15000,5000,20,500
"636",100,500,150,0.4,1,0.37,0.81,103.738,134.1555,166.998,0.999573207473519,15000,5000,20,500
"637",100,500,150,0.4,1,0.4,0.8,118.197,145.862,181.633,1.00427222687785,15000,5000,20,500
"638",100,500,150,0.4,1,0.33,0.79,99.7718,126.128,159.556,1.00111928186148,15000,5000,20,500
"639",100,500,150,0.4,1,0.23,0.7,111.793,152.78,208.168,0.999880966063808,15000,5000,20,500
"640",100,500,150,0.4,1,0.33,0.8,103.068,129.6115,167.939,1.00564016778758,15000,5000,20,500
"641",100,500,150,0.4,1,0.36,0.83,121.159,154.2255,193.809,1.00191986394528,15000,5000,20,500
"642",100,500,150,0.4,1,0.29,0.75,102.866,135.6055,175.844,1.00025438286756,15000,5000,20,500
"643",100,500,150,0.4,1,0.32,0.77,107.91,139.604,181.013,0.999671103843207,15000,5000,20,500
"644",100,500,150,0.4,1,0.3,0.77,99.7213,131.546,173.905,1.00224732107996,15000,5000,20,500
"645",100,500,150,0.4,1,0.36,0.79,89.245,113.5065,143.833,1.00159520997648,15000,5000,20,500
"646",100,500,150,0.4,1,0.35,0.78,87.1232,111.4305,138.238,0.99998067906004,15000,5000,20,500
"647",100,500,150,0.4,1,0.27,0.73,108.837,141.336,186.317,1.00334559105443,15000,5000,20,500
"648",100,500,150,0.4,1,0.31,0.72,123.495,159.663,207.659,1.0061689444564,15000,5000,20,500
"649",100,500,150,0.4,1,0.32,0.78,95.0728,124.088,155.547,1.00012234268189,15000,5000,20,500
"650",100,500,150,0.4,1,0.32,0.74,105.934,136.058,176.034,1.00300499953204,15000,5000,20,500
"651",500,500,150,0.4,1,0.274,0.718,104.236,118.3615,133.232,1.00358557309108,15000,5000,20,500
"652",500,500,150,0.4,1,0.332,0.796,115.754,129.19,143.3,1.00028942279832,15000,5000,20,500
"653",500,500,150,0.4,1,0.34,0.794,109.273,120.7165,135.501,0.999265949045729,15000,5000,20,500
"654",500,500,150,0.4,1,0.324,0.768,109.708,122.1025,135.617,1.00121071974418,15000,5000,20,500
"655",500,500,150,0.4,1,0.32,0.762,106.348,118.12,132.091,1.00093782029812,15000,5000,20,500
"656",500,500,150,0.4,1,0.316,0.782,114.813,127.6255,142.714,0.999906752851999,15000,5000,20,500
"657",500,500,150,0.4,1,0.35,0.784,114.082,127.0945,140.963,1.0012272755401,15000,5000,20,500
"658",500,500,150,0.4,1,0.308,0.77,107.825,121.264,134.861,1.00027906952854,15000,5000,20,500
"659",500,500,150,0.4,1,0.312,0.748,106.779,119.0985,133.846,0.999240791896952,15000,5000,20,500
"660",500,500,150,0.4,1,0.318,0.766,108.777,120.9055,135.462,1.00218411739418,15000,5000,20,500
"661",500,500,150,0.4,1,0.316,0.76,101.847,113.677,127.007,1.00002109741165,15000,5000,20,500
"662",500,500,150,0.4,1,0.348,0.778,116.412,128.411,143.179,1.00256185594496,15000,5000,20,500
"663",500,500,150,0.4,1,0.32,0.772,114.014,127.2705,142.324,0.999928172858482,15000,5000,20,500
"664",500,500,150,0.4,1,0.278,0.778,106.016,120.2895,133.738,1.00091707333734,15000,5000,20,500
"665",500,500,150,0.4,1,0.306,0.752,111.551,125.472,139.542,0.999450664752321,15000,5000,20,500
"666",500,500,150,0.4,1,0.346,0.782,112.182,125.359,138.259,1.00280492223997,15000,5000,20,500
"667",500,500,150,0.4,1,0.294,0.742,100.012,111.2365,125.744,1.00163942344618,15000,5000,20,500
"668",500,500,150,0.4,1,0.322,0.762,114.474,128.5305,142.622,1.00067842384528,15000,5000,20,500
"669",500,500,150,0.4,1,0.324,0.744,112.479,124.1835,138.621,1.00051747530337,15000,5000,20,500
"670",500,500,150,0.4,1,0.292,0.748,100.298,113.4055,126.131,1.00146909408424,15000,5000,20,500
"671",500,500,150,0.4,1,0.318,0.774,119.712,132.8175,148.761,1.00470502918381,15000,5000,20,500
"672",500,500,150,0.4,1,0.306,0.744,112.373,125.1535,140.985,0.999963091156777,15000,5000,20,500
"673",500,500,150,0.4,1,0.306,0.75,104.355,117.105,130.477,1.00125073014645,15000,5000,20,500
"674",500,500,150,0.4,1,0.28,0.742,119.839,134.695,151.468,1.0017514698974,15000,5000,20,500
"675",500,500,150,0.4,1,0.324,0.738,113.902,128.226,142.006,0.999821820926197,15000,5000,20,500
"676",500,500,150,0.4,1,0.284,0.8,123.273,137.4605,156.718,1.00028761306185,15000,5000,20,500
"677",500,500,150,0.4,1,0.312,0.752,115.557,129.449,145.604,0.999456045789913,15000,5000,20,500
"678",500,500,150,0.4,1,0.366,0.754,111.371,123.695,137.176,1.00360059929769,15000,5000,20,500
"679",500,500,150,0.4,1,0.292,0.74,113.023,127.3035,141.686,0.999908197397447,15000,5000,20,500
"680",500,500,150,0.4,1,0.314,0.794,105.306,117.6545,131.061,1.00274933140522,15000,5000,20,500
"681",500,500,150,0.4,1,0.28,0.748,108.956,122.1505,138.473,1.00232999898109,15000,5000,20,500
"682",500,500,150,0.4,1,0.284,0.748,108.891,121.3475,136.883,0.999861748601503,15000,5000,20,500
"683",500,500,150,0.4,1,0.362,0.778,115.354,127.595,142.407,0.999409491165932,15000,5000,20,500
"684",500,500,150,0.4,1,0.336,0.754,116.959,129.7685,144.537,1.00059961468121,15000,5000,20,500
"685",500,500,150,0.4,1,0.298,0.796,119.384,133.5165,150.236,0.999425981007955,15000,5000,20,500
"686",500,500,150,0.4,1,0.298,0.77,99.6041,112.2195,124.876,0.999070984339214,15000,5000,20,500
"687",500,500,150,0.4,1,0.288,0.748,122.431,137.624,154.84,0.999516974908812,15000,5000,20,500
"688",500,500,150,0.4,1,0.306,0.744,111.827,125.782,139.887,0.999450098780987,15000,5000,20,500
"689",500,500,150,0.4,1,0.336,0.756,109.475,122.8135,136.38,1.00010966925184,15000,5000,20,500
"690",500,500,150,0.4,1,0.324,0.752,109.328,122.5805,136.632,0.999592220414155,15000,5000,20,500
"691",500,500,150,0.4,1,0.31,0.762,117.332,130.764,145.932,0.99929698651704,15000,5000,20,500
"692",500,500,150,0.4,1,0.308,0.748,110.05,124.04,138.425,1.0000184932005,15000,5000,20,500
"693",500,500,150,0.4,1,0.344,0.778,121.342,135.0855,149.259,0.99932574701764,15000,5000,20,500
"694",500,500,150,0.4,1,0.346,0.75,111.265,124.372,137.6,1.00079641440979,15000,5000,20,500
"695",500,500,150,0.4,1,0.324,0.772,113.845,125.5,140.386,1.0009604680455,15000,5000,20,500
"696",500,500,150,0.4,1,0.344,0.796,115.867,130.967,144.293,0.999964156140331,15000,5000,20,500
"697",500,500,150,0.4,1,0.32,0.744,96.4783,107.391,119.841,0.999399860129819,15000,5000,20,500
"698",500,500,150,0.4,1,0.318,0.7,109.724,122.2685,136.121,1.00158001276192,15000,5000,20,500
"699",500,500,150,0.4,1,0.336,0.754,113.788,127.0135,140.934,0.999290327758533,15000,5000,20,500
"700",500,500,150,0.4,1,0.332,0.77,97.6911,108.498,120.303,0.999701157101659,15000,5000,20,500
"701",1000,500,150,0.4,1,0.305,0.758,108.112,117.2005,127.2,1.00099106786627,15000,5000,20,500
"702",1000,500,150,0.4,1,0.355,0.78,115.648,125.124,134.177,1.00204058322404,15000,5000,20,500
"703",1000,500,150,0.4,1,0.318,0.76,109.416,118.4905,127.69,1.00148973044057,15000,5000,20,500
"704",1000,500,150,0.4,1,0.284,0.737,121.597,132.2445,142.93,1.00012925841084,15000,5000,20,500
"705",1000,500,150,0.4,1,0.324,0.77,106.234,115.322,123.976,0.999402804877442,15000,5000,20,500
"706",1000,500,150,0.4,1,0.327,0.78,117.023,127.2265,136.591,1.00016549353442,15000,5000,20,500
"707",1000,500,150,0.4,1,0.314,0.754,115.702,125.7315,134.96,1.00230758500194,15000,5000,20,500
"708",1000,500,150,0.4,1,0.315,0.782,114.798,123.664,133.216,1.00381272217657,15000,5000,20,500
"709",1000,500,150,0.4,1,0.339,0.776,117.616,126.3385,136.747,1.00076672876618,15000,5000,20,500
"710",1000,500,150,0.4,1,0.323,0.76,119.826,129.825,140.137,1.00068548297614,15000,5000,20,500
"711",1000,500,150,0.4,1,0.309,0.766,114.818,124.2755,134.417,1.00087128411219,15000,5000,20,500
"712",1000,500,150,0.4,1,0.312,0.742,104.752,114.8575,123.604,1.00062721039617,15000,5000,20,500
"713",1000,500,150,0.4,1,0.309,0.754,112.419,122.035,131.827,0.999130331566379,15000,5000,20,500
"714",1000,500,150,0.4,1,0.324,0.757,115.237,124.1885,134.556,1.00089156803911,15000,5000,20,500
"715",1000,500,150,0.4,1,0.323,0.744,111.316,120.3895,129.571,1.00132537033085,15000,5000,20,500
"716",1000,500,150,0.4,1,0.331,0.768,114.864,123.5945,133.169,1.00024317521956,15000,5000,20,500
"717",1000,500,150,0.4,1,0.314,0.764,120.209,129.4975,139.529,1.00375916875636,15000,5000,20,500
"718",1000,500,150,0.4,1,0.321,0.78,115.998,124.83,135.714,1.00046857941702,15000,5000,20,500
"719",1000,500,150,0.4,1,0.306,0.75,112.958,122.6745,132.677,1.00058967319212,15000,5000,20,500
"720",1000,500,150,0.4,1,0.339,0.759,114.945,124.6335,133.929,1.00018592785524,15000,5000,20,500
"721",1000,500,150,0.4,1,0.314,0.774,115.345,125.3425,134.543,1.00230716527553,15000,5000,20,500
"722",1000,500,150,0.4,1,0.333,0.76,111.242,120.4315,129.784,1.00679344205654,15000,5000,20,500
"723",1000,500,150,0.4,1,0.324,0.764,115.907,124.8765,135.231,1.00006927098916,15000,5000,20,500
"724",1000,500,150,0.4,1,0.325,0.776,122.51,131.312,142.796,0.999422886814612,15000,5000,20,500
"725",1000,500,150,0.4,1,0.311,0.748,119.109,129.2275,139.588,0.99969111660922,15000,5000,20,500
"726",1000,500,150,0.4,1,0.306,0.778,110.327,120.621,129.919,0.999712391358994,15000,5000,20,500
"727",1000,500,150,0.4,1,0.33,0.784,113.787,124.21,133.88,1.00284350025954,15000,5000,20,500
"728",1000,500,150,0.4,1,0.315,0.767,120.578,130.0715,141.403,1.00031378119732,15000,5000,20,500
"729",1000,500,150,0.4,1,0.303,0.752,124.041,133.776,145.123,0.999548185196836,15000,5000,20,500
"730",1000,500,150,0.4,1,0.323,0.761,118.596,127.0055,138.585,1.00039945425299,15000,5000,20,500
"731",1000,500,150,0.4,1,0.324,0.755,121.84,132.0445,142.764,1.00002954030427,15000,5000,20,500
"732",1000,500,150,0.4,1,0.297,0.748,117.756,127.2175,138.335,0.999532026889725,15000,5000,20,500
"733",1000,500,150,0.4,1,0.314,0.754,105.995,115.2085,124.005,1.00292817108369,15000,5000,20,500
"734",1000,500,150,0.4,1,0.334,0.747,118.037,126.9895,136.886,1.00104911126672,15000,5000,20,500
"735",1000,500,150,0.4,1,0.298,0.757,107.976,117.475,126.823,1.0009578929785,15000,5000,20,500
"736",1000,500,150,0.4,1,0.332,0.764,125.97,136.114,147.031,1.00444214719302,15000,5000,20,500
"737",1000,500,150,0.4,1,0.312,0.774,108.715,118.177,127.661,1.00162056071842,15000,5000,20,500
"738",1000,500,150,0.4,1,0.322,0.777,116.665,126.1895,135.83,1.00132509153566,15000,5000,20,500
"739",1000,500,150,0.4,1,0.296,0.751,112.033,121.678,131.192,1.00164009377993,15000,5000,20,500
"740",1000,500,150,0.4,1,0.338,0.77,112.652,122.6435,131.442,0.999768598113578,15000,5000,20,500
"741",1000,500,150,0.4,1,0.321,0.76,115.671,124.477,135.331,1.00046854515658,15000,5000,20,500
"742",1000,500,150,0.4,1,0.323,0.76,111.815,121.195,130.579,1.00062846000154,15000,5000,20,500
"743",1000,500,150,0.4,1,0.321,0.751,110.684,118.9725,129.454,1.00169180485419,15000,5000,20,500
"744",1000,500,150,0.4,1,0.324,0.795,115.748,124.739,135.152,1.00089208280092,15000,5000,20,500
"745",1000,500,150,0.4,1,0.305,0.744,107.171,115.9775,125.665,1.00146895634716,15000,5000,20,500
"746",1000,500,150,0.4,1,0.298,0.763,116.911,127.2965,137.387,0.999804058863626,15000,5000,20,500
"747",1000,500,150,0.4,1,0.322,0.764,112.288,120.783,130.546,1.00154782689008,15000,5000,20,500
"748",1000,500,150,0.4,1,0.314,0.754,119.948,129.216,139.226,1.00375885387102,15000,5000,20,500
"749",1000,500,150,0.4,1,0.322,0.778,113.231,121.8065,131.549,1.00266630572699,15000,5000,20,500
"750",1000,500,150,0.4,1,0.316,0.755,115.307,125.55,135.237,1.00095907648443,15000,5000,20,500
"751",100,1000,150,0.4,1,0.41,0.86,114.997,141.783,178.326,1.00198394909694,15000,5000,20,500
"752",100,1000,150,0.4,1,0.37,0.91,139.285,176.2125,221.34,1.00061302967933,15000,5000,20,500
"753",100,1000,150,0.4,1,0.37,0.88,129.848,163.6175,208.12,0.999317080508824,15000,5000,20,500
"754",100,1000,150,0.4,1,0.39,0.9,118.618,149.57,186.133,1.00389223054309,15000,5000,20,500
"755",100,1000,150,0.4,1,0.41,0.82,97.2416,123.36,153.317,1.00004173958115,15000,5000,20,500
"756",100,1000,150,0.4,1,0.43,0.89,108.882,134.2505,167.643,1.00335300227161,15000,5000,20,500
"757",100,1000,150,0.4,1,0.3,0.85,125.043,159.5905,204.497,0.999470229987473,15000,5000,20,500
"758",100,1000,150,0.4,1,0.48,0.89,92.9309,114.375,139.372,0.999139155184311,15000,5000,20,500
"759",100,1000,150,0.4,1,0.43,0.89,116.306,144.8165,179.771,1.00030454935676,15000,5000,20,500
"760",100,1000,150,0.4,1,0.33,0.85,118.261,152.698,194.748,1.00028995564676,15000,5000,20,500
"761",100,1000,150,0.4,1,0.42,0.94,102.748,127.334,156.985,1.00227555652996,15000,5000,20,500
"762",100,1000,150,0.4,1,0.45,0.92,112.776,139.739,169.407,0.999531744691036,15000,5000,20,500
"763",100,1000,150,0.4,1,0.29,0.84,127.905,170.655,218.701,0.9992403119886,15000,5000,20,500
"764",100,1000,150,0.4,1,0.33,0.86,115.37,147.5135,186.122,0.99964381158989,15000,5000,20,500
"765",100,1000,150,0.4,1,0.42,0.85,123.082,153.201,190.659,1.0003188594484,15000,5000,20,500
"766",100,1000,150,0.4,1,0.4,0.91,106.203,132.245,166.151,1.00081252933448,15000,5000,20,500
"767",100,1000,150,0.4,1,0.32,0.83,95.6787,125.463,159.111,1.00268185003373,15000,5000,20,500
"768",100,1000,150,0.4,1,0.38,0.87,100.501,130.3285,164.88,1.00021658807104,15000,5000,20,500
"769",100,1000,150,0.4,1,0.37,0.88,115.511,147.6925,185.684,1.00226763879508,15000,5000,20,500
"770",100,1000,150,0.4,1,0.38,0.8,69.9095,89.1482,111.563,1.00110789186233,15000,5000,20,500
"771",100,1000,150,0.4,1,0.31,0.86,123.317,158.696,207.466,1.0077019614267,15000,5000,20,500
"772",100,1000,150,0.4,1,0.37,0.91,112.789,144.3455,181.031,1.00121501361053,15000,5000,20,500
"773",100,1000,150,0.4,1,0.4,0.83,119.426,146.2615,181.968,1.00414718687888,15000,5000,20,500
"774",100,1000,150,0.4,1,0.39,0.86,102.493,128.122,159.692,0.999817607085134,15000,5000,20,500
"775",100,1000,150,0.4,1,0.33,0.89,131.278,170.7525,218.589,1.00706655030235,15000,5000,20,500
"776",100,1000,150,0.4,1,0.31,0.9,80.8809,104.6135,134.424,1.0031764233126,15000,5000,20,500
"777",100,1000,150,0.4,1,0.35,0.87,110.816,142.132,180.945,0.999633848729736,15000,5000,20,500
"778",100,1000,150,0.4,1,0.33,0.91,102.074,135.0895,170.435,0.999420171958098,15000,5000,20,500
"779",100,1000,150,0.4,1,0.42,0.91,106.034,130.914,163.208,1.00089278497682,15000,5000,20,500
"780",100,1000,150,0.4,1,0.37,0.86,128.908,162.1885,207.691,1.00225976438062,15000,5000,20,500
"781",100,1000,150,0.4,1,0.37,0.86,128.207,160.172,203.392,0.999616265220401,15000,5000,20,500
"782",100,1000,150,0.4,1,0.36,0.87,114.887,144.8235,183.212,1.00598259335874,15000,5000,20,500
"783",100,1000,150,0.4,1,0.47,0.84,116.552,142.7645,173.545,0.999938823581827,15000,5000,20,500
"784",100,1000,150,0.4,1,0.43,0.92,117.065,143.083,177.353,1.00103568984795,15000,5000,20,500
"785",100,1000,150,0.4,1,0.36,0.9,126.891,156.8405,203.075,1.0021171139788,15000,5000,20,500
"786",100,1000,150,0.4,1,0.36,0.92,96.9501,122.991,153.252,0.99992975968449,15000,5000,20,500
"787",100,1000,150,0.4,1,0.44,0.94,114.036,142.0825,175.53,1.00098692373636,15000,5000,20,500
"788",100,1000,150,0.4,1,0.37,0.9,116.445,148.032,188.29,1.00232115660935,15000,5000,20,500
"789",100,1000,150,0.4,1,0.35,0.87,113.078,145.4225,184.549,1.0003719546838,15000,5000,20,500
"790",100,1000,150,0.4,1,0.35,0.9,145.704,185.2195,235.909,1.00163712540815,15000,5000,20,500
"791",100,1000,150,0.4,1,0.35,0.85,121.255,153.328,194.131,0.999696917818055,15000,5000,20,500
"792",100,1000,150,0.4,1,0.41,0.94,110.667,140.067,174.647,1.00250341376229,15000,5000,20,500
"793",100,1000,150,0.4,1,0.45,0.86,108.712,135.696,165.796,1.00152756731757,15000,5000,20,500
"794",100,1000,150,0.4,1,0.41,0.9,137.129,173.146,212.339,1.00013760795329,15000,5000,20,500
"795",100,1000,150,0.4,1,0.41,0.86,119.053,145.5045,184.115,1.00116452107721,15000,5000,20,500
"796",100,1000,150,0.4,1,0.34,0.91,95.0988,121.0525,153.839,1.00000021201139,15000,5000,20,500
"797",100,1000,150,0.4,1,0.39,0.89,129.692,165.028,205.411,0.999154589503941,15000,5000,20,500
"798",100,1000,150,0.4,1,0.34,0.91,98.4267,126.0995,160.308,1.00229741166375,15000,5000,20,500
"799",100,1000,150,0.4,1,0.43,0.93,90.418,113.509,141.623,1.00430714484167,15000,5000,20,500
"800",100,1000,150,0.4,1,0.39,0.88,104.756,132.3025,167.036,1.00251913545922,15000,5000,20,500
"801",500,1000,150,0.4,1,0.322,0.886,123.373,136.1595,152.116,0.999515175834337,15000,5000,20,500
"802",500,1000,150,0.4,1,0.354,0.846,131.581,144.557,162.301,1.00061747274914,15000,5000,20,500
"803",500,1000,150,0.4,1,0.38,0.892,125.577,138.9,153.275,1.00129965158785,15000,5000,20,500
"804",500,1000,150,0.4,1,0.378,0.888,121.776,136.3145,149.926,0.999532169042553,15000,5000,20,500
"805",500,1000,150,0.4,1,0.382,0.904,125.076,138.547,153.424,0.999517144845581,15000,5000,20,500
"806",500,1000,150,0.4,1,0.36,0.892,107.008,118.446,130.592,1.00045199285075,15000,5000,20,500
"807",500,1000,150,0.4,1,0.382,0.888,132.029,146.3395,161.949,1.00218643743075,15000,5000,20,500
"808",500,1000,150,0.4,1,0.354,0.866,114.854,125.5795,141.117,1.00165365664567,15000,5000,20,500
"809",500,1000,150,0.4,1,0.36,0.878,129.807,143.89,160.398,1.00020661679884,15000,5000,20,500
"810",500,1000,150,0.4,1,0.37,0.89,125.597,139.1255,154.278,1.00270734081258,15000,5000,20,500
"811",500,1000,150,0.4,1,0.368,0.858,128.434,143.118,158.261,1.00296783124993,15000,5000,20,500
"812",500,1000,150,0.4,1,0.344,0.868,141.573,156.796,175.243,0.999371629229892,15000,5000,20,500
"813",500,1000,150,0.4,1,0.348,0.894,116.185,129.1235,144.85,1.00184892772925,15000,5000,20,500
"814",500,1000,150,0.4,1,0.386,0.884,127.022,140.7925,156.732,0.999811535643945,15000,5000,20,500
"815",500,1000,150,0.4,1,0.392,0.894,128.862,142.992,156.903,1.00250261227729,15000,5000,20,500
"816",500,1000,150,0.4,1,0.364,0.87,128.548,142.8985,158.53,1.00102247935291,15000,5000,20,500
"817",500,1000,150,0.4,1,0.352,0.88,127.81,143.287,158.444,1.00012723739248,15000,5000,20,500
"818",500,1000,150,0.4,1,0.38,0.894,130.535,144.9985,160.59,1.00062407178565,15000,5000,20,500
"819",500,1000,150,0.4,1,0.392,0.878,131.923,145.306,160.128,1.00145717679157,15000,5000,20,500
"820",500,1000,150,0.4,1,0.332,0.89,122.726,136.6545,153.414,1.00092732522322,15000,5000,20,500
"821",500,1000,150,0.4,1,0.386,0.864,131.829,146.1685,161.338,0.999626303455832,15000,5000,20,500
"822",500,1000,150,0.4,1,0.374,0.882,122.896,136.569,150.437,0.999928214358907,15000,5000,20,500
"823",500,1000,150,0.4,1,0.394,0.864,129.996,143.797,158.925,1.00431259210539,15000,5000,20,500
"824",500,1000,150,0.4,1,0.35,0.878,126.99,140.558,156.54,1.00059047741024,15000,5000,20,500
"825",500,1000,150,0.4,1,0.374,0.872,128.204,142.237,158.295,1.00096115523745,15000,5000,20,500
"826",500,1000,150,0.4,1,0.37,0.906,127.154,140.7585,156.178,0.999837094941615,15000,5000,20,500
"827",500,1000,150,0.4,1,0.388,0.866,114.891,127.0645,141.141,1.00134135275139,15000,5000,20,500
"828",500,1000,150,0.4,1,0.382,0.878,124.938,138.395,153.256,0.999517139368217,15000,5000,20,500
"829",500,1000,150,0.4,1,0.372,0.884,127.957,140.9705,156.786,1.00079772750632,15000,5000,20,500
"830",500,1000,150,0.4,1,0.352,0.872,126.423,139.6515,155.663,0.999488114474851,15000,5000,20,500
"831",500,1000,150,0.4,1,0.348,0.866,128.624,142.711,158.374,1.00237783023767,15000,5000,20,500
"832",500,1000,150,0.4,1,0.38,0.906,134.785,148.5875,164.786,1.00002784876656,15000,5000,20,500
"833",500,1000,150,0.4,1,0.35,0.88,137.07,151.409,169.325,1.0000441790472,15000,5000,20,500
"834",500,1000,150,0.4,1,0.406,0.878,133.443,147.636,162.492,1.00029029711608,15000,5000,20,500
"835",500,1000,150,0.4,1,0.36,0.886,121.234,135.464,150.49,0.999379750801145,15000,5000,20,500
"836",500,1000,150,0.4,1,0.37,0.89,113.808,126.406,140.349,1.00072587507815,15000,5000,20,500
"837",500,1000,150,0.4,1,0.38,0.888,118.736,131.7485,145.35,1.00088716010284,15000,5000,20,500
"838",500,1000,150,0.4,1,0.362,0.876,118.478,132.1445,146.296,1.00056204447697,15000,5000,20,500
"839",500,1000,150,0.4,1,0.376,0.886,119.181,133.0445,146.275,1.00153626031357,15000,5000,20,500
"840",500,1000,150,0.4,1,0.37,0.86,137.163,151.2265,168.245,1.00192477913199,15000,5000,20,500
"841",500,1000,150,0.4,1,0.374,0.906,126.729,140.588,157.119,1.00197444875725,15000,5000,20,500
"842",500,1000,150,0.4,1,0.338,0.88,116.921,129.1795,143.962,0.999281893809233,15000,5000,20,500
"843",500,1000,150,0.4,1,0.378,0.906,132.23,146.6215,161.79,1.00066901085823,15000,5000,20,500
"844",500,1000,150,0.4,1,0.342,0.874,124.735,138.972,154.232,0.999355190622038,15000,5000,20,500
"845",500,1000,150,0.4,1,0.354,0.866,115.962,128.9465,143.012,1.0022316916316,15000,5000,20,500
"846",500,1000,150,0.4,1,0.364,0.888,131.872,146.9155,163.205,1.00113245574188,15000,5000,20,500
"847",500,1000,150,0.4,1,0.36,0.898,124.016,136.607,152.761,1.00089525761012,15000,5000,20,500
"848",500,1000,150,0.4,1,0.36,0.89,113.292,126.948,140.017,1.00002130966827,15000,5000,20,500
"849",500,1000,150,0.4,1,0.36,0.884,116.27,128.598,143.449,1.00035649990004,15000,5000,20,500
"850",500,1000,150,0.4,1,0.292,0.868,118.29,133.646,149.56,1.00013173627506,15000,5000,20,500
"851",1000,1000,150,0.4,1,0.387,0.899,139.317,149.256,160.08,0.999791750274529,15000,5000,20,500
"852",1000,1000,150,0.4,1,0.363,0.89,135.997,146.8215,157.344,1.00234666265353,15000,5000,20,500
"853",1000,1000,150,0.4,1,0.377,0.885,128.818,138.635,148.152,0.999630948761455,15000,5000,20,500
"854",1000,1000,150,0.4,1,0.373,0.888,136.634,146.1405,158.092,1.00329689669314,15000,5000,20,500
"855",1000,1000,150,0.4,1,0.356,0.867,125.985,135.0815,145.224,1.00252115214354,15000,5000,20,500
"856",1000,1000,150,0.4,1,0.375,0.871,120.057,128.597,138.181,0.999656262887732,15000,5000,20,500
"857",1000,1000,150,0.4,1,0.363,0.859,125.495,135.09,144.916,1.00032368946092,15000,5000,20,500
"858",1000,1000,150,0.4,1,0.334,0.871,130.178,139.7575,150.345,1.00080908914903,15000,5000,20,500
