"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"1561",500,500,300,0.4,0.218,0.518,154.449,321.083,695.714,1.01705975241841,15000,5000,20,500
"1562",500,500,300,0.4,0.206,0.536,153.977,353.819,1005.67,1.00664901989071,15000,5000,20,500
"1563",500,500,300,0.4,0.198,0.508,205.239,946.0585,12394.1,1.00350111896661,15000,5000,20,500
"1564",500,500,300,0.4,0.224,0.524,189.325,607.0665,6708.11,1.0043505553929,15000,5000,20,500
"1565",500,500,300,0.4,0.234,0.514,163.977,277.444,496.179,1.00147078651105,15000,5000,20,500
"1566",500,500,300,0.4,0.21,0.532,162.983,347.991,877.808,1.01311796622623,15000,5000,20,500
"1567",500,500,300,0.4,0.198,0.492,163.816,376.0575,1203.28,1.00546200731461,15000,5000,20,500
"1568",500,500,300,0.4,0.228,0.536,170.311,334.067,740.209,1.01239002697501,15000,5000,20,500
"1569",500,500,300,0.4,0.192,0.524,151.223,352.985,1215.5,1.00484615806721,15000,5000,20,500
"1570",500,500,300,0.4,0.218,0.524,170.223,285.4245,522.228,1.00039971022536,15000,5000,20,500
"1571",500,500,300,0.4,0.18,0.496,132.496,224.6525,400.911,1.00050652910218,15000,5000,20,500
"1572",500,500,300,0.4,0.192,0.494,137.334,225.5625,382.596,1.00015342810251,15000,5000,20,500
"1573",500,500,300,0.4,0.202,0.52,156.537,362.3495,1036.35,1.00353031327753,15000,5000,20,500
"1574",500,500,300,0.4,0.22,0.55,156.714,260.9115,471.294,1.00076388780465,15000,5000,20,500
"1575",500,500,300,0.4,0.178,0.49,136.53,250.7565,469.416,1.00110856531261,15000,5000,20,500
"1576",500,500,300,0.4,0.202,0.5,194.915,517.8575,3545.72,1.00071223945373,15000,5000,20,500
"1577",500,500,300,0.4,0.214,0.498,139.557,230.6245,385.844,1.0001346145453,15000,5000,20,500
"1578",500,500,300,0.4,0.184,0.486,183.958,403.3,1787.83,1.00466748120472,15000,5000,20,500
"1579",500,500,300,0.4,0.202,0.522,138.983,237.1805,424.504,0.999632798457101,15000,5000,20,500
"1580",500,500,300,0.4,0.212,0.496,143.235,230.6235,386.298,0.999961530675812,15000,5000,20,500
"1581",500,500,300,0.4,0.236,0.532,175.422,293.405,567.883,1.00506343239666,15000,5000,20,500
"1582",500,500,300,0.4,0.218,0.478,188.322,393.392,1373.87,1.01005576898933,15000,5000,20,500
"1583",500,500,300,0.4,0.202,0.51,151.137,303.2705,609.803,1.00467129276466,15000,5000,20,500
"1584",500,500,300,0.4,0.212,0.548,155.793,301.3595,612.518,1.00456586506618,15000,5000,20,500
"1585",500,500,300,0.4,0.188,0.508,197.659,474.409,3706.43,1.00397744813558,15000,5000,20,500
"1586",500,500,300,0.4,0.172,0.49,153.108,303.642,744.898,1.00662284350845,15000,5000,20,500
"1587",500,500,300,0.4,0.184,0.49,119.109,194.0695,312.491,1.00035846017098,15000,5000,20,500
"1588",500,500,300,0.4,0.212,0.524,187.045,494.8965,4750.74,1.00068746049065,15000,5000,20,500
"1589",500,500,300,0.4,0.222,0.526,179.436,471.251,2342.63,1.00643187749328,15000,5000,20,500
"1590",500,500,300,0.4,0.22,0.512,178.122,400.508,1228.23,1.0063969824469,15000,5000,20,500
"1591",500,500,300,0.4,0.196,0.464,133.349,228.1945,388.251,0.999408416140418,15000,5000,20,500
"1592",500,500,300,0.4,0.206,0.492,179.327,390.1715,1326.66,1.01177494509577,15000,5000,20,500
"1593",500,500,300,0.4,0.222,0.558,160.104,279.835,500.76,1.00255197910478,15000,5000,20,500
"1594",500,500,300,0.4,0.184,0.472,228.86,1302.145,13562.5,1.00065753053239,15000,5000,20,500
"1595",500,500,300,0.4,0.204,0.494,130.357,229.0365,373.149,1.00239275560229,15000,5000,20,500
"1596",500,500,300,0.4,0.192,0.512,121.057,191.49,299.953,1.0002028500629,15000,5000,20,500
"1597",500,500,300,0.4,0.198,0.516,178.757,400.8925,1640.36,1.00018139584103,15000,5000,20,500
"1598",500,500,300,0.4,0.214,0.484,154.051,340.592,899.928,1.00059786769645,15000,5000,20,500
"1599",500,500,300,0.4,0.232,0.536,168.525,394.8215,1688.81,1.00230696109463,15000,5000,20,500
"1600",500,500,300,0.4,0.16,0.508,173.522,462.659,4482.06,1.00154931033627,15000,5000,20,500
"1601",1000,500,300,0.4,0.204,0.522,180.941,268.2455,403.229,1.00200971902921,15000,5000,20,500
"1602",1000,500,300,0.4,0.214,0.5,186.691,287.2115,435.286,1.00087469765332,15000,5000,20,500
"1603",1000,500,300,0.4,0.203,0.495,189.291,280.5985,421.661,1.00400027109549,15000,5000,20,500
"1604",1000,500,300,0.4,0.2,0.523,167.167,235.1825,339.954,1.00131731243017,15000,5000,20,500
"1605",1000,500,300,0.4,0.195,0.503,156.779,214.955,302.706,1.00046544779227,15000,5000,20,500
"1606",1000,500,300,0.4,0.212,0.531,248.685,498.8165,1183.19,1.00005059705976,15000,5000,20,500
"1607",1000,500,300,0.4,0.224,0.556,216.228,333.8995,551.126,1.00194857567809,15000,5000,20,500
"1608",1000,500,300,0.4,0.221,0.525,180.24,257.312,373.542,1.00643937626775,15000,5000,20,500
"1609",1000,500,300,0.4,0.202,0.515,184.024,285.444,439.175,1.00053952116645,15000,5000,20,500
"1610",1000,500,300,0.4,0.194,0.499,183.144,289.264,448.337,1.00043422964126,15000,5000,20,500
"1611",1000,500,300,0.4,0.204,0.494,216.741,329.295,536.764,1.00144810808258,15000,5000,20,500
"1612",1000,500,300,0.4,0.202,0.499,214.622,369.5225,657.524,1.00106355183738,15000,5000,20,500
"1613",1000,500,300,0.4,0.198,0.507,200.376,309.0385,503.867,0.999770958827687,15000,5000,20,500
"1614",1000,500,300,0.4,0.194,0.501,231.696,385.211,724.137,1.00215989245988,15000,5000,20,500
"1615",1000,500,300,0.4,0.186,0.483,186.651,294.964,466.819,1.00113285501576,15000,5000,20,500
"1616",1000,500,300,0.4,0.208,0.519,156.854,226.605,311.658,1.00190866886031,15000,5000,20,500
"1617",1000,500,300,0.4,0.21,0.517,223.573,452.249,1017.94,1.00159659438424,15000,5000,20,500
"1618",1000,500,300,0.4,0.19,0.492,185.668,313.5485,515.857,1.00279056955613,15000,5000,20,500
"1619",1000,500,300,0.4,0.22,0.517,170.576,243.0265,337.663,1.00662439186812,15000,5000,20,500
"1620",1000,500,300,0.4,0.212,0.53,205.568,300.768,474.892,0.999742634811855,15000,5000,20,500
"1621",1000,500,300,0.4,0.196,0.535,140.37,187.907,251.273,0.999303099946313,15000,5000,20,500
"1622",1000,500,300,0.4,0.224,0.515,194.37,287.981,424.781,1.00049704050825,15000,5000,20,500
"1623",1000,500,300,0.4,0.203,0.513,182.379,267.799,401.531,1.00254501829308,15000,5000,20,500
"1624",1000,500,300,0.4,0.207,0.544,189.162,290.2755,442.904,1.00075836898303,15000,5000,20,500
"1625",1000,500,300,0.4,0.218,0.507,229.238,383.744,679.158,1.00059251236088,15000,5000,20,500
"1626",1000,500,300,0.4,0.227,0.533,213.079,315.1195,501.68,1.00668819870106,15000,5000,20,500
"1627",1000,500,300,0.4,0.217,0.55,216.455,329.414,549.484,0.99988226752668,15000,5000,20,500
"1628",1000,500,300,0.4,0.204,0.528,175.816,257.886,367.551,1.00172566845503,15000,5000,20,500
"1629",1000,500,300,0.4,0.202,0.49,245.25,449.1845,1066.65,1.01380934057837,15000,5000,20,500
"1630",1000,500,300,0.4,0.209,0.517,249.037,484.8065,1148.1,1.00219845680935,15000,5000,20,500
"1631",1000,500,300,0.4,0.222,0.511,233.466,413.417,761.005,1.00241786912589,15000,5000,20,500
"1632",1000,500,300,0.4,0.192,0.513,222.962,379.5355,753.052,1.0055200286514,15000,5000,20,500
"1633",1000,500,300,0.4,0.218,0.497,207.11,303.4035,470.605,1.00183614505767,15000,5000,20,500
"1634",1000,500,300,0.4,0.201,0.52,187.956,283.868,431.855,1.00563944833574,15000,5000,20,500
"1635",1000,500,300,0.4,0.199,0.51,162.559,219.6725,311.483,1.00011485566403,15000,5000,20,500
"1636",1000,500,300,0.4,0.198,0.493,188.879,264.5735,401.199,1.00799603710273,15000,5000,20,500
"1637",1000,500,300,0.4,0.206,0.494,142.344,189.703,252.665,1.00018022819297,15000,5000,20,500
"1638",1000,500,300,0.4,0.208,0.514,264.315,527.3525,1480.7,1.00425357561825,15000,5000,20,500
"1639",1000,500,300,0.4,0.21,0.494,204.674,312.5005,484.836,1.00981963759528,15000,5000,20,500
"1640",1000,500,300,0.4,0.205,0.529,208.356,385.1765,689.61,1.00583284890845,15000,5000,20,500
"1641",1000,500,300,0.4,0.187,0.505,153.285,215.406,288.318,1.0046902917449,15000,5000,20,500
"1642",1000,500,300,0.4,0.194,0.503,152.357,221.9905,302.852,1.00046063841436,15000,5000,20,500
"1643",1000,500,300,0.4,0.188,0.499,148.718,202.994,276.022,1.00145216824981,15000,5000,20,500
"1644",1000,500,300,0.4,0.208,0.498,264.197,488.021,1159.36,0.999603040758998,15000,5000,20,500
"1645",1000,500,300,0.4,0.191,0.492,226.977,398.044,772.47,1.00112139307788,15000,5000,20,500
"1646",1000,500,300,0.4,0.213,0.521,175.755,238.5495,331.524,1.00137080828198,15000,5000,20,500
"1647",1000,500,300,0.4,0.224,0.54,204.641,337.3515,545.197,0.999248400876136,15000,5000,20,500
"1648",1000,500,300,0.4,0.194,0.5,180.743,278.148,419.042,0.999119579191022,15000,5000,20,500
"1649",1000,500,300,0.4,0.196,0.486,199.189,332.4685,551.97,1.00789736582066,15000,5000,20,500
"1650",1000,500,300,0.4,0.196,0.495,249.298,468.914,1120.78,1.00712086250248,15000,5000,20,500
"1651",100,1000,300,0.4,0.24,0.65,121.019,363.1785,1472.7,1.01037010300816,15000,5000,20,500
"1652",100,1000,300,0.4,0.33,0.72,193.381,644.838,6511.63,1.00087482904509,15000,5000,20,500
"1653",100,1000,300,0.4,0.3,0.7,139.728,333.982,1000.68,1.00606248036741,15000,5000,20,500
"1654",100,1000,300,0.4,0.24,0.71,114.223,234.1315,445.056,1.00110307982624,15000,5000,20,500
"1655",100,1000,300,0.4,0.18,0.68,100.135,238.874,648.366,1.01518421183018,15000,5000,20,500
"1656",100,1000,300,0.4,0.31,0.68,135.026,279.4785,538.428,1.00211203692969,15000,5000,20,500
"1657",100,1000,300,0.4,0.38,0.74,193.894,561.514,3300.1,1.00499036297265,15000,5000,20,500
"1658",100,1000,300,0.4,0.27,0.7,143.681,299.674,640.314,1.00252758082607,15000,5000,20,500
"1659",100,1000,300,0.4,0.22,0.71,147.185,529.311,5432.95,1.00075440224661,15000,5000,20,500
"1660",100,1000,300,0.4,0.25,0.7,152.095,374.439,1922.7,0.999640147088256,15000,5000,20,500
"1661",100,1000,300,0.4,0.39,0.83,148.925,267.3645,471.053,1.00116877628762,15000,5000,20,500
"1662",100,1000,300,0.4,0.24,0.7,124.7,310.772,985.603,1.0049700631798,15000,5000,20,500
"1663",100,1000,300,0.4,0.29,0.79,194.862,726.9095,8797.08,0.999944480594909,15000,5000,20,500
"1664",100,1000,300,0.4,0.28,0.69,165.301,472.708,5115.59,1.00391152578194,15000,5000,20,500
"1665",100,1000,300,0.4,0.24,0.62,123.349,298.4975,887.407,1.00221217437994,15000,5000,20,500
"1666",100,1000,300,0.4,0.28,0.73,192.828,465.663,2703.67,1.00089300868349,15000,5000,20,500
"1667",100,1000,300,0.4,0.29,0.73,234.497,1172.495,13972.9,0.999710482876231,15000,5000,20,500
"1668",100,1000,300,0.4,0.25,0.68,139.756,259.8015,595.818,1.01001205455692,15000,5000,20,500
"1669",100,1000,300,0.4,0.31,0.76,113.631,227.77,419.135,1.00442742225475,15000,5000,20,500
"1670",100,1000,300,0.4,0.28,0.71,155.071,376.864,1267.56,1.00072544914856,15000,5000,20,500
"1671",100,1000,300,0.4,0.31,0.68,131.839,245.399,438.613,1.0011068152364,15000,5000,20,500
"1672",100,1000,300,0.4,0.34,0.74,136.616,233.7015,395.837,1.00229044152688,15000,5000,20,500
"1673",100,1000,300,0.4,0.28,0.64,113.245,201.558,353.083,1.00093091803103,15000,5000,20,500
"1674",100,1000,300,0.4,0.23,0.64,179.174,685.158,8721.69,1.00186702229486,15000,5000,20,500
"1675",100,1000,300,0.4,0.28,0.73,137.981,286.454,652.413,1.00722407058144,15000,5000,20,500
"1676",100,1000,300,0.4,0.28,0.76,221.774,1207.615,13630,1.00078768453231,15000,5000,20,500
"1677",100,1000,300,0.4,0.29,0.67,166.419,470.663,3882.17,0.999392429058851,15000,5000,20,500
"1678",100,1000,300,0.4,0.27,0.73,170.913,411.081,2538.73,1.00260364456963,15000,5000,20,500
"1679",100,1000,300,0.4,0.26,0.68,149.435,505.6215,6031.87,1.00370925875805,15000,5000,20,500
"1680",100,1000,300,0.4,0.29,0.67,142.39,293.851,632.812,1.00768419279397,15000,5000,20,500
"1681",100,1000,300,0.4,0.32,0.75,152.244,292.2975,574.235,1.00285453514451,15000,5000,20,500
"1682",100,1000,300,0.4,0.31,0.7,93.5206,145.99,225.322,1.00564862013517,15000,5000,20,500
"1683",100,1000,300,0.4,0.24,0.72,165.949,557.435,7345.98,1.00059050376422,15000,5000,20,500
"1684",100,1000,300,0.4,0.25,0.78,123.425,234.787,475.862,1.01158007257663,15000,5000,20,500
"1685",100,1000,300,0.4,0.28,0.7,107.205,200.415,349.502,1.00107395033058,15000,5000,20,500
"1686",100,1000,300,0.4,0.33,0.73,155.158,360.6365,974.205,1.0009294354609,15000,5000,20,500
"1687",100,1000,300,0.4,0.27,0.73,132.411,257.5715,539.826,1.00239948657674,15000,5000,20,500
"1688",100,1000,300,0.4,0.32,0.72,171.916,436.6655,2113.95,1.0045842050393,15000,5000,20,500
"1689",100,1000,300,0.4,0.32,0.71,157.907,381.2325,988.719,1.00335709063319,15000,5000,20,500
"1690",100,1000,300,0.4,0.31,0.76,129.989,253.4545,500.33,1.00045930060043,15000,5000,20,500
"1691",100,1000,300,0.4,0.32,0.78,159.524,334.97,857.18,1.00467680405372,15000,5000,20,500
"1692",100,1000,300,0.4,0.25,0.66,103.207,203.287,391.887,1.00072527710559,15000,5000,20,500
"1693",100,1000,300,0.4,0.26,0.65,132.77,313.178,893.294,1.00088883069886,15000,5000,20,500
"1694",100,1000,300,0.4,0.25,0.69,215.988,1713.105,15393.6,1.00013069474502,15000,5000,20,500
"1695",100,1000,300,0.4,0.35,0.73,140.394,252.045,476.063,1.01170630447724,15000,5000,20,500
"1696",100,1000,300,0.4,0.27,0.7,215.658,884.5945,11909.7,1.00106648796238,15000,5000,20,500
"1697",100,1000,300,0.4,0.3,0.74,151.965,286.066,569.076,1.00054377396789,15000,5000,20,500
"1698",100,1000,300,0.4,0.25,0.74,169.481,514.443,5628.73,1.00192978969406,15000,5000,20,500
"1699",100,1000,300,0.4,0.41,0.77,147.277,238.8435,403.451,1.00196517699906,15000,5000,20,500
"1700",100,1000,300,0.4,0.22,0.69,109.744,267.333,778.981,1.00277877102754,15000,5000,20,500
"1701",500,1000,300,0.4,0.29,0.722,304.736,449.2815,657.65,1.00290456837167,15000,5000,20,500
"1702",500,1000,300,0.4,0.264,0.688,256.776,361.8625,521.84,1.00121003299722,15000,5000,20,500
"1703",500,1000,300,0.4,0.308,0.728,255.735,346.4335,473.534,1.00146562712813,15000,5000,20,500
"1704",500,1000,300,0.4,0.282,0.72,170.272,222.656,278.515,0.999914930055452,15000,5000,20,500
"1705",500,1000,300,0.4,0.318,0.728,235.266,308.136,410.71,0.99955171658486,15000,5000,20,500
"1706",500,1000,300,0.4,0.272,0.728,231.532,311.7075,418.482,1.00141838122935,15000,5000,20,500
"1707",500,1000,300,0.4,0.254,0.692,250.586,362.6955,514.152,0.99971137835627,15000,5000,20,500
"1708",500,1000,300,0.4,0.332,0.742,279.7,393.277,538.497,1.00359665846818,15000,5000,20,500
"1709",500,1000,300,0.4,0.302,0.766,254.659,349.429,483.324,1.00398935620735,15000,5000,20,500
"1710",500,1000,300,0.4,0.266,0.688,184.186,244.7,315.645,1.00147687187789,15000,5000,20,500
"1711",500,1000,300,0.4,0.258,0.708,180.734,242.377,313.723,1.00462533234987,15000,5000,20,500
"1712",500,1000,300,0.4,0.27,0.722,194.228,257.5975,341.662,1.00186723436299,15000,5000,20,500
"1713",500,1000,300,0.4,0.316,0.706,190.23,247.8685,316.286,1.00567393421803,15000,5000,20,500
"1714",500,1000,300,0.4,0.324,0.776,233.947,306.937,415.734,1.00305540366574,15000,5000,20,500
"1715",500,1000,300,0.4,0.292,0.726,211.839,284.9635,369.126,1.00146775772516,15000,5000,20,500
"1716",500,1000,300,0.4,0.296,0.752,209.174,280.864,367.714,1.00217898408956,15000,5000,20,500
"1717",500,1000,300,0.4,0.262,0.69,210.295,276.983,364.745,0.99951289175175,15000,5000,20,500
"1718",500,1000,300,0.4,0.286,0.738,202.87,267.7925,350.878,1.00027389405449,15000,5000,20,500
"1719",500,1000,300,0.4,0.272,0.698,185.663,257.954,333.262,1.00382322649147,15000,5000,20,500
"1720",500,1000,300,0.4,0.29,0.708,221.615,293.732,390.553,1.00026628078716,15000,5000,20,500
"1721",500,1000,300,0.4,0.294,0.746,246.424,351.577,494.922,1.00068449069813,15000,5000,20,500
"1722",500,1000,300,0.4,0.27,0.746,240.435,328.2555,457.903,1.00447532659215,15000,5000,20,500
"1723",500,1000,300,0.4,0.272,0.708,205.341,268.887,351.293,0.999472262225805,15000,5000,20,500
"1724",500,1000,300,0.4,0.29,0.722,194.971,256.055,340.977,1.00596263459646,15000,5000,20,500
"1725",500,1000,300,0.4,0.308,0.742,187.776,233.3465,298.71,1.00350959050432,15000,5000,20,500
"1726",500,1000,300,0.4,0.25,0.686,254.749,359.3835,516.885,1.0003347962883,15000,5000,20,500
"1727",500,1000,300,0.4,0.282,0.682,247.801,349.035,485.095,1.00173536107958,15000,5000,20,500
"1728",500,1000,300,0.4,0.242,0.692,205.448,285.908,393.271,1.00380027318221,15000,5000,20,500
"1729",500,1000,300,0.4,0.29,0.666,223.102,310.763,413.476,1.00056262464995,15000,5000,20,500
"1730",500,1000,300,0.4,0.244,0.7,207.075,292.722,401.474,1.00227767148675,15000,5000,20,500
"1731",500,1000,300,0.4,0.292,0.692,267.803,383.2575,543.929,1.00021913297858,15000,5000,20,500
"1732",500,1000,300,0.4,0.27,0.706,222.55,298.0465,403.54,1.00329179966853,15000,5000,20,500
"1733",500,1000,300,0.4,0.256,0.674,231.908,338.2425,461.001,1.00027044490163,15000,5000,20,500
"1734",500,1000,300,0.4,0.266,0.706,188.846,250.6975,330.846,1.00015468652338,15000,5000,20,500
"1735",500,1000,300,0.4,0.296,0.702,260.171,345.3075,488.98,1.00119068194039,15000,5000,20,500
"1736",500,1000,300,0.4,0.288,0.674,252.818,341.6995,473.258,1.00034050736195,15000,5000,20,500
"1737",500,1000,300,0.4,0.3,0.736,202.666,262.8145,344.542,0.999692179608254,15000,5000,20,500
"1738",500,1000,300,0.4,0.304,0.722,235.548,313.6695,420.807,1.00198855191529,15000,5000,20,500
"1739",500,1000,300,0.4,0.288,0.702,221.533,313.296,418.495,1.00285569553556,15000,5000,20,500
"1740",500,1000,300,0.4,0.274,0.722,196.994,268.711,354.131,1.0021946911756,15000,5000,20,500
"1741",500,1000,300,0.4,0.274,0.738,239.128,334,450.357,0.99925816875975,15000,5000,20,500
"1742",500,1000,300,0.4,0.284,0.708,224.584,299.7335,410.028,1.00425510637603,15000,5000,20,500
"1743",500,1000,300,0.4,0.256,0.706,207.283,285.142,379.711,1.00133690438344,15000,5000,20,500
"1744",500,1000,300,0.4,0.286,0.704,246.266,334.908,456.527,0.999264158170828,15000,5000,20,500
"1745",500,1000,300,0.4,0.272,0.718,255.358,355.3,512.275,1.00236001552548,15000,5000,20,500
"1746",500,1000,300,0.4,0.272,0.68,205.068,272.8245,365.575,1.00054802076456,15000,5000,20,500
"1747",500,1000,300,0.4,0.32,0.736,248.71,348.3365,479.019,1.00688019949464,15000,5000,20,500
"1748",500,1000,300,0.4,0.282,0.704,243.811,340.3845,472.514,1.00496354534914,15000,5000,20,500
"1749",500,1000,300,0.4,0.282,0.714,289.003,422.4765,620.768,1.00374674381534,15000,5000,20,500
"1750",500,1000,300,0.4,0.306,0.702,226.81,296.1175,395.114,1.0029351988896,15000,5000,20,500
"1751",1000,1000,300,0.4,0.281,0.69,267.195,348.182,434.236,1.00084906480185,15000,5000,20,500
"1752",1000,1000,300,0.4,0.291,0.723,234.852,284.722,348.827,1.00007727706777,15000,5000,20,500
"1753",1000,1000,300,0.4,0.284,0.702,250.422,308.265,375.376,0.999534564146226,15000,5000,20,500
"1754",1000,1000,300,0.4,0.285,0.72,233.05,283.32,344.461,1.00120430562049,15000,5000,20,500
"1755",1000,1000,300,0.4,0.291,0.725,268.472,330.2215,416.527,1.00115830966813,15000,5000,20,500
"1756",1000,1000,300,0.4,0.298,0.715,272.719,328.4675,413.425,1.00092313315148,15000,5000,20,500
"1757",1000,1000,300,0.4,0.291,0.698,247.807,301.9855,366.917,1.00429631162902,15000,5000,20,500
"1758",1000,1000,300,0.4,0.298,0.704,210.088,256.6305,302.583,1.00126024992831,15000,5000,20,500
"1759",1000,1000,300,0.4,0.303,0.743,217.832,260.977,313.125,0.999785104015573,15000,5000,20,500
"1760",1000,1000,300,0.4,0.299,0.719,252.11,309.938,378.844,1.00211009470683,15000,5000,20,500
"1761",1000,1000,300,0.4,0.274,0.709,245.508,296.8625,368.32,0.999308014768008,15000,5000,20,500
"1762",1000,1000,300,0.4,0.316,0.717,241.438,290.3425,347.969,0.999506027408693,15000,5000,20,500
"1763",1000,1000,300,0.4,0.266,0.711,338.303,458.768,607.081,0.999812309047272,15000,5000,20,500
"1764",1000,1000,300,0.4,0.285,0.713,279.083,352.9045,449.475,1.00166437824817,15000,5000,20,500
"1765",1000,1000,300,0.4,0.3,0.732,227.588,271.7515,328.534,1.00038783617598,15000,5000,20,500
"1766",1000,1000,300,0.4,0.277,0.704,256.841,320.4615,390.921,1.00167301080921,15000,5000,20,500
"1767",1000,1000,300,0.4,0.291,0.707,254.649,311.2715,384.999,1.00155650555912,15000,5000,20,500
"1768",1000,1000,300,0.4,0.286,0.712,271.335,352.168,439.956,0.999328161163856,15000,5000,20,500
"1769",1000,1000,300,0.4,0.286,0.705,242.742,306.4765,381.442,1.00109462697206,15000,5000,20,500
"1770",1000,1000,300,0.4,0.339,0.741,233.434,279.6615,336.01,1.0001033240101,15000,5000,20,500
"1771",1000,1000,300,0.4,0.301,0.719,268.933,337.0285,414.625,1.0012683125322,15000,5000,20,500
"1772",1000,1000,300,0.4,0.277,0.715,248.342,303.244,373.069,1.002297129505,15000,5000,20,500
"1773",1000,1000,300,0.4,0.271,0.704,247.292,319.1015,390.337,1.00016431794822,15000,5000,20,500
"1774",1000,1000,300,0.4,0.276,0.716,255.729,324.0465,405.892,1.00092781168949,15000,5000,20,500
"1775",1000,1000,300,0.4,0.3,0.714,244.137,296.85,363.133,1.00040439972172,15000,5000,20,500
"1776",1000,1000,300,0.4,0.278,0.686,288.713,364.2775,455.062,1.0000380288067,15000,5000,20,500
"1777",1000,1000,300,0.4,0.266,0.711,272.617,343.9795,433.02,1.00038257487488,15000,5000,20,500
"1778",1000,1000,300,0.4,0.287,0.703,254.83,320.1875,390.4,1.00165662108628,15000,5000,20,500
"1779",1000,1000,300,0.4,0.277,0.712,249.292,309.4455,384.522,0.9999356135482,15000,5000,20,500
"1780",1000,1000,300,0.4,0.257,0.691,237.062,296.1655,362.89,1.00023561560107,15000,5000,20,500
"1781",1000,1000,300,0.4,0.285,0.722,258.172,322.718,404.053,1.00096016202197,15000,5000,20,500
"1782",1000,1000,300,0.4,0.293,0.727,240.871,288.123,353.373,1.00274492490806,15000,5000,20,500
"1783",1000,1000,300,0.4,0.29,0.701,260.841,318.2475,398.289,1.00139301115718,15000,5000,20,500
"1784",1000,1000,300,0.4,0.269,0.686,269.541,335.8115,413.452,1.0013354450016,15000,5000,20,500
"1785",1000,1000,300,0.4,0.304,0.718,248.974,301.7635,363.46,1.00231251747737,15000,5000,20,500
"1786",1000,1000,300,0.4,0.291,0.73,279.243,348.3565,432.85,1.00023417148652,15000,5000,20,500
"1787",1000,1000,300,0.4,0.278,0.708,267.354,341.025,421.878,1.00569173660531,15000,5000,20,500
"1788",1000,1000,300,0.4,0.276,0.711,234.09,288.3695,349.878,0.999640584183691,15000,5000,20,500
"1789",1000,1000,300,0.4,0.251,0.705,249.364,314.8265,392.579,1.00163219943718,15000,5000,20,500
"1790",1000,1000,300,0.4,0.285,0.716,243.281,300.1405,365.781,1.00012576938623,15000,5000,20,500
"1791",1000,1000,300,0.4,0.317,0.715,244.459,304.116,368.034,1.00008289645329,15000,5000,20,500
"1792",1000,1000,300,0.4,0.278,0.706,230.075,288.1155,352.911,1.00117506343842,15000,5000,20,500
"1793",1000,1000,300,0.4,0.319,0.744,214.947,254.643,304.394,0.999635814180955,15000,5000,20,500
"1794",1000,1000,300,0.4,0.277,0.708,241.408,308.8815,377.393,1.00247914329101,15000,5000,20,500
"1795",1000,1000,300,0.4,0.272,0.704,249.293,312.914,387.532,1.00147050461268,15000,5000,20,500
"1796",1000,1000,300,0.4,0.284,0.736,226.611,271.5155,334.35,1.00223953203777,15000,5000,20,500
"1797",1000,1000,300,0.4,0.285,0.735,237.234,290.261,354.64,1.00351906679845,15000,5000,20,500
"1798",1000,1000,300,0.4,0.276,0.668,246.11,307.7315,375.699,1.00025340812514,15000,5000,20,500
"1799",1000,1000,300,0.4,0.289,0.706,268.78,331.9255,413.902,1.00078699952522,15000,5000,20,500
"1800",1000,1000,300,0.4,0.275,0.721,226.671,278.9525,337.611,0.999025920130187,15000,5000,20,500
"1801",100,500,50,0.8,0.68,0.88,30.5952,40.67805,52.6027,1.0024729369691,15000,5000,20,500
"1802",100,500,50,0.8,0.69,0.93,41.6622,55.31405,73.018,1.00332836712096,15000,5000,20,500
"1803",100,500,50,0.8,0.76,0.93,37.6197,48.5025,61.961,1.00781530530757,15000,5000,20,500
"1804",100,500,50,0.8,0.76,0.93,29.1274,38.62795,48.8395,1.00042432629885,15000,5000,20,500
"1805",100,500,50,0.8,0.78,0.93,36.4628,48.01655,61.079,1.00024894030144,15000,5000,20,500
"1806",100,500,50,0.8,0.71,0.91,49.8472,66.1022,86.5123,0.999342417481293,15000,5000,20,500
"1807",100,500,50,0.8,0.71,0.9,29.7415,39.44715,49.7353,1.00061368693158,15000,5000,20,500
"1808",100,500,50,0.8,0.73,0.87,40.0495,52.1867,67.2616,1.00037784741685,15000,5000,20,500
"1809",100,500,50,0.8,0.75,0.87,42.7869,57.079,73.4394,1.00107556017354,15000,5000,20,500
"1810",100,500,50,0.8,0.79,0.93,40.8435,52.89865,67.6127,1.00195660178157,15000,5000,20,500
"1811",100,500,50,0.8,0.74,0.91,45.8327,60.70655,80.4047,1.00109062433732,15000,5000,20,500
"1812",100,500,50,0.8,0.76,0.94,35.6745,46.72005,60.2303,1.00218616873358,15000,5000,20,500
"1813",100,500,50,0.8,0.76,0.95,37.4123,47.6351,61.0164,1.00053336881857,15000,5000,20,500
"1814",100,500,50,0.8,0.74,0.88,32.6316,42.72555,54.7307,0.999819466622886,15000,5000,20,500
"1815",100,500,50,0.8,0.67,0.86,44.3973,58.21525,77.5709,1.00197131124691,15000,5000,20,500
"1816",100,500,50,0.8,0.78,0.93,35.0537,45.91845,58.2697,0.999503515949976,15000,5000,20,500
"1817",100,500,50,0.8,0.75,0.91,39.7253,52.2691,68.0525,1.00238696878223,15000,5000,20,500
"1818",100,500,50,0.8,0.81,0.92,48.1595,63.37335,81.3019,1.00070906429615,15000,5000,20,500
