"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"1644",1000,500,300,0.4,1,0.216,0.547,172.382,246.93,353.293,0.999428463345801,15000,5000,20,500
"1645",1000,500,300,0.4,1,0.206,0.508,193.533,289.649,428.955,1.00179368594774,15000,5000,20,500
"1646",1000,500,300,0.4,1,0.219,0.504,168.69,242.2605,349.787,0.999684541151363,15000,5000,20,500
"1647",1000,500,300,0.4,1,0.206,0.494,196.663,284.863,420.298,1.00289809390041,15000,5000,20,500
"1648",1000,500,300,0.4,1,0.196,0.494,211.491,344.6595,575.14,1.0009205221923,15000,5000,20,500
"1649",1000,500,300,0.4,1,0.219,0.502,216.186,346.5925,612.121,1.0043467006937,15000,5000,20,500
"1650",1000,500,300,0.4,1,0.215,0.53,195.898,288.5,450.262,0.999832856356544,15000,5000,20,500
"1651",100,1000,300,0.4,1,0.24,0.74,164.397,421.1075,2410.57,1.00609077388204,15000,5000,20,500
"1652",100,1000,300,0.4,1,0.28,0.71,180.662,679.324,8767.03,1.00114898174494,15000,5000,20,500
"1653",100,1000,300,0.4,1,0.25,0.66,119.412,227.1935,426.68,1.00723941594473,15000,5000,20,500
"1654",100,1000,300,0.4,1,0.29,0.74,140.423,345.113,1148.91,1.00096186269449,15000,5000,20,500
"1655",100,1000,300,0.4,1,0.33,0.68,198.245,473.567,2121.94,1.00125584115179,15000,5000,20,500
"1656",100,1000,300,0.4,1,0.3,0.77,212.122,715.491,8395.45,1.0042759466023,15000,5000,20,500
"1657",100,1000,300,0.4,1,0.28,0.65,195.299,814.8675,11348.4,1.00013676526836,15000,5000,20,500
"1658",100,1000,300,0.4,1,0.32,0.72,150.743,345.3865,905.517,1.00018480485098,15000,5000,20,500
"1659",100,1000,300,0.4,1,0.33,0.69,138.118,247.065,433.58,1.00057539160025,15000,5000,20,500
"1660",100,1000,300,0.4,1,0.33,0.66,108.352,170.172,280.653,1.00156418228937,15000,5000,20,500
"1661",100,1000,300,0.4,1,0.25,0.73,115.053,263.542,616.383,1.0003838878018,15000,5000,20,500
"1662",100,1000,300,0.4,1,0.24,0.63,116.713,212.1125,414.913,1.00089656070961,15000,5000,20,500
"1663",100,1000,300,0.4,1,0.31,0.73,161.794,303.292,611.173,1.00119975137583,15000,5000,20,500
"1664",100,1000,300,0.4,1,0.25,0.77,146.771,336.7695,1045.26,1.00388221686006,15000,5000,20,500
"1665",100,1000,300,0.4,1,0.3,0.71,144.253,289.9815,620.615,1.01920871621477,15000,5000,20,500
"1666",100,1000,300,0.4,1,0.36,0.73,158.364,330.2935,718.033,1.00740003648614,15000,5000,20,500
"1667",100,1000,300,0.4,1,0.23,0.69,107.098,230.8085,486.522,1.01653793429599,15000,5000,20,500
"1668",100,1000,300,0.4,1,0.29,0.72,148.934,385.443,1261.46,0.999777122641943,15000,5000,20,500
"1669",100,1000,300,0.4,1,0.37,0.76,212.161,663.853,7674.64,1.00699139059923,15000,5000,20,500
"1670",100,1000,300,0.4,1,0.32,0.78,157.995,355.921,877.375,1.00059357836064,15000,5000,20,500
"1671",100,1000,300,0.4,1,0.3,0.65,159.932,362.477,993.381,1.00176093192289,15000,5000,20,500
"1672",100,1000,300,0.4,1,0.29,0.73,155.689,454.939,2414.96,1.00139837422654,15000,5000,20,500
"1673",100,1000,300,0.4,1,0.3,0.66,156.072,428.2305,1908.59,1.00212649451592,15000,5000,20,500
"1674",100,1000,300,0.4,1,0.24,0.65,96.439,172.5045,292.961,1.0005235742677,15000,5000,20,500
"1675",100,1000,300,0.4,1,0.35,0.74,124.441,224.4195,388.537,0.999872373908566,15000,5000,20,500
"1676",100,1000,300,0.4,1,0.31,0.67,106.335,195.6285,328.408,1.00566009652626,15000,5000,20,500
"1677",100,1000,300,0.4,1,0.23,0.72,108.863,224.077,491.285,1.0052637518466,15000,5000,20,500
"1678",100,1000,300,0.4,1,0.18,0.64,158.459,572.3385,10771,1.00063263596232,15000,5000,20,500
"1679",100,1000,300,0.4,1,0.34,0.73,150.647,304.0625,600.033,1.01086749401755,15000,5000,20,500
"1680",100,1000,300,0.4,1,0.27,0.73,97.254,164.4805,263.737,0.999914316039662,15000,5000,20,500
"1681",100,1000,300,0.4,1,0.28,0.69,193.767,723.0185,9003.43,0.99926723002176,15000,5000,20,500
"1682",100,1000,300,0.4,1,0.29,0.71,126.496,232.139,408.631,1.00003866620133,15000,5000,20,500
"1683",100,1000,300,0.4,1,0.34,0.76,177.92,370.857,956.325,1.00118494321738,15000,5000,20,500
"1684",100,1000,300,0.4,1,0.31,0.79,124.6,233.141,433.921,1.00397279592993,15000,5000,20,500
"1685",100,1000,300,0.4,1,0.28,0.68,149.987,271.5905,614.609,1.00793670188275,15000,5000,20,500
"1686",100,1000,300,0.4,1,0.32,0.72,150.157,266.4825,531.62,1.00554387400452,15000,5000,20,500
"1687",100,1000,300,0.4,1,0.26,0.74,198.578,975.789,11981.9,1.0010803889902,15000,5000,20,500
"1688",100,1000,300,0.4,1,0.27,0.72,154.564,610.338,7936.13,1.00742048234063,15000,5000,20,500
"1689",100,1000,300,0.4,1,0.3,0.8,189.47,539.8075,4190.98,0.999953141474082,15000,5000,20,500
"1690",100,1000,300,0.4,1,0.24,0.64,116.645,248.5215,560.951,1.00071031307939,15000,5000,20,500
"1691",100,1000,300,0.4,1,0.3,0.71,137.534,373.5085,1262.95,1.000845146019,15000,5000,20,500
"1692",100,1000,300,0.4,1,0.33,0.75,151.796,309.8785,620.052,1.01018965506562,15000,5000,20,500
"1693",100,1000,300,0.4,1,0.31,0.81,161.01,399.5,1402.63,1.01315173151125,15000,5000,20,500
"1694",100,1000,300,0.4,1,0.31,0.67,186.188,397.503,1093.07,1.01916368175536,15000,5000,20,500
"1695",100,1000,300,0.4,1,0.32,0.76,151.671,491.8115,2272.94,1.00105503150374,15000,5000,20,500
"1696",100,1000,300,0.4,1,0.25,0.62,120.723,245.099,526.842,1.00096376995288,15000,5000,20,500
"1697",100,1000,300,0.4,1,0.29,0.69,134.915,248.167,475.177,0.999814813784356,15000,5000,20,500
"1698",100,1000,300,0.4,1,0.26,0.65,157.234,347.899,881.004,1.00339645071688,15000,5000,20,500
"1699",100,1000,300,0.4,1,0.23,0.57,113.731,282.438,697.875,1.00866292864054,15000,5000,20,500
"1700",100,1000,300,0.4,1,0.26,0.71,162.007,523.712,4259.98,0.999116149054304,15000,5000,20,500
"1701",500,1000,300,0.4,1,0.286,0.716,214.647,287.6145,377.839,1.00207958327009,15000,5000,20,500
"1702",500,1000,300,0.4,1,0.304,0.728,210.118,277.741,364.302,1.00268337295922,15000,5000,20,500
"1703",500,1000,300,0.4,1,0.314,0.718,254.137,351.771,476.992,1.00027598459906,15000,5000,20,500
"1704",500,1000,300,0.4,1,0.282,0.662,223.017,296.657,404.701,1.00054578959437,15000,5000,20,500
"1705",500,1000,300,0.4,1,0.304,0.738,204.574,266.6365,342.704,0.999500461478201,15000,5000,20,500
"1706",500,1000,300,0.4,1,0.274,0.722,200.34,262.5435,343.042,0.999094551760062,15000,5000,20,500
"1707",500,1000,300,0.4,1,0.274,0.692,224.104,302.0875,415.674,1.00537798694071,15000,5000,20,500
"1708",500,1000,300,0.4,1,0.334,0.728,206.253,272.7465,348.961,1.00008393141548,15000,5000,20,500
"1709",500,1000,300,0.4,1,0.298,0.728,210.762,288.3145,376.961,0.999813087442274,15000,5000,20,500
"1710",500,1000,300,0.4,1,0.322,0.732,210.213,276.418,358.282,1.00045354608264,15000,5000,20,500
"1711",500,1000,300,0.4,1,0.27,0.71,213.323,278.596,372.528,1.00106364639038,15000,5000,20,500
"1712",500,1000,300,0.4,1,0.296,0.7,204.997,269.642,348.705,1.00079370615835,15000,5000,20,500
"1713",500,1000,300,0.4,1,0.326,0.728,218.579,282.9105,368.111,1.00282776654519,15000,5000,20,500
"1714",500,1000,300,0.4,1,0.256,0.708,213.448,288.596,388.82,1.00056866954997,15000,5000,20,500
"1715",500,1000,300,0.4,1,0.286,0.688,227.962,308.027,421.992,1.00224168162895,15000,5000,20,500
"1716",500,1000,300,0.4,1,0.32,0.708,216.803,285.023,370.407,1.00049837314429,15000,5000,20,500
"1717",500,1000,300,0.4,1,0.266,0.664,200.237,268.016,344.134,1.00367130321425,15000,5000,20,500
"1718",500,1000,300,0.4,1,0.274,0.72,259.977,395.203,573.682,1.001757134196,15000,5000,20,500
"1719",500,1000,300,0.4,1,0.304,0.7,233.3,316.484,417.053,1.00121600709675,15000,5000,20,500
"1720",500,1000,300,0.4,1,0.286,0.696,248.538,347.7545,476.923,1.00024980193715,15000,5000,20,500
"1721",500,1000,300,0.4,1,0.284,0.74,252.657,345.8055,482.232,1.00294801212358,15000,5000,20,500
"1722",500,1000,300,0.4,1,0.312,0.704,222.594,291.561,377.054,1.00360138751966,15000,5000,20,500
"1723",500,1000,300,0.4,1,0.312,0.722,213.383,282.544,369.534,1.00086784161451,15000,5000,20,500
"1724",500,1000,300,0.4,1,0.32,0.746,227.148,299.96,387.794,1.00482441476371,15000,5000,20,500
"1725",500,1000,300,0.4,1,0.306,0.746,200.408,263.2065,336.815,1.00005130312455,15000,5000,20,500
"1726",500,1000,300,0.4,1,0.288,0.698,226.828,303.18,410.265,1.00049888546743,15000,5000,20,500
"1727",500,1000,300,0.4,1,0.276,0.694,192.695,253.038,330.319,0.999749776204969,15000,5000,20,500
"1728",500,1000,300,0.4,1,0.294,0.75,237.063,326.4445,444.983,1.00097751270107,15000,5000,20,500
"1729",500,1000,300,0.4,1,0.316,0.696,229.364,309.743,408.029,1.01060828962829,15000,5000,20,500
"1730",500,1000,300,0.4,1,0.31,0.718,207.611,267.791,344.56,1.00184112626665,15000,5000,20,500
"1731",500,1000,300,0.4,1,0.304,0.692,237.353,310.7885,412.408,1.00008181245324,15000,5000,20,500
"1732",500,1000,300,0.4,1,0.304,0.754,205.758,273.9505,353.391,1.00383939559984,15000,5000,20,500
"1733",500,1000,300,0.4,1,0.302,0.674,218.324,283.398,367.262,1.00293752581673,15000,5000,20,500
"1734",500,1000,300,0.4,1,0.254,0.73,198.456,268.7275,367.739,1.00162765549178,15000,5000,20,500
"1735",500,1000,300,0.4,1,0.282,0.69,173.342,234.8135,292.352,1.00119334058523,15000,5000,20,500
"1736",500,1000,300,0.4,1,0.32,0.72,244.588,324.8245,430.484,1.00073675063145,15000,5000,20,500
"1737",500,1000,300,0.4,1,0.298,0.734,255.123,381.83,526.844,1.00134398811417,15000,5000,20,500
"1738",500,1000,300,0.4,1,0.298,0.72,172.718,217.789,273.258,1.00044933915901,15000,5000,20,500
"1739",500,1000,300,0.4,1,0.278,0.652,195.122,266.57,344.587,1.00238181382152,15000,5000,20,500
"1740",500,1000,300,0.4,1,0.278,0.668,259.681,359.953,506.148,1.00017066529521,15000,5000,20,500
"1741",500,1000,300,0.4,1,0.27,0.74,223.144,303.295,417.842,1.00054649342714,15000,5000,20,500
"1742",500,1000,300,0.4,1,0.278,0.708,239.948,343.0625,465.014,0.999623511916608,15000,5000,20,500
"1743",500,1000,300,0.4,1,0.32,0.686,233.77,301.4655,393.586,1.00521937755722,15000,5000,20,500
"1744",500,1000,300,0.4,1,0.318,0.728,255.333,362.8315,501.214,1.00336076420774,15000,5000,20,500
"1745",500,1000,300,0.4,1,0.296,0.704,232.237,314.3205,415.48,1.00174020603254,15000,5000,20,500
"1746",500,1000,300,0.4,1,0.304,0.726,245.543,328.7185,438.989,1.00066042873038,15000,5000,20,500
"1747",500,1000,300,0.4,1,0.312,0.724,259.805,364.366,486.401,1.00076181725029,15000,5000,20,500
"1748",500,1000,300,0.4,1,0.3,0.722,193.64,256.648,325.096,1.00107304260405,15000,5000,20,500
"1749",500,1000,300,0.4,1,0.294,0.734,206.738,271.727,359.998,0.999692748335821,15000,5000,20,500
"1750",500,1000,300,0.4,1,0.292,0.712,336.897,536.4765,844.92,1.00085029534363,15000,5000,20,500
"1751",1000,1000,300,0.4,1,0.305,0.704,264.758,327.72,402.21,1.0050629341711,15000,5000,20,500
"1752",1000,1000,300,0.4,1,0.307,0.714,274.748,349.514,433.473,1.00335038368738,15000,5000,20,500
"1753",1000,1000,300,0.4,1,0.289,0.724,243.587,294.1565,357.886,0.999688420509092,15000,5000,20,500
"1754",1000,1000,300,0.4,1,0.299,0.695,239.852,291.5185,357.35,1.00040795596956,15000,5000,20,500
"1755",1000,1000,300,0.4,1,0.295,0.706,283.413,359.5105,448.617,1.00304168317444,15000,5000,20,500
"1756",1000,1000,300,0.4,1,0.299,0.695,286.208,354.399,444.807,1.00012363125722,15000,5000,20,500
"1757",1000,1000,300,0.4,1,0.306,0.726,278.795,352.165,437.054,0.999288005120364,15000,5000,20,500
"1758",1000,1000,300,0.4,1,0.318,0.696,248.259,297.475,354.788,0.999945423178014,15000,5000,20,500
"1759",1000,1000,300,0.4,1,0.283,0.729,262.375,320.2845,399.299,1.00075828190274,15000,5000,20,500
"1760",1000,1000,300,0.4,1,0.28,0.719,267.153,340.846,424.005,1.00304185944838,15000,5000,20,500
"1761",1000,1000,300,0.4,1,0.285,0.688,220.024,263.2055,317.733,1.00141477765187,15000,5000,20,500
"1762",1000,1000,300,0.4,1,0.306,0.728,239.2,298.7685,358.026,1.00077506184954,15000,5000,20,500
"1763",1000,1000,300,0.4,1,0.299,0.714,247.415,305.659,373.228,1.00291146496988,15000,5000,20,500
"1764",1000,1000,300,0.4,1,0.299,0.7,236.75,287.815,349.478,1.0016999330062,15000,5000,20,500
"1765",1000,1000,300,0.4,1,0.283,0.709,249.244,305.325,376.443,0.999320305257084,15000,5000,20,500
"1766",1000,1000,300,0.4,1,0.305,0.722,256.839,308.2215,377.441,0.999677292767916,15000,5000,20,500
"1767",1000,1000,300,0.4,1,0.28,0.711,225.191,272.307,329.711,0.999062268383181,15000,5000,20,500
"1768",1000,1000,300,0.4,1,0.309,0.728,242.422,296.3545,360.738,1.00339408917488,15000,5000,20,500
"1769",1000,1000,300,0.4,1,0.314,0.724,236.547,290.3695,351.114,1.00274974133326,15000,5000,20,500
"1770",1000,1000,300,0.4,1,0.297,0.723,234.548,281.965,342.191,0.999296560806839,15000,5000,20,500
"1771",1000,1000,300,0.4,1,0.308,0.708,296.019,371.042,466.275,1.0009361881075,15000,5000,20,500
"1772",1000,1000,300,0.4,1,0.304,0.717,284.944,361.3975,456.58,0.999537085676263,15000,5000,20,500
"1773",1000,1000,300,0.4,1,0.303,0.703,315.033,403.706,526.827,0.999859489772343,15000,5000,20,500
"1774",1000,1000,300,0.4,1,0.3,0.714,252.13,312.1965,377.482,1.00240822556982,15000,5000,20,500
"1775",1000,1000,300,0.4,1,0.32,0.742,251.123,313.117,381.449,1.00549288127912,15000,5000,20,500
"1776",1000,1000,300,0.4,1,0.32,0.717,276.452,341.7165,428.833,1.00150413479353,15000,5000,20,500
"1777",1000,1000,300,0.4,1,0.299,0.688,227.774,276.5255,338.527,1.00096184946095,15000,5000,20,500
"1778",1000,1000,300,0.4,1,0.288,0.73,236.189,285.4875,347.257,0.999892598426581,15000,5000,20,500
"1779",1000,1000,300,0.4,1,0.304,0.711,279.897,359.654,444.815,1.00067327537589,15000,5000,20,500
"1780",1000,1000,300,0.4,1,0.278,0.701,269.389,336.983,417.794,1.00063708286209,15000,5000,20,500
"1781",1000,1000,300,0.4,1,0.283,0.724,232.265,282.131,343.781,1.00049772470766,15000,5000,20,500
"1782",1000,1000,300,0.4,1,0.302,0.721,225.91,269.646,327.924,1.00089971863395,15000,5000,20,500
"1783",1000,1000,300,0.4,1,0.288,0.716,210.727,257.0885,307.569,1.00193955911609,15000,5000,20,500
"1784",1000,1000,300,0.4,1,0.295,0.722,254.067,317.659,392.901,1.00420767635281,15000,5000,20,500
"1785",1000,1000,300,0.4,1,0.321,0.713,228.576,270.2055,323.241,1.00016407625165,15000,5000,20,500
"1786",1000,1000,300,0.4,1,0.296,0.739,281.211,357.1615,446.561,1.00002729985976,15000,5000,20,500
"1787",1000,1000,300,0.4,1,0.285,0.705,236.231,296.509,365.214,1.00249356966133,15000,5000,20,500
"1788",1000,1000,300,0.4,1,0.313,0.723,234.307,290.403,347.87,1.00328198585486,15000,5000,20,500
"1789",1000,1000,300,0.4,1,0.284,0.724,249.498,303.1865,380.737,1.00224962091917,15000,5000,20,500
"1790",1000,1000,300,0.4,1,0.262,0.674,248.988,312.8055,389.269,0.999857262266034,15000,5000,20,500
"1791",1000,1000,300,0.4,1,0.309,0.719,236.624,292.8915,352.228,1.00127777721856,15000,5000,20,500
"1792",1000,1000,300,0.4,1,0.31,0.709,260.065,318.11,384.225,1.0009806976338,15000,5000,20,500
"1793",1000,1000,300,0.4,1,0.271,0.721,252.042,315.943,389.367,0.999798222683237,15000,5000,20,500
"1794",1000,1000,300,0.4,1,0.296,0.737,245.945,298.252,362.752,0.999539466722985,15000,5000,20,500
"1795",1000,1000,300,0.4,1,0.286,0.686,237.601,287.826,355.612,1.0082303517241,15000,5000,20,500
"1796",1000,1000,300,0.4,1,0.296,0.674,272.002,332.239,417.324,1.00204010601456,15000,5000,20,500
"1797",1000,1000,300,0.4,1,0.309,0.716,242.819,294.6815,359.977,1.00021388891477,15000,5000,20,500
"1798",1000,1000,300,0.4,1,0.315,0.711,260.633,313.597,382.784,0.999848421189949,15000,5000,20,500
"1799",1000,1000,300,0.4,1,0.317,0.715,249.45,301.844,371.234,1.00078995922159,15000,5000,20,500
"1800",1000,1000,300,0.4,1,0.265,0.711,265.926,333.803,419.591,0.999156665505086,15000,5000,20,500
"1801",100,500,50,0.8,1,0.75,0.92,46.8461,58.9205,77.1885,1.00026024740456,15000,5000,20,500
"1802",100,500,50,0.8,1,0.64,0.89,31.2002,40.9936,54.0886,1.00294442010064,15000,5000,20,500
"1803",100,500,50,0.8,1,0.68,0.87,44.0965,58.595,76.9337,1.00271238185404,15000,5000,20,500
"1804",100,500,50,0.8,1,0.68,0.87,32.1189,41.68055,54.2825,1.00108398404791,15000,5000,20,500
"1805",100,500,50,0.8,1,0.69,0.88,42.4779,55.552,73.4015,1.0023000243823,15000,5000,20,500
"1806",100,500,50,0.8,1,0.64,0.85,38.7911,51.2646,67.5897,1.00086092956875,15000,5000,20,500
"1807",100,500,50,0.8,1,0.8,0.91,37.1651,46.6781,60.12,1.00101945654004,15000,5000,20,500
"1808",100,500,50,0.8,1,0.66,0.88,26.0038,35.2555,45.372,1.00005985056056,15000,5000,20,500
"1809",100,500,50,0.8,1,0.73,0.9,40.3866,53.75055,69.5318,1.00211362497588,15000,5000,20,500
"1810",100,500,50,0.8,1,0.73,0.93,45.877,59.8669,79.0743,1.00176022335562,15000,5000,20,500
"1811",100,500,50,0.8,1,0.71,0.88,37.2275,48.9937,63.9061,1.00080059772105,15000,5000,20,500
"1812",100,500,50,0.8,1,0.7,0.93,33.0529,42.81245,55.389,0.999697972837771,15000,5000,20,500
"1813",100,500,50,0.8,1,0.67,0.85,41.6582,56.5431,73.0008,0.999522591695489,15000,5000,20,500
"1814",100,500,50,0.8,1,0.69,0.89,35.5974,47.58925,60.2248,1.00270378550063,15000,5000,20,500
"1815",100,500,50,0.8,1,0.67,0.9,36.8452,48.2521,63.95,0.99997906186046,15000,5000,20,500
"1816",100,500,50,0.8,1,0.7,0.86,36.7148,49.75515,64.2203,1.00196799001299,15000,5000,20,500
"1817",100,500,50,0.8,1,0.69,0.87,36.7668,49.6664,63.7388,1.0029894564466,15000,5000,20,500
"1818",100,500,50,0.8,1,0.73,0.91,40.9737,54.1685,70.0403,1.00197929205389,15000,5000,20,500
"1819",100,500,50,0.8,1,0.63,0.79,40.4874,54.1751,71.2902,1.00085391633035,15000,5000,20,500
"1820",100,500,50,0.8,1,0.71,0.91,31.5531,41.0057,53.1249,1.0005234413757,15000,5000,20,500
"1821",100,500,50,0.8,1,0.69,0.91,38.9642,51.26245,67.3417,0.999672549507087,15000,5000,20,500
"1822",100,500,50,0.8,1,0.63,0.82,41.8832,56.7873,74.5731,1.0000322462723,15000,5000,20,500
"1823",100,500,50,0.8,1,0.68,0.91,38.3982,50.6183,66.7906,1.00274451306816,15000,5000,20,500
"1824",100,500,50,0.8,1,0.62,0.91,35.7599,47.7043,63.4934,1.00260905249897,15000,5000,20,500
"1825",100,500,50,0.8,1,0.73,0.91,38.0878,51.422,65.3037,1.00139383287035,15000,5000,20,500
"1826",100,500,50,0.8,1,0.76,0.93,47.318,63.08985,82.6365,1.00145089304787,15000,5000,20,500
"1827",100,500,50,0.8,1,0.57,0.87,41.669,57.36735,75.9005,1.00009383132303,15000,5000,20,500
"1828",100,500,50,0.8,1,0.75,0.97,37.385,48.43285,61.6848,1.0006600611489,15000,5000,20,500
"1829",100,500,50,0.8,1,0.58,0.93,37.271,50.7381,66.9236,1.00158448266064,15000,5000,20,500
"1830",100,500,50,0.8,1,0.67,0.91,43.7426,56.66245,76.3141,1.00169033889707,15000,5000,20,500
"1831",100,500,50,0.8,1,0.76,0.9,40.539,52.4014,68.5661,1.00230117941657,15000,5000,20,500
"1832",100,500,50,0.8,1,0.69,0.89,33.1298,43.1773,56.0618,1.00189061310687,15000,5000,20,500
"1833",100,500,50,0.8,1,0.61,0.88,38.4363,52.5861,68.1997,1.00367192047409,15000,5000,20,500
"1834",100,500,50,0.8,1,0.67,0.8,39.3075,51.84225,67.3129,1.00058199302566,15000,5000,20,500
"1835",100,500,50,0.8,1,0.69,0.86,35.1759,46.82285,60.793,1.00056083399898,15000,5000,20,500
"1836",100,500,50,0.8,1,0.68,0.87,39.2959,52.60975,68.4833,1.00150578186126,15000,5000,20,500
"1837",100,500,50,0.8,1,0.58,0.82,33.841,46.052,61.6841,1.00038261948377,15000,5000,20,500
"1838",100,500,50,0.8,1,0.66,0.9,42.1817,55.73605,74.1084,1.00128328528981,15000,5000,20,500
"1839",100,500,50,0.8,1,0.71,0.94,40.578,52.1667,69.2834,1.00204554096065,15000,5000,20,500
"1840",100,500,50,0.8,1,0.76,0.93,40.7975,52.96685,67.9733,1.00252100310929,15000,5000,20,500
"1841",100,500,50,0.8,1,0.62,0.87,39.6517,54.1985,71.2915,0.999294830975764,15000,5000,20,500
"1842",100,500,50,0.8,1,0.76,0.93,42.1546,55.48355,71.7493,1.00100919075419,15000,5000,20,500
"1843",100,500,50,0.8,1,0.69,0.86,35.894,48.12245,61.9898,1.00131111202208,15000,5000,20,500
"1844",100,500,50,0.8,1,0.65,0.91,49.609,66.1942,90.4628,1.00102981964873,15000,5000,20,500
"1845",100,500,50,0.8,1,0.66,0.9,44.1069,57.99745,76.9526,1.00171567865295,15000,5000,20,500
"1846",100,500,50,0.8,1,0.72,0.92,36.1718,46.9283,60.4414,1.001565069037,15000,5000,20,500
"1847",100,500,50,0.8,1,0.63,0.89,33.7978,45.7887,60.3088,1.00625982127696,15000,5000,20,500
"1848",100,500,50,0.8,1,0.71,0.94,34.4897,47.0115,59.1401,1.00496992081369,15000,5000,20,500
"1849",100,500,50,0.8,1,0.72,0.91,45.8419,60.68775,80.5976,0.999129029615576,15000,5000,20,500
"1850",100,500,50,0.8,1,0.78,0.9,36.9647,48.1706,60.3905,1.00049638744063,15000,5000,20,500
"1851",500,500,50,0.8,1,0.664,0.91,40.8916,46.3135,52.2489,1.00004216476012,15000,5000,20,500
"1852",500,500,50,0.8,1,0.688,0.896,45.3831,51.15245,57.5102,1.00080527764476,15000,5000,20,500
"1853",500,500,50,0.8,1,0.688,0.898,44.7813,51.2797,57.4489,0.99985880298596,15000,5000,20,500
"1854",500,500,50,0.8,1,0.718,0.912,43.7414,49.3155,55.1617,0.999401995065021,15000,5000,20,500
"1855",500,500,50,0.8,1,0.678,0.908,44.876,50.80645,56.8618,1.00164602720041,15000,5000,20,500
"1856",500,500,50,0.8,1,0.726,0.908,44.652,50.10645,56.3315,1.0010282031001,15000,5000,20,500
"1857",500,500,50,0.8,1,0.67,0.888,43.8974,49.66755,56.065,1.00027808723573,15000,5000,20,500
"1858",500,500,50,0.8,1,0.69,0.908,46.4876,52.5624,59.2987,0.999208838754614,15000,5000,20,500
"1859",500,500,50,0.8,1,0.69,0.892,48.7517,54.786,62.1686,1.00248520230328,15000,5000,20,500
"1860",500,500,50,0.8,1,0.702,0.9,45.0632,50.8146,57.3834,0.999601805040873,15000,5000,20,500
"1861",500,500,50,0.8,1,0.686,0.894,40.8416,45.5851,51.49,1.00118803248559,15000,5000,20,500
"1862",500,500,50,0.8,1,0.672,0.9,44.7,50.3506,56.8214,1.00206202349342,15000,5000,20,500
"1863",500,500,50,0.8,1,0.67,0.876,52.7457,60.0034,67.8098,1.00174850764712,15000,5000,20,500
"1864",500,500,50,0.8,1,0.666,0.894,45.0934,51.37805,57.8599,0.999316693166383,15000,5000,20,500
"1865",500,500,50,0.8,1,0.668,0.866,44.7328,51.12235,57.9357,1.00006900726725,15000,5000,20,500
"1866",500,500,50,0.8,1,0.636,0.9,40.0166,45.5135,51.2222,1.00051527253993,15000,5000,20,500
"1867",500,500,50,0.8,1,0.672,0.876,49.299,55.4497,62.6744,1.00061539346517,15000,5000,20,500
"1868",500,500,50,0.8,1,0.696,0.89,43.6296,49.0884,55.0371,1.00343541541933,15000,5000,20,500
"1869",500,500,50,0.8,1,0.692,0.912,43.2839,48.66145,54.6677,1.00245005661879,15000,5000,20,500
"1870",500,500,50,0.8,1,0.686,0.884,45.7457,51.69515,58.2184,1.0003543363574,15000,5000,20,500
"1871",500,500,50,0.8,1,0.688,0.886,46.2491,52.4057,59.106,1.0024928269637,15000,5000,20,500
"1872",500,500,50,0.8,1,0.686,0.904,45.6711,51.73675,58.1276,1.00087101451642,15000,5000,20,500
"1873",500,500,50,0.8,1,0.686,0.89,43.4615,49.0985,55.0989,1.00170317727582,15000,5000,20,500
"1874",500,500,50,0.8,1,0.684,0.896,46.3799,52.52265,59.8575,1.00146936947269,15000,5000,20,500
"1875",500,500,50,0.8,1,0.688,0.892,44.0824,50.04365,55.8952,1.00133887531163,15000,5000,20,500
"1876",500,500,50,0.8,1,0.674,0.914,43.1081,48.42565,54.4974,0.999655973060989,15000,5000,20,500
"1877",500,500,50,0.8,1,0.676,0.89,42.3312,48.21625,54.1387,1.00156874604363,15000,5000,20,500
"1878",500,500,50,0.8,1,0.674,0.898,45.5975,51.43455,57.6904,1.00048021475456,15000,5000,20,500
"1879",500,500,50,0.8,1,0.684,0.894,42.2668,47.5615,53.8486,1.00115335994932,15000,5000,20,500
"1880",500,500,50,0.8,1,0.624,0.884,43.7046,49.68955,56.4661,1.00074778521358,15000,5000,20,500
"1881",500,500,50,0.8,1,0.662,0.888,43.3985,48.73795,55.3898,1.0007193114753,15000,5000,20,500
"1882",500,500,50,0.8,1,0.672,0.904,46.0063,52.16745,59.3333,1.00374670020332,15000,5000,20,500
"1883",500,500,50,0.8,1,0.684,0.894,44.1948,49.9942,55.8079,0.999361268834629,15000,5000,20,500
"1884",500,500,50,0.8,1,0.718,0.902,45.8875,51.45175,57.4823,1.00201104013503,15000,5000,20,500
"1885",500,500,50,0.8,1,0.706,0.916,48.2621,55.2795,61.57,1.00123447960059,15000,5000,20,500
"1886",500,500,50,0.8,1,0.724,0.918,46.4586,53.0982,59.4215,1.00245438260694,15000,5000,20,500
"1887",500,500,50,0.8,1,0.684,0.908,42.1963,47.874,53.7846,0.99939148644499,15000,5000,20,500
"1888",500,500,50,0.8,1,0.69,0.904,47.4451,53.4247,60.5026,1.00335902605284,15000,5000,20,500
"1889",500,500,50,0.8,1,0.694,0.914,47.5206,53.80525,60.6843,0.999823788996913,15000,5000,20,500
"1890",500,500,50,0.8,1,0.676,0.904,41.8664,47.0359,53.0404,1.00091039201021,15000,5000,20,500
