"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"1120",500,1000,200,0.4,0.338,0.85,167.656,187.2375,209.99,1.00498621083398,15000,5000,20,500
"1121",500,1000,200,0.4,0.34,0.822,167.167,185.492,207.254,1.00002854367129,15000,5000,20,500
"1122",500,1000,200,0.4,0.304,0.848,169.614,190.1275,211.812,0.999484368275687,15000,5000,20,500
"1123",500,1000,200,0.4,0.364,0.87,160.522,177.0535,196.208,1.00106661676275,15000,5000,20,500
"1124",500,1000,200,0.4,0.358,0.83,162.956,182.7975,202.066,1.00153697377234,15000,5000,20,500
"1125",500,1000,200,0.4,0.334,0.842,164.118,182.362,202.915,1.0002926873764,15000,5000,20,500
"1126",500,1000,200,0.4,0.352,0.85,168.938,187.391,209.579,1.00053294470765,15000,5000,20,500
"1127",500,1000,200,0.4,0.352,0.834,160.609,179.492,198.693,1.00001502390528,15000,5000,20,500
"1128",500,1000,200,0.4,0.328,0.848,151.777,167.4585,187.311,1.00079073652736,15000,5000,20,500
"1129",500,1000,200,0.4,0.35,0.874,157.632,174.2185,195.323,0.999199670868336,15000,5000,20,500
"1130",500,1000,200,0.4,0.37,0.834,153.729,171.6265,190.012,1.00298839591158,15000,5000,20,500
"1131",500,1000,200,0.4,0.336,0.862,175.974,195.772,217.765,1.00158222146726,15000,5000,20,500
"1132",500,1000,200,0.4,0.324,0.842,159.644,181.002,201.16,0.999533388165134,15000,5000,20,500
"1133",500,1000,200,0.4,0.306,0.834,154.429,174.249,194.223,1.00272924482821,15000,5000,20,500
"1134",500,1000,200,0.4,0.38,0.842,181.18,198.2715,222.666,1.00049376162567,15000,5000,20,500
"1135",500,1000,200,0.4,0.342,0.846,165.418,183.861,203.245,1.00023925232996,15000,5000,20,500
"1136",500,1000,200,0.4,0.326,0.838,166.127,187.0615,206.889,1.00093417751252,15000,5000,20,500
"1137",500,1000,200,0.4,0.378,0.812,165.706,182.9715,202.796,0.999948206687348,15000,5000,20,500
"1138",500,1000,200,0.4,0.356,0.842,161.634,180.04,200.198,1.00133101731474,15000,5000,20,500
"1139",500,1000,200,0.4,0.334,0.84,163.521,183.207,203.961,0.999434317850286,15000,5000,20,500
"1140",500,1000,200,0.4,0.318,0.86,175.673,193.6555,218.833,1.00344194623521,15000,5000,20,500
"1141",500,1000,200,0.4,0.344,0.84,160.201,178.292,198.825,1.00415264112087,15000,5000,20,500
"1142",500,1000,200,0.4,0.328,0.838,182.558,206.2665,228.205,0.999524262734628,15000,5000,20,500
"1143",500,1000,200,0.4,0.358,0.826,160.843,181.0735,200.058,0.999953661882639,15000,5000,20,500
"1144",500,1000,200,0.4,0.326,0.834,168.116,188.125,209.56,0.999429788356606,15000,5000,20,500
"1145",500,1000,200,0.4,0.316,0.832,165.87,186.83,206.651,1.00130342208671,15000,5000,20,500
"1146",500,1000,200,0.4,0.35,0.832,158.267,175.7915,195.056,0.999915822680191,15000,5000,20,500
"1147",500,1000,200,0.4,0.324,0.836,158.793,178.1735,199.425,1.00089406488507,15000,5000,20,500
"1148",500,1000,200,0.4,0.348,0.858,155.658,173.2195,192.475,1.00002706836804,15000,5000,20,500
"1149",500,1000,200,0.4,0.326,0.83,135.128,152.437,169.326,1.00095792609235,15000,5000,20,500
"1150",500,1000,200,0.4,0.314,0.844,157.272,174.98,195.223,1.00721780559933,15000,5000,20,500
"1151",1000,1000,200,0.4,0.354,0.835,155.799,167.4385,180.49,1.00509798869073,15000,5000,20,500
"1152",1000,1000,200,0.4,0.349,0.834,167.399,181.444,194.519,0.999537031182823,15000,5000,20,500
"1153",1000,1000,200,0.4,0.324,0.847,167.731,181.446,195.113,1.00165602750868,15000,5000,20,500
"1154",1000,1000,200,0.4,0.341,0.821,165.151,178.806,193.257,1.00026818952104,15000,5000,20,500
"1155",1000,1000,200,0.4,0.341,0.849,174.2,188.425,202.913,1.00113831512022,15000,5000,20,500
"1156",1000,1000,200,0.4,0.352,0.85,167.243,180.865,193.998,1.00013339781912,15000,5000,20,500
"1157",1000,1000,200,0.4,0.341,0.83,170.536,183.7845,197.942,1.00373888508601,15000,5000,20,500
"1158",1000,1000,200,0.4,0.353,0.824,163.393,175.804,188.958,1.00025290363661,15000,5000,20,500
"1159",1000,1000,200,0.4,0.359,0.827,164.478,176.5435,190.099,1.00011025463233,15000,5000,20,500
"1160",1000,1000,200,0.4,0.348,0.84,172.854,185.6245,200.208,1.00024485950814,15000,5000,20,500
"1161",1000,1000,200,0.4,0.326,0.834,161.218,173.135,186.888,1.00251332761431,15000,5000,20,500
"1162",1000,1000,200,0.4,0.343,0.833,173.071,186.354,201.119,1.00154762968235,15000,5000,20,500
"1163",1000,1000,200,0.4,0.308,0.838,170.544,184.1525,199.128,0.999829877257624,15000,5000,20,500
"1164",1000,1000,200,0.4,0.331,0.841,152.464,165.2605,177.872,1.00107191591597,15000,5000,20,500
"1165",1000,1000,200,0.4,0.327,0.858,161.777,174.7995,188.141,1.0012581995976,15000,5000,20,500
"1166",1000,1000,200,0.4,0.353,0.84,172.698,184.523,199.422,1.00212604106671,15000,5000,20,500
"1167",1000,1000,200,0.4,0.355,0.835,170.815,183.72,197.211,0.99996216671318,15000,5000,20,500
"1168",1000,1000,200,0.4,0.329,0.836,164.85,177.2635,191.578,1.00101213588508,15000,5000,20,500
"1169",1000,1000,200,0.4,0.359,0.837,158.635,169.6405,182.853,1.00008766962105,15000,5000,20,500
"1170",1000,1000,200,0.4,0.36,0.851,168.694,180.7285,195.752,1.00348587542696,15000,5000,20,500
"1171",1000,1000,200,0.4,0.326,0.858,158.494,170.419,183.521,1.00003903176795,15000,5000,20,500
"1172",1000,1000,200,0.4,0.341,0.855,161.737,173.9685,187.522,1.00153516805886,15000,5000,20,500
"1173",1000,1000,200,0.4,0.326,0.842,173.39,187.6715,202.353,1.00012007248305,15000,5000,20,500
"1174",1000,1000,200,0.4,0.335,0.823,166.772,180.8125,193.634,1.00529088534351,15000,5000,20,500
"1175",1000,1000,200,0.4,0.33,0.833,161.253,173.8445,187.925,0.999410889896335,15000,5000,20,500
"1176",1000,1000,200,0.4,0.342,0.842,159.51,171.478,185.166,1.00000494093825,15000,5000,20,500
"1177",1000,1000,200,0.4,0.348,0.83,157.201,169.153,182.209,1.00081473896031,15000,5000,20,500
"1178",1000,1000,200,0.4,0.336,0.85,171.56,183.9485,198.339,1.00185979347815,15000,5000,20,500
"1179",1000,1000,200,0.4,0.349,0.849,171.237,184.002,199.398,1.00068990600634,15000,5000,20,500
"1180",1000,1000,200,0.4,0.333,0.841,157.638,170.53,183.288,1.00033941356423,15000,5000,20,500
"1181",1000,1000,200,0.4,0.329,0.857,156.035,169.0285,182.41,0.999600782297639,15000,5000,20,500
"1182",1000,1000,200,0.4,0.342,0.853,170.86,183.3535,198.354,1.00264103809724,15000,5000,20,500
"1183",1000,1000,200,0.4,0.311,0.837,163.305,177.33,191.231,1.00069205439377,15000,5000,20,500
"1184",1000,1000,200,0.4,0.332,0.832,154.158,166.3435,178.906,0.999452574188613,15000,5000,20,500
"1185",1000,1000,200,0.4,0.349,0.859,168.048,182.2055,195.234,1.00170921695019,15000,5000,20,500
"1186",1000,1000,200,0.4,0.358,0.838,173.458,186.3045,200.264,1.00251025666824,15000,5000,20,500
"1187",1000,1000,200,0.4,0.349,0.834,154.726,167.09,179.529,1.00030995209801,15000,5000,20,500
"1188",1000,1000,200,0.4,0.312,0.84,165.687,179.748,193.741,1.00126350816315,15000,5000,20,500
"1189",1000,1000,200,0.4,0.333,0.852,167.942,182.365,195.799,1.00412349409069,15000,5000,20,500
"1190",1000,1000,200,0.4,0.333,0.872,177.779,191.8275,206.781,1.00125888808668,15000,5000,20,500
"1191",1000,1000,200,0.4,0.325,0.838,162.991,176.205,189.253,1.00331819856901,15000,5000,20,500
"1192",1000,1000,200,0.4,0.34,0.837,168.238,181.6695,195.453,1.00118355899339,15000,5000,20,500
"1193",1000,1000,200,0.4,0.328,0.826,169.322,184.027,198.226,0.999847027001198,15000,5000,20,500
"1194",1000,1000,200,0.4,0.329,0.838,172.396,186.659,201.415,1.00278539535892,15000,5000,20,500
"1195",1000,1000,200,0.4,0.329,0.846,155.364,169.4725,181.88,0.999756862258032,15000,5000,20,500
"1196",1000,1000,200,0.4,0.317,0.824,166.078,179.5135,193.142,1.00182984544433,15000,5000,20,500
"1197",1000,1000,200,0.4,0.331,0.823,169.351,183.7395,197.327,1.00086163253878,15000,5000,20,500
"1198",1000,1000,200,0.4,0.355,0.836,169.685,182.5045,195.906,0.999962309259334,15000,5000,20,500
"1199",1000,1000,200,0.4,0.326,0.832,168.548,181.357,195.745,0.999915136310992,15000,5000,20,500
"1200",1000,1000,200,0.4,0.321,0.834,162.115,175.409,189.656,1.00078167662367,15000,5000,20,500
"1201",100,500,250,0.4,0.17,0.59,128.076,191.257,268.911,1.00137578766908,15000,5000,20,500
"1202",100,500,250,0.4,0.29,0.59,129.468,171.7315,222.096,0.999980945662173,15000,5000,20,500
"1203",100,500,250,0.4,0.28,0.51,146.092,187.219,248.185,1.00133266368938,15000,5000,20,500
"1204",100,500,250,0.4,0.24,0.53,148.15,196.759,262.676,1.00265089362137,15000,5000,20,500
"1205",100,500,250,0.4,0.26,0.6,141.258,186.453,249.212,1.00045350181167,15000,5000,20,500
"1206",100,500,250,0.4,0.26,0.65,115.895,151.8425,201.255,0.999631255088257,15000,5000,20,500
"1207",100,500,250,0.4,0.27,0.68,134.917,177.401,231.682,1.00490461062221,15000,5000,20,500
"1208",100,500,250,0.4,0.2,0.59,108.044,152.514,210.819,1.00111226414883,15000,5000,20,500
"1209",100,500,250,0.4,0.26,0.68,81.477,107.932,144.616,1.00224518686643,15000,5000,20,500
"1210",100,500,250,0.4,0.22,0.62,149.281,200.9245,278.573,1.00139770000717,15000,5000,20,500
"1211",100,500,250,0.4,0.23,0.48,114.143,159.548,213.978,1.00271546986243,15000,5000,20,500
"1212",100,500,250,0.4,0.25,0.66,128.752,171.1325,229.805,0.999675978051755,15000,5000,20,500
"1213",100,500,250,0.4,0.21,0.51,108.51,152.622,204.87,1.0005800953119,15000,5000,20,500
"1214",100,500,250,0.4,0.23,0.67,164.925,222.3,302.572,1.00087471732727,15000,5000,20,500
"1215",100,500,250,0.4,0.25,0.57,93.2428,128.34,169.641,1.00022969860163,15000,5000,20,500
"1216",100,500,250,0.4,0.24,0.62,145.058,193.2215,255.64,0.999925340487179,15000,5000,20,500
"1217",100,500,250,0.4,0.24,0.66,124.457,166.256,223.199,0.999776891151629,15000,5000,20,500
"1218",100,500,250,0.4,0.29,0.65,115.386,152.57,199.455,1.00276343989029,15000,5000,20,500
"1219",100,500,250,0.4,0.24,0.62,127.692,176.0765,234.984,1.00042113821801,15000,5000,20,500
"1220",100,500,250,0.4,0.19,0.61,106.268,151.935,211.964,1.00393994144084,15000,5000,20,500
"1221",100,500,250,0.4,0.26,0.62,122.207,162.193,212.852,1.00146164433753,15000,5000,20,500
"1222",100,500,250,0.4,0.23,0.54,127.761,171.7715,234.617,1.00108391277901,15000,5000,20,500
"1223",100,500,250,0.4,0.2,0.59,146.639,203.393,274.736,1.00017404337208,15000,5000,20,500
"1224",100,500,250,0.4,0.34,0.64,111.624,145.645,186.141,1.00394727220932,15000,5000,20,500
"1225",100,500,250,0.4,0.3,0.7,136.454,177.794,231.327,0.999970214009152,15000,5000,20,500
"1226",100,500,250,0.4,0.28,0.61,139.768,189.4375,238.697,1.0034387858812,15000,5000,20,500
"1227",100,500,250,0.4,0.18,0.63,131.562,176.359,250.806,1.00193174446027,15000,5000,20,500
"1228",100,500,250,0.4,0.16,0.52,145.253,216.624,307.243,0.999477290734856,15000,5000,20,500
"1229",100,500,250,0.4,0.28,0.62,139.415,181.7185,235.896,1.00284659221269,15000,5000,20,500
"1230",100,500,250,0.4,0.27,0.55,125.838,165.7095,216.15,1.00243906203931,15000,5000,20,500
"1231",100,500,250,0.4,0.23,0.65,103.664,139.662,189.817,0.999668704084453,15000,5000,20,500
"1232",100,500,250,0.4,0.25,0.64,135.659,187.0505,242.421,1.00090307677825,15000,5000,20,500
"1233",100,500,250,0.4,0.29,0.66,120.095,157.841,205.131,0.999722900021461,15000,5000,20,500
"1234",100,500,250,0.4,0.25,0.58,124.046,165.093,218.692,1.00162621706556,15000,5000,20,500
"1235",100,500,250,0.4,0.3,0.58,97.2986,126.574,165.922,0.999638477686638,15000,5000,20,500
"1236",100,500,250,0.4,0.27,0.61,129.573,172.4495,226.081,1.00023699334118,15000,5000,20,500
"1237",100,500,250,0.4,0.31,0.66,139.498,180.235,232.721,1.00507614066635,15000,5000,20,500
"1238",100,500,250,0.4,0.24,0.56,98.222,133.287,176.857,1.00556650344072,15000,5000,20,500
"1239",100,500,250,0.4,0.27,0.67,114.432,151.0315,195.885,1.00130666391858,15000,5000,20,500
"1240",100,500,250,0.4,0.24,0.51,121.1,170.4015,223.956,1.00017854899489,15000,5000,20,500
"1241",100,500,250,0.4,0.24,0.6,125.748,177.1055,235.391,0.999982174231587,15000,5000,20,500
"1242",100,500,250,0.4,0.32,0.62,142.798,182.3475,231.689,1.00016966832965,15000,5000,20,500
"1243",100,500,250,0.4,0.24,0.67,137.199,186.1255,251.076,0.999459222589231,15000,5000,20,500
"1244",100,500,250,0.4,0.27,0.57,124.196,168.918,216.992,1.00146890587278,15000,5000,20,500
"1245",100,500,250,0.4,0.29,0.6,123.439,160.785,207.454,1.00058761814523,15000,5000,20,500
"1246",100,500,250,0.4,0.18,0.58,146.765,213.605,298.499,1.0015446313554,15000,5000,20,500
"1247",100,500,250,0.4,0.2,0.66,119.797,166.247,227.939,1.00076981050367,15000,5000,20,500
"1248",100,500,250,0.4,0.22,0.55,129.428,175.303,239.578,1.00240473282067,15000,5000,20,500
"1249",100,500,250,0.4,0.25,0.62,128.081,171.1455,226.1,0.999945658106263,15000,5000,20,500
"1250",100,500,250,0.4,0.25,0.6,127.724,170.179,225.021,0.999955861181636,15000,5000,20,500
"1251",500,500,250,0.4,0.262,0.636,132.257,147.9125,167.165,1.0021747670787,15000,5000,20,500
"1252",500,500,250,0.4,0.23,0.59,129.135,148.2995,167.477,1.00032628527641,15000,5000,20,500
"1253",500,500,250,0.4,0.256,0.612,148.742,167.498,191.091,0.999126819246164,15000,5000,20,500
"1254",500,500,250,0.4,0.224,0.608,153.898,174.82,199.984,1.00143126757922,15000,5000,20,500
"1255",500,500,250,0.4,0.268,0.618,154.022,174.471,196.127,1.00378230206275,15000,5000,20,500
"1256",500,500,250,0.4,0.202,0.578,138.198,160.224,183.06,1.00165668356869,15000,5000,20,500
"1257",500,500,250,0.4,0.252,0.61,151.852,171.502,193.546,0.999632327006256,15000,5000,20,500
"1258",500,500,250,0.4,0.266,0.638,149.688,168.489,191.538,1.00063761662007,15000,5000,20,500
"1259",500,500,250,0.4,0.23,0.614,143.137,164.347,185.248,1.00030573341556,15000,5000,20,500
"1260",500,500,250,0.4,0.224,0.608,142.152,162.234,185.599,1.00018642705555,15000,5000,20,500
"1261",500,500,250,0.4,0.218,0.612,154.678,177.1865,202.796,0.999165269213668,15000,5000,20,500
"1262",500,500,250,0.4,0.26,0.576,139.609,159.106,178.424,1.00243676706344,15000,5000,20,500
"1263",500,500,250,0.4,0.246,0.654,144.095,162.4555,185.334,1.00628970784395,15000,5000,20,500
"1264",500,500,250,0.4,0.252,0.608,157.036,176.8925,200.555,1.00322354909983,15000,5000,20,500
"1265",500,500,250,0.4,0.252,0.612,141.298,157.7215,180.228,1.00134049560277,15000,5000,20,500
"1266",500,500,250,0.4,0.238,0.618,147.802,170.0305,190.285,0.999698251260237,15000,5000,20,500
"1267",500,500,250,0.4,0.246,0.634,138.956,159.607,180.167,0.999371694242927,15000,5000,20,500
"1268",500,500,250,0.4,0.256,0.598,136.113,154.0825,173.342,1.00596787424878,15000,5000,20,500
"1269",500,500,250,0.4,0.246,0.6,162.278,186.59,208.689,0.999766906761942,15000,5000,20,500
"1270",500,500,250,0.4,0.218,0.614,136.608,157.465,179.157,1.00025266077884,15000,5000,20,500
"1271",500,500,250,0.4,0.258,0.618,157.98,180.4885,202.34,1.00056698227177,15000,5000,20,500
"1272",500,500,250,0.4,0.252,0.618,151.508,173.2475,196.49,0.999495054076713,15000,5000,20,500
"1273",500,500,250,0.4,0.288,0.63,145.996,165.394,185.386,1.00109972562844,15000,5000,20,500
"1274",500,500,250,0.4,0.216,0.614,149.928,170.7595,197.552,0.999468498707471,15000,5000,20,500
"1275",500,500,250,0.4,0.262,0.632,150.246,171.5285,192.487,1.00017598410765,15000,5000,20,500
"1276",500,500,250,0.4,0.262,0.642,152.404,173.822,195.263,1.00267425350916,15000,5000,20,500
"1277",500,500,250,0.4,0.226,0.584,137.765,159.6425,180.851,1.00070008447027,15000,5000,20,500
"1278",500,500,250,0.4,0.282,0.634,160.407,180.3295,202.595,0.999187025704214,15000,5000,20,500
"1279",500,500,250,0.4,0.256,0.624,130.848,148.9425,168.442,0.999812758973089,15000,5000,20,500
"1280",500,500,250,0.4,0.25,0.598,148.56,171.2325,191.907,1.00003476883268,15000,5000,20,500
"1281",500,500,250,0.4,0.258,0.606,149.624,171.4145,191.593,1.00200880547274,15000,5000,20,500
"1282",500,500,250,0.4,0.242,0.578,131.819,149.077,169.59,1.00434208894369,15000,5000,20,500
"1283",500,500,250,0.4,0.254,0.6,149.306,171.15,192.301,0.99976806875335,15000,5000,20,500
"1284",500,500,250,0.4,0.256,0.59,145.588,165.23,187.469,0.999840887168829,15000,5000,20,500
"1285",500,500,250,0.4,0.248,0.624,133.461,150.2465,171.133,1.00514604164859,15000,5000,20,500
"1286",500,500,250,0.4,0.202,0.604,140.769,162.2135,187.377,1.00296427754577,15000,5000,20,500
"1287",500,500,250,0.4,0.224,0.62,146.22,166.3615,192,1.00071038499046,15000,5000,20,500
"1288",500,500,250,0.4,0.252,0.612,144.287,163.059,183.108,1.00037598770613,15000,5000,20,500
"1289",500,500,250,0.4,0.262,0.594,157.707,176.676,200.407,0.999565601065803,15000,5000,20,500
"1290",500,500,250,0.4,0.266,0.646,152.608,172.6965,195.38,0.999720167683327,15000,5000,20,500
"1291",500,500,250,0.4,0.258,0.614,158.192,178.79,201.6,1.00095478770004,15000,5000,20,500
"1292",500,500,250,0.4,0.262,0.596,145.233,164.5115,186.189,0.999054899877589,15000,5000,20,500
"1293",500,500,250,0.4,0.254,0.61,155.502,176.8505,201.156,1.00065057494718,15000,5000,20,500
"1294",500,500,250,0.4,0.242,0.602,151.228,172.7585,195.861,1.00046390881637,15000,5000,20,500
"1295",500,500,250,0.4,0.224,0.586,153.833,175.96,203.299,1.00013036203587,15000,5000,20,500
"1296",500,500,250,0.4,0.266,0.632,161.548,183.2785,206.653,1.00045378540117,15000,5000,20,500
"1297",500,500,250,0.4,0.27,0.636,148.128,166.295,187.797,0.999632610492116,15000,5000,20,500
"1298",500,500,250,0.4,0.258,0.612,149.998,171.843,192.072,1.00200872391217,15000,5000,20,500
"1299",500,500,250,0.4,0.256,0.604,141.115,162.795,182.961,0.999367970562489,15000,5000,20,500
"1300",500,500,250,0.4,0.244,0.638,155.322,180.031,201.324,1.00040898232024,15000,5000,20,500
"1301",1000,500,250,0.4,0.236,0.621,150.086,162.3025,179.503,1.00022815448758,15000,5000,20,500
"1302",1000,500,250,0.4,0.264,0.618,148.932,162.307,175.723,1.00542966716324,15000,5000,20,500
"1303",1000,500,250,0.4,0.236,0.611,152.096,166.3765,182.612,1.00016241731796,15000,5000,20,500
"1304",1000,500,250,0.4,0.257,0.626,147.099,161.2575,174.408,1.00541213267151,15000,5000,20,500
"1305",1000,500,250,0.4,0.222,0.611,162.428,178.9315,196.309,1.00026386058708,15000,5000,20,500
"1306",1000,500,250,0.4,0.247,0.624,152.938,168.4505,183.863,1.00114396694146,15000,5000,20,500
"1307",1000,500,250,0.4,0.243,0.594,139.626,153.271,166.565,0.999400245692097,15000,5000,20,500
"1308",1000,500,250,0.4,0.268,0.612,151.289,163.1245,179.204,0.999492836166377,15000,5000,20,500
"1309",1000,500,250,0.4,0.214,0.614,163.737,182.359,199.35,1.00080418709371,15000,5000,20,500
"1310",1000,500,250,0.4,0.256,0.631,149.784,163.405,178.685,1.00302167177348,15000,5000,20,500
"1311",1000,500,250,0.4,0.227,0.589,155.847,169.4145,186.561,0.999861381175226,15000,5000,20,500
"1312",1000,500,250,0.4,0.231,0.605,157.863,172.656,188.893,1.0002198138972,15000,5000,20,500
"1313",1000,500,250,0.4,0.25,0.622,155.623,171.276,186.516,1.00112342389761,15000,5000,20,500
"1314",1000,500,250,0.4,0.23,0.574,137.422,150.738,164.813,1.0020616624133,15000,5000,20,500
"1315",1000,500,250,0.4,0.251,0.619,141.68,154.534,168.617,1.00057226719397,15000,5000,20,500
"1316",1000,500,250,0.4,0.262,0.618,146.273,158.511,172.769,1.00194211522366,15000,5000,20,500
"1317",1000,500,250,0.4,0.264,0.626,154.944,168.5205,184.077,1.00631324839986,15000,5000,20,500
"1318",1000,500,250,0.4,0.241,0.621,162.474,176.333,192.214,1.00135048281975,15000,5000,20,500
"1319",1000,500,250,0.4,0.235,0.594,161.379,177.481,193.615,1.00282381310868,15000,5000,20,500
"1320",1000,500,250,0.4,0.247,0.626,153.41,168.0915,183.568,1.00373706819319,15000,5000,20,500
"1321",1000,500,250,0.4,0.252,0.628,151.768,165.1805,179.608,1.00208106788338,15000,5000,20,500
"1322",1000,500,250,0.4,0.23,0.584,160.305,177.9455,192.996,1.00050620541199,15000,5000,20,500
"1323",1000,500,250,0.4,0.258,0.631,160.636,175.293,190.685,1.00405637522061,15000,5000,20,500
"1324",1000,500,250,0.4,0.258,0.63,152.83,165.8515,181.245,1.00071969900378,15000,5000,20,500
"1325",1000,500,250,0.4,0.249,0.601,152.874,165.635,181.397,1.00014418860038,15000,5000,20,500
"1326",1000,500,250,0.4,0.227,0.588,154.159,168.4015,184.409,1.00099770376621,15000,5000,20,500
"1327",1000,500,250,0.4,0.231,0.602,154.441,171.3995,185.863,1.00050680189231,15000,5000,20,500
"1328",1000,500,250,0.4,0.231,0.606,149.985,163.577,179.357,1.00014847238006,15000,5000,20,500
"1329",1000,500,250,0.4,0.245,0.621,153.422,167.196,183.157,1.00062921402127,15000,5000,20,500
"1330",1000,500,250,0.4,0.229,0.612,144.088,158.399,174.453,1.00377149372419,15000,5000,20,500
"1331",1000,500,250,0.4,0.251,0.602,159.899,173.477,189.907,1.00255399264619,15000,5000,20,500
"1332",1000,500,250,0.4,0.268,0.636,162.471,176.664,192.697,1.00006985882773,15000,5000,20,500
"1333",1000,500,250,0.4,0.278,0.647,159.461,172.6065,186.797,1.00090685202353,15000,5000,20,500
"1334",1000,500,250,0.4,0.253,0.63,141.667,155.167,168.511,0.999689815985361,15000,5000,20,500
"1335",1000,500,250,0.4,0.244,0.591,140.712,153.9935,167.929,1.00021252228217,15000,5000,20,500
"1336",1000,500,250,0.4,0.216,0.609,148.862,163.1335,180.34,1.00548715928736,15000,5000,20,500
