"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"2929",500,1000,200,0.8,1,0.662,0.87,192.715,210.179,232.22,0.999284694899282,15000,5000,20,500
"2930",500,1000,200,0.8,1,0.646,0.854,184.156,203.994,222.157,1.00110752906528,15000,5000,20,500
"2931",500,1000,200,0.8,1,0.618,0.842,165.847,182.5555,199.719,0.999495109596754,15000,5000,20,500
"2932",500,1000,200,0.8,1,0.66,0.84,180.622,197.9585,215.866,0.999731735973741,15000,5000,20,500
"2933",500,1000,200,0.8,1,0.64,0.824,177.929,195.937,214.655,1.00057625201491,15000,5000,20,500
"2934",500,1000,200,0.8,1,0.65,0.852,171.655,187.1585,205.532,1.00038812844245,15000,5000,20,500
"2935",500,1000,200,0.8,1,0.602,0.81,189.649,208.1815,228.772,0.999593626243661,15000,5000,20,500
"2936",500,1000,200,0.8,1,0.688,0.852,176.712,193.5615,211.594,1.00171599089613,15000,5000,20,500
"2937",500,1000,200,0.8,1,0.646,0.844,178.712,194.566,214.575,1.00242846496774,15000,5000,20,500
"2938",500,1000,200,0.8,1,0.65,0.846,190.973,209.3805,230.608,0.999634615969216,15000,5000,20,500
"2939",500,1000,200,0.8,1,0.626,0.854,180.927,198.597,218.541,1.00121328747445,15000,5000,20,500
"2940",500,1000,200,0.8,1,0.598,0.824,188.518,207.738,227.341,1.00060833514627,15000,5000,20,500
"2941",500,1000,200,0.8,1,0.634,0.832,177.937,194.4235,212.436,0.999679735267429,15000,5000,20,500
"2942",500,1000,200,0.8,1,0.672,0.854,180.116,197.4475,216.782,1.00095304477368,15000,5000,20,500
"2943",500,1000,200,0.8,1,0.674,0.87,195.053,215.187,234.827,1.00312646316104,15000,5000,20,500
"2944",500,1000,200,0.8,1,0.652,0.842,165.951,183.0735,198.836,0.999609513666871,15000,5000,20,500
"2945",500,1000,200,0.8,1,0.66,0.848,206.394,227.1765,249.784,0.9995068681738,15000,5000,20,500
"2946",500,1000,200,0.8,1,0.644,0.836,202.151,221.5875,244.326,1.0029236277772,15000,5000,20,500
"2947",500,1000,200,0.8,1,0.648,0.854,176.19,194.483,212.196,1.00116691708861,15000,5000,20,500
"2948",500,1000,200,0.8,1,0.634,0.836,187.252,207.0205,225.735,1.00020062060642,15000,5000,20,500
"2949",500,1000,200,0.8,1,0.622,0.83,202.451,223.7325,246.759,0.999706451176688,15000,5000,20,500
"2950",500,1000,200,0.8,1,0.636,0.84,197.193,216.022,237.02,0.999399967849708,15000,5000,20,500
"2951",1000,1000,200,0.8,1,0.657,0.853,183.863,195.735,207.816,0.999966737740724,15000,5000,20,500
"2952",1000,1000,200,0.8,1,0.658,0.858,189.487,200.5385,214.967,1.0001736893025,15000,5000,20,500
"2953",1000,1000,200,0.8,1,0.648,0.847,177.576,190.4335,202.165,0.999721711762391,15000,5000,20,500
"2954",1000,1000,200,0.8,1,0.645,0.829,195.149,210.155,222.886,0.999928930263226,15000,5000,20,500
"2955",1000,1000,200,0.8,1,0.662,0.847,189.874,204.2175,217.134,1.00082377324715,15000,5000,20,500
"2956",1000,1000,200,0.8,1,0.657,0.849,187.798,201.714,213.751,0.999793867271344,15000,5000,20,500
"2957",1000,1000,200,0.8,1,0.625,0.814,189.84,202.7005,216.382,1.00106299390395,15000,5000,20,500
"2958",1000,1000,200,0.8,1,0.66,0.836,194.436,207.341,222.48,1.00274792575056,15000,5000,20,500
"2959",1000,1000,200,0.8,1,0.625,0.845,188.458,202.334,215.945,1.00097803249823,15000,5000,20,500
"2960",1000,1000,200,0.8,1,0.63,0.838,192.997,206.0815,220.559,0.99992684283155,15000,5000,20,500
"2961",1000,1000,200,0.8,1,0.636,0.826,186.14,198.5025,212.101,1.00057776291682,15000,5000,20,500
"2962",1000,1000,200,0.8,1,0.65,0.843,190.679,203.58,216.67,1.00244191053341,15000,5000,20,500
"2963",1000,1000,200,0.8,1,0.634,0.826,182.541,193.72,207.872,0.999532543407749,15000,5000,20,500
"2964",1000,1000,200,0.8,1,0.649,0.845,184.395,196.5265,209.854,0.999904606919836,15000,5000,20,500
"2965",1000,1000,200,0.8,1,0.631,0.821,186.232,199.2495,212.882,1.00135402163266,15000,5000,20,500
"2966",1000,1000,200,0.8,1,0.63,0.833,188.927,200.977,215.781,0.999750958396722,15000,5000,20,500
"2967",1000,1000,200,0.8,1,0.628,0.831,185.925,198.025,211.235,1.00311283380397,15000,5000,20,500
"2968",1000,1000,200,0.8,1,0.639,0.838,197.523,209.795,225.464,0.999161648313817,15000,5000,20,500
"2969",1000,1000,200,0.8,1,0.622,0.844,197.905,211.6505,225.875,1.00729193649491,15000,5000,20,500
"2970",1000,1000,200,0.8,1,0.643,0.843,194.879,207.5875,221.868,0.999506074362862,15000,5000,20,500
"2971",1000,1000,200,0.8,1,0.652,0.843,181.239,191.9025,205.068,1.00104427063825,15000,5000,20,500
"2972",1000,1000,200,0.8,1,0.609,0.837,188.436,200.4045,214.683,1.00012406677246,15000,5000,20,500
"2973",1000,1000,200,0.8,1,0.625,0.854,194.22,208.228,220.702,1.00202707987051,15000,5000,20,500
"2974",1000,1000,200,0.8,1,0.649,0.849,181.653,193.2305,207.049,1.00517942146567,15000,5000,20,500
"2975",1000,1000,200,0.8,1,0.626,0.814,189.093,201.769,214.987,1.0006731351427,15000,5000,20,500
"2976",1000,1000,200,0.8,1,0.641,0.841,190.033,203.883,216.285,0.999566073442483,15000,5000,20,500
"2977",1000,1000,200,0.8,1,0.634,0.845,184.445,196.745,209.532,1.00214961918819,15000,5000,20,500
"2978",1000,1000,200,0.8,1,0.635,0.829,190.6,202.8565,217.353,1.00071801604465,15000,5000,20,500
"2979",1000,1000,200,0.8,1,0.636,0.844,184.785,196.924,209.95,1.00019638520641,15000,5000,20,500
"2980",1000,1000,200,0.8,1,0.615,0.809,204.701,218.569,233.912,0.999686466959358,15000,5000,20,500
"2981",1000,1000,200,0.8,1,0.659,0.866,188.23,199.341,213.11,0.999600284585764,15000,5000,20,500
"2982",1000,1000,200,0.8,1,0.626,0.831,196.216,209.747,224.04,1.00172674077774,15000,5000,20,500
"2983",1000,1000,200,0.8,1,0.663,0.861,184.95,197.333,209.571,0.99959982464022,15000,5000,20,500
"2984",1000,1000,200,0.8,1,0.625,0.848,190.176,203.6295,217.484,1.00392166399486,15000,5000,20,500
"2985",1000,1000,200,0.8,1,0.632,0.828,180.375,191.9475,205.522,1.00260208535714,15000,5000,20,500
"2986",1000,1000,200,0.8,1,0.637,0.857,175.856,188.8535,200.314,1.00052530447364,15000,5000,20,500
"2987",1000,1000,200,0.8,1,0.617,0.833,192.862,205.553,219.534,1.00183149336092,15000,5000,20,500
"2988",1000,1000,200,0.8,1,0.671,0.848,185.226,197.8205,211.143,1.00135254576494,15000,5000,20,500
"2989",1000,1000,200,0.8,1,0.643,0.838,182.864,193.9895,208.78,1.00046394982698,15000,5000,20,500
"2990",1000,1000,200,0.8,1,0.648,0.858,187.463,200.3605,213.962,1.0019641666813,15000,5000,20,500
"2991",1000,1000,200,0.8,1,0.631,0.827,186.859,199.119,212.693,1.00090849954668,15000,5000,20,500
"2992",1000,1000,200,0.8,1,0.653,0.834,194.392,207.7865,221.689,1.00315802176698,15000,5000,20,500
"2993",1000,1000,200,0.8,1,0.627,0.842,189.861,201.9195,216.427,1.00228952371027,15000,5000,20,500
"2994",1000,1000,200,0.8,1,0.649,0.841,185.392,198.5785,211.728,0.999639465373477,15000,5000,20,500
"2995",1000,1000,200,0.8,1,0.648,0.834,197.687,212.261,226.087,1.00015143525586,15000,5000,20,500
"2996",1000,1000,200,0.8,1,0.66,0.843,180.75,192.0615,204.757,1.00145001855779,15000,5000,20,500
"2997",1000,1000,200,0.8,1,0.617,0.837,176.737,189.5805,201.683,1.00096980871249,15000,5000,20,500
"2998",1000,1000,200,0.8,1,0.62,0.826,184.3,197.224,211.454,1.00106840495634,15000,5000,20,500
"2999",1000,1000,200,0.8,1,0.642,0.835,177.294,189.6755,200.875,1.00184379545341,15000,5000,20,500
"3000",1000,1000,200,0.8,1,0.648,0.838,192.114,205.7615,219.717,0.999770869827387,15000,5000,20,500
"3001",100,500,250,0.8,1,0.45,0.59,126.984,212.73,630.297,1.00234259268095,15000,5000,20,500
"3002",100,500,250,0.8,1,0.48,0.64,130.836,274.9875,2809.15,1.01498884237255,15000,5000,20,500
"3003",100,500,250,0.8,1,0.38,0.59,134.415,388.2325,5416.34,1.00050023953209,15000,5000,20,500
"3004",100,500,250,0.8,1,0.48,0.53,129.388,183.02,301.689,1.03661708491256,15000,5000,20,500
"3005",100,500,250,0.8,1,0.57,0.68,124.954,163.7705,225.065,1.00136133177932,15000,5000,20,500
"3006",100,500,250,0.8,1,0.49,0.61,171.53,571.3475,8018.18,1.00018840470896,15000,5000,20,500
"3007",100,500,250,0.8,1,0.43,0.57,175.984,1110.635,12577.3,1.00263169627243,15000,5000,20,500
"3008",100,500,250,0.8,1,0.41,0.62,177.999,1181.665,15543.8,1.00260513792867,15000,5000,20,500
"3009",100,500,250,0.8,1,0.5,0.62,192.141,817.0525,11627.5,0.999882869777403,15000,5000,20,500
"3010",100,500,250,0.8,1,0.44,0.58,152.994,440.9295,6828.24,1.00155108409642,15000,5000,20,500
"3011",100,500,250,0.8,1,0.48,0.66,119.015,213.323,612.823,1.03339591646857,15000,5000,20,500
"3012",100,500,250,0.8,1,0.5,0.61,189.874,1193.485,13907.2,1.00013951292632,15000,5000,20,500
"3013",100,500,250,0.8,1,0.45,0.61,181.206,967.711,12161.1,1.00042621057835,15000,5000,20,500
"3014",100,500,250,0.8,1,0.46,0.58,154.87,569.788,8684.34,1.00209811468915,15000,5000,20,500
"3015",100,500,250,0.8,1,0.46,0.59,177.004,1118.09,13817.2,1.00068515432069,15000,5000,20,500
"3016",100,500,250,0.8,1,0.39,0.57,177.756,1004.26,12897.2,0.999761999404984,15000,5000,20,500
"3017",100,500,250,0.8,1,0.53,0.63,126.454,261.8115,2454.56,1.01600771076076,15000,5000,20,500
"3018",100,500,250,0.8,1,0.49,0.62,193.119,726.005,9965.44,1.00229468738639,15000,5000,20,500
"3019",100,500,250,0.8,1,0.34,0.49,174.026,1029.05,12447.6,1.00015486784534,15000,5000,20,500
"3020",100,500,250,0.8,1,0.52,0.7,125.026,176.973,288.327,1.00231239100135,15000,5000,20,500
"3021",100,500,250,0.8,1,0.39,0.53,121.293,376.378,4690.81,1.00247587976637,15000,5000,20,500
"3022",100,500,250,0.8,1,0.43,0.55,169.984,762.04,9130.49,1.00486854343306,15000,5000,20,500
"3023",100,500,250,0.8,1,0.46,0.62,162.426,661.497,8261.82,1.00091044674424,15000,5000,20,500
"3024",100,500,250,0.8,1,0.43,0.58,158.42,623.996,8500.19,1.00182221625884,15000,5000,20,500
"3025",100,500,250,0.8,1,0.44,0.63,146.179,454.7245,7500.2,0.999380634776201,15000,5000,20,500
"3026",100,500,250,0.8,1,0.4,0.54,136.855,313.815,4226.05,1.00077824789156,15000,5000,20,500
"3027",100,500,250,0.8,1,0.49,0.64,153.165,466.739,8266.4,0.999848470432823,15000,5000,20,500
"3028",100,500,250,0.8,1,0.48,0.68,151.527,443.31,5906.98,1.00356842939597,15000,5000,20,500
"3029",100,500,250,0.8,1,0.46,0.59,146.899,670.72,7847.58,1.00102468195265,15000,5000,20,500
"3030",100,500,250,0.8,1,0.39,0.56,161.188,772.135,11871.5,1.00196868163381,15000,5000,20,500
"3031",100,500,250,0.8,1,0.48,0.69,147.748,331.197,3776.25,1.00139717672061,15000,5000,20,500
"3032",100,500,250,0.8,1,0.49,0.66,145.455,456.8135,6655.27,1.00169318304389,15000,5000,20,500
"3033",100,500,250,0.8,1,0.48,0.71,177.115,794.8485,12498.7,1.00171303154113,15000,5000,20,500
"3034",100,500,250,0.8,1,0.53,0.62,162.008,532.4625,9713.88,1.00539218687635,15000,5000,20,500
"3035",100,500,250,0.8,1,0.45,0.56,162.691,463.814,6488.3,0.999418385669062,15000,5000,20,500
"3036",100,500,250,0.8,1,0.5,0.68,100.738,135.7935,186.278,1.00016149209229,15000,5000,20,500
"3037",100,500,250,0.8,1,0.59,0.74,137.329,221.148,481.537,1.0079234443455,15000,5000,20,500
"3038",100,500,250,0.8,1,0.42,0.53,153.446,588.2445,9613.35,0.999883854495264,15000,5000,20,500
"3039",100,500,250,0.8,1,0.49,0.6,149.9,248.511,1792.17,1.00230586710758,15000,5000,20,500
"3040",100,500,250,0.8,1,0.49,0.62,237.988,1438.54,14990.5,1.00117997912232,15000,5000,20,500
"3041",100,500,250,0.8,1,0.48,0.64,158.99,351.1135,5227.54,1.0038476535669,15000,5000,20,500
"3042",100,500,250,0.8,1,0.53,0.66,129.703,242.525,2146.22,1.00291956670359,15000,5000,20,500
"3043",100,500,250,0.8,1,0.4,0.57,144.369,375.1115,5169.61,1.00418325554499,15000,5000,20,500
"3044",100,500,250,0.8,1,0.44,0.61,162.118,940.6515,11836.5,1.00306099724357,15000,5000,20,500
"3045",100,500,250,0.8,1,0.44,0.62,165.648,499.1665,8002.35,1.00390994648267,15000,5000,20,500
"3046",100,500,250,0.8,1,0.43,0.59,128.384,224.372,1812.57,1.01537172272118,15000,5000,20,500
"3047",100,500,250,0.8,1,0.41,0.5,223.127,1404.005,18461.2,0.999487858389691,15000,5000,20,500
"3048",100,500,250,0.8,1,0.45,0.57,132.585,239.007,1978.83,1.0083206430082,15000,5000,20,500
"3049",100,500,250,0.8,1,0.45,0.61,127.517,229.5915,1587.87,1.00328345304763,15000,5000,20,500
"3050",100,500,250,0.8,1,0.51,0.62,152.608,291.531,3349.79,0.999330563594261,15000,5000,20,500
"3051",500,500,250,0.8,1,0.468,0.638,196.441,240.411,313.306,1.0009156774552,15000,5000,20,500
"3052",500,500,250,0.8,1,0.468,0.638,185.455,232.3975,294.195,1.00078828167731,15000,5000,20,500
"3053",500,500,250,0.8,1,0.474,0.63,177.532,216.5055,261.741,1.00320833107489,15000,5000,20,500
"3054",500,500,250,0.8,1,0.456,0.624,218.63,298.1565,466.843,1.02654139764373,15000,5000,20,500
"3055",500,500,250,0.8,1,0.482,0.648,191.816,248.9625,319.001,0.999995679227996,15000,5000,20,500
"3056",500,500,250,0.8,1,0.438,0.602,215.505,334.5085,782.593,1.02020135061296,15000,5000,20,500
"3057",500,500,250,0.8,1,0.472,0.598,186.286,225.1095,279.799,1.00160010934945,15000,5000,20,500
"3058",500,500,250,0.8,1,0.432,0.614,199.131,256.0535,337.462,1.00121160583876,15000,5000,20,500
"3059",500,500,250,0.8,1,0.518,0.646,202.437,259.864,338.074,1.01247360182017,15000,5000,20,500
"3060",500,500,250,0.8,1,0.444,0.594,165.301,193.0945,233.917,1.00497068336121,15000,5000,20,500
"3061",500,500,250,0.8,1,0.478,0.606,197.582,255.9145,341.661,1.0009558383851,15000,5000,20,500
"3062",500,500,250,0.8,1,0.474,0.624,196.262,244.906,305.113,1.00435226717954,15000,5000,20,500
"3063",500,500,250,0.8,1,0.47,0.632,212.622,283.718,404.877,1.00022713557721,15000,5000,20,500
"3064",500,500,250,0.8,1,0.466,0.61,202.741,260.8545,347.104,1.00044404092929,15000,5000,20,500
"3065",500,500,250,0.8,1,0.434,0.574,182.186,226.534,280.769,1.00127361310686,15000,5000,20,500
"3066",500,500,250,0.8,1,0.456,0.598,191.414,240.4145,304.433,1.00369800317251,15000,5000,20,500
"3067",500,500,250,0.8,1,0.474,0.62,203.567,255.213,329.61,0.999249242371796,15000,5000,20,500
"3068",500,500,250,0.8,1,0.436,0.576,199.32,263.3325,347.086,1.00058897804974,15000,5000,20,500
"3069",500,500,250,0.8,1,0.436,0.606,213.219,281.9485,397.697,1.00390681786491,15000,5000,20,500
"3070",500,500,250,0.8,1,0.464,0.628,229.065,384.402,1913.52,1.00131649389001,15000,5000,20,500
"3071",500,500,250,0.8,1,0.48,0.616,207.876,281.9145,379.605,1.05922702729742,15000,5000,20,500
"3072",500,500,250,0.8,1,0.488,0.646,211.851,273.919,382.658,1.01712400936871,15000,5000,20,500
"3073",500,500,250,0.8,1,0.456,0.606,187.208,225.8605,279.278,0.999469779785946,15000,5000,20,500
"3074",500,500,250,0.8,1,0.48,0.634,216.156,280.9485,390.911,1.00083262271495,15000,5000,20,500
"3075",500,500,250,0.8,1,0.438,0.6,205.834,273.7015,380.355,1.00150350138801,15000,5000,20,500
"3076",500,500,250,0.8,1,0.432,0.572,207.505,277.4735,395.762,1.00469211848585,15000,5000,20,500
"3077",500,500,250,0.8,1,0.46,0.596,205.964,270.3005,383.281,1.00251536888737,15000,5000,20,500
"3078",500,500,250,0.8,1,0.47,0.648,206.156,257.3095,340.016,1.00009867752682,15000,5000,20,500
"3079",500,500,250,0.8,1,0.472,0.624,182.764,225.5265,279.304,1.00349399014455,15000,5000,20,500
"3080",500,500,250,0.8,1,0.43,0.598,184.48,225.203,280.38,1.00335850326326,15000,5000,20,500
"3081",500,500,250,0.8,1,0.45,0.618,181.351,223.1575,276.577,1.00031481375319,15000,5000,20,500
"3082",500,500,250,0.8,1,0.44,0.594,215.395,332.7775,831.047,1.00995436688568,15000,5000,20,500
"3083",500,500,250,0.8,1,0.464,0.62,213.912,278.808,397.787,1.00251532917255,15000,5000,20,500
"3084",500,500,250,0.8,1,0.462,0.606,200.156,254.272,339.989,1.00047544141023,15000,5000,20,500
"3085",500,500,250,0.8,1,0.446,0.58,210.6,286.4845,417.192,1.07677564199216,35000,5000,20,1500
"3086",500,500,250,0.8,1,0.458,0.612,199.625,256.382,342.021,1.00191747226242,15000,5000,20,500
"3087",500,500,250,0.8,1,0.52,0.664,198.098,246.8725,320.705,0.99968355695203,15000,5000,20,500
"3088",500,500,250,0.8,1,0.492,0.65,208.628,312.5025,527.988,1.00913730560111,15000,5000,20,500
"3089",500,500,250,0.8,1,0.496,0.628,212.601,285.9835,406.538,1.03710111163384,15000,5000,20,500
"3090",500,500,250,0.8,1,0.43,0.588,201.719,262.4375,355.416,1.01336701738856,15000,5000,20,500
"3091",500,500,250,0.8,1,0.488,0.638,208.366,268.296,360.927,1.00567372569281,15000,5000,20,500
"3092",500,500,250,0.8,1,0.458,0.616,178.35,221.1345,273.224,1.00017017993017,15000,5000,20,500
"3093",500,500,250,0.8,1,0.488,0.61,191.538,233.857,291.526,0.99949907499072,15000,5000,20,500
"3094",500,500,250,0.8,1,0.466,0.614,208.73,263.668,349.698,1.00163192934767,15000,5000,20,500
"3095",500,500,250,0.8,1,0.468,0.626,192.817,239.2305,298.513,1.00204506508818,15000,5000,20,500
"3096",500,500,250,0.8,1,0.478,0.614,233.565,357.4965,890.649,1.01645426677672,15000,5000,20,500
"3097",500,500,250,0.8,1,0.504,0.624,196.262,246.193,318.186,1.00375560237895,15000,5000,20,500
"3098",500,500,250,0.8,1,0.432,0.6,202.84,252.6685,335.876,1.00136868572498,15000,5000,20,500
"3099",500,500,250,0.8,1,0.464,0.586,202.456,263.812,359.575,1.00754233823191,15000,5000,20,500
"3100",500,500,250,0.8,1,0.49,0.616,233.599,456.451,3798.14,1.00219438627094,15000,5000,20,500
"3101",1000,500,250,0.8,1,0.468,0.603,215.464,255.796,306.52,1.00012377123083,15000,5000,20,500
"3102",1000,500,250,0.8,1,0.477,0.628,206.793,241.7075,284.756,0.99980318259004,15000,5000,20,500
"3103",1000,500,250,0.8,1,0.483,0.624,197.148,226.014,259.259,1.00155161255544,15000,5000,20,500
"3104",1000,500,250,0.8,1,0.476,0.615,221.629,260.9805,307.356,0.99929807801541,15000,5000,20,500
"3105",1000,500,250,0.8,1,0.484,0.631,219.214,258.412,311.832,1.01233209898882,15000,5000,20,500
"3106",1000,500,250,0.8,1,0.481,0.621,239.217,291.285,365.835,1.00278561483337,15000,5000,20,500
"3107",1000,500,250,0.8,1,0.447,0.588,201.19,233.5965,275.964,1.00427849513623,15000,5000,20,500
"3108",1000,500,250,0.8,1,0.444,0.577,199.621,227.8015,270.997,1.00358767599384,15000,5000,20,500
"3109",1000,500,250,0.8,1,0.452,0.617,210.62,248.537,297.142,1.00006351998799,15000,5000,20,500
"3110",1000,500,250,0.8,1,0.471,0.623,201.227,229.742,267.301,1.00141651985137,15000,5000,20,500
"3111",1000,500,250,0.8,1,0.449,0.592,229.533,273.647,336.909,1.00328037489695,15000,5000,20,500
"3112",1000,500,250,0.8,1,0.46,0.608,216.781,262.264,315.219,1.00706311440293,15000,5000,20,500
"3113",1000,500,250,0.8,1,0.464,0.62,207.533,245.9415,292.76,0.999826433757852,15000,5000,20,500
"3114",1000,500,250,0.8,1,0.448,0.587,218.226,252.2325,304.506,1.00054863238259,15000,5000,20,500
"3115",1000,500,250,0.8,1,0.435,0.588,207.955,246.5975,290.849,1.00133954176946,15000,5000,20,500
"3116",1000,500,250,0.8,1,0.451,0.602,224.337,273.009,341.259,1.00081205789913,15000,5000,20,500
"3117",1000,500,250,0.8,1,0.464,0.616,215.291,251.3435,300.273,1.00148022089742,15000,5000,20,500
"3118",1000,500,250,0.8,1,0.445,0.586,217.416,261.481,319.559,1.00066885739203,15000,5000,20,500
"3119",1000,500,250,0.8,1,0.436,0.61,201.908,236.6865,278.383,1.00234513712531,15000,5000,20,500
"3120",1000,500,250,0.8,1,0.476,0.621,234.887,291.0725,360.967,1.00258771256961,15000,5000,20,500
"3121",1000,500,250,0.8,1,0.467,0.615,230.231,285.2505,355.006,1.00092124688088,15000,5000,20,500
"3122",1000,500,250,0.8,1,0.475,0.614,221.142,267.096,318.657,0.999721744656495,15000,5000,20,500
"3123",1000,500,250,0.8,1,0.456,0.62,230.19,279.3425,350.366,0.999926267042103,15000,5000,20,500
"3124",1000,500,250,0.8,1,0.427,0.582,211.805,256.47,303.32,1.00309561256991,15000,5000,20,500
"3125",1000,500,250,0.8,1,0.494,0.64,211.566,248.44,290.396,0.999509677282386,15000,5000,20,500
"3126",1000,500,250,0.8,1,0.474,0.605,237.926,289.576,368.225,1.00395995939864,15000,5000,20,500
"3127",1000,500,250,0.8,1,0.479,0.618,233.587,282.176,347.612,1.00027340642182,15000,5000,20,500
"3128",1000,500,250,0.8,1,0.452,0.613,217.293,257.3945,310.508,1.00483122782886,15000,5000,20,500
"3129",1000,500,250,0.8,1,0.482,0.624,212.923,246.679,288.705,0.999461753123916,15000,5000,20,500
"3130",1000,500,250,0.8,1,0.47,0.611,226.126,268.267,324.404,1.00038644962395,15000,5000,20,500
"3131",1000,500,250,0.8,1,0.463,0.602,225.825,271.0845,331.462,1.00179444319265,15000,5000,20,500
"3132",1000,500,250,0.8,1,0.495,0.636,213.088,243.8115,285.183,1.00126791011868,15000,5000,20,500
"3133",1000,500,250,0.8,1,0.482,0.613,216.695,248.8275,297.254,1.00063580926975,15000,5000,20,500
"3134",1000,500,250,0.8,1,0.451,0.61,240.634,296.718,387.642,0.99990949374863,15000,5000,20,500
"3135",1000,500,250,0.8,1,0.473,0.618,229.372,270.2795,337.448,1.00059451237372,15000,5000,20,500
"3136",1000,500,250,0.8,1,0.483,0.619,224.153,268.863,324.314,1.00318189945164,15000,5000,20,500
"3137",1000,500,250,0.8,1,0.477,0.624,214.93,249.0035,298.206,1.00020193389805,15000,5000,20,500
"3138",1000,500,250,0.8,1,0.447,0.588,204.453,239.351,278.396,1.00099298914588,15000,5000,20,500
"3139",1000,500,250,0.8,1,0.475,0.615,203.446,233.3075,273.798,1.00035793488435,15000,5000,20,500
"3140",1000,500,250,0.8,1,0.457,0.608,239.653,290.0405,365.765,1.00154370763904,15000,5000,20,500
"3141",1000,500,250,0.8,1,0.462,0.605,209.7,247.4085,293.683,1.0000192511565,15000,5000,20,500
"3142",1000,500,250,0.8,1,0.458,0.604,208.708,248.307,295.356,1.00298149267135,15000,5000,20,500
"3143",1000,500,250,0.8,1,0.447,0.616,224.264,269.3335,328.298,1.00006972259783,15000,5000,20,500
"3144",1000,500,250,0.8,1,0.468,0.624,221.055,270.8565,333.648,1.00183635273863,15000,5000,20,500
"3145",1000,500,250,0.8,1,0.508,0.648,231.721,279.914,339.768,1.00054944000498,15000,5000,20,500
"3146",1000,500,250,0.8,1,0.461,0.618,235.87,281.367,355.444,1.00707543832591,15000,5000,20,500
"3147",1000,500,250,0.8,1,0.446,0.62,233.677,287.248,364.369,1.00057594319237,15000,5000,20,500
"3148",1000,500,250,0.8,1,0.47,0.617,221.004,262.2125,314.552,0.999957230284544,15000,5000,20,500
"3149",1000,500,250,0.8,1,0.482,0.625,217.601,257.2845,306.511,1.00029184956559,15000,5000,20,500
"3150",1000,500,250,0.8,1,0.474,0.617,196.309,225.48,259.092,1.00107950263346,15000,5000,20,500
"3151",100,1000,250,0.8,1,0.59,0.83,243.516,323.0355,437.868,1.0033886116111,15000,5000,20,500
"3152",100,1000,250,0.8,1,0.6,0.79,182.783,235.3675,293.271,1.00036277503013,15000,5000,20,500
"3153",100,1000,250,0.8,1,0.66,0.79,175.892,220.38,269.846,1.00260492760485,15000,5000,20,500
"3154",100,1000,250,0.8,1,0.63,0.82,210.248,269.252,336.081,0.999662762889288,15000,5000,20,500
"3155",100,1000,250,0.8,1,0.62,0.79,209.745,271.153,339.876,1.00165837568811,15000,5000,20,500
"3156",100,1000,250,0.8,1,0.63,0.84,170.961,213.148,266.544,1.00049102378426,15000,5000,20,500
"3157",100,1000,250,0.8,1,0.64,0.8,200.07,257.7685,322.489,0.99916669957221,15000,5000,20,500
"3158",100,1000,250,0.8,1,0.61,0.8,187.692,229.056,288.296,1.00056597706267,15000,5000,20,500
"3159",100,1000,250,0.8,1,0.56,0.76,190.276,239.017,305.496,1.00060476888643,15000,5000,20,500
"3160",100,1000,250,0.8,1,0.64,0.83,214.833,264.4375,344.359,0.999704789157722,15000,5000,20,500
"3161",100,1000,250,0.8,1,0.62,0.84,190.807,235.322,300.125,0.999926385648432,15000,5000,20,500
"3162",100,1000,250,0.8,1,0.63,0.78,214.222,276.4415,348.478,1.00111235479056,15000,5000,20,500
"3163",100,1000,250,0.8,1,0.63,0.78,165.348,201.536,250.969,0.999911898608897,15000,5000,20,500
"3164",100,1000,250,0.8,1,0.64,0.86,210.161,272.658,345.149,1.00070555645924,15000,5000,20,500
"3165",100,1000,250,0.8,1,0.57,0.77,217.32,272.841,354.813,1.00017382795737,15000,5000,20,500
"3166",100,1000,250,0.8,1,0.67,0.82,180.972,225.909,274.771,1.00427577401346,15000,5000,20,500
"3167",100,1000,250,0.8,1,0.65,0.82,194.487,247.0525,311.725,0.999852176076316,15000,5000,20,500
"3168",100,1000,250,0.8,1,0.53,0.75,188.363,241.623,309.579,0.999991454683467,15000,5000,20,500
"3169",100,1000,250,0.8,1,0.64,0.83,182.984,225.046,282.476,1.00174344458085,15000,5000,20,500
"3170",100,1000,250,0.8,1,0.57,0.75,244.269,330.9605,461.507,1.0018001163946,15000,5000,20,500
"3171",100,1000,250,0.8,1,0.7,0.83,172.861,215.455,261.396,1.0019555870981,15000,5000,20,500
"3172",100,1000,250,0.8,1,0.54,0.7,204.375,267.453,352.719,1.00098189786944,15000,5000,20,500
"3173",100,1000,250,0.8,1,0.68,0.84,193.567,239.2105,301.689,1.00184966792587,15000,5000,20,500
"3174",100,1000,250,0.8,1,0.56,0.74,187.181,241.601,309.312,1.00066855259027,15000,5000,20,500
"3175",100,1000,250,0.8,1,0.57,0.78,181.221,227.672,287.629,1.00114066454269,15000,5000,20,500
"3176",100,1000,250,0.8,1,0.61,0.77,200.249,251.311,318.598,1.00262194439726,15000,5000,20,500
"3177",100,1000,250,0.8,1,0.53,0.78,175.998,236.4235,305.781,1.00519604471011,15000,5000,20,500
"3178",100,1000,250,0.8,1,0.62,0.84,185.6,241.5795,299.36,1.00035694584729,15000,5000,20,500
