"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"1579",500,500,300,0.4,0.164,0.466,93.6989,116.8085,143.698,1.00191689338874,15000,5000,20,500
"1580",500,500,300,0.4,0.22,0.506,96.8601,118.123,140.947,0.999586869226325,15000,5000,20,500
"1581",500,500,300,0.4,0.196,0.532,100.235,122.5545,146.824,1.00288802891165,15000,5000,20,500
"1582",500,500,300,0.4,0.224,0.522,112.235,136.4695,162.811,1.00107554996599,15000,5000,20,500
"1583",500,500,300,0.4,0.214,0.562,83.0699,101.715,122.766,1.00013100882893,15000,5000,20,500
"1584",500,500,300,0.4,0.206,0.494,90.739,111.404,133.555,1.00022290807576,15000,5000,20,500
"1585",500,500,300,0.4,0.194,0.506,96.4341,120.4785,144.207,1.007008345457,15000,5000,20,500
"1586",500,500,300,0.4,0.214,0.542,102.752,125.7075,149.761,1.00069596351899,15000,5000,20,500
"1587",500,500,300,0.4,0.218,0.514,102.227,121.2575,146.866,0.999211347777319,15000,5000,20,500
"1588",500,500,300,0.4,0.198,0.488,111.688,136.685,164.812,1.00173195732348,15000,5000,20,500
"1589",500,500,300,0.4,0.222,0.512,86.8598,106.409,124.801,1.00083029867993,15000,5000,20,500
"1590",500,500,300,0.4,0.21,0.532,118.118,142.482,173.046,1.00010736802403,15000,5000,20,500
"1591",500,500,300,0.4,0.206,0.52,98.8434,119.296,143.826,1.00425238246028,15000,5000,20,500
"1592",500,500,300,0.4,0.184,0.492,85.6229,106.6695,129.251,1.00077512501712,15000,5000,20,500
"1593",500,500,300,0.4,0.188,0.49,101.759,122.087,149.65,0.999342546351353,15000,5000,20,500
"1594",500,500,300,0.4,0.204,0.528,89.1626,108.895,131.246,1.00180854865284,15000,5000,20,500
"1595",500,500,300,0.4,0.22,0.526,98.9205,120.1575,143.982,0.999343241872664,15000,5000,20,500
"1596",500,500,300,0.4,0.188,0.504,91.883,114.531,138.387,1.00357306127675,15000,5000,20,500
"1597",500,500,300,0.4,0.224,0.502,109.486,131.32,156.173,1.00292875913516,15000,5000,20,500
"1598",500,500,300,0.4,0.18,0.48,107.072,132.5455,162.354,1.00032269378102,15000,5000,20,500
"1599",500,500,300,0.4,0.168,0.466,104.516,129.292,161.477,0.9992278138516,15000,5000,20,500
"1600",500,500,300,0.4,0.24,0.516,106.278,126.949,151.281,1.00056694545954,15000,5000,20,500
"1601",1000,500,300,0.4,0.199,0.499,118.101,135.9755,155.585,0.999474694940524,15000,5000,20,500
"1602",1000,500,300,0.4,0.215,0.513,108.413,122.6305,140.938,0.999847193348925,15000,5000,20,500
"1603",1000,500,300,0.4,0.218,0.532,109.936,125.146,144.352,1.00193475618629,15000,5000,20,500
"1604",1000,500,300,0.4,0.218,0.522,98.5787,113.1225,129.033,1.00276687472731,15000,5000,20,500
"1605",1000,500,300,0.4,0.216,0.536,118.606,135.687,155.201,0.999265606300712,15000,5000,20,500
"1606",1000,500,300,0.4,0.225,0.497,118.334,133.9535,153.602,1.00009241583952,15000,5000,20,500
"1607",1000,500,300,0.4,0.218,0.528,119.171,135.9705,154.174,0.999799061064609,15000,5000,20,500
"1608",1000,500,300,0.4,0.2,0.494,108.597,124.6505,143.405,0.999815115511955,15000,5000,20,500
"1609",1000,500,300,0.4,0.204,0.523,115.397,131.5555,149.98,1.00157198888246,15000,5000,20,500
"1610",1000,500,300,0.4,0.22,0.547,98.4707,113.6525,128.814,0.999518987595097,15000,5000,20,500
"1611",1000,500,300,0.4,0.209,0.525,104.847,121.051,138.222,1.0020781507364,15000,5000,20,500
"1612",1000,500,300,0.4,0.204,0.504,111.463,128.889,146.784,1.00094395335425,15000,5000,20,500
"1613",1000,500,300,0.4,0.212,0.507,112.883,131.2905,149.424,1.00154271431008,15000,5000,20,500
"1614",1000,500,300,0.4,0.19,0.502,100.422,117.084,133.602,1.00128665913316,15000,5000,20,500
"1615",1000,500,300,0.4,0.222,0.519,109.05,125.2665,142.416,1.00009291836464,15000,5000,20,500
"1616",1000,500,300,0.4,0.221,0.541,110.305,126.339,144.573,1.00253220130689,15000,5000,20,500
"1617",1000,500,300,0.4,0.22,0.514,120.813,137.872,156.785,1.00071410052663,15000,5000,20,500
"1618",1000,500,300,0.4,0.213,0.526,114.214,130.542,149.042,1.00095111899734,15000,5000,20,500
"1619",1000,500,300,0.4,0.197,0.513,105.354,120.426,137.699,1.00003429429197,15000,5000,20,500
"1620",1000,500,300,0.4,0.194,0.485,101.27,115.289,134.48,1.00054387331386,15000,5000,20,500
"1621",1000,500,300,0.4,0.203,0.491,105.91,121.3355,139.799,0.999852919162684,15000,5000,20,500
"1622",1000,500,300,0.4,0.205,0.526,117.564,134.8675,154.029,1.00081397222982,15000,5000,20,500
"1623",1000,500,300,0.4,0.215,0.519,109.555,125.9615,143.233,1.00111918588661,15000,5000,20,500
"1624",1000,500,300,0.4,0.203,0.505,117.632,134.9855,155.139,1.00021307240975,15000,5000,20,500
"1625",1000,500,300,0.4,0.22,0.536,118.03,134.7095,153.825,1.00065698623777,15000,5000,20,500
"1626",1000,500,300,0.4,0.199,0.52,113.347,129.7195,148.922,0.999490551476532,15000,5000,20,500
"1627",1000,500,300,0.4,0.208,0.509,114.813,131.934,150.248,1.00128609088664,15000,5000,20,500
"1628",1000,500,300,0.4,0.197,0.504,118.683,138.455,157.087,0.999802669003952,15000,5000,20,500
"1629",1000,500,300,0.4,0.209,0.504,105.781,121.891,138.126,0.999636259864304,15000,5000,20,500
"1630",1000,500,300,0.4,0.203,0.502,112.823,130.459,148.412,1.0010720485083,15000,5000,20,500
"1631",1000,500,300,0.4,0.229,0.513,111.937,128.1305,144.84,1.00378098761703,15000,5000,20,500
"1632",1000,500,300,0.4,0.226,0.525,111.474,128.377,144.904,0.999650700341203,15000,5000,20,500
"1633",1000,500,300,0.4,0.2,0.521,104.689,119.782,137.455,0.99998927502588,15000,5000,20,500
"1634",1000,500,300,0.4,0.218,0.532,103.667,117.3475,135.508,1.00146478856727,15000,5000,20,500
"1635",1000,500,300,0.4,0.202,0.53,113.554,130.687,149.295,0.999635570484123,15000,5000,20,500
"1636",1000,500,300,0.4,0.21,0.512,103.559,119.0575,135.763,1.00021443591621,15000,5000,20,500
"1637",1000,500,300,0.4,0.217,0.519,101.364,116.031,131.364,1.00294401125693,15000,5000,20,500
"1638",1000,500,300,0.4,0.212,0.518,108.773,124.529,142.045,0.999448770462096,15000,5000,20,500
"1639",1000,500,300,0.4,0.197,0.505,101.81,116.65,134.015,1.00026347499857,15000,5000,20,500
"1640",1000,500,300,0.4,0.192,0.489,110.649,127.292,146.969,0.999853994867921,15000,5000,20,500
"1641",1000,500,300,0.4,0.2,0.529,116.524,133.02,154.21,1.00076391272442,15000,5000,20,500
"1642",1000,500,300,0.4,0.196,0.509,101.815,117.277,134.009,1.00408124776596,15000,5000,20,500
"1643",1000,500,300,0.4,0.21,0.517,126.047,142.3875,163.363,1.00381191662142,15000,5000,20,500
"1644",1000,500,300,0.4,0.212,0.499,106.791,123.2835,138.32,0.999471487485698,15000,5000,20,500
"1645",1000,500,300,0.4,0.217,0.543,113.105,127.962,146.371,1.00713539655099,15000,5000,20,500
"1646",1000,500,300,0.4,0.217,0.538,115.578,131.338,150.695,0.999849354665094,15000,5000,20,500
"1647",1000,500,300,0.4,0.187,0.501,103.765,119.305,137.628,1.0039170137935,15000,5000,20,500
"1648",1000,500,300,0.4,0.226,0.518,105.242,119.9995,136.92,1.00121208674389,15000,5000,20,500
"1649",1000,500,300,0.4,0.19,0.5,101.651,117.9805,135.455,1.00012875116232,15000,5000,20,500
"1650",1000,500,300,0.4,0.194,0.518,107.53,124.3805,143.06,1.001059379182,15000,5000,20,500
"1651",100,1000,300,0.4,0.34,0.74,143.481,196.593,274.194,1.00159744744459,15000,5000,20,500
"1652",100,1000,300,0.4,0.19,0.7,120.396,199.994,304.566,0.999361197389223,15000,5000,20,500
"1653",100,1000,300,0.4,0.4,0.74,139.675,189.008,257.292,1.00147453713427,15000,5000,20,500
"1654",100,1000,300,0.4,0.32,0.68,150.606,209.7235,292.924,1.00140903768448,15000,5000,20,500
"1655",100,1000,300,0.4,0.26,0.67,130.726,203.265,290.332,0.99931205694592,15000,5000,20,500
"1656",100,1000,300,0.4,0.2,0.69,131.733,204.679,313.867,1.0000824891456,15000,5000,20,500
"1657",100,1000,300,0.4,0.28,0.7,152.643,228.223,322.688,1.00128397405703,15000,5000,20,500
"1658",100,1000,300,0.4,0.38,0.68,137.184,195.464,266.448,1.0023628930146,15000,5000,20,500
"1659",100,1000,300,0.4,0.29,0.7,124.577,187.9485,263.448,1.00041472745322,15000,5000,20,500
"1660",100,1000,300,0.4,0.23,0.7,118.753,191.988,279.405,1.00027133361793,15000,5000,20,500
"1661",100,1000,300,0.4,0.25,0.63,77.0469,125.3435,177.845,1.00338768972748,15000,5000,20,500
"1662",100,1000,300,0.4,0.24,0.77,123.673,189.723,277.325,1.00037821499225,15000,5000,20,500
"1663",100,1000,300,0.4,0.41,0.77,131.673,174.93,236.219,1.00236051016432,15000,5000,20,500
"1664",100,1000,300,0.4,0.29,0.74,104.83,149.2355,217.566,1.00267770278841,15000,5000,20,500
"1665",100,1000,300,0.4,0.27,0.66,100.379,152.559,213.716,1.00151453025635,15000,5000,20,500
"1666",100,1000,300,0.4,0.26,0.77,94.9179,146.0035,206.832,0.999164970280147,15000,5000,20,500
"1667",100,1000,300,0.4,0.34,0.74,145.686,205.5515,290.379,1.00036288411513,15000,5000,20,500
"1668",100,1000,300,0.4,0.19,0.69,75.6645,122.768,187.705,1.00022014102316,15000,5000,20,500
"1669",100,1000,300,0.4,0.34,0.74,144.669,214.065,290.422,0.999549704385096,15000,5000,20,500
"1670",100,1000,300,0.4,0.3,0.69,140.396,207.9595,291.515,0.999471309359291,15000,5000,20,500
"1671",100,1000,300,0.4,0.2,0.64,151.286,244.488,373.54,1.00114781068277,15000,5000,20,500
"1672",100,1000,300,0.4,0.32,0.7,108.619,164.7665,227.263,1.00191370532258,15000,5000,20,500
"1673",100,1000,300,0.4,0.27,0.69,117.267,170.782,244.7,0.99973828385013,15000,5000,20,500
"1674",100,1000,300,0.4,0.26,0.71,142.079,210.537,301.489,0.999746966565009,15000,5000,20,500
"1675",100,1000,300,0.4,0.27,0.68,123.001,181.19,259.328,1.00235231600518,15000,5000,20,500
"1676",100,1000,300,0.4,0.3,0.71,136.674,198.3895,279.534,1.00634281243943,15000,5000,20,500
"1677",100,1000,300,0.4,0.39,0.81,152.018,211.7465,286.91,1.00088709927675,15000,5000,20,500
"1678",100,1000,300,0.4,0.22,0.66,105.829,165.0115,245.469,1.00052063132885,15000,5000,20,500
"1679",100,1000,300,0.4,0.23,0.68,83.3808,127.041,189.204,1.00127692265152,15000,5000,20,500
"1680",100,1000,300,0.4,0.25,0.74,104.416,160.8485,231.42,1.00258693047421,15000,5000,20,500
"1681",100,1000,300,0.4,0.28,0.7,140.323,213.7115,299.711,1.00027792100282,15000,5000,20,500
"1682",100,1000,300,0.4,0.26,0.71,119.166,186.6085,268.511,1.00151363608449,15000,5000,20,500
"1683",100,1000,300,0.4,0.31,0.74,146.316,215.09,300.821,1.00050017617297,15000,5000,20,500
"1684",100,1000,300,0.4,0.3,0.79,137.608,203.4305,282.339,1.0009020945478,15000,5000,20,500
"1685",100,1000,300,0.4,0.22,0.72,133.337,219.474,322.095,1.00013377805614,15000,5000,20,500
"1686",100,1000,300,0.4,0.29,0.75,125.823,189.3065,266.508,1.00103477026773,15000,5000,20,500
"1687",100,1000,300,0.4,0.27,0.71,139.143,199.9785,296.859,1.00264931396337,15000,5000,20,500
"1688",100,1000,300,0.4,0.3,0.72,130.18,194.711,273.741,0.999514318726704,15000,5000,20,500
"1689",100,1000,300,0.4,0.33,0.75,137.756,193.9455,270.342,0.999647766259701,15000,5000,20,500
"1690",100,1000,300,0.4,0.32,0.75,141.229,206.318,279.625,1.00362812359244,15000,5000,20,500
"1691",100,1000,300,0.4,0.29,0.67,123.357,177.74,258.961,1.00463541249058,15000,5000,20,500
"1692",100,1000,300,0.4,0.24,0.67,128.265,187.2395,278.769,1.00033150548018,15000,5000,20,500
"1693",100,1000,300,0.4,0.28,0.73,111.307,161.0405,232.576,1.00139274372612,15000,5000,20,500
"1694",100,1000,300,0.4,0.3,0.75,132.712,192.9515,270.132,1.00088283381195,15000,5000,20,500
"1695",100,1000,300,0.4,0.26,0.78,151.313,228.7605,330.651,1.00197157659912,15000,5000,20,500
"1696",100,1000,300,0.4,0.27,0.66,160.418,249.938,347.374,0.999564710611454,15000,5000,20,500
"1697",100,1000,300,0.4,0.23,0.68,144.229,223.4055,336.836,0.999544180467331,15000,5000,20,500
"1698",100,1000,300,0.4,0.24,0.75,145.19,224.9025,326.367,1.00106388639117,15000,5000,20,500
"1699",100,1000,300,0.4,0.25,0.73,142.945,217.021,318.088,1.00010627649613,15000,5000,20,500
"1700",100,1000,300,0.4,0.28,0.72,113.215,164.29,236.14,1.00105182824984,15000,5000,20,500
"1701",500,1000,300,0.4,0.31,0.694,172.515,199.202,232.78,1.00010658750974,15000,5000,20,500
"1702",500,1000,300,0.4,0.284,0.694,144.764,172.371,204.776,1.00163041027251,15000,5000,20,500
"1703",500,1000,300,0.4,0.274,0.716,176.153,208.73,245.094,1.00197256322941,15000,5000,20,500
"1704",500,1000,300,0.4,0.328,0.736,155.213,182.261,208.364,0.999259738156556,15000,5000,20,500
"1705",500,1000,300,0.4,0.28,0.752,161.464,190.164,225.617,1.00377631133932,15000,5000,20,500
"1706",500,1000,300,0.4,0.31,0.722,157.976,186.8485,217.927,0.999623895012318,15000,5000,20,500
"1707",500,1000,300,0.4,0.294,0.75,154.54,180.5715,211.331,1.00023072066767,15000,5000,20,500
"1708",500,1000,300,0.4,0.304,0.73,159.067,185.7305,215.242,0.999765373356164,15000,5000,20,500
"1709",500,1000,300,0.4,0.3,0.748,155.692,183.711,213.063,1.00085629721883,15000,5000,20,500
"1710",500,1000,300,0.4,0.258,0.698,167.652,200.852,238.75,1.00294117987015,15000,5000,20,500
"1711",500,1000,300,0.4,0.286,0.68,172.329,201.774,238.177,1.00345470788115,15000,5000,20,500
"1712",500,1000,300,0.4,0.274,0.704,164.278,193.87,232.277,1.00313122493334,15000,5000,20,500
"1713",500,1000,300,0.4,0.236,0.664,164.674,200.4515,234.943,1.00022964205815,15000,5000,20,500
"1714",500,1000,300,0.4,0.326,0.73,149.594,171.9315,200.665,1.00005406535861,15000,5000,20,500
"1715",500,1000,300,0.4,0.256,0.718,174.38,208.3705,246.688,0.99951435346559,15000,5000,20,500
"1716",500,1000,300,0.4,0.266,0.694,152.387,182.693,215.818,0.999947757042713,15000,5000,20,500
"1717",500,1000,300,0.4,0.274,0.698,153.98,182.335,214.095,1.00231335378925,15000,5000,20,500
"1718",500,1000,300,0.4,0.266,0.738,159.216,193.1735,226.914,0.999555257935684,15000,5000,20,500
"1719",500,1000,300,0.4,0.3,0.716,172.444,203.2885,239.97,1.00085480799382,15000,5000,20,500
"1720",500,1000,300,0.4,0.316,0.736,156.066,182.131,214.133,1.00168380210632,15000,5000,20,500
"1721",500,1000,300,0.4,0.288,0.712,146.724,173.6065,205.201,1.00219300823367,15000,5000,20,500
"1722",500,1000,300,0.4,0.28,0.742,162.896,191.434,225.525,1.00032633448317,15000,5000,20,500
"1723",500,1000,300,0.4,0.262,0.706,161.942,196.0025,230.067,0.999578065839122,15000,5000,20,500
"1724",500,1000,300,0.4,0.284,0.728,154.316,178.0535,210.473,1.00029373341397,15000,5000,20,500
"1725",500,1000,300,0.4,0.286,0.684,159.257,185.948,219.08,1.00283112038869,15000,5000,20,500
"1726",500,1000,300,0.4,0.286,0.69,158.932,188.4195,220.157,0.999905622430705,15000,5000,20,500
"1727",500,1000,300,0.4,0.3,0.722,158.091,186.117,216.907,0.99926425474667,15000,5000,20,500
"1728",500,1000,300,0.4,0.296,0.724,153.493,179.4265,211.361,1.00166672887565,15000,5000,20,500
"1729",500,1000,300,0.4,0.288,0.73,160.86,189.016,222.341,0.999905893474942,15000,5000,20,500
"1730",500,1000,300,0.4,0.314,0.724,174.331,202.1465,233.828,1.00032332015528,15000,5000,20,500
"1731",500,1000,300,0.4,0.312,0.726,162.837,189.089,220.67,1.00334717353258,15000,5000,20,500
"1732",500,1000,300,0.4,0.29,0.708,159.222,189.215,222.698,1.00301079299749,15000,5000,20,500
"1733",500,1000,300,0.4,0.268,0.724,147.972,175.819,208.72,1.00130733390736,15000,5000,20,500
"1734",500,1000,300,0.4,0.27,0.752,159.735,191.6215,223.824,1.00107592091206,15000,5000,20,500
"1735",500,1000,300,0.4,0.298,0.69,166.279,193.4265,225.599,0.999744698332567,15000,5000,20,500
"1736",500,1000,300,0.4,0.264,0.716,163.685,191.474,226.235,1.00176362471772,15000,5000,20,500
"1737",500,1000,300,0.4,0.266,0.716,167.649,199.8365,233.231,1.00205267805441,15000,5000,20,500
"1738",500,1000,300,0.4,0.268,0.712,175.353,211.6545,247.102,0.999683696031651,15000,5000,20,500
"1739",500,1000,300,0.4,0.288,0.672,166.536,195.487,231.109,0.999646465876018,15000,5000,20,500
"1740",500,1000,300,0.4,0.3,0.74,171.209,201.2375,234.1,1.0019717283406,15000,5000,20,500
"1741",500,1000,300,0.4,0.28,0.708,156.001,186.7775,217.232,0.999583454533004,15000,5000,20,500
"1742",500,1000,300,0.4,0.27,0.67,164.323,193.4045,229.623,1.00173530964591,15000,5000,20,500
"1743",500,1000,300,0.4,0.258,0.678,163.491,197.0425,231.802,0.999639238898409,15000,5000,20,500
"1744",500,1000,300,0.4,0.31,0.744,155.573,183.278,212.471,1.00201789827738,15000,5000,20,500
"1745",500,1000,300,0.4,0.29,0.7,175.333,207.956,243.661,1.00099335065141,15000,5000,20,500
"1746",500,1000,300,0.4,0.27,0.734,161.615,193.891,228.143,0.999763307370028,15000,5000,20,500
"1747",500,1000,300,0.4,0.292,0.748,150.179,176.9045,206.786,0.999996705127513,15000,5000,20,500
"1748",500,1000,300,0.4,0.292,0.73,155.282,182.6565,215.002,1.00045735491301,15000,5000,20,500
"1749",500,1000,300,0.4,0.282,0.72,167.344,197.6235,230.986,1.00189515560774,15000,5000,20,500
"1750",500,1000,300,0.4,0.272,0.754,159.621,192.989,224.212,1.00197537334495,15000,5000,20,500
"1751",1000,1000,300,0.4,0.282,0.726,185.946,208.41,233.801,1.00183666217629,15000,5000,20,500
"1752",1000,1000,300,0.4,0.305,0.758,165.22,183.619,204.387,1.00292715430644,15000,5000,20,500
"1753",1000,1000,300,0.4,0.276,0.73,184.829,209.0595,236.747,1.00196566927647,15000,5000,20,500
"1754",1000,1000,300,0.4,0.283,0.728,177.368,197.9935,224.086,0.999207729675527,15000,5000,20,500
"1755",1000,1000,300,0.4,0.303,0.732,178.011,201.5415,223.318,1.0016007234153,15000,5000,20,500
"1756",1000,1000,300,0.4,0.284,0.735,161.656,181.5005,203.569,1.00164985865219,15000,5000,20,500
"1757",1000,1000,300,0.4,0.3,0.717,171.228,191.701,215.058,1.0002787622935,15000,5000,20,500
"1758",1000,1000,300,0.4,0.273,0.741,176.397,197.787,223.002,1.00077146179531,15000,5000,20,500
"1759",1000,1000,300,0.4,0.274,0.727,171.445,194.6425,218.838,1.00426586839661,15000,5000,20,500
"1760",1000,1000,300,0.4,0.272,0.704,171.24,193.118,216.704,1.00092300266223,15000,5000,20,500
"1761",1000,1000,300,0.4,0.287,0.715,181.122,204.2575,227.744,1.00182694379478,15000,5000,20,500
"1762",1000,1000,300,0.4,0.301,0.713,163.924,183.1995,206.202,1.00276701013233,15000,5000,20,500
"1763",1000,1000,300,0.4,0.272,0.72,165.36,186.2905,209.496,1.00138786051304,15000,5000,20,500
"1764",1000,1000,300,0.4,0.309,0.733,178.892,200.3105,224.608,1.00580943110471,15000,5000,20,500
"1765",1000,1000,300,0.4,0.282,0.719,174.026,196.0935,217.986,1.00280610311342,15000,5000,20,500
"1766",1000,1000,300,0.4,0.283,0.723,184.504,208.298,230.35,0.999527738259477,15000,5000,20,500
"1767",1000,1000,300,0.4,0.292,0.732,176.041,196.444,220.107,0.999772525306717,15000,5000,20,500
"1768",1000,1000,300,0.4,0.287,0.705,179.648,201.3045,228.324,1.00213636061464,15000,5000,20,500
"1769",1000,1000,300,0.4,0.291,0.717,182.718,204.066,228.378,1.00322466965152,15000,5000,20,500
"1770",1000,1000,300,0.4,0.294,0.695,162.064,179.5325,202.374,1.00208313096393,15000,5000,20,500
"1771",1000,1000,300,0.4,0.264,0.684,172.698,195.77,220.202,1.00144737680178,15000,5000,20,500
"1772",1000,1000,300,0.4,0.28,0.723,178.255,198.719,224.372,1.00339229685977,15000,5000,20,500
"1773",1000,1000,300,0.4,0.293,0.712,158.674,178.904,197.679,1.00302078925124,15000,5000,20,500
"1774",1000,1000,300,0.4,0.284,0.688,167.527,187.691,211.259,1.00026819808838,15000,5000,20,500
"1775",1000,1000,300,0.4,0.307,0.723,189.126,208.353,233.606,1.00106095560937,15000,5000,20,500
"1776",1000,1000,300,0.4,0.269,0.722,169.431,191.4735,214.703,1.00124859489007,15000,5000,20,500
"1777",1000,1000,300,0.4,0.289,0.731,168.045,190.6395,211.71,1.00408337896492,15000,5000,20,500
"1778",1000,1000,300,0.4,0.288,0.722,162.534,183.495,204.54,1.00148622979708,15000,5000,20,500
"1779",1000,1000,300,0.4,0.25,0.681,170.183,193.391,218.084,0.999258655525275,15000,5000,20,500
"1780",1000,1000,300,0.4,0.293,0.716,170.673,193.0705,214.32,1.00052352896964,15000,5000,20,500
"1781",1000,1000,300,0.4,0.29,0.726,169.5,190.365,212.544,1.00243814172042,15000,5000,20,500
"1782",1000,1000,300,0.4,0.303,0.702,180.185,199.99,225.799,1.00139395045391,15000,5000,20,500
"1783",1000,1000,300,0.4,0.283,0.688,184.007,206.8765,230.573,1.00471166327598,15000,5000,20,500
"1784",1000,1000,300,0.4,0.277,0.718,175.449,198.154,221.564,1.00139381515837,15000,5000,20,500
"1785",1000,1000,300,0.4,0.277,0.714,179.375,201.4775,226.04,1.00148310683108,15000,5000,20,500
"1786",1000,1000,300,0.4,0.3,0.732,177.858,199.6595,223.511,1.00076936335293,15000,5000,20,500
"1787",1000,1000,300,0.4,0.266,0.692,167.42,190.5085,213.304,0.99964279005429,15000,5000,20,500
"1788",1000,1000,300,0.4,0.277,0.701,186.086,210.4915,234.323,1.00207946725816,15000,5000,20,500
"1789",1000,1000,300,0.4,0.264,0.698,164.232,187.032,209.329,1.00034309346216,15000,5000,20,500
"1790",1000,1000,300,0.4,0.288,0.724,184.926,207.4805,231.606,1.00123266988056,15000,5000,20,500
"1791",1000,1000,300,0.4,0.266,0.727,189.354,211.164,239.763,1.00038764521358,15000,5000,20,500
"1792",1000,1000,300,0.4,0.281,0.73,175.866,196.667,222.009,1.00028663736563,15000,5000,20,500
"1793",1000,1000,300,0.4,0.273,0.702,169.873,190.417,214.644,1.00012999649952,15000,5000,20,500
"1794",1000,1000,300,0.4,0.283,0.703,176.657,198.985,225.008,0.999755010696662,15000,5000,20,500
"1795",1000,1000,300,0.4,0.275,0.73,167.099,186.918,211.927,1.00112113697724,15000,5000,20,500
"1796",1000,1000,300,0.4,0.3,0.724,177.144,198.114,221.453,0.999918025873363,15000,5000,20,500
"1797",1000,1000,300,0.4,0.29,0.704,181.413,202.144,226.608,1.00480113919175,15000,5000,20,500
"1798",1000,1000,300,0.4,0.28,0.706,176.778,196.8205,221.317,1.00375989616267,15000,5000,20,500
"1799",1000,1000,300,0.4,0.316,0.74,159.993,179.9865,199.541,1.00019703644295,15000,5000,20,500
"1800",1000,1000,300,0.4,0.31,0.705,171.343,190.999,211.95,1.00197199144963,15000,5000,20,500
"1801",100,500,50,0.8,0.76,0.91,30.3141,37.99395,47.6811,1.00235387823439,15000,5000,20,500
"1802",100,500,50,0.8,0.76,0.93,30.0535,37.3614,46.3945,1.00123566811819,15000,5000,20,500
"1803",100,500,50,0.8,0.69,0.91,36.6172,46.7381,58.2503,1.00124886403475,15000,5000,20,500
"1804",100,500,50,0.8,0.74,0.94,35.1946,44.8975,55.8802,1.00222379317702,15000,5000,20,500
"1805",100,500,50,0.8,0.72,0.9,38.8257,49.4799,61.9387,1.00053884275387,15000,5000,20,500
"1806",100,500,50,0.8,0.74,0.88,33.7625,43.14465,53.1346,1.0004247291288,15000,5000,20,500
"1807",100,500,50,0.8,0.74,0.94,32.6757,41.1506,51.2154,1.00061858084599,15000,5000,20,500
"1808",100,500,50,0.8,0.68,0.85,36.9695,46.991,59.0443,1.0043128858312,15000,5000,20,500
"1809",100,500,50,0.8,0.73,0.91,31.2581,39.3681,48.8642,0.999150171099134,15000,5000,20,500
"1810",100,500,50,0.8,0.78,0.91,34.913,43.9949,54.7446,1.00031628723596,15000,5000,20,500
"1811",100,500,50,0.8,0.75,0.91,31.7838,41.68155,51.1081,1.00111446108533,15000,5000,20,500
"1812",100,500,50,0.8,0.81,0.96,31.4676,39.0052,47.8791,1.00046784838308,15000,5000,20,500
"1813",100,500,50,0.8,0.71,0.93,32.4459,40.47875,50.9788,1.00140366397719,15000,5000,20,500
"1814",100,500,50,0.8,0.67,0.89,35.58,47.16895,58.6382,1.00131443461279,15000,5000,20,500
"1815",100,500,50,0.8,0.78,0.92,37.9282,47.88565,58.2356,0.999336784790254,15000,5000,20,500
"1816",100,500,50,0.8,0.7,0.94,27.7702,35.43095,43.9799,1.00100732808031,15000,5000,20,500
"1817",100,500,50,0.8,0.73,0.93,34.2643,43.2358,54.1366,1.00129195339604,15000,5000,20,500
"1818",100,500,50,0.8,0.7,0.89,34.8987,44.7196,55.4549,0.999756178334863,15000,5000,20,500
"1819",100,500,50,0.8,0.68,0.9,32.5466,41.84735,51.5422,1.00206375464598,15000,5000,20,500
"1820",100,500,50,0.8,0.75,0.9,39.1869,49.37465,61.4776,1.00037762001292,15000,5000,20,500
"1821",100,500,50,0.8,0.71,0.91,33.97,43.6682,53.8432,0.999789104382363,15000,5000,20,500
"1822",100,500,50,0.8,0.67,0.88,34.9519,45.7072,56.4234,0.99988884111518,15000,5000,20,500
"1823",100,500,50,0.8,0.77,0.92,35.7749,44.04785,55.4083,0.99934430635123,15000,5000,20,500
"1824",100,500,50,0.8,0.74,0.9,38.3475,48.9994,59.9025,0.999832873851122,15000,5000,20,500
"1825",100,500,50,0.8,0.71,0.88,38.5142,48.5606,60.7134,1.00237922878668,15000,5000,20,500
"1826",100,500,50,0.8,0.7,0.9,26.813,33.51325,42.2052,1.00135221618372,15000,5000,20,500
"1827",100,500,50,0.8,0.76,0.89,32.8887,40.8497,50.3883,1.00258752712159,15000,5000,20,500
"1828",100,500,50,0.8,0.74,0.91,30.6048,38.3115,48.7228,1.00024546207168,15000,5000,20,500
"1829",100,500,50,0.8,0.75,0.91,36.3265,45.90385,57.1566,0.999458002342772,15000,5000,20,500
"1830",100,500,50,0.8,0.75,0.9,35.926,44.9044,56.6187,1.00054510906205,15000,5000,20,500
"1831",100,500,50,0.8,0.72,0.89,32.3768,40.3926,50.4102,1.00040743591865,15000,5000,20,500
"1832",100,500,50,0.8,0.77,0.93,36.6703,45.6983,56.5672,0.999645030721201,15000,5000,20,500
"1833",100,500,50,0.8,0.67,0.86,30.1172,37.86575,47.9929,0.999874995475654,15000,5000,20,500
"1834",100,500,50,0.8,0.66,0.88,30.3577,38.70215,48.3371,1.00290855035017,15000,5000,20,500
"1835",100,500,50,0.8,0.68,0.87,30.2846,37.94595,48.2479,1.00161569846748,15000,5000,20,500
"1836",100,500,50,0.8,0.68,0.89,33.8157,43.71995,54.334,0.999668156160109,15000,5000,20,500
