"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","phi_lower","phi_med","phi_upper","R_hat_sigma","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"1687",100,1000,300,0.4,0.26,0.77,192.339,281.255,418.288,0.242606,0.3459215,0.478626,1.02171740080855,1.00456907421578,15000,5000,20,500
"1688",100,1000,300,0.4,0.36,0.79,173.594,236.1065,316.508,0.344033,0.4516265,0.578967,1.01012202595176,1.00367779282601,15000,5000,20,500
"1689",100,1000,300,0.4,0.37,0.78,151.272,195.815,267.319,0.336229,0.436209,0.547171,1.00017800307003,1.00075437206915,15000,5000,20,500
"1690",100,1000,300,0.4,0.26,0.78,201.289,315.815,541.839,0.225479,0.3584745,0.514621,1.02912404065881,1.01045945425474,25000,5000,20,1000
"1691",100,1000,300,0.4,0.32,0.72,267.337,453.7195,1174.34,0.342278,0.5231065,0.912851,1.0471343427767,1.03842094321844,15000,5000,20,500
"1692",100,1000,300,0.4,0.29,0.77,214.317,333.81,540.133,0.260908,0.402644,0.567344,1.03217251743509,1.02137268663143,15000,5000,20,500
"1693",100,1000,300,0.4,0.32,0.8,226.472,330.2715,531.166,0.309206,0.458621,0.623918,1.04243854166542,1.03145387685202,15000,5000,20,500
"1694",100,1000,300,0.4,0.33,0.78,240.475,365.3365,597.818,0.333475,0.4803285,0.673083,1.02362787582297,1.00557377398989,15000,5000,20,500
"1695",100,1000,300,0.4,0.39,0.81,216.218,347.1955,646.051,0.382456,0.5368575,0.799104,1.02639286612316,1.01868379660938,15000,5000,20,500
"1696",100,1000,300,0.4,0.34,0.8,228.681,329.627,526.147,0.327363,0.4642015,0.639846,1.01662331808334,1.0097276407297,15000,5000,20,500
"1697",100,1000,300,0.4,0.32,0.72,224.014,307.0745,456.415,0.313272,0.4448515,0.58246,1.00501130516269,1.00331939896844,15000,5000,20,500
"1698",100,1000,300,0.4,0.36,0.78,241.786,356.5055,613.592,0.353812,0.509512,0.730529,1.01694400744707,1.01045726337727,15000,5000,20,500
"1699",100,1000,300,0.4,0.28,0.69,187.344,286.7795,438.025,0.256823,0.3788685,0.519459,1.01317821693065,1.00318356538843,15000,5000,20,500
"1700",100,1000,300,0.4,0.37,0.82,189.899,268.335,365.506,0.340565,0.464117,0.583749,0.99959075661053,1.00400306178768,15000,5000,20,500
"1701",500,1000,300,0.4,0.262,0.708,225.508,263.6165,312.715,0.278443,0.3333865,0.378354,1.00438595943726,0.999629795681446,15000,5000,20,500
"1702",500,1000,300,0.4,0.318,0.764,246.506,289.4525,340.726,0.359611,0.41403,0.473737,1.01494997733273,1.00091103354142,15000,5000,20,500
"1703",500,1000,300,0.4,0.288,0.764,282.754,339.978,405.174,0.345903,0.3995645,0.470131,1.00530960729013,1.00233935365395,15000,5000,20,500
"1704",500,1000,300,0.4,0.308,0.75,252.824,293.68,347.452,0.349285,0.4087725,0.457542,1.0082067402787,1.00100109668479,15000,5000,20,500
"1705",500,1000,300,0.4,0.284,0.772,257.345,303.042,365.066,0.328164,0.3820885,0.442307,1.01344543951558,1.00325641109322,15000,5000,20,500
"1706",500,1000,300,0.4,0.318,0.77,274.036,322.74,376.832,0.373176,0.433087,0.495698,1.00529716411981,1.00195404421543,15000,5000,20,500
"1707",500,1000,300,0.4,0.304,0.754,246.428,288.6145,340.662,0.346203,0.394385,0.454744,1.00140939866867,1.00122091935749,15000,5000,20,500
"1708",500,1000,300,0.4,0.308,0.746,266.854,311.845,371.454,0.358542,0.4128845,0.471892,1.01207596120401,1.00647011307344,15000,5000,20,500
"1709",500,1000,300,0.4,0.316,0.742,265.131,312.1,365.812,0.372567,0.4271705,0.489209,1.01624154045798,1.00941948903064,15000,5000,20,500
"1710",500,1000,300,0.4,0.302,0.742,228.801,266.0605,311.379,0.335969,0.3869125,0.443604,1.00644654141051,1.00386147858349,15000,5000,20,500
"1711",500,1000,300,0.4,0.326,0.784,255.076,298.9055,348.138,0.371167,0.429574,0.489793,1.00787135454042,1.0039761397207,15000,5000,20,500
"1712",500,1000,300,0.4,0.272,0.768,257.986,304.687,359.969,0.313424,0.362542,0.424389,1.00559612719537,0.999161542743153,15000,5000,20,500
"1713",500,1000,300,0.4,0.246,0.742,254.021,301.661,365.586,0.277817,0.328722,0.382831,1.00637979484256,1.00192248764878,15000,5000,20,500
"1714",500,1000,300,0.4,0.294,0.752,235.62,282.056,332.494,0.327347,0.3779455,0.434945,1.00116992091033,0.999046197506244,15000,5000,20,500
"1715",500,1000,300,0.4,0.29,0.772,251.872,300.041,357.792,0.332558,0.383955,0.444374,1.01115248468799,1.00411357193945,15000,5000,20,500
"1716",500,1000,300,0.4,0.298,0.714,258.783,314.1375,377.258,0.347011,0.4060765,0.471677,1.01751188312334,0.999644238155223,15000,5000,20,500
"1717",500,1000,300,0.4,0.3,0.742,246.777,291.3825,341.511,0.338791,0.391529,0.448415,0.999662704179563,1.00009310380219,15000,5000,20,500
"1718",500,1000,300,0.4,0.318,0.772,251.357,293.9665,341.534,0.3634,0.4179015,0.475947,1.00905204091248,1.00496193268564,15000,5000,20,500
"1719",500,1000,300,0.4,0.324,0.762,251.547,298.4795,350.952,0.370051,0.420965,0.484439,1.00082754168954,1.00417722673093,15000,5000,20,500
"1720",500,1000,300,0.4,0.342,0.794,261.413,304.949,350.643,0.393745,0.451141,0.511422,1.00128370199687,0.999990041899772,15000,5000,20,500
"1721",500,1000,300,0.4,0.298,0.728,236.37,285.6405,332.709,0.336401,0.3883615,0.445517,1.00206106669701,1.00075856375215,15000,5000,20,500
"1722",500,1000,300,0.4,0.34,0.762,263.075,303.1365,348.871,0.3988,0.456879,0.51508,1.00435097056166,1.00059639855752,15000,5000,20,500
"1723",500,1000,300,0.4,0.296,0.804,254.948,298.8365,354.877,0.335415,0.3888545,0.444189,1.00679968158329,0.999972891089138,15000,5000,20,500
"1724",500,1000,300,0.4,0.306,0.772,252.508,297.787,345.927,0.350751,0.402124,0.459087,1.00729891434036,0.999787061178429,15000,5000,20,500
"1725",500,1000,300,0.4,0.31,0.762,241.605,285.261,334.07,0.341769,0.400559,0.454536,1.0039992080806,1.00324923974257,15000,5000,20,500
"1726",500,1000,300,0.4,0.306,0.746,280.296,327.8175,394.292,0.360513,0.4172195,0.479526,1.00635711115483,1.00258822998864,15000,5000,20,500
"1727",500,1000,300,0.4,0.31,0.79,257.209,303.9685,357.662,0.3592,0.412815,0.47416,1.01148427181795,1.00463455063676,15000,5000,20,500
"1728",500,1000,300,0.4,0.29,0.756,224.73,261.699,308.412,0.311862,0.366606,0.413718,1.00929635048033,1.00331517933645,15000,5000,20,500
"1729",500,1000,300,0.4,0.334,0.782,244.33,282.506,331.018,0.37983,0.4329785,0.488628,1.00293384296536,0.999968964291958,15000,5000,20,500
"1730",500,1000,300,0.4,0.31,0.746,283.581,331.202,393.51,0.365405,0.4277305,0.4902,1.00223474583845,0.999254394366344,15000,5000,20,500
"1731",500,1000,300,0.4,0.286,0.754,246.54,288.243,336.288,0.320548,0.3714895,0.424897,1.02989134765486,1.00630370826784,15000,5000,20,500
"1732",500,1000,300,0.4,0.31,0.732,260.129,302.681,362.924,0.349421,0.40923,0.466464,1.00186920289215,1.00517883144932,15000,5000,20,500
"1733",500,1000,300,0.4,0.294,0.766,258.29,303.1185,358.838,0.333478,0.389534,0.44047,1.00096224189665,1.00240470384758,15000,5000,20,500
"1734",500,1000,300,0.4,0.276,0.758,277.53,334.0905,409.449,0.321477,0.379268,0.442751,1.01236914384278,1.0064483599958,15000,5000,20,500
"1735",500,1000,300,0.4,0.314,0.724,242.322,285.233,331.613,0.356971,0.408859,0.469719,1.0039819502713,0.999366921431876,15000,5000,20,500
"1736",500,1000,300,0.4,0.292,0.764,259.696,310.902,373.927,0.335396,0.3919915,0.453667,1.00790075220934,1.00474647808598,15000,5000,20,500
"1737",500,1000,300,0.4,0.328,0.754,249.912,298.168,347.491,0.36856,0.4283375,0.484303,1.00062055333893,0.999731014776447,15000,5000,20,500
"1738",500,1000,300,0.4,0.292,0.738,259.024,314.141,374.013,0.336758,0.393333,0.453186,1.0056050997065,1.0010482940986,15000,5000,20,500
"1739",500,1000,300,0.4,0.274,0.764,216.371,252.707,299.162,0.296818,0.3438545,0.399632,1.02525217297404,1.00143569748143,15000,5000,20,500
"1740",500,1000,300,0.4,0.308,0.756,254.715,297.8545,349.419,0.352178,0.405468,0.466347,1.00047058616897,0.999990862947749,15000,5000,20,500
"1741",500,1000,300,0.4,0.308,0.78,272.311,323.811,387.54,0.355186,0.415956,0.478386,1.00631687350706,1.001691755418,15000,5000,20,500
"1742",500,1000,300,0.4,0.33,0.75,270.644,315.0175,369.547,0.388475,0.448833,0.503695,1.00424409618587,1.00139556933994,15000,5000,20,500
"1743",500,1000,300,0.4,0.294,0.728,276.639,331.1085,400.349,0.336727,0.403665,0.461148,1.04030546643366,1.0072078789978,15000,5000,20,500
"1744",500,1000,300,0.4,0.308,0.79,256.156,302.302,358.332,0.345905,0.404057,0.463672,0.999507036233641,1.00030636028761,15000,5000,20,500
"1745",500,1000,300,0.4,0.29,0.746,218.156,252.0275,294.059,0.309865,0.361059,0.412324,1.01080536093259,1.00016494853225,15000,5000,20,500
"1746",500,1000,300,0.4,0.33,0.746,295.576,356.4605,419.173,0.398256,0.463775,0.532641,1.00747312003759,1.0030517602667,15000,5000,20,500
"1747",500,1000,300,0.4,0.304,0.77,283.609,332.689,399.689,0.353654,0.412099,0.472484,1.03498084763357,1.01170372600162,15000,5000,20,500
"1748",500,1000,300,0.4,0.314,0.758,254.422,305.4655,365.601,0.359853,0.414153,0.478407,1.01510519009833,1.00371901964218,15000,5000,20,500
"1749",500,1000,300,0.4,0.3,0.728,248.173,294.422,343.841,0.341486,0.394352,0.452541,1.00190617144899,1.00117992746262,15000,5000,20,500
"1750",500,1000,300,0.4,0.296,0.754,221.464,253.952,297.635,0.325384,0.3789815,0.428668,1.00061979838384,0.999640850650854,15000,5000,20,500
"1751",1000,1000,300,0.4,0.299,0.75,263.25,292.952,327.791,0.35346,0.393398,0.431551,1.0091463521515,1.00509253293902,15000,5000,20,500
"1752",1000,1000,300,0.4,0.32,0.776,257.027,283.519,317.108,0.376906,0.413304,0.454197,1.01676251350262,1.0000571694795,15000,5000,20,500
"1753",1000,1000,300,0.4,0.311,0.759,275.222,306.8015,345.429,0.373932,0.412266,0.459085,1.00230927964417,1.0016543519791,15000,5000,20,500
"1754",1000,1000,300,0.4,0.309,0.75,265.076,297.964,331.033,0.36777,0.406947,0.445855,1.00059726531203,0.999143966127634,15000,5000,20,500
"1755",1000,1000,300,0.4,0.319,0.772,273.296,306.611,344.407,0.386915,0.422688,0.467828,1.01269610511388,1.0040731560209,15000,5000,20,500
"1756",1000,1000,300,0.4,0.294,0.768,262.293,294.0835,328.136,0.347108,0.3850525,0.422447,1.00025591948922,1.00050300254192,15000,5000,20,500
"1757",1000,1000,300,0.4,0.32,0.768,270.088,300.8675,336.59,0.384598,0.4265655,0.463427,1.0079731751501,1.00089010779735,15000,5000,20,500
"1758",1000,1000,300,0.4,0.303,0.761,259.276,288.6495,324.024,0.359058,0.3973655,0.437881,0.99947018591191,1.000597167899,15000,5000,20,500
"1759",1000,1000,300,0.4,0.304,0.763,287.882,323.2315,362.196,0.370313,0.4114105,0.456446,1.02168572095491,1.00794997751912,15000,5000,20,500
"1760",1000,1000,300,0.4,0.287,0.75,254.198,283.6875,317.882,0.334185,0.370534,0.408738,1.00503615684304,1.00166174071999,15000,5000,20,500
"1761",1000,1000,300,0.4,0.321,0.764,257.588,288.181,319.136,0.373386,0.414998,0.454764,1.01512084183451,1.00638938440784,15000,5000,20,500
"1762",1000,1000,300,0.4,0.318,0.773,262.464,293.397,327.13,0.381356,0.416676,0.461653,1.00847713983114,1.00377341553037,15000,5000,20,500
"1763",1000,1000,300,0.4,0.31,0.756,256.303,284.5665,321.686,0.366166,0.4023005,0.443513,1.00080525213387,0.999598568989206,15000,5000,20,500
"1764",1000,1000,300,0.4,0.288,0.769,271.241,300.7625,337.925,0.342236,0.380548,0.419864,1.01361119437688,1.000462503402,15000,5000,20,500
"1765",1000,1000,300,0.4,0.347,0.775,264.015,294.72,328.141,0.411132,0.451562,0.492736,1.00166431743406,1.00278575071341,15000,5000,20,500
"1766",1000,1000,300,0.4,0.312,0.758,263.032,292.231,323.184,0.37225,0.4086585,0.449102,1.00021091657649,1.00274636416716,15000,5000,20,500
"1767",1000,1000,300,0.4,0.293,0.775,280.525,319.3085,364.751,0.347187,0.3900515,0.429135,1.00566066002593,0.999380798752727,15000,5000,20,500
"1768",1000,1000,300,0.4,0.298,0.752,280.738,314.2485,355.713,0.35683,0.399009,0.439565,1.00529801761443,1.00026111952198,15000,5000,20,500
"1769",1000,1000,300,0.4,0.28,0.764,278.042,322.943,362.956,0.336196,0.37652,0.417745,1.01076265075529,1.00264003659381,15000,5000,20,500
"1770",1000,1000,300,0.4,0.297,0.75,275.573,312.2755,348.741,0.355318,0.3977265,0.43806,1.00955722714218,1.00994210664509,15000,5000,20,500
"1771",1000,1000,300,0.4,0.299,0.76,275.629,312.009,347.08,0.3624,0.4011895,0.444995,0.999755795005226,0.999577369695435,15000,5000,20,500
"1772",1000,1000,300,0.4,0.275,0.746,305.198,344.415,396.095,0.336366,0.3797145,0.422179,1.01074120594861,1.00144949703175,15000,5000,20,500
"1773",1000,1000,300,0.4,0.31,0.76,266.009,300.2785,334.236,0.36943,0.407712,0.452874,1.00044133485083,1.00039322310625,15000,5000,20,500
"1774",1000,1000,300,0.4,0.317,0.766,270.776,300.7865,333.886,0.380915,0.415883,0.455789,1.00026526039052,1.00191672393542,15000,5000,20,500
"1775",1000,1000,300,0.4,0.306,0.758,252.977,280.174,312.548,0.360947,0.398721,0.435432,1.00489230721002,0.999936168063657,15000,5000,20,500
"1776",1000,1000,300,0.4,0.307,0.768,282.487,316.972,359.276,0.369981,0.4108955,0.452405,1.00565635864896,1.00149068822981,15000,5000,20,500
"1777",1000,1000,300,0.4,0.296,0.757,307.058,347.597,394.809,0.370243,0.4125505,0.456075,1.02814932312603,1.00433240382587,15000,5000,20,500
"1778",1000,1000,300,0.4,0.286,0.745,290.696,325.239,369.249,0.353672,0.387935,0.433735,1.00349393454826,0.999878820727812,15000,5000,20,500
"1779",1000,1000,300,0.4,0.296,0.759,278.167,311.8425,352.892,0.360918,0.3990305,0.444376,1.00482418571494,1.0003905151889,15000,5000,20,500
"1780",1000,1000,300,0.4,0.303,0.749,235.925,261.7065,296.4,0.351971,0.38399,0.425949,1.00375276283972,0.999161169615237,15000,5000,20,500
"1781",1000,1000,300,0.4,0.282,0.744,281.25,320.6315,359.697,0.346163,0.380511,0.425341,1.01389779735894,1.00817058329942,15000,5000,20,500
"1782",1000,1000,300,0.4,0.331,0.787,297.86,332.7675,377.644,0.415622,0.452746,0.500091,1.0029329565766,0.999822490223252,15000,5000,20,500
"1783",1000,1000,300,0.4,0.3,0.732,279.924,314.528,359.385,0.35995,0.4026475,0.443212,1.00608912814447,0.99975598182483,15000,5000,20,500
"1784",1000,1000,300,0.4,0.289,0.761,279.225,312.013,351.46,0.352396,0.3883095,0.42991,1.00501352499857,1.00311248065179,15000,5000,20,500
"1785",1000,1000,300,0.4,0.299,0.77,270.287,301.4225,340.145,0.354927,0.3948375,0.432951,1.00636834104326,1.00200673934547,15000,5000,20,500
"1786",1000,1000,300,0.4,0.306,0.782,259.089,293.2915,327.85,0.361852,0.3994715,0.438808,1.00511250500953,1.00183286998831,15000,5000,20,500
"1787",1000,1000,300,0.4,0.335,0.768,284.503,317.7025,357.411,0.407627,0.449977,0.493626,1.0018550999931,1.00025992675969,15000,5000,20,500
"1788",1000,1000,300,0.4,0.302,0.758,277.978,315.8165,359.8,0.3586,0.4010915,0.440049,1.00327386178432,1.00059635550979,15000,5000,20,500
"1789",1000,1000,300,0.4,0.31,0.748,290.5,327.5675,366.049,0.382362,0.4217155,0.463465,1.00910343734124,1.00360198589068,15000,5000,20,500
"1790",1000,1000,300,0.4,0.284,0.748,272.24,304.813,345.735,0.337981,0.3780295,0.419247,1.00271181222526,1.00018387063564,15000,5000,20,500
"1791",1000,1000,300,0.4,0.284,0.755,241.455,267.378,298.484,0.325696,0.3637995,0.397456,1.00850867139415,1.00013424484839,15000,5000,20,500
"1792",1000,1000,300,0.4,0.295,0.746,260.244,290.973,325.633,0.346277,0.3867145,0.423936,1.00353668193747,1.00048413526784,15000,5000,20,500
"1793",1000,1000,300,0.4,0.304,0.783,270.708,304.3135,338.781,0.360393,0.40014,0.439057,1.00058083740942,1.00106372713947,15000,5000,20,500
"1794",1000,1000,300,0.4,0.308,0.752,267.824,300.1345,332.988,0.364692,0.403585,0.444595,1.00892421989065,1.0029465930833,15000,5000,20,500
"1795",1000,1000,300,0.4,0.317,0.769,246.866,272.654,304.063,0.372098,0.4114595,0.447567,1.00814633234488,1.01046673258145,15000,5000,20,500
"1796",1000,1000,300,0.4,0.285,0.766,263.986,298.9935,333.15,0.33868,0.379416,0.416072,1.00388275651481,1.0052694669184,15000,5000,20,500
"1797",1000,1000,300,0.4,0.332,0.787,289.945,327.5385,368.312,0.407432,0.4484875,0.495,1.01753130075639,1.00149529923546,15000,5000,20,500
"1798",1000,1000,300,0.4,0.303,0.765,268.818,297.872,334.699,0.358082,0.3963755,0.433948,1.00218356892252,1.00006702618833,15000,5000,20,500
"1799",1000,1000,300,0.4,0.293,0.733,263.826,294.1735,333.89,0.342984,0.3805885,0.422253,1.00718384618517,0.999461221360713,15000,5000,20,500
"1800",1000,1000,300,0.4,0.303,0.758,271.227,300.717,337.941,0.36641,0.404665,0.447254,1.01243976985511,1.00240114114453,15000,5000,20,500
"1801",100,500,50,0.8,0.73,0.89,43.3102,53.0631,63.1479,0.723931,0.8190765,0.892246,1.00465377609041,1.000465963568,15000,5000,20,500
"1802",100,500,50,0.8,0.77,0.97,43.6963,51.8213,60.8964,0.747734,0.832728,0.910886,1.00007993968228,1.00182175385424,15000,5000,20,500
"1803",100,500,50,0.8,0.79,0.95,45.6772,53.404,62.675,0.742425,0.827587,0.897634,1.00069687009691,1.00201553713581,15000,5000,20,500
"1804",100,500,50,0.8,0.75,0.95,47.1768,55.54615,65.5041,0.707701,0.7956235,0.879865,0.999917455194529,1.00290356750338,15000,5000,20,500
"1805",100,500,50,0.8,0.72,0.97,38.2772,46.0496,54.9526,0.673042,0.7655905,0.848053,1.00174762870143,1.00061907574011,15000,5000,20,500
"1806",100,500,50,0.8,0.7,0.89,43.6165,52.31975,61.8014,0.681087,0.7767455,0.855911,0.999651990808414,1.00305912926447,15000,5000,20,500
"1807",100,500,50,0.8,0.71,0.9,37.8348,45.67965,54.953,0.68222,0.7792445,0.87211,1.00493177158876,0.999719035597107,15000,5000,20,500
"1808",100,500,50,0.8,0.83,0.92,38.7247,45.40065,52.6418,0.826391,0.899726,0.954955,1.00158345317807,1.00041350748131,15000,5000,20,500
"1809",100,500,50,0.8,0.64,0.9,35.5577,42.80155,51.1449,0.597941,0.684178,0.788036,1.00012027318551,0.999054760303652,15000,5000,20,500
"1810",100,500,50,0.8,0.78,0.94,44.7125,53.5869,62.6904,0.76889,0.8503575,0.922672,0.999894513470633,1.00474253019592,15000,5000,20,500
"1811",100,500,50,0.8,0.67,0.94,39.9553,48.4452,57.6568,0.611043,0.709569,0.79988,1.00070959421649,1.00088198894219,15000,5000,20,500
"1812",100,500,50,0.8,0.85,0.96,40.7505,47.54815,55.3139,0.830422,0.9015005,0.955173,1.00028539103983,0.999197984807158,15000,5000,20,500
"1813",100,500,50,0.8,0.74,0.9,46.9413,55.6225,66.2459,0.72319,0.8145535,0.894118,1.00245031472955,1.00196249068476,15000,5000,20,500
"1814",100,500,50,0.8,0.72,0.88,46.7021,55.5738,66.4069,0.703199,0.7906755,0.881567,1.00143436694357,0.999547519117992,15000,5000,20,500
"1815",100,500,50,0.8,0.64,0.88,48.506,59.563,71.4166,0.603701,0.7027715,0.802567,1.00074651397379,1.0000035612979,15000,5000,20,500
"1816",100,500,50,0.8,0.72,0.9,40.4978,49.0065,57.322,0.688991,0.7815365,0.865398,1.00341762451351,1.000185584082,15000,5000,20,500
"1817",100,500,50,0.8,0.69,0.94,41.5819,49.8529,59.8549,0.637282,0.732589,0.81822,1.01095731395239,1.0024355974033,15000,5000,20,500
"1818",100,500,50,0.8,0.79,0.92,37.0452,43.8762,51.3697,0.778871,0.8554145,0.923534,0.999683248713381,0.99961722270381,15000,5000,20,500
"1819",100,500,50,0.8,0.7,0.93,44.1626,52.34725,63.6629,0.632175,0.73095,0.811279,1.00027987103027,1.00049533082567,15000,5000,20,500
"1820",100,500,50,0.8,0.72,0.9,37.7168,46.97115,54.9716,0.711293,0.806179,0.887568,0.999930273268175,1.00322060535577,15000,5000,20,500
"1821",100,500,50,0.8,0.79,0.95,38.2925,45.08815,53.8387,0.755676,0.834294,0.908546,1.00410687277745,1.00075845557858,15000,5000,20,500
"1822",100,500,50,0.8,0.67,0.94,45.3939,54.562,66.1958,0.613849,0.7202165,0.801387,0.999721384871709,1.001390584914,15000,5000,20,500
"1823",100,500,50,0.8,0.76,0.93,43.0564,51.50725,60.3557,0.723574,0.816774,0.889282,1.00073631877959,1.0029433828521,15000,5000,20,500
"1824",100,500,50,0.8,0.74,0.96,46.4964,56.81845,67.5181,0.695557,0.7840995,0.872567,1.00065748148647,1.003259074931,15000,5000,20,500
"1825",100,500,50,0.8,0.65,0.87,43.8117,52.20545,63.2747,0.622854,0.71463,0.80626,1.00116250742044,1.00267058519861,15000,5000,20,500
"1826",100,500,50,0.8,0.7,0.93,39.9505,47.84715,56.9089,0.655351,0.747021,0.837753,1.00248847695523,1.00232182161748,15000,5000,20,500
"1827",100,500,50,0.8,0.69,0.91,42.371,50.9119,60.792,0.658601,0.7627565,0.840471,1.00133702251775,1.0002335053472,15000,5000,20,500
"1828",100,500,50,0.8,0.72,0.91,44.9841,53.82505,63.4136,0.712213,0.8037485,0.887123,1.00070936223667,1.00139803120195,15000,5000,20,500
"1829",100,500,50,0.8,0.78,0.92,45.9562,54.6986,64.4223,0.759808,0.8424315,0.924834,1.00166991795107,1.0018146923008,15000,5000,20,500
"1830",100,500,50,0.8,0.77,0.9,41.4368,48.74175,58.3722,0.765738,0.8413655,0.917027,1.00008487871807,1.00312019900108,15000,5000,20,500
"1831",100,500,50,0.8,0.78,0.91,35.4577,42.6851,50.535,0.725441,0.8175715,0.896265,1.0001849067544,1.0011505142811,15000,5000,20,500
"1832",100,500,50,0.8,0.76,0.93,42.3169,50.2023,58.5954,0.715925,0.8060815,0.890592,1.00022606526361,1.00062783745741,15000,5000,20,500
"1833",100,500,50,0.8,0.72,0.9,44.8841,53.38685,62.7193,0.707279,0.7954655,0.878609,1.0015556454458,0.999863755465096,15000,5000,20,500
"1834",100,500,50,0.8,0.67,0.87,42.2956,51.80305,61.8085,0.638562,0.7461425,0.83006,1.00015047260163,0.999721994587528,15000,5000,20,500
"1835",100,500,50,0.8,0.73,0.92,42.1448,49.7778,58.2644,0.702914,0.797233,0.881267,0.999841387414509,0.99993507512594,15000,5000,20,500
"1836",100,500,50,0.8,0.67,0.85,47.6377,57.6835,67.9962,0.681737,0.784795,0.877496,1.00267551352861,0.999250236939591,15000,5000,20,500
"1837",100,500,50,0.8,0.71,0.91,47.5633,57.5731,68.053,0.684016,0.773572,0.86047,0.99981936116478,0.999905143137024,15000,5000,20,500
"1838",100,500,50,0.8,0.75,0.96,45.1187,53.01705,63.8108,0.712723,0.796422,0.874333,1.00141367454099,1.00535864477856,15000,5000,20,500
"1839",100,500,50,0.8,0.79,0.92,38.4488,46.6198,55.1417,0.760104,0.841019,0.91441,1.00266058537672,0.999283719541019,15000,5000,20,500
"1840",100,500,50,0.8,0.71,0.95,40.4992,48.3382,57.2279,0.665121,0.7592625,0.841089,1.0009560951886,1.00065198070762,15000,5000,20,500
"1841",100,500,50,0.8,0.8,0.91,45.0218,54.6001,64.904,0.808513,0.893283,0.963693,1.00213438576576,1.00449560408738,15000,5000,20,500
"1842",100,500,50,0.8,0.73,0.88,41.516,49.3784,57.929,0.723086,0.816529,0.893562,1.0048651124599,1.00324538156589,15000,5000,20,500
"1843",100,500,50,0.8,0.77,0.98,46.2363,55.45335,65.9138,0.731595,0.8144425,0.891908,1.00040512117117,1.00277986954533,15000,5000,20,500
"1844",100,500,50,0.8,0.74,0.91,43.3382,51.4695,61.2708,0.722854,0.8105375,0.895195,1.00149185282496,1.00069951746658,15000,5000,20,500
"1845",100,500,50,0.8,0.65,0.92,41.6049,50.87615,61.2358,0.62172,0.7232235,0.820196,1.0005163748529,1.00008626267141,15000,5000,20,500
"1846",100,500,50,0.8,0.69,0.9,44.2116,53.28165,63.5599,0.680437,0.7757495,0.871253,1.00133830975302,0.999728884257282,15000,5000,20,500
"1847",100,500,50,0.8,0.66,0.88,41.8024,50.52555,60.5276,0.609011,0.7066905,0.795646,0.999448649676086,0.999386933405923,15000,5000,20,500
"1848",100,500,50,0.8,0.7,0.92,40.3308,49.91625,59.1123,0.670223,0.768959,0.857864,1.00101880114348,1.00282843369107,15000,5000,20,500
"1849",100,500,50,0.8,0.75,0.93,38.6541,45.86365,54.4029,0.710555,0.7924715,0.882681,0.999824329274331,1.0012508474463,15000,5000,20,500
"1850",100,500,50,0.8,0.71,0.97,45.1735,55.61345,66.0698,0.639015,0.7383485,0.819482,0.999468071989435,1.00390799771413,15000,5000,20,500
"1851",500,500,50,0.8,0.736,0.93,43.9188,47.57155,51.317,0.753499,0.793537,0.828806,1.00305718741242,1.00006120152566,15000,5000,20,500
"1852",500,500,50,0.8,0.73,0.926,44.0306,47.5954,51.3658,0.752873,0.790795,0.830424,1.00169444010918,1.00000496504812,15000,5000,20,500
"1853",500,500,50,0.8,0.702,0.916,44.2198,47.91995,51.4621,0.724796,0.763415,0.808349,1.00055385391686,1.00021047998202,15000,5000,20,500
"1854",500,500,50,0.8,0.72,0.926,46.1581,50.0851,54.3601,0.735468,0.7790125,0.816891,0.999631857558626,0.999494893701849,15000,5000,20,500
"1855",500,500,50,0.8,0.746,0.928,44.8273,48.18195,52.1758,0.770711,0.8090765,0.848296,1.00000003374577,1.00079096358412,15000,5000,20,500
"1856",500,500,50,0.8,0.718,0.908,48.6968,52.77205,57.1031,0.754309,0.79133,0.832219,1.00159479774508,1.00095641254014,15000,5000,20,500
"1857",500,500,50,0.8,0.742,0.91,46.9895,50.647,54.6513,0.776971,0.8175435,0.855071,0.999853554961481,1.00105582121678,15000,5000,20,500
"1858",500,500,50,0.8,0.698,0.916,46.6249,50.5891,54.4685,0.723793,0.7629185,0.804992,0.999380067607546,1.00030266016994,15000,5000,20,500
"1859",500,500,50,0.8,0.738,0.908,46.0812,49.66915,53.7774,0.767897,0.806945,0.84335,1.00020005139447,1.00180818240405,15000,5000,20,500
"1860",500,500,50,0.8,0.714,0.928,44.8843,48.9116,52.6232,0.725061,0.765522,0.804087,0.999514427721336,0.999569449219468,15000,5000,20,500
"1861",500,500,50,0.8,0.726,0.916,44.6561,48.10215,52.1947,0.749706,0.7887295,0.827495,1.00186270620102,1.0004589375977,15000,5000,20,500
"1862",500,500,50,0.8,0.742,0.914,44.3723,48.0568,52.172,0.763541,0.801484,0.841155,1.0031969988674,1.00013305510891,15000,5000,20,500
"1863",500,500,50,0.8,0.754,0.92,45.6227,48.9572,53.0807,0.778126,0.815328,0.852568,1.00207868475362,1.00015293092581,15000,5000,20,500
"1864",500,500,50,0.8,0.746,0.924,46.1272,49.50525,53.3695,0.767923,0.806458,0.841932,1.00175398362424,0.999831007262546,15000,5000,20,500
