"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"3250",500,1000,250,0.8,0.602,0.734,205.102,250.812,306.581,0.727562,0.8013255,0.890277,1.02393667308064,1.01890804708971,15000,5000,20,500
"3251",1000,1000,250,0.8,0.602,0.758,217.402,243.8295,277.864,0.744785,0.7933025,0.843668,1.0039178446737,1.00121661989962,15000,5000,20,500
"3252",1000,1000,250,0.8,0.599,0.751,226.379,258.6665,293.478,0.75568,0.806032,0.85702,1.00680448880804,1.00247771307977,15000,5000,20,500
"3253",1000,1000,250,0.8,0.605,0.766,236.67,268.6865,308.731,0.768231,0.8188365,0.873773,1.00052053456491,1.00315240379424,15000,5000,20,500
"3254",1000,1000,250,0.8,0.58,0.744,230.767,264.1395,296.011,0.728369,0.7770815,0.83061,1.02892699263361,1.01969171146353,15000,5000,20,500
"3255",1000,1000,250,0.8,0.601,0.757,226.398,254.9275,283.537,0.758843,0.805929,0.849523,1.00240578715256,1.00582723360018,15000,5000,20,500
"3256",1000,1000,250,0.8,0.578,0.736,224.967,261.0895,296.126,0.730675,0.7817455,0.835451,1.07145506714308,1.06076088386134,15000,5000,20,500
"3257",1000,1000,250,0.8,0.602,0.767,218.07,251.657,286.304,0.745834,0.7953195,0.850503,1.00687443240729,1.005918192181,15000,5000,20,500
"3258",1000,1000,250,0.8,0.588,0.733,230.108,262.163,299.092,0.744354,0.792195,0.850726,1.00902871724297,1.01337869757866,15000,5000,20,500
"3259",1000,1000,250,0.8,0.599,0.743,213.116,241.5665,274.028,0.741006,0.786704,0.839083,1.05089909253547,1.02582966786367,15000,5000,20,500
"3260",1000,1000,250,0.8,0.639,0.788,201.557,224.7635,255.087,0.776601,0.816874,0.868702,1.00359413570053,1.00017961133073,15000,5000,20,500
"3261",1000,1000,250,0.8,0.59,0.749,212.099,238.59,266.772,0.732743,0.7741585,0.820568,1.01469685077163,1.00474885108942,15000,5000,20,500
"3262",1000,1000,250,0.8,0.594,0.749,207.313,235.2905,263.654,0.728527,0.7754745,0.817159,1.00899958483221,1.00529685273239,15000,5000,20,500
"3263",1000,1000,250,0.8,0.606,0.75,256.988,289.5865,330.278,0.790886,0.843424,0.894367,1.02783517495898,1.02553680085895,15000,5000,20,500
"3264",1000,1000,250,0.8,0.618,0.767,225.34,253.406,285.494,0.762476,0.8112545,0.853355,1.00666745686335,1.00284744468965,15000,5000,20,500
"3265",1000,1000,250,0.8,0.603,0.769,227.029,259.6785,296.731,0.747853,0.8037985,0.858112,1.09852065827826,1.05672793720259,15000,5000,20,500
"3266",1000,1000,250,0.8,0.585,0.751,230.038,258.177,294.117,0.728436,0.7803795,0.830409,1.04501562330339,1.01993642827594,15000,5000,20,500
"3267",1000,1000,250,0.8,0.602,0.752,251.474,281.9395,318.563,0.779666,0.830605,0.880296,1.03711441924226,1.029377147647,15000,5000,20,500
"3268",1000,1000,250,0.8,0.596,0.725,230.021,262.2385,296.247,0.755672,0.805769,0.856236,1.03176298228387,1.03091571077917,15000,5000,20,500
"3269",1000,1000,250,0.8,0.574,0.729,228.225,260.831,292.026,0.728457,0.7739785,0.827474,1.03576933038414,1.03807467609666,15000,5000,20,500
"3270",1000,1000,250,0.8,0.567,0.709,218.042,248.3725,277.497,0.71217,0.761748,0.805999,1.00113493906281,1.00167973689381,15000,5000,20,500
"3271",1000,1000,250,0.8,0.598,0.759,186.376,212.1045,236.231,0.713018,0.7571285,0.800061,1.01656721142934,1.00632756113348,15000,5000,20,500
"3272",1000,1000,250,0.8,0.621,0.764,232.239,263.5545,293.656,0.78812,0.830106,0.881432,1.00534530510913,1.01748317004484,15000,5000,20,500
"3273",1000,1000,250,0.8,0.617,0.752,218.249,247.795,281.429,0.76767,0.8145055,0.867209,1.03622779792584,1.02615188347026,15000,5000,20,500
"3274",1000,1000,250,0.8,0.6,0.75,235.918,268.3965,304.897,0.759633,0.811307,0.863493,1.03697888003081,1.02223561112265,15000,5000,20,500
"3275",1000,1000,250,0.8,0.609,0.747,199.923,225.819,256.432,0.737816,0.783125,0.825794,1.00315615453763,1.00004694821186,15000,5000,20,500
"3276",1000,1000,250,0.8,0.625,0.764,219.679,248.441,281.028,0.77864,0.8275295,0.88086,1.03516744023683,1.03312210602872,25000,5000,20,1000
"3277",1000,1000,250,0.8,0.581,0.743,218.515,249.0505,279.235,0.721983,0.7686135,0.816996,1.0315481256271,1.02524967427996,15000,5000,20,500
"3278",1000,1000,250,0.8,0.623,0.767,196.606,219.1765,248.525,0.744693,0.7889975,0.829992,1.00221289391294,1.00426926603805,15000,5000,20,500
"3279",1000,1000,250,0.8,0.605,0.764,205.253,229.48,259.366,0.73584,0.781636,0.827355,1.02708903921189,1.01584920661119,15000,5000,20,500
"3280",1000,1000,250,0.8,0.575,0.74,262.124,302.843,341.91,0.75413,0.8119555,0.869746,1.027950472565,1.02609226007042,15000,5000,20,500
"3281",1000,1000,250,0.8,0.602,0.76,216.793,246.629,280.257,0.751736,0.800857,0.857809,1.00255800199424,1.0034166052559,15000,5000,20,500
"3282",1000,1000,250,0.8,0.624,0.769,209.592,236.1335,263.756,0.759992,0.80621,0.854425,1.02203413917716,1.02263456368308,15000,5000,20,500
"3283",1000,1000,250,0.8,0.599,0.736,226.421,257.983,289.456,0.752502,0.7979465,0.851097,1.01347269079601,1.0061319038482,15000,5000,20,500
"3284",1000,1000,250,0.8,0.616,0.767,216.775,247.0295,280.25,0.76623,0.8157145,0.868432,1.08515630027577,1.06009346899056,15000,5000,20,500
"3285",1000,1000,250,0.8,0.614,0.773,240.363,274.2435,312.348,0.780864,0.831443,0.882993,1.02206428624997,1.02071053822279,15000,5000,20,500
"3286",1000,1000,250,0.8,0.571,0.74,202.302,230.6325,257.837,0.695378,0.742964,0.785021,1.01155588419908,1.00765199422694,15000,5000,20,500
"3287",1000,1000,250,0.8,0.602,0.775,241.908,284.3745,324.176,0.760313,0.823947,0.886236,1.05183245068623,1.05727086944296,15000,5000,20,500
"3288",1000,1000,250,0.8,0.599,0.755,228.287,262.2295,294.444,0.74722,0.8005265,0.8493,1.02511200466126,1.01229912285561,15000,5000,20,500
"3289",1000,1000,250,0.8,0.567,0.719,237.976,271.1135,312.89,0.730221,0.780879,0.840567,1.01192449812566,1.00897840600071,15000,5000,20,500
"3290",1000,1000,250,0.8,0.56,0.723,224.803,255.588,291.093,0.691456,0.7432935,0.792881,1.0477174579336,1.02619303460632,15000,5000,20,500
"3291",1000,1000,250,0.8,0.608,0.755,225.533,254.5515,289.271,0.761132,0.8107855,0.861645,1.08203307950311,1.06342834941987,15000,5000,20,500
"3292",1000,1000,250,0.8,0.605,0.76,215.833,242.8645,270.713,0.760811,0.799142,0.850089,1.01047842460654,1.01474263849,15000,5000,20,500
"3293",1000,1000,250,0.8,0.608,0.776,236.716,272.837,306.204,0.773695,0.825007,0.879376,1.08401721569378,1.03897420374097,15000,5000,20,500
"3294",1000,1000,250,0.8,0.605,0.765,226.577,261.127,300.947,0.76657,0.817839,0.872178,1.02979105696913,1.01832991660099,15000,5000,20,500
"3295",1000,1000,250,0.8,0.612,0.765,225.441,259.821,296.638,0.771439,0.824054,0.881401,1.06227380740009,1.06030770987704,25000,5000,20,1000
"3296",1000,1000,250,0.8,0.609,0.752,207.191,235.626,269.131,0.734133,0.7875095,0.833277,1.01853750832799,1.01027572134309,15000,5000,20,500
"3297",1000,1000,250,0.8,0.619,0.765,231.202,261.081,294.212,0.784756,0.8320155,0.877137,1.01341431266841,1.00474100972832,15000,5000,20,500
"3298",1000,1000,250,0.8,0.595,0.76,231.468,263.5945,299.936,0.748361,0.8010215,0.854928,1.01683886863729,1.01350801444445,15000,5000,20,500
"3299",1000,1000,250,0.8,0.638,0.771,206.559,231.5295,257.837,0.78927,0.832603,0.879179,1.00407770575499,1.0042093043813,15000,5000,20,500
"3300",1000,1000,250,0.8,0.571,0.739,225.075,260.578,293.856,0.717334,0.7702225,0.82086,1.01161424352578,1.01847175989339,15000,5000,20,500
"3301",100,500,300,0.8,0.34,0.43,149.909,350.176,589.203,0.470981,0.7129175,0.997155,1.03187231261348,1.01997951240734,15000,5000,20,500
"3302",100,500,300,0.8,0.39,0.48,132.893,296.1795,457.842,0.535259,0.7691555,0.998656,1.09671789301783,1.04527446120405,15000,5000,20,500
"3303",100,500,300,0.8,0.45,0.55,131.708,239.214,388.828,0.577406,0.761673,0.998705,1.04662739323209,1.03167998539603,15000,5000,20,500
"3304",100,500,300,0.8,0.35,0.48,87.0868,182.792,392.709,0.345625,0.540197,0.829549,1.02750662608766,1.03313903420653,15000,5000,20,500
"3305",100,500,300,0.8,0.4,0.55,189.137,356.493,536.06,0.592556,0.8456115,0.998083,1.02809915935773,1.01181684667666,15000,5000,20,500
"3306",100,500,300,0.8,0.34,0.5,199.041,417.1085,660.364,0.531693,0.798221,0.999054,1.06600347159118,1.04130390446922,25000,5000,20,1000
"3307",100,500,300,0.8,0.39,0.46,221.646,389.5105,590.25,0.648548,0.8667795,0.999979,1.00396242146765,1.00686054094358,15000,5000,20,500
"3308",100,500,300,0.8,0.51,0.63,129.463,221.0835,332.384,0.661763,0.8325355,0.998941,1.02775513025585,1.03145424129293,15000,5000,20,500
"3309",100,500,300,0.8,0.46,0.51,141.851,258.279,396.393,0.61326,0.807821,0.996462,1.02279572040466,1.01448904470029,15000,5000,20,500
"3310",100,500,300,0.8,0.45,0.52,153.502,283.8115,415.154,0.622773,0.828462,0.998348,1.01906644508887,1.01162743096446,15000,5000,20,500
"3311",100,500,300,0.8,0.4,0.54,217.045,375.0095,580.433,0.647291,0.8585715,0.999785,1.06019858435037,1.01101190779633,15000,5000,20,500
"3312",100,500,300,0.8,0.43,0.6,192.096,313.82,445.124,0.63283,0.8349855,0.999367,1.0318277552404,1.03437427473953,15000,5000,20,500
"3313",100,500,300,0.8,0.38,0.5,95.718,198.1855,354.472,0.394535,0.593096,0.858005,1.01825001495463,1.01811504758726,15000,5000,20,500
"3314",100,500,300,0.8,0.42,0.55,211.942,354.698,518.375,0.666218,0.8756575,0.999978,1.07006084028716,1.03592478576331,15000,5000,20,500
"3315",100,500,300,0.8,0.33,0.42,171.908,383.305,624.639,0.474296,0.727849,0.999654,1.06241689492259,1.06589491005282,15000,5000,20,500
"3316",100,500,300,0.8,0.42,0.57,173.367,308.4075,444.095,0.616679,0.825083,0.999407,1.04002195403708,1.01860308421175,15000,5000,20,500
"3317",100,500,300,0.8,0.37,0.46,86.7883,154.5375,273.307,0.373863,0.5331815,0.73427,1.00558118946062,1.00227861129053,15000,5000,20,500
"3318",100,500,300,0.8,0.41,0.53,197.947,359.0515,548.604,0.660687,0.8804775,0.999628,1.02261736747635,1.00291939037286,15000,5000,20,500
"3319",100,500,300,0.8,0.51,0.62,92.693,150.2985,249.048,0.53031,0.7132245,0.905962,1.00089276781956,1.00110219558494,15000,5000,20,500
"3320",100,500,300,0.8,0.44,0.5,151.995,290.8135,407.739,0.615081,0.824983,0.999413,1.00884468126925,1.00070064716592,15000,5000,20,500
"3321",100,500,300,0.8,0.38,0.48,138.179,290.758,478.73,0.494986,0.724027,0.978752,1.09169743126439,1.0680975336161,15000,5000,20,500
"3322",100,500,300,0.8,0.4,0.49,184.695,341.4865,549.629,0.616886,0.848939,0.999892,1.07510889976879,1.03546276593543,15000,5000,20,500
"3323",100,500,300,0.8,0.4,0.48,93.5873,187.899,333.47,0.437148,0.630535,0.894137,1.05357149196347,1.05706868710084,15000,5000,20,500
"3324",100,500,300,0.8,0.49,0.59,126.248,207.525,310.114,0.597748,0.77116,0.986038,1.00752525111981,1.00610147051007,15000,5000,20,500
"3325",100,500,300,0.8,0.46,0.54,119.155,209.724,333.308,0.578423,0.754493,0.983018,1.02813512964974,1.02468112958524,15000,5000,20,500
"3326",100,500,300,0.8,0.45,0.55,160.105,286.848,436.76,0.639645,0.8463135,0.999962,1.04362391509806,1.03030610115736,25000,5000,20,1000
"3327",100,500,300,0.8,0.43,0.57,130.88,225.899,355.849,0.532863,0.70708,0.942877,1.03093420486256,1.02612845043479,15000,5000,20,500
"3328",100,500,300,0.8,0.45,0.59,100.688,183.36,305.377,0.48605,0.6817515,0.931583,1.06662831257937,1.06006558025785,15000,5000,20,500
"3329",100,500,300,0.8,0.42,0.52,147.63,295.569,454.712,0.577295,0.795489,0.999986,1.03951566323877,1.03632533660868,25000,5000,20,1000
"3330",100,500,300,0.8,0.37,0.5,114.053,245.41,487.972,0.460045,0.6572485,0.983152,1.06612839546476,1.05788810399079,15000,5000,20,500
"3331",100,500,300,0.8,0.42,0.51,80.7379,146.0115,283.542,0.436118,0.588542,0.830867,1.06805207292514,1.07631817493875,15000,5000,20,500
"3332",100,500,300,0.8,0.47,0.52,107.799,183.666,334.001,0.538704,0.725218,0.962258,1.01683731215521,1.01462325869464,15000,5000,20,500
"3333",100,500,300,0.8,0.37,0.45,117.506,271.0345,469.16,0.468917,0.685994,0.998193,1.02705722296549,1.02322954554688,15000,5000,20,500
"3334",100,500,300,0.8,0.41,0.51,197.655,340.337,503.34,0.637692,0.8482005,0.999606,1.0144435230173,1.00794036761556,15000,5000,20,500
"3335",100,500,300,0.8,0.35,0.5,196.926,412.7095,654.989,0.543451,0.8107305,0.999916,1.03087470953797,1.01443186744675,15000,5000,20,500
"3336",100,500,300,0.8,0.48,0.57,113.056,217.9855,355.009,0.587451,0.7710735,0.999814,1.03011441729592,1.01670416104965,15000,5000,20,500
"3337",100,500,300,0.8,0.42,0.51,168.253,297.664,451.745,0.604431,0.812532,0.999934,1.05171704891049,1.03154459689157,25000,5000,20,1000
"3338",100,500,300,0.8,0.48,0.54,144.35,253.7615,370.131,0.627489,0.830762,0.997906,1.03535388150667,1.0224210171156,15000,5000,20,500
"3339",100,500,300,0.8,0.46,0.54,140.117,249.388,367.654,0.610399,0.8014255,0.997594,1.01923827591599,1.02058849255505,15000,5000,20,500
"3340",100,500,300,0.8,0.44,0.56,86.8015,168.966,296.731,0.475294,0.6608695,0.904407,1.07047022498187,1.05624861035688,15000,5000,20,500
"3341",100,500,300,0.8,0.37,0.51,135.245,335.896,520.886,0.527948,0.7725165,0.999125,1.02912236307474,1.01709537428918,15000,5000,20,500
"3342",100,500,300,0.8,0.37,0.51,81.7666,149.485,281.26,0.371512,0.5272575,0.747398,1.01554651007403,1.01524266864928,25000,5000,20,1000
"3343",100,500,300,0.8,0.34,0.46,237.137,429.763,652.576,0.582758,0.827102,0.999909,1.06440355142156,1.02904088965081,25000,5000,20,1000
"3344",100,500,300,0.8,0.39,0.5,190.588,355.129,533.369,0.609403,0.8347915,0.999734,1.06039704212321,1.02853412058879,25000,5000,20,1000
"3345",100,500,300,0.8,0.4,0.47,110.329,215.2325,367.692,0.453436,0.652747,0.916101,1.09924229911,1.08668220378401,15000,5000,20,500
"3346",100,500,300,0.8,0.36,0.48,91.8747,185.8555,398.442,0.388041,0.5736775,0.907029,1.05346844678039,1.04726175971518,25000,5000,20,1000
"3347",100,500,300,0.8,0.48,0.6,177.917,289.964,421.969,0.692001,0.8750655,0.999927,1.03032411371409,1.01502371496431,15000,5000,20,500
"3348",100,500,300,0.8,0.46,0.62,203.691,330.1165,473.007,0.711676,0.900081,0.999778,1.02545150805215,1.00372618604429,15000,5000,20,500
"3349",100,500,300,0.8,0.39,0.45,120.106,295.212,471.431,0.518474,0.762253,0.99945,1.00303844835289,1.00244077720639,15000,5000,20,500
"3350",100,500,300,0.8,0.45,0.59,126.328,215.291,343.732,0.566103,0.751283,0.98273,1.01165051908272,1.00733861043875,15000,5000,20,500
"3351",500,500,300,0.8,0.372,0.472,235.813,341.32,465.384,0.621493,0.7826415,0.9698,1.03567502951359,1.03067020177712,25000,5000,20,1000
"3352",500,500,300,0.8,0.39,0.498,238.895,347.8695,462.513,0.671603,0.8340195,0.999676,1.06831959721016,1.06621468462774,25000,5000,20,1000
"3353",500,500,300,0.8,0.408,0.5,212.612,315.0085,437.264,0.670855,0.8167695,0.999685,1.09114129257564,1.07473013771818,45000,5000,20,2000
"3354",500,500,300,0.8,0.412,0.51,242.146,350.658,438.065,0.720486,0.8692945,0.999889,1.08772170308274,1.05669483721359,25000,5000,20,1000
"3355",500,500,300,0.8,0.398,0.492,213.467,306.5295,426.639,0.629637,0.782291,0.975274,1.01967031424239,1.01219292551876,25000,5000,20,1000
"3356",500,500,300,0.8,0.396,0.476,217.155,320.572,445.89,0.652787,0.803391,0.992284,1.01725378597682,1.01157818790076,25000,5000,20,1000
"3357",500,500,300,0.8,0.378,0.482,268.607,401.53,512.501,0.688061,0.882368,0.999549,1.07595015785188,1.09382567584414,15000,5000,20,500
"3358",500,500,300,0.8,0.382,0.48,191.886,269.2865,366.457,0.573006,0.6981835,0.86171,1.06742301943277,1.06743252638428,15000,5000,20,500
"3359",500,500,300,0.8,0.408,0.53,162.08,235.6845,334.052,0.556111,0.6948075,0.861876,1.05931984997528,1.05280955646031,55000,5000,20,2500
"3360",500,500,300,0.8,0.416,0.516,254.674,329.8935,409.087,0.731656,0.8577415,0.985146,1.06426100114149,1.03636981802864,15000,5000,20,500
"3361",500,500,300,0.8,0.432,0.522,271.184,343.046,423.142,0.789624,0.902096,0.999935,1.00885250156819,1.01345224734739,15000,5000,20,500
"3362",500,500,300,0.8,0.466,0.548,223.544,295.136,368.421,0.769432,0.8951005,0.999908,1.00879096125399,1.00109490453203,15000,5000,20,500
"3363",500,500,300,0.8,0.38,0.474,150.98,217.3865,291.385,0.51941,0.6251685,0.765307,1.07740235510983,1.08762478030399,15000,5000,20,500
"3364",500,500,300,0.8,0.37,0.476,169.522,244.636,326.473,0.532116,0.6483265,0.785645,1.05560739342838,1.04426997611192,25000,5000,20,1000
"3365",500,500,300,0.8,0.416,0.534,193.285,264.484,360.716,0.6207,0.7615095,0.927897,1.03027335131977,1.04016528845925,15000,5000,20,500
"3366",500,500,300,0.8,0.412,0.506,177.283,242.7335,324.19,0.58476,0.714181,0.85902,1.0280524533453,1.02246596997519,15000,5000,20,500
"3367",500,500,300,0.8,0.416,0.522,175.724,249.783,352.395,0.590324,0.7337705,0.900393,1.01203547896387,1.01120263709589,15000,5000,20,500
"3368",500,500,300,0.8,0.412,0.51,180.913,246.873,349.558,0.591584,0.7198195,0.878652,1.00865109033929,1.00860399515993,25000,5000,20,1000
"3369",500,500,300,0.8,0.388,0.512,213.399,294.6525,409.592,0.601339,0.746523,0.931491,1.05291623915542,1.04065374365963,25000,5000,20,1000
"3370",500,500,300,0.8,0.424,0.528,242.883,342.6235,429.391,0.737943,0.889465,0.999987,1.09720538495414,1.08973582725977,45000,5000,20,2000
"3371",500,500,300,0.8,0.384,0.5,225.329,340.0265,482.489,0.650056,0.8052045,0.999614,1.04161266990714,1.04790480537465,25000,5000,20,1000
"3372",500,500,300,0.8,0.414,0.496,246.915,339.8485,436.14,0.724888,0.8682545,0.999057,1.01898826699624,1.01331681772218,25000,5000,20,1000
"3373",500,500,300,0.8,0.414,0.5,267.744,352.8765,445.643,0.757208,0.885659,0.999987,1.02784509322211,1.01390830072153,25000,5000,20,1000
"3374",500,500,300,0.8,0.418,0.488,167.407,238.2495,342.938,0.597162,0.7184785,0.912,1.08184301005806,1.07366536839217,25000,5000,20,1000
"3375",500,500,300,0.8,0.416,0.51,286.177,371.25,462.708,0.786377,0.913434,0.999933,1.01300691886383,1.00980927369666,15000,5000,20,500
"3376",500,500,300,0.8,0.434,0.524,185.801,257.6495,354.43,0.634974,0.7731705,0.945177,1.07669487685712,1.07166423523555,45000,5000,20,2000
"3377",500,500,300,0.8,0.438,0.54,236.492,328.692,424.795,0.741046,0.895355,0.999884,1.05252831371233,1.02991473720194,15000,5000,20,500
"3378",500,500,300,0.8,0.376,0.506,280.81,413.877,527.413,0.706133,0.8845475,0.999921,1.00701190176088,1.0044778139154,25000,5000,20,1000
"3379",500,500,300,0.8,0.408,0.498,273.034,377.6585,458.616,0.768775,0.9039095,0.999929,1.03132221906456,1.04007762883685,15000,5000,20,500
"3380",500,500,300,0.8,0.418,0.498,200.323,290.3125,370.698,0.657251,0.800156,0.937451,1.01280087243631,1.01374411768515,15000,5000,20,500
"3381",500,500,300,0.8,0.442,0.534,237.14,310.2465,396.639,0.747249,0.8732315,0.99869,1.03338285302475,1.02831948784338,25000,5000,20,1000
"3382",500,500,300,0.8,0.402,0.512,224.358,337.3045,449.439,0.683376,0.8414755,0.999995,1.06131200421092,1.05730594969871,25000,5000,20,1000
"3383",500,500,300,0.8,0.41,0.498,176.298,252.0695,355.079,0.579701,0.726913,0.884753,1.04641463279548,1.04034850473209,15000,5000,20,500
"3384",500,500,300,0.8,0.404,0.53,270.106,370.2965,461.944,0.745643,0.889118,0.999893,1.03737536804884,1.03071283694507,35000,5000,20,1500
"3385",500,500,300,0.8,0.426,0.538,197.755,274.7535,383.898,0.673905,0.7958465,0.993757,1.02276017612845,1.01702498008348,15000,5000,20,500
"3386",500,500,300,0.8,0.404,0.502,211.114,296.8925,381.012,0.62888,0.7810655,0.919102,1.0070092365594,1.00278917999741,25000,5000,20,1000
"3387",500,500,300,0.8,0.438,0.538,211.021,300.157,388.642,0.720522,0.860783,0.99994,1.08846256159575,1.08209612416133,25000,5000,20,1000
"3388",500,500,300,0.8,0.428,0.52,156.984,212.812,274.462,0.584484,0.687585,0.808358,1.01610019407798,1.01905233236304,25000,5000,20,1000
"3389",500,500,300,0.8,0.434,0.556,202.527,280.169,372.374,0.690098,0.8148525,0.981521,1.08248704842256,1.05285057028011,25000,5000,20,1000
"3390",500,500,300,0.8,0.422,0.554,232.048,316.558,404.837,0.726772,0.8542795,0.999876,1.08575367252031,1.05144242015455,15000,5000,20,500
"3391",500,500,300,0.8,0.38,0.502,184.506,258.076,371.184,0.556993,0.6878415,0.862173,1.04716259786187,1.05551858602808,25000,5000,20,1000
"3392",500,500,300,0.8,0.436,0.538,282.916,351.146,421.861,0.813771,0.9249435,0.999906,1.07444188390153,1.04818295430764,15000,5000,20,500
"3393",500,500,300,0.8,0.396,0.51,220.099,332.644,452.696,0.661598,0.8141875,0.995094,1.09223479033132,1.08808939502871,45000,5000,20,2000
"3394",500,500,300,0.8,0.37,0.468,216.037,323.1765,444.787,0.600519,0.7507945,0.963794,1.06167557358752,1.07108426367339,15000,5000,20,500
"3395",500,500,300,0.8,0.412,0.502,222.303,318.609,430.022,0.674315,0.826878,0.993806,1.01802496712477,1.01640481222067,15000,5000,20,500
"3396",500,500,300,0.8,0.45,0.546,276.536,351.7095,412.213,0.840148,0.944678,0.999739,1.00910159979925,1.00748378870225,15000,5000,20,500
"3397",500,500,300,0.8,0.424,0.516,241.807,328.6365,446.624,0.725528,0.8662265,0.99971,1.03453093970818,1.01692027156384,15000,5000,20,500
"3398",500,500,300,0.8,0.414,0.512,198.204,288.005,410.94,0.660358,0.780933,0.997846,1.06913186652856,1.07947500389385,15000,5000,20,500
"3399",500,500,300,0.8,0.41,0.518,231.434,336.0795,434.712,0.682046,0.850995,0.997376,1.09540529527055,1.09730552541958,15000,5000,20,500
"3400",500,500,300,0.8,0.408,0.514,230.771,329.6665,434.323,0.698573,0.842916,0.999177,1.04387860690713,1.02938409191579,35000,5000,20,1500
"3401",1000,500,300,0.8,0.409,0.501,207.072,259.5675,313.333,0.638794,0.7313395,0.828063,1.09665747319235,1.08391559386922,15000,5000,20,500
"3402",1000,500,300,0.8,0.408,0.51,232.306,300.407,373.76,0.685028,0.8025645,0.932042,1.03126602849916,1.02418000014524,45000,5000,20,2000
"3403",1000,500,300,0.8,0.431,0.552,233.468,294.9905,359.124,0.714316,0.8265005,0.941687,1.07880357444896,1.0775301084816,25000,5000,20,1000
"3404",1000,500,300,0.8,0.391,0.489,296.264,388.017,470.226,0.758189,0.8883995,0.998184,1.09885462570421,1.08642308348656,45000,5000,20,2000
"3405",1000,500,300,0.8,0.4,0.502,231.765,309.884,405.998,0.667812,0.7929835,0.952379,1.06717851963155,1.06375975127743,15000,5000,20,500
"3406",1000,500,300,0.8,0.417,0.521,231.703,305.5905,411.283,0.710527,0.8232885,0.999317,1.08493554401971,1.08579674650639,25000,5000,20,1000
"3407",1000,500,300,0.8,0.423,0.539,227.431,277.6245,338.107,0.691491,0.787058,0.895286,1.02202305202877,1.01671916865803,15000,5000,20,500
"3408",1000,500,300,0.8,0.409,0.517,245.266,324.025,420.65,0.720172,0.834154,0.996982,1.05427018290117,1.05217111110751,35000,5000,20,1500
"3409",1000,500,300,0.8,0.401,0.509,291.387,357.3495,434.82,0.762763,0.86739,0.996579,1.05290597126113,1.03211238387842,15000,5000,20,500
"3410",1000,500,300,0.8,0.38,0.494,192.284,237.2695,298,0.572976,0.65866,0.761041,1.02018479572067,1.01105014907016,15000,5000,20,500
"3411",1000,500,300,0.8,0.397,0.497,212.364,283.1,391.986,0.636501,0.7474885,0.927265,1.03377592039466,1.02095923261767,15000,5000,20,500
"3412",1000,500,300,0.8,0.448,0.561,250.084,308.5345,368.13,0.789689,0.8901315,0.994058,1.0312657388688,1.01897465121195,15000,5000,20,500
"3413",1000,500,300,0.8,0.419,0.523,234.27,302.3875,386.895,0.695369,0.8181485,0.97033,1.07392663449817,1.05492727500248,15000,5000,20,500
"3414",1000,500,300,0.8,0.413,0.528,175.891,219.573,283.277,0.598667,0.6821675,0.797063,1.03662578812313,1.03068251759732,35000,5000,20,1500
"3415",1000,500,300,0.8,0.413,0.511,311.817,380.0485,435.19,0.836108,0.9261675,0.999907,1.01957537234681,1.02670197523909,15000,5000,20,500
"3416",1000,500,300,0.8,0.412,0.501,217.62,280.4705,365.812,0.667205,0.776159,0.920403,1.0661286565263,1.05015675420788,25000,5000,20,1000
"3417",1000,500,300,0.8,0.392,0.503,203.415,264.1875,335.2,0.61279,0.71155,0.835442,1.02551023123186,1.0173285108088,25000,5000,20,1000
"3418",1000,500,300,0.8,0.404,0.508,215.812,282.296,355.643,0.643627,0.7539475,0.887351,1.00745866851928,1.00538018111225,15000,5000,20,500
"3419",1000,500,300,0.8,0.416,0.534,236.234,300.829,380.297,0.697752,0.8155135,0.951425,1.01495638538436,1.01250403833426,25000,5000,20,1000
"3420",1000,500,300,0.8,0.394,0.522,190.307,252.0965,333.723,0.60378,0.696395,0.84739,1.0044836737252,1.00522158937101,25000,5000,20,1000
"3421",1000,500,300,0.8,0.415,0.512,195.191,254.459,331.627,0.636618,0.7422965,0.875685,1.08575669628089,1.081362519011,35000,5000,20,1500
"3422",1000,500,300,0.8,0.412,0.514,287.727,358.8755,437.92,0.781444,0.8932505,0.998757,1.04127156838102,1.03577498238449,25000,5000,20,1000
"3423",1000,500,300,0.8,0.432,0.548,243.983,307.112,376.664,0.73323,0.8506345,0.9603,1.0838885573499,1.06139989941571,15000,5000,20,500
"3424",1000,500,300,0.8,0.392,0.487,216.607,285.253,377.893,0.617059,0.7432105,0.884133,1.02383294113822,1.0255270990246,25000,5000,20,1000
"3425",1000,500,300,0.8,0.379,0.48,257.556,347.286,444.738,0.67144,0.803722,0.966493,1.03987369928775,1.03394922460007,45000,5000,20,2000
"3426",1000,500,300,0.8,0.423,0.509,253.264,331.05,400.171,0.742489,0.869322,0.984327,1.06941975764008,1.08093150681452,25000,5000,20,1000
"3427",1000,500,300,0.8,0.4,0.509,231.789,295.163,376.131,0.655223,0.773345,0.90238,1.02160436938427,1.02215299129292,25000,5000,20,1000
"3428",1000,500,300,0.8,0.407,0.523,221.501,288.9065,361.121,0.654038,0.770945,0.890054,1.03888289513893,1.03161217221713,25000,5000,20,1000
"3429",1000,500,300,0.8,0.393,0.504,188.199,238.2485,303.377,0.579613,0.674454,0.779595,1.06877376911758,1.04899212083204,35000,5000,20,1500
