"","N","LEN","PHI","delta","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"165",500,500,0.4,258.382030159701,0.218,0.544,155.826,246.599,437.322,0.288797,0.385001,0.557286,1.08863730700621,1.0710716424958,35000,5000,20,1500
"166",500,500,0.4,142.882089198101,0.294,0.746,116.067,153.0265,199.176,0.350122,0.414454,0.488455,1.02440521903149,1.00862664905806,15000,5000,20,500
"167",500,500,0.4,236.968518148642,0.226,0.568,136.01,215.0165,349.689,0.282281,0.3760365,0.503337,1.08529203176369,1.08427131571239,45000,5000,20,2000
"168",500,500,0.4,168.005970485974,0.232,0.646,109.711,148.3015,195.706,0.27361,0.333174,0.394788,1.03162238606829,1.01259671567014,15000,5000,20,500
"169",500,500,0.4,191.324172841851,0.24,0.66,201.457,367.119,655.116,0.371041,0.535388,0.824902,1.05349118978959,1.05073516400334,35000,5000,20,1500
"170",500,500,0.4,114.547771583311,0.332,0.804,90.4869,115.93,145.976,0.374392,0.4322055,0.495167,1.00508128872041,1.00121748339681,15000,5000,20,500
"171",500,500,0.4,76.5111426566727,0.344,0.84,64.2512,78.5836,94.4206,0.361203,0.410813,0.459852,1.00694601237755,0.999948138314944,15000,5000,20,500
"172",500,500,0.4,93.7315714824945,0.314,0.798,73.8764,91.4378,112.553,0.33137,0.385633,0.437899,1.00837904472707,1.00155436722745,15000,5000,20,500
"173",500,500,0.4,292.119907671586,0.208,0.56,160.268,273.5585,476.74,0.272108,0.3883945,0.565441,1.04240577462995,1.05269489553405,35000,5000,20,1500
"174",500,500,0.4,182.895149074029,0.272,0.682,134.071,204.7155,331.827,0.341916,0.439577,0.580099,1.05125689305474,1.04669149383401,35000,5000,20,1500
"175",500,500,0.4,217.647445532493,0.248,0.642,112.88,173.0365,258.58,0.301559,0.370711,0.47705,1.04852354177378,1.03681878210936,15000,5000,20,500
"176",500,500,0.4,65.6105996808037,0.38,0.888,53.0588,62.4476,73.6427,0.380195,0.4297285,0.4766,1.0004247022294,1.00188011903067,15000,5000,20,500
"177",500,500,0.4,295.998713336885,0.196,0.512,238.419,435.758,612.37,0.316046,0.4823825,0.65025,1.022482769454,1.01756579966677,25000,5000,20,1000
"178",500,500,0.4,125.464135648217,0.296,0.726,142.011,199.444,287.861,0.391021,0.4747055,0.600321,1.05814719749659,1.05029296842358,15000,5000,20,500
"179",500,500,0.4,294.214263241738,0.218,0.518,173.931,272.5025,417.752,0.295019,0.4066025,0.539126,1.04728223859373,1.04199084154274,25000,5000,20,1000
"180",500,500,0.4,197.411791365594,0.24,0.608,174,295.8175,573.781,0.333097,0.469078,0.74253,1.03315259879824,1.03553593692376,55000,5000,20,2500
"181",500,500,0.4,55.5030813487247,0.366,0.888,53.718,63.0552,75.4747,0.372107,0.420304,0.468585,1.0046000312192,1.00037176781661,15000,5000,20,500
"182",500,500,0.4,160.9882368939,0.294,0.704,106.644,138.1695,181.768,0.340658,0.403959,0.472971,1.03172878625189,1.01168879571109,25000,5000,20,1000
"183",500,500,0.4,16.033724094741,0.398,0.966,12.4128,14.4571,16.581,0.3652,0.408838,0.452405,0.999579574236632,0.99959579334544,15000,5000,20,500
"184",500,500,0.4,199.572705852333,0.228,0.59,170.494,285.1325,465.405,0.30347,0.436355,0.603837,1.04984399348102,1.09899869655496,35000,5000,20,1500
"185",500,500,0.4,21.6522969631478,0.352,0.966,20.1539,23.41775,27.3797,0.330487,0.3708485,0.414462,1.00028077048563,1.00058226684678,15000,5000,20,500
"186",500,500,0.4,26.0655250446871,0.414,0.952,22.5663,26.00245,30.2786,0.392344,0.433373,0.479462,1.00064712649523,1.00301823571799,15000,5000,20,500
"187",500,500,0.4,200.088975143153,0.258,0.628,118.7,159.4375,209.758,0.318971,0.380391,0.456544,1.01899015738504,1.00921072749997,15000,5000,20,500
"188",500,500,0.4,121.480632703751,0.266,0.758,97.9681,133.5265,173.81,0.298762,0.3597225,0.419692,1.0047911743819,1.00361127902787,15000,5000,20,500
"189",500,500,0.4,177.393598477356,0.236,0.68,112.972,164.2475,250.071,0.272125,0.345831,0.434639,1.02109150933128,1.00905018178363,15000,5000,20,500
"190",500,500,0.4,189.290641976986,0.246,0.62,134.012,210.632,309.027,0.310187,0.39578,0.510203,1.09517249724851,1.05590664001019,15000,5000,20,500
"191",500,500,0.4,247.587282555178,0.228,0.57,145.774,244.1135,406.954,0.292532,0.401678,0.558696,1.07811340683265,1.09992252590585,75000,5000,20,3500
"192",500,500,0.4,25.5730190547183,0.388,0.944,24.6762,28.67015,33.1087,0.371694,0.4141655,0.460354,1.00342276649912,1.00233963288008,15000,5000,20,500
"193",500,500,0.4,48.2199601526372,0.34,0.922,41.7542,49.92505,58.757,0.330297,0.3747555,0.419435,1.00360447940737,1.00119231820617,15000,5000,20,500
"194",500,500,0.4,123.540106781293,0.336,0.77,96.1207,128.1515,160.822,0.39017,0.4519985,0.51881,1.04379075510227,1.0197964466707,15000,5000,20,500
"195",500,500,0.4,236.245911307633,0.266,0.562,160.699,246.8285,410.309,0.363385,0.4716325,0.658645,1.07505220112269,1.08497382086211,15000,5000,20,500
"196",500,500,0.4,268.325730734505,0.212,0.552,190.283,337.1355,693.604,0.309995,0.4494845,0.764101,1.0722995272683,1.06451183543349,35000,5000,20,1500
"197",500,500,0.4,299.886838775128,0.186,0.506,148.565,250.2405,390.787,0.238471,0.328891,0.449699,1.01667783745574,1.01296011983803,35000,5000,20,1500
"198",500,500,0.4,155.767299050931,0.32,0.72,127.885,162.345,210.673,0.399476,0.4672665,0.539619,1.01308288906182,1.00415059779104,15000,5000,20,500
"199",500,500,0.4,200.151616903022,0.24,0.636,178.142,317.318,569.127,0.340603,0.491222,0.736005,1.0990260853563,1.09760825157564,35000,5000,20,1500
"200",500,500,0.4,200.328515076544,0.244,0.642,142.225,197.4485,266.439,0.311856,0.38778,0.475798,1.05570582059933,1.02015586749249,15000,5000,20,500
"201",1000,500,0.4,200.878862631507,0.256,0.651,135.263,169.8955,208.143,0.326773,0.3769505,0.428915,1.0610681725838,1.03516392811472,15000,5000,20,500
"202",1000,500,0.4,275.853475173935,0.195,0.52,155.01,221.5725,311.929,0.261956,0.32724,0.397899,1.04937834233438,1.04156476643337,15000,5000,20,500
"203",1000,500,0.4,274.654687745497,0.231,0.567,173.711,253.2445,344.69,0.338313,0.4102715,0.507731,1.04003166534322,1.02834218142168,15000,5000,20,500
"204",1000,500,0.4,190.740371050779,0.257,0.63,155.418,201.8395,249.197,0.346449,0.404687,0.463388,1.00522702553288,1.00078192138581,15000,5000,20,500
"205",1000,500,0.4,74.4278455898166,0.351,0.872,69.2627,79.5926,91.574,0.380534,0.415901,0.453668,1.01364671134106,1.0034674510911,15000,5000,20,500
"206",1000,500,0.4,15.7972192252055,0.38,0.955,13.7178,15.10455,16.8304,0.364525,0.3949105,0.42727,0.99999506638584,0.999969042233289,15000,5000,20,500
"207",1000,500,0.4,186.095966645516,0.269,0.644,145.643,182.117,243.724,0.353152,0.4094865,0.47889,1.01183578688166,1.00644060215745,15000,5000,20,500
"208",1000,500,0.4,67.3346888041124,0.332,0.858,58.1272,66.26235,76.0824,0.349197,0.3833845,0.415499,1.00052264520028,1.00043452595623,15000,5000,20,500
"209",1000,500,0.4,195.887490739115,0.243,0.641,127.814,158.2125,198.648,0.304574,0.3504765,0.4014,1.02618884440918,1.00943837533028,15000,5000,20,500
"210",1000,500,0.4,214.286201507784,0.253,0.605,169.705,222.8465,301.555,0.356587,0.4228795,0.505379,1.04476248155647,1.03197310746753,25000,5000,20,1000
"211",1000,500,0.4,24.4103203248233,0.387,0.952,19.9689,22.22165,24.5578,0.375578,0.4052285,0.439482,1.00857796736773,0.999621577431498,15000,5000,20,500
"212",1000,500,0.4,157.390221292153,0.257,0.67,140.616,174.948,225.316,0.338544,0.3897845,0.451042,1.07699410274814,1.0354743863611,25000,5000,20,1000
"213",1000,500,0.4,166.656361788046,0.294,0.689,147.435,180.1195,220.546,0.393621,0.443913,0.503853,1.05591776236611,1.03102272539785,15000,5000,20,500
"214",1000,500,0.4,127.860580880661,0.318,0.747,100.064,116.4165,137.961,0.370625,0.4142285,0.451945,1.00767571630744,0.999516330368191,15000,5000,20,500
"215",1000,500,0.4,247.609476333018,0.231,0.586,230.447,337.3,461.469,0.380221,0.4836095,0.609262,1.06317770887322,1.056534929127,25000,5000,20,1000
"216",1000,500,0.4,177.433976237662,0.267,0.663,143.526,183.79,227.505,0.354374,0.4100375,0.468651,1.01779281742423,1.01146544416983,15000,5000,20,500
"217",1000,500,0.4,142.025314709172,0.293,0.738,96.6607,116.792,137.681,0.344111,0.383302,0.424454,1.01607009323213,1.00461932003962,15000,5000,20,500
"218",1000,500,0.4,177.213125545532,0.267,0.647,139.002,172.4375,214.221,0.346479,0.3983035,0.457892,1.01058565426773,1.01221711099808,15000,5000,20,500
"219",1000,500,0.4,139.93513685884,0.28,0.701,108.299,135.041,156.854,0.342964,0.382802,0.431725,1.00878990541054,1.00359085694012,15000,5000,20,500
"220",1000,500,0.4,37.9414370050654,0.371,0.918,34.6879,38.7573,43.5544,0.374233,0.4045245,0.438576,1.00754492858084,1.00106368035522,15000,5000,20,500
"221",1000,500,0.4,32.8504521562718,0.358,0.943,27.8348,31.2046,34.8598,0.351995,0.3822315,0.414354,1.00375001108023,1.00089068847993,15000,5000,20,500
"222",1000,500,0.4,263.235103813931,0.242,0.572,192.259,266.6885,389.927,0.352539,0.4424945,0.559948,1.07202352827504,1.06241653182063,45000,5000,20,2000
"223",1000,500,0.4,125.230551394634,0.322,0.776,106.638,127.06,150.864,0.386796,0.4290465,0.47361,1.01109511306894,1.0006326588452,15000,5000,20,500
"224",1000,500,0.4,287.690996851306,0.223,0.537,213.669,304.789,428.261,0.344526,0.438596,0.564118,1.09370183771419,1.07660686232183,25000,5000,20,1000
"225",1000,500,0.4,216.73263994744,0.243,0.615,177.592,236.0485,295.223,0.347585,0.416593,0.4877,1.04497769055648,1.03476712130333,15000,5000,20,500
"226",1000,500,0.4,236.489959070459,0.24,0.568,199.637,282.3515,438.414,0.359228,0.455549,0.60249,1.07298171538087,1.09681168904911,125000,5000,20,6000
"227",1000,500,0.4,203.792786318809,0.248,0.62,150.741,191.1655,240.281,0.325778,0.383763,0.435436,1.02433950222515,1.00794334198685,15000,5000,20,500
"228",1000,500,0.4,224.177727005444,0.229,0.579,191.973,290.983,469.392,0.340442,0.441468,0.607432,1.04624444304843,1.06045743645941,65000,5000,20,3000
"229",1000,500,0.4,225.38231008919,0.264,0.632,180.512,240.851,309.189,0.383685,0.457361,0.538741,1.04348319717027,1.03090189820022,15000,5000,20,500
"230",1000,500,0.4,122.484249861445,0.32,0.759,110.764,130.909,152.438,0.392339,0.4313255,0.47654,1.00394446364184,1.00413403997792,15000,5000,20,500
"231",1000,500,0.4,77.485290998593,0.327,0.832,64.1655,73.622,84.6784,0.356621,0.3891065,0.427145,1.01116201752513,1.00695669210174,15000,5000,20,500
"232",1000,500,0.4,202.688101332169,0.265,0.629,199.868,271.8925,365.367,0.401652,0.489835,0.592696,1.07150975958943,1.06748917713387,35000,5000,20,1500
"233",1000,500,0.4,239.204296418466,0.229,0.605,152.089,199.5585,265.737,0.308287,0.363088,0.433778,1.07617066042948,1.05358879528764,35000,5000,20,1500
"234",1000,500,0.4,50.1520231948234,0.348,0.894,42.7369,48.0269,53.501,0.352192,0.3840015,0.415293,1.00198743403187,1.0001323541494,15000,5000,20,500
"235",1000,500,0.4,130.739543940872,0.294,0.718,101.01,121.9565,144.749,0.350222,0.3908135,0.43699,1.00010787043315,1.00244770162791,15000,5000,20,500
"236",1000,500,0.4,76.2739311135374,0.341,0.852,77.7549,87.84665,102.074,0.37883,0.4131685,0.451912,1.01108439332125,1.00656206418741,15000,5000,20,500
"237",1000,500,0.4,152.157719146926,0.291,0.685,109.88,133.102,156.727,0.35089,0.3942085,0.440658,1.08019074224397,1.042369802024,15000,5000,20,500
"238",1000,500,0.4,168.179353252053,0.284,0.688,154.161,198.7115,271.971,0.382384,0.449622,0.533563,1.07184926537414,1.04914909903018,15000,5000,20,500
"239",1000,500,0.4,179.473613623995,0.271,0.679,143.624,190.035,241.916,0.362166,0.418612,0.486415,1.02941617604388,1.01901827997187,25000,5000,20,1000
"240",1000,500,0.4,129.290612761397,0.301,0.746,104.055,121.324,143.139,0.355888,0.394437,0.436995,1.0036111602727,1.00017104800096,15000,5000,20,500
"241",1000,500,0.4,168.499089227989,0.244,0.665,138.563,177.8795,230.881,0.314901,0.36789,0.429135,1.05150057062904,1.02781811449234,25000,5000,20,1000
"242",1000,500,0.4,226.886174101382,0.219,0.598,134.589,177.394,238.636,0.279906,0.33074,0.392668,1.05235059744153,1.02355227061858,15000,5000,20,500
"243",1000,500,0.4,170.182990999892,0.27,0.667,119.581,150.3425,186.248,0.332218,0.381851,0.42964,1.04100817279994,1.01711863639238,15000,5000,20,500
"244",1000,500,0.4,43.158287066035,0.395,0.909,36.6504,41.11105,45.5184,0.398768,0.431611,0.461823,1.00118048645774,0.99996574609244,15000,5000,20,500
"245",1000,500,0.4,90.2766427677125,0.328,0.804,78.2377,92.0069,105.481,0.366762,0.4034705,0.440207,1.00841953490822,1.00027605992967,15000,5000,20,500
"246",1000,500,0.4,174.566140146926,0.268,0.642,147.505,189.239,234.821,0.357611,0.4158245,0.476266,1.03661787016131,1.01689193280597,25000,5000,20,1000
"247",1000,500,0.4,78.9751672488637,0.32,0.835,63.0251,71.27725,83.4805,0.339819,0.37337,0.406763,1.01911920099684,1.0008055927204,15000,5000,20,500
"248",1000,500,0.4,232.846015761606,0.244,0.591,241.875,371.187,537.435,0.410831,0.541225,0.709608,1.06466418487224,1.06238671491628,75000,5000,20,3500
"249",1000,500,0.4,206.407816985156,0.233,0.624,181.815,257.6035,373.56,0.339107,0.4191915,0.535945,1.0519673756124,1.04459649569646,35000,5000,20,1500
"250",1000,500,0.4,270.986425844021,0.228,0.56,198.857,307.6235,492.303,0.34176,0.4505145,0.61614,1.04621168271375,1.07458096238332,85000,5000,20,4000
"251",1000,500,0.4,60.4198236204684,0.369,0.882,56.6048,64.41225,72.2163,0.387187,0.423214,0.45542,1.00091810669243,1.00007811592639,15000,5000,20,500
"252",1000,500,0.4,118.854576754384,0.323,0.747,99.4277,117.486,136.96,0.37689,0.42185,0.462859,1.02408387139405,1.0100756140627,15000,5000,20,500
"253",1000,500,0.4,40.6095855426975,0.381,0.924,38.0577,42.1836,47.8257,0.386711,0.4167955,0.452271,1.00340576351839,0.99977004452673,15000,5000,20,500
"254",1000,500,0.4,12.1978533407673,0.406,0.972,11.611,12.82905,14.1773,0.386894,0.4169005,0.44763,1.00044268403974,1.0009928904751,15000,5000,20,500
"255",1000,500,0.4,73.5737785534002,0.329,0.847,65.5489,75.39495,86.0867,0.352109,0.3901945,0.423852,1.00541528773186,1.00354557204845,15000,5000,20,500
"256",1000,500,0.4,196.506837955676,0.243,0.639,148.076,196.578,256.783,0.325774,0.383799,0.452475,1.07261423493192,1.03549299907323,25000,5000,20,1000
"257",1000,500,0.4,169.297752135899,0.285,0.677,132.307,162.133,194.649,0.364622,0.416544,0.467344,1.08396678275833,1.0247591477545,15000,5000,20,500
"258",1000,500,0.4,256.207925467752,0.201,0.539,251.34,372.942,547.138,0.346208,0.4473755,0.599889,1.02530303901672,1.02988660464981,65000,5000,20,3000
"259",1000,500,0.4,191.783251806628,0.247,0.657,142.573,179.533,231.914,0.318992,0.374217,0.432472,1.05282204728031,1.03431277716227,15000,5000,20,500
"260",1000,500,0.4,280.119032375515,0.215,0.547,278.2,520.6025,849.714,0.391047,0.602801,0.904126,1.06775844901754,1.06743982932228,45000,5000,20,2000
"261",1000,500,0.4,52.023854162544,0.354,0.893,47.2608,53.34805,59.982,0.367109,0.4005395,0.435596,0.99910054552021,1.00108800112077,15000,5000,20,500
"262",1000,500,0.4,241.566683778074,0.207,0.542,183.358,255.451,346.601,0.300379,0.3723795,0.458103,1.05336272213585,1.0424589562552,35000,5000,20,1500
"263",1000,500,0.4,258.11609219294,0.223,0.57,152.703,205.712,272.727,0.29693,0.35623,0.428929,1.03745086912072,1.02421624577208,25000,5000,20,1000
"264",1000,500,0.4,115.788098738994,0.294,0.77,98.9966,116.393,138.135,0.345343,0.381003,0.421941,1.02078756511066,1.00737639792721,15000,5000,20,500
"265",1000,500,0.4,81.5970564167947,0.337,0.839,72.1704,81.98715,93.7294,0.365948,0.4013285,0.438498,1.00042224527405,1.00387089768725,15000,5000,20,500
"266",1000,500,0.4,252.014019608032,0.243,0.59,164.564,218.2815,280.366,0.336445,0.4022095,0.471352,1.04177088263917,1.03168074401456,25000,5000,20,1000
"267",1000,500,0.4,137.420459042769,0.285,0.716,113.854,141.366,168.476,0.350604,0.395115,0.442052,1.00078452706204,0.999769351072931,15000,5000,20,500
"268",1000,500,0.4,38.6309592192993,0.386,0.926,35.7786,40.0805,44.5087,0.386119,0.4163605,0.452059,1.00300888767445,1.00028708884083,15000,5000,20,500
"269",1000,500,0.4,72.6109472522512,0.344,0.867,67.948,78.00785,88.223,0.37251,0.408034,0.441782,1.0005726011195,1.00014334234645,15000,5000,20,500
"270",1000,500,0.4,105.578529136255,0.322,0.774,90.4569,105.117,122.667,0.370585,0.410616,0.449891,1.00126283501312,1.00424419017731,15000,5000,20,500
"271",1000,500,0.4,148.055057502352,0.296,0.718,143.202,178.9685,229.324,0.396013,0.451586,0.517608,1.07970774369319,1.04445119258466,25000,5000,20,1000
"272",1000,500,0.4,102.580272671767,0.315,0.765,73.228,84.03575,97.761,0.341622,0.3767935,0.41557,1.01744879988465,1.00064296453702,15000,5000,20,500
"273",1000,500,0.4,68.9736837847158,0.367,0.861,61.5142,70.48885,79.0799,0.394076,0.429081,0.461621,0.999711528282504,1.00046376541124,15000,5000,20,500
"274",1000,500,0.4,271.297148794401,0.219,0.531,208.001,300.404,455.354,0.333799,0.429393,0.569699,1.07942656296353,1.08149438234431,45000,5000,20,2000
"275",1000,500,0.4,264.875036322046,0.216,0.538,162.782,229.757,348.394,0.297145,0.3645725,0.459786,1.038321274972,1.0222519268226,15000,5000,20,500
"276",1000,500,0.4,297.535572308116,0.212,0.512,219.643,343.2875,556.311,0.334261,0.449517,0.634416,1.07038240485777,1.07956499795621,85000,5000,20,4000
"277",1000,500,0.4,37.3961448739283,0.377,0.929,31.712,35.79755,39.5237,0.370839,0.4049665,0.435527,1.00197644321474,1.00105627999167,15000,5000,20,500
"278",1000,500,0.4,296.205945606343,0.195,0.524,182.609,264.825,388.811,0.278138,0.35486,0.457219,1.05694853934516,1.04393587499218,35000,5000,20,1500
"279",1000,500,0.4,196.185097217094,0.244,0.635,157.82,207.4885,278.794,0.326547,0.3942825,0.465382,1.08990431651481,1.05216339300182,15000,5000,20,500
"280",1000,500,0.4,87.4039074964821,0.325,0.808,69.8102,79.89095,92.0146,0.35552,0.391081,0.427065,1.01593127468868,1.00373051964401,15000,5000,20,500
"281",1000,500,0.4,274.393941662274,0.2,0.54,204.179,321.2795,501.395,0.307059,0.4085375,0.557642,1.02141095272609,1.01743162653176,55000,5000,20,2500
"282",1000,500,0.4,194.096563770436,0.238,0.631,136.601,176.167,218.015,0.306903,0.3582735,0.41406,1.04384866928235,1.02587664429874,15000,5000,20,500
"283",1000,500,0.4,187.380784056149,0.267,0.671,153.411,192.9825,255.628,0.357092,0.418701,0.491306,1.02964145348479,1.01691764770897,25000,5000,20,1000
"284",1000,500,0.4,139.915581662208,0.271,0.704,102.094,125.974,148.653,0.320911,0.3609845,0.403711,1.02138382324485,1.00581226184307,15000,5000,20,500
"285",1000,500,0.4,165.565325270873,0.273,0.698,152.019,195.84,242.259,0.366987,0.4289915,0.492256,1.04657257946613,1.02651498629447,15000,5000,20,500
"286",1000,500,0.4,66.5090080210939,0.332,0.86,58.6321,66.57565,76.7124,0.349573,0.386813,0.418414,1.00088556797726,1.00232778202092,15000,5000,20,500
"287",1000,500,0.4,124.673007193487,0.307,0.745,85.4563,99.9369,116.28,0.348232,0.383929,0.421696,1.01010453993461,1.00124231805238,15000,5000,20,500
"288",1000,500,0.4,236.912263662089,0.244,0.599,194.799,286.4275,394.76,0.373318,0.4645195,0.584496,1.06260986715333,1.04061038631348,25000,5000,20,1000
"289",1000,500,0.4,167.000200289767,0.282,0.672,154.75,204.318,273.712,0.386479,0.452169,0.535024,1.05152538813294,1.02402769773941,25000,5000,20,1000
"290",1000,500,0.4,35.1914720586501,0.379,0.929,34.8087,39.24755,43.655,0.382617,0.412064,0.445,0.999431533891124,0.999694819661239,15000,5000,20,500
"291",1000,500,0.4,297.786946019623,0.22,0.522,359.155,485.3075,630.392,0.463968,0.580796,0.732743,1.01521779268595,1.02982728290812,15000,5000,20,500
"292",1000,500,0.4,226.675477672834,0.233,0.597,167.876,224.557,299.678,0.324227,0.387123,0.468355,1.03180412890392,1.01937298716071,25000,5000,20,1000
"293",1000,500,0.4,181.865395931527,0.258,0.657,164.47,212.8445,273.824,0.357316,0.420548,0.501448,1.07971455231438,1.05813655309561,15000,5000,20,500
"294",1000,500,0.4,50.7945838221349,0.376,0.904,45.8153,51.58835,57.9671,0.382794,0.416019,0.449976,0.999784171626351,1.00021893092575,15000,5000,20,500
"295",1000,500,0.4,255.213621263392,0.194,0.534,195.54,295.851,451.75,0.292172,0.3786625,0.510275,1.09735616720344,1.07957498021821,35000,5000,20,1500
"296",1000,500,0.4,16.4225359633565,0.403,0.969,13.8283,15.2679,16.8015,0.387411,0.416346,0.44788,1.00241551719018,1.00043460852028,15000,5000,20,500
"297",1000,500,0.4,235.442274541128,0.233,0.574,170.665,229.41,307.807,0.318427,0.3939475,0.470819,1.07671740839206,1.0456868015446,25000,5000,20,1000
"298",1000,500,0.4,50.9074044041336,0.34,0.892,47.7254,53.978,61.1992,0.352193,0.383266,0.418419,1.00004727360021,1.00008252303569,15000,5000,20,500
"299",1000,500,0.4,192.358763923403,0.26,0.631,139.169,173.249,213.299,0.337219,0.386255,0.440966,1.04997748957968,1.03093555602972,15000,5000,20,500
"300",1000,500,0.4,284.073378450703,0.209,0.514,208.343,339.8605,490.906,0.330213,0.4410345,0.580358,1.08423763173947,1.06437108146439,35000,5000,20,1500
