"","N","LEN","PHI","delta","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"472",500,1000,0.4,195.281567012426,0.342,0.806,146.414,177.097,215.881,0.999942153874736,15000,5000,20,500
"473",500,1000,0.4,249.246744872071,0.316,0.734,178.198,225.923,287.662,0.999964492494873,15000,5000,20,500
"474",500,1000,0.4,73.2748831016943,0.364,0.93,65.1508,76.1972,89.9548,1.00104890727267,15000,5000,20,500
"475",500,1000,0.4,89.8675316222943,0.372,0.912,79.6495,95.5355,109.958,0.999927285220307,15000,5000,20,500
"476",500,1000,0.4,293.61849749228,0.272,0.71,249.267,346.9885,500.75,1.00314900187402,15000,5000,20,500
"477",500,1000,0.4,111.278576757759,0.328,0.894,87.9593,105.795,125.18,0.999976304195859,15000,5000,20,500
"478",500,1000,0.4,243.94118985394,0.312,0.762,212.018,279.9575,366.253,1.00357004312449,15000,5000,20,500
"479",500,1000,0.4,90.9641958028078,0.344,0.892,74.9607,87.63685,104.919,1.00159164425304,15000,5000,20,500
"480",500,1000,0.4,287.92837348301,0.258,0.696,269.725,393.8885,573.055,1.00078645564213,15000,5000,20,500
"481",500,1000,0.4,25.1500508678146,0.398,0.976,23.3303,26.81605,30.6517,1.00103075131082,15000,5000,20,500
"482",500,1000,0.4,297.508016966749,0.268,0.696,219.997,312.3765,422.558,1.00395629193516,15000,5000,20,500
"483",500,1000,0.4,50.5875091464259,0.4,0.956,48.5744,55.30145,64.8009,0.999375066218867,15000,5000,20,500
"484",500,1000,0.4,143.901517181657,0.34,0.85,106.843,129.933,156.39,1.00029819907825,15000,5000,20,500
"485",500,1000,0.4,98.4040640364401,0.346,0.91,77.9325,93.91215,110.129,0.999299506156308,15000,5000,20,500
"486",500,1000,0.4,22.0130429649726,0.418,0.978,19.0945,21.95115,24.8077,1.00019736788975,15000,5000,20,500
"487",500,1000,0.4,15.1533714472316,0.374,0.988,12.1751,14.1672,16.2666,1.00213680915771,15000,5000,20,500
"488",500,1000,0.4,223.296026978642,0.306,0.784,188.19,241.784,308.489,1.00278029743161,15000,5000,20,500
"489",500,1000,0.4,73.1579526583664,0.36,0.902,57.1829,67.29715,78.7582,1.00164045810518,15000,5000,20,500
"490",500,1000,0.4,296.298694929574,0.294,0.726,281.696,414.7965,593.769,0.99967102020523,15000,5000,20,500
"491",500,1000,0.4,211.517415114213,0.37,0.78,158.13,197.1865,236.651,1.00017493828753,15000,5000,20,500
"492",500,1000,0.4,279.924215239007,0.304,0.73,186.425,245.459,313.924,1.00014695566983,15000,5000,20,500
"493",500,1000,0.4,64.0084848110564,0.414,0.926,61.1042,70.11535,81.0637,1.00173232019579,15000,5000,20,500
"494",500,1000,0.4,284.344388789032,0.296,0.73,297.36,438.2185,653.328,1.00172889513259,15000,5000,20,500
"495",500,1000,0.4,165.818205170799,0.366,0.818,135.317,165.959,197.517,1.00040581262068,15000,5000,20,500
"496",500,1000,0.4,117.172527620569,0.35,0.886,104.222,123.8125,147.547,0.999954660499703,15000,5000,20,500
"497",500,1000,0.4,21.7339024366811,0.4,0.982,22.139,25.5297,29.3202,1.00413771674417,15000,5000,20,500
"498",500,1000,0.4,32.8987134527415,0.392,0.966,27.1501,31.49965,36.0493,1.00456366538847,15000,5000,20,500
"499",500,1000,0.4,253.080446855165,0.328,0.78,199.971,254.643,325.614,1.0000479397676,15000,5000,20,500
"500",500,1000,0.4,91.3266022107564,0.332,0.888,73.9514,88.9856,105.182,1.00011176252725,15000,5000,20,500
"501",1000,1000,0.4,110.834218764212,0.357,0.9,91.2334,102.2555,115.815,0.999782897344216,15000,5000,20,500
"502",1000,1000,0.4,13.1908321776427,0.418,0.99,12.7177,13.99395,15.3514,1.00313204704468,15000,5000,20,500
"503",1000,1000,0.4,264.405242670327,0.301,0.753,207.673,251.1995,296.315,1.00026150842962,15000,5000,20,500
"504",1000,1000,0.4,98.7316860468127,0.359,0.896,83.4686,94.3774,105.767,1.00549305791477,15000,5000,20,500
"505",1000,1000,0.4,126.358229133766,0.347,0.865,117.593,133.645,151.67,1.0010723988472,15000,5000,20,500
"506",1000,1000,0.4,171.52059428161,0.345,0.84,145.565,166.1365,190.674,1.00120354541043,15000,5000,20,500
"507",1000,1000,0.4,79.0607764408924,0.365,0.925,65.5491,72.99555,81.899,0.99946472382609,15000,5000,20,500
"508",1000,1000,0.4,21.3233527587727,0.403,0.975,19.1659,21.17865,23.1618,1.00090022340421,15000,5000,20,500
"509",1000,1000,0.4,288.851021889132,0.293,0.744,265.699,333.9475,416.932,1.00088547942847,15000,5000,20,500
"510",1000,1000,0.4,180.826577097178,0.324,0.834,148.634,173.28,201.323,0.999149595442079,15000,5000,20,500
"511",1000,1000,0.4,254.177051887382,0.302,0.749,213.424,257.8995,306.878,1.00058316600179,15000,5000,20,500
"512",1000,1000,0.4,152.781668249518,0.348,0.844,126.599,146.583,165.752,1.00133813701982,15000,5000,20,500
"513",1000,1000,0.4,194.162173005752,0.301,0.796,158.96,181.726,212.625,0.999545999966862,15000,5000,20,500
"514",1000,1000,0.4,198.820440191776,0.323,0.818,194.359,230.295,270.867,0.99947886689753,15000,5000,20,500
"515",1000,1000,0.4,73.2348669832572,0.367,0.922,70.4784,78.88365,87.8652,1.00164959172586,15000,5000,20,500
"516",1000,1000,0.4,120.430727885105,0.343,0.872,105.972,120.519,135.622,1.00186766758732,15000,5000,20,500
"517",1000,1000,0.4,224.829301401041,0.296,0.77,183.622,217.503,256.059,1.00107369188672,15000,5000,20,500
"518",1000,1000,0.4,292.871143571101,0.291,0.723,236.418,285.646,353.641,0.99937872928858,15000,5000,20,500
"519",1000,1000,0.4,175.63001024304,0.334,0.835,149.632,171.2045,198.112,1.0010690623958,15000,5000,20,500
"520",1000,1000,0.4,147.702352225315,0.349,0.867,128.975,148.465,168.618,1.00141511498931,15000,5000,20,500
"521",1000,1000,0.4,208.291391455568,0.337,0.813,165.548,192.869,223.587,1.00169008323535,15000,5000,20,500
"522",1000,1000,0.4,96.4260277780704,0.352,0.901,87.5735,98.91445,111.074,1.00736590820197,15000,5000,20,500
"523",1000,1000,0.4,211.055382380728,0.316,0.796,185.626,222.593,259.66,1.00115191362623,15000,5000,20,500
"524",1000,1000,0.4,179.538507745601,0.338,0.809,169.352,196.305,225.343,1.00211383692812,15000,5000,20,500
"525",1000,1000,0.4,101.300548834261,0.385,0.892,87.5436,96.5739,109.002,1.00162296657925,15000,5000,20,500
"526",1000,1000,0.4,283.582157383207,0.312,0.707,249.856,297.5655,366.314,1.00253187441784,15000,5000,20,500
"527",1000,1000,0.4,283.509620639961,0.282,0.731,242.949,299.2245,365.611,0.99932981994042,15000,5000,20,500
"528",1000,1000,0.4,217.411562800407,0.296,0.777,149.664,172.1225,202.849,0.999204557051891,15000,5000,20,500
"529",1000,1000,0.4,257.579499993008,0.294,0.733,234.655,285.6375,345.972,0.999693147256329,15000,5000,20,500
"530",1000,1000,0.4,103.38254092494,0.355,0.915,97.0921,110.197,123.677,0.99925102059979,15000,5000,20,500
"531",1000,1000,0.4,282.975157576147,0.315,0.743,239.297,293.749,355.12,0.99988594924524,15000,5000,20,500
"532",1000,1000,0.4,30.4446869483218,0.386,0.977,27.6385,30.9552,34.0923,1.00103025164446,15000,5000,20,500
"533",1000,1000,0.4,280.633523841389,0.302,0.734,242.958,296.357,356.257,1.0027139249604,15000,5000,20,500
"534",1000,1000,0.4,58.2405156339519,0.379,0.943,54.1712,60.5362,66.7213,0.999938613585324,15000,5000,20,500
"535",1000,1000,0.4,10.0092500913888,0.388,0.989,8.58064,9.42286,10.5261,1.00257140314233,15000,5000,20,500
"536",1000,1000,0.4,130.261975461617,0.374,0.875,118.073,133.1835,150.788,1.00282071570638,15000,5000,20,500
"537",1000,1000,0.4,121.480199759826,0.361,0.892,101.913,115.3055,129.857,1.00161633601056,15000,5000,20,500
"538",1000,1000,0.4,89.8311000526883,0.365,0.926,77.4786,86.52485,97.3529,1.00211263987159,15000,5000,20,500
"539",1000,1000,0.4,29.8695582151413,0.413,0.973,26.261,28.89795,31.8342,1.0021905722703,15000,5000,20,500
"540",1000,1000,0.4,276.374697526917,0.287,0.718,223.609,264.2025,319.144,1.00281735974451,15000,5000,20,500
"541",1000,1000,0.4,254.22428808175,0.294,0.747,237.393,286.8405,353.906,1.00290769547228,15000,5000,20,500
"542",1000,1000,0.4,228.77520527225,0.28,0.766,201.603,242.4565,285.879,0.999768076318382,15000,5000,20,500
"543",1000,1000,0.4,30.2815667493269,0.38,0.97,27.931,30.9823,34.4738,1.00031041555237,15000,5000,20,500
"544",1000,1000,0.4,55.1673026126809,0.372,0.936,53.7786,60.66835,67.6904,1.00005582295839,15000,5000,20,500
"545",1000,1000,0.4,159.187121023424,0.341,0.839,148.816,173.433,196.519,1.00248554457034,15000,5000,20,500
"546",1000,1000,0.4,14.4144195551053,0.39,0.991,14.3141,15.76905,17.4238,1.00028148341423,15000,5000,20,500
"547",1000,1000,0.4,79.8027397645637,0.362,0.925,69.869,78.6393,87.5219,0.999438549969795,15000,5000,20,500
"548",1000,1000,0.4,202.836599748116,0.303,0.798,168.728,196.6285,231.504,1.00175614573294,15000,5000,20,500
"549",1000,1000,0.4,158.215603227727,0.327,0.832,118.552,136.7405,155.132,1.00384477413354,15000,5000,20,500
"550",1000,1000,0.4,69.0232233866118,0.33,0.921,63.9525,72.04155,80.5443,0.999471778418784,15000,5000,20,500
"551",1000,1000,0.4,180.792853722814,0.295,0.83,153.442,179.318,208.378,0.999940335744614,15000,5000,20,500
"552",1000,1000,0.4,142.017851423007,0.346,0.853,138.042,158.882,180.696,1.00241478537529,15000,5000,20,500
"553",1000,1000,0.4,263.684225541074,0.311,0.757,237.867,281.829,341.874,1.00174356490908,15000,5000,20,500
"554",1000,1000,0.4,129.766393557657,0.339,0.872,110.818,127.08,144.222,1.0011565838755,15000,5000,20,500
"555",1000,1000,0.4,61.1357879592106,0.348,0.929,53.6774,60.3999,67.3813,1.0024435041001,15000,5000,20,500
"556",1000,1000,0.4,145.312881022692,0.334,0.834,118.15,133.9735,152.767,1.00176747077324,15000,5000,20,500
"557",1000,1000,0.4,275.499850262422,0.305,0.756,204.618,239.6475,284.286,1.00087159152099,15000,5000,20,500
"558",1000,1000,0.4,112.994935617317,0.359,0.884,96.8803,110.379,123.83,1.00133186358731,15000,5000,20,500
"559",1000,1000,0.4,244.944946374744,0.289,0.739,212.617,254.2875,303.978,1.00749674617166,15000,5000,20,500
"560",1000,1000,0.4,246.43506286433,0.324,0.763,215.959,258.6595,304.931,0.999380917473414,15000,5000,20,500
"561",1000,1000,0.4,279.397815789562,0.313,0.747,265.615,319.197,396.545,1.00295822443766,15000,5000,20,500
"562",1000,1000,0.4,170.106969233602,0.338,0.821,132.566,152.038,172.835,0.999797614338197,15000,5000,20,500
"563",1000,1000,0.4,150.928265352268,0.329,0.853,132.625,152.464,173.232,1.00129824906605,15000,5000,20,500
"564",1000,1000,0.4,57.6074329135008,0.355,0.942,53.3783,59.7246,66.8478,1.00396099909585,15000,5000,20,500
"565",1000,1000,0.4,262.369862881023,0.29,0.747,218.175,262.4025,314.707,0.999935591615269,15000,5000,20,500
"566",1000,1000,0.4,146.683779393788,0.33,0.865,123.145,141.1915,162.451,1.00271539691008,15000,5000,20,500
"567",1000,1000,0.4,174.144069852773,0.319,0.825,139.52,160.6315,184.454,1.00023116304107,15000,5000,20,500
"568",1000,1000,0.4,144.79269889649,0.354,0.869,130.319,149.367,169.846,0.999846240185011,15000,5000,20,500
"569",1000,1000,0.4,88.8012738525867,0.36,0.905,76.9493,87.0208,97.2444,1.00297443554265,15000,5000,20,500
"570",1000,1000,0.4,49.0831379848532,0.363,0.946,45.6873,51.14865,56.978,1.00361181009652,15000,5000,20,500
"571",1000,1000,0.4,232.576514852699,0.306,0.744,200.194,236.3975,278.392,1.0048932296873,15000,5000,20,500
"572",1000,1000,0.4,77.5204277201556,0.367,0.926,69.0304,77.7082,86.7859,1.00019228376897,15000,5000,20,500
"573",1000,1000,0.4,237.004661944229,0.299,0.752,205.348,250.139,300.987,1.00158351880531,15000,5000,20,500
"574",1000,1000,0.4,293.637453103438,0.3,0.718,251.863,310.991,381.436,1.00129506537025,15000,5000,20,500
"575",1000,1000,0.4,211.812818723265,0.331,0.801,176.493,205.8125,238.82,1.00552941473118,15000,5000,20,500
"576",1000,1000,0.4,262.022828345653,0.287,0.763,223.538,269.2555,325.271,0.99935919449543,15000,5000,20,500
"577",1000,1000,0.4,168.29148984747,0.316,0.808,158.653,184.662,213.314,1.00034926167107,15000,5000,20,500
"578",1000,1000,0.4,86.6008520172909,0.34,0.906,76.2942,86.09495,96.3045,0.999405977021229,15000,5000,20,500
"579",1000,1000,0.4,270.655722382944,0.295,0.715,195.938,231.973,277.574,1.0016245867367,15000,5000,20,500
"580",1000,1000,0.4,239.801061679609,0.308,0.768,194.576,229.8965,270.792,1.00239445394224,15000,5000,20,500
"581",1000,1000,0.4,126.163141103461,0.362,0.875,112.039,127.764,143.464,1.00194398744036,15000,5000,20,500
"582",1000,1000,0.4,150.636430829763,0.33,0.85,138.612,159.689,183.452,1.0015225095454,15000,5000,20,500
"583",1000,1000,0.4,220.635479402263,0.311,0.784,189.688,223.4515,265.471,1.00157169840322,15000,5000,20,500
"584",1000,1000,0.4,199.185423196759,0.348,0.802,176.492,202.9345,236.596,1.00058535844327,15000,5000,20,500
"585",1000,1000,0.4,184.253559997305,0.334,0.819,140.069,160.143,183.742,1.00015923895944,15000,5000,20,500
"586",1000,1000,0.4,42.9048665938899,0.386,0.946,37.9045,41.81355,46.5882,1.00024197906102,15000,5000,20,500
"587",1000,1000,0.4,183.288003350608,0.297,0.825,143.573,168.7845,194.598,1.00041841521888,15000,5000,20,500
"588",1000,1000,0.4,162.074821218848,0.357,0.839,141.038,163.4905,184.874,1.00077451002264,15000,5000,20,500
"589",1000,1000,0.4,102.679666792974,0.357,0.908,95.3637,109.8195,122.407,1.00096875099152,15000,5000,20,500
"590",1000,1000,0.4,201.360582835041,0.336,0.813,184.599,212.664,249.673,1.00200324763736,15000,5000,20,500
"591",1000,1000,0.4,67.8011013474315,0.363,0.929,58.1238,64.66695,71.8763,0.999571347603729,15000,5000,20,500
"592",1000,1000,0.4,247.282398540992,0.311,0.772,207.391,250.188,295.673,1.00256892762769,15000,5000,20,500
"593",1000,1000,0.4,232.605383070186,0.316,0.778,181.882,217.869,254.005,1.00279698534232,15000,5000,20,500
"594",1000,1000,0.4,236.681657079607,0.316,0.777,205.543,248.3355,290.463,1.00073494597093,15000,5000,20,500
"595",1000,1000,0.4,238.484563266393,0.289,0.789,201.853,241.108,289.949,1.00162114480796,15000,5000,20,500
"596",1000,1000,0.4,36.156061401125,0.402,0.967,34.6787,38.4864,42.4895,1.00070332391315,15000,5000,20,500
"597",1000,1000,0.4,82.4624798586592,0.336,0.923,66.1105,73.8406,83.0665,1.00058090744618,15000,5000,20,500
"598",1000,1000,0.4,114.719708592165,0.367,0.896,112.551,126.533,142.038,0.999872683340676,15000,5000,20,500
"599",1000,1000,0.4,158.269958959427,0.344,0.847,142.945,164.854,190.234,1.00516484385337,15000,5000,20,500
"600",1000,1000,0.4,229.850636902265,0.304,0.767,181.664,210.5965,247.127,1.00315987780598,15000,5000,20,500
"601",100,500,0.8,253.435411110986,0.49,0.6,122.3,302.4465,1927.91,0.999984113642332,15000,5000,20,500
"602",100,500,0.8,77.9393998184241,0.64,0.86,45.6507,63.15605,84.2771,0.999709538844859,15000,5000,20,500
"603",100,500,0.8,139.850469110534,0.55,0.73,106.969,186.9795,363.391,1.00761545369728,15000,5000,20,500
"604",100,500,0.8,246.593102791812,0.41,0.55,137.472,606.415,11072.4,1.00540278865786,15000,5000,20,500
"605",100,500,0.8,172.163141674828,0.6,0.74,79.4354,118.2815,172.326,0.999830623413642,15000,5000,20,500
"606",100,500,0.8,117.649437028449,0.67,0.76,76.0668,116.609,169.265,1.00114866203447,15000,5000,20,500
"607",100,500,0.8,261.177821261808,0.42,0.49,114.542,328.3435,3268.8,1.00724814235655,15000,5000,20,500
"608",100,500,0.8,55.0208122679032,0.76,0.9,40.7804,52.41645,67.7926,1.00020060817711,15000,5000,20,500
"609",100,500,0.8,75.6429220945574,0.73,0.85,57.102,78.4369,103.427,1.00083606269675,15000,5000,20,500
"610",100,500,0.8,81.7599525814876,0.66,0.87,67.0965,94.2052,130.419,1.00042720585521,15000,5000,20,500
"611",100,500,0.8,40.1313851354644,0.71,0.93,36.537,48.7682,62.2282,1.00125163406298,15000,5000,20,500
"612",100,500,0.8,216.731384666637,0.49,0.65,90.1919,226.6095,726.088,1.00644232180828,15000,5000,20,500
"613",100,500,0.8,21.2329522846267,0.74,0.97,15.7661,20.6533,25.8607,1.00124112416148,15000,5000,20,500
"614",100,500,0.8,55.7782381447032,0.72,0.86,42.7206,56.1058,74.0788,1.00173345418514,15000,5000,20,500
"615",100,500,0.8,71.3607045868412,0.75,0.85,56.6007,75.17545,101.347,1.00201381014766,15000,5000,20,500
"616",100,500,0.8,290.661469348706,0.35,0.42,101.011,302.002,4860.92,1.00204731690093,15000,5000,20,500
"617",100,500,0.8,242.837795056403,0.52,0.62,109.005,273.6445,1038.26,1.0035318271092,15000,5000,20,500
"618",100,500,0.8,292.704289602116,0.33,0.46,98.0519,295.0405,3004.09,1.00681084499792,15000,5000,20,500
"619",100,500,0.8,81.206338906195,0.59,0.8,58.2071,79.9099,110.484,1.00037621687535,15000,5000,20,500
"620",100,500,0.8,152.365813455544,0.57,0.71,103.164,186.6465,335.989,1.00326899528617,15000,5000,20,500
"621",100,500,0.8,55.0275415345095,0.7,0.91,41.2526,56.6545,73.1953,1.00012169127086,15000,5000,20,500
"622",100,500,0.8,239.844274844509,0.38,0.49,111.557,508.026,12124.4,1.00066689690468,15000,5000,20,500
"623",100,500,0.8,107.597664818168,0.67,0.79,64.811,89.91495,122.458,1.00636228180011,15000,5000,20,500
"624",100,500,0.8,284.044496458955,0.43,0.54,168.669,735.227,12164.3,1.00172991906822,15000,5000,20,500
"625",100,500,0.8,44.9560603825375,0.8,0.94,34.2481,44.42005,56.1677,1.0004390708352,15000,5000,20,500
"626",100,500,0.8,192.96875780914,0.49,0.68,127.868,465.8055,7309.77,0.999432748942945,15000,5000,20,500
"627",100,500,0.8,208.943720059469,0.52,0.68,119.087,250.7735,736.781,0.999383060663141,15000,5000,20,500
"628",100,500,0.8,152.884156582877,0.51,0.65,94.6644,169.6985,314.917,1.01066741275276,15000,5000,20,500
"629",100,500,0.8,179.558460640255,0.54,0.66,99.0405,176.8615,337.916,1.01230444174587,15000,5000,20,500
"630",100,500,0.8,252.385030202568,0.47,0.57,156.334,927.9265,14266.8,1.00347438820356,15000,5000,20,500
"631",100,500,0.8,24.5699098566547,0.78,0.99,18.3767,23.29075,29.2445,1.00197070483344,15000,5000,20,500
"632",100,500,0.8,60.5672215134837,0.69,0.88,29.4819,39.386,50.1033,1.00099364886103,15000,5000,20,500
"633",100,500,0.8,174.856879683211,0.58,0.69,95.8437,147.893,244.77,1.00123294168295,15000,5000,20,500
"634",100,500,0.8,225.360923456028,0.46,0.56,63.6958,102.098,150.57,1.00201804269771,15000,5000,20,500
"635",100,500,0.8,281.763321938924,0.41,0.55,127.356,540.3065,10783.5,1.00121365299478,15000,5000,20,500
"636",100,500,0.8,178.886794121936,0.56,0.63,107.78,206.541,434.419,1.00348772864626,15000,5000,20,500
"637",100,500,0.8,172.680349168368,0.53,0.66,102.933,254.113,699.022,1.00167874871031,15000,5000,20,500
"638",100,500,0.8,68.0954184103757,0.66,0.86,50.1438,68.7947,91.2969,1.00186847405696,15000,5000,20,500
"639",100,500,0.8,286.893490981311,0.4,0.49,101.108,232.936,762.729,0.999372626243206,15000,5000,20,500
"640",100,500,0.8,13.3706328039989,0.7,0.97,9.55515,12.48425,15.8849,1.00033449350913,15000,5000,20,500
"641",100,500,0.8,92.5211793743074,0.6,0.81,64.7872,96.2485,135.511,0.999167964678224,15000,5000,20,500
"642",100,500,0.8,175.67760679638,0.64,0.8,94.4536,145.0185,231.107,1.00351446955916,15000,5000,20,500
"643",100,500,0.8,276.96944776224,0.42,0.57,96.4579,202.294,470.365,1.01384280148244,15000,5000,20,500
"644",100,500,0.8,234.353293157183,0.44,0.61,93.7908,201.457,467.541,1.01092912845334,15000,5000,20,500
"645",100,500,0.8,226.458457508124,0.42,0.51,96.8284,294.7185,3858.09,1.00294996305215,15000,5000,20,500
"646",100,500,0.8,99.0726968413219,0.63,0.85,78.3393,115.655,170.681,1.00036787782514,15000,5000,20,500
"647",100,500,0.8,132.856071209535,0.57,0.77,83.3683,132.204,202.983,1.00426433901789,15000,5000,20,500
"648",100,500,0.8,171.600905784871,0.49,0.65,103.656,219.424,600.13,1.00541490847964,15000,5000,20,500
"649",100,500,0.8,260.828557591885,0.48,0.53,117.938,343.8345,2638.13,1.00357111204278,15000,5000,20,500
"650",100,500,0.8,30.3953231708147,0.81,0.94,23.057,29.90475,37.1107,1.00102134567225,15000,5000,20,500
"651",100,500,0.8,248.469259687699,0.51,0.63,110.801,275.9115,1030.96,0.999955184344175,15000,5000,20,500
"652",100,500,0.8,129.842641181313,0.55,0.68,82.2718,130.8425,202.583,1.00252444035448,15000,5000,20,500
"653",100,500,0.8,78.1300205318257,0.74,0.88,65.2247,89.8828,123.104,1.00049062941031,15000,5000,20,500
"654",100,500,0.8,195.818997146562,0.48,0.59,94.1355,162.363,300.307,1.00081268258799,15000,5000,20,500
"655",100,500,0.8,209.794967153575,0.45,0.5,140.719,519.387,8352.61,1.00018230306584,15000,5000,20,500
"656",100,500,0.8,150.852352294605,0.46,0.62,87.4655,162.4965,293.7,1.00231903405714,15000,5000,20,500
"657",100,500,0.8,94.4779437850229,0.66,0.81,84.7843,126.931,185.335,1.00366640965178,15000,5000,20,500
"658",100,500,0.8,226.394946754444,0.53,0.63,112.3,220.4495,492.601,1.0091944646096,15000,5000,20,500
"659",100,500,0.8,64.0263923630118,0.69,0.83,53.3436,72.4691,94.7201,0.99937898903913,15000,5000,20,500
"660",100,500,0.8,172.798071564175,0.57,0.7,109.778,191.149,342.9,1.00406210392885,15000,5000,20,500
"661",100,500,0.8,105.526139680296,0.6,0.78,59.3189,88.70475,124.849,1.00375203750612,15000,5000,20,500
"662",100,500,0.8,133.579959056806,0.52,0.69,80.7352,137.7415,224.237,1.00002619233588,15000,5000,20,500
"663",100,500,0.8,91.8027780717239,0.59,0.79,66.5873,96.0173,136.494,0.999474997489028,15000,5000,20,500
"664",100,500,0.8,147.886391070206,0.62,0.72,85.3568,125.9055,190.19,0.99971710721121,15000,5000,20,500
"665",100,500,0.8,175.067857808899,0.58,0.69,116.935,228.1365,516.521,1.0054609515187,15000,5000,20,500
"666",100,500,0.8,218.654088368639,0.46,0.6,82.7481,139.539,230.679,1.0042675077189,15000,5000,20,500
"667",100,500,0.8,222.457666853443,0.45,0.57,111.033,299.9205,1900.91,0.999150555017211,15000,5000,20,500
"668",100,500,0.8,34.8560108058155,0.74,0.94,24.2437,32.78215,40.9403,0.999807347435278,15000,5000,20,500
"669",100,500,0.8,179.859745521098,0.5,0.61,139.789,390.841,4818.53,1.00095520209458,15000,5000,20,500
"670",100,500,0.8,148.713125786744,0.59,0.7,93.3448,161.217,259.825,1.00280324517434,15000,5000,20,500
"671",100,500,0.8,213.136700410396,0.48,0.67,115.118,371.9185,4823.33,1.00001633947094,15000,5000,20,500
"672",100,500,0.8,115.967219565064,0.65,0.79,93.5148,147.141,236.457,1.00277878731839,15000,5000,20,500
"673",100,500,0.8,49.6997672156431,0.72,0.96,33.2831,44.8677,57.7382,1.00384645499155,15000,5000,20,500
"674",100,500,0.8,127.017168370076,0.59,0.72,61.2808,90.2637,124.619,1.00025063967928,15000,5000,20,500
"675",100,500,0.8,29.7264199447818,0.76,0.98,21.9506,27.9003,35.6424,1.00049216388559,15000,5000,20,500
"676",100,500,0.8,283.055859957822,0.46,0.52,102.194,270.716,1153.97,1.00238651501689,15000,5000,20,500
"677",100,500,0.8,149.490885578562,0.63,0.72,90.9882,142.1775,221.918,1.00142973970968,15000,5000,20,500
"678",100,500,0.8,211.710341058206,0.49,0.68,112.143,273.213,1518.68,1.00262581711217,15000,5000,20,500
"679",100,500,0.8,240.077194962651,0.54,0.67,111.899,271.28,1004.85,1.01669134864161,15000,5000,20,500
"680",100,500,0.8,221.13285290543,0.53,0.66,94.6443,236.9,653.387,1.01728209753423,15000,5000,20,500
"681",100,500,0.8,77.0666036359034,0.71,0.9,63.4908,84.8412,117.017,1.001194649537,15000,5000,20,500
"682",100,500,0.8,272.788090119138,0.42,0.52,93.6097,243.953,1008.97,1.00412277094296,15000,5000,20,500
"683",100,500,0.8,31.276756557636,0.7,0.9,28.6812,37.4125,47.8973,1.00147011797098,15000,5000,20,500
"684",100,500,0.8,75.0609730766155,0.71,0.84,58.3205,81.3755,109.098,1.00102077268171,15000,5000,20,500
"685",100,500,0.8,149.597418075427,0.52,0.67,76.9683,116.89,180.389,0.999770748679626,15000,5000,20,500
"686",100,500,0.8,82.5480947899632,0.71,0.87,52.0573,71.6825,94.3371,1.00258929060853,15000,5000,20,500
"687",100,500,0.8,226.615832624957,0.57,0.67,81.0038,126.9195,195.627,0.999844194371151,15000,5000,20,500
"688",100,500,0.8,160.397033598274,0.59,0.72,89.7478,144.951,234.354,1.00037342314799,15000,5000,20,500
"689",100,500,0.8,41.6344779240899,0.73,0.94,30.6709,39.5863,51.5953,1.00117676380516,15000,5000,20,500
"690",100,500,0.8,19.0437890845351,0.82,0.98,14.8299,18.76115,23.2067,1.00040325000658,15000,5000,20,500
"691",100,500,0.8,141.481608171016,0.69,0.83,110.562,173.632,281.316,0.999745933263181,15000,5000,20,500
"692",100,500,0.8,34.7369649331085,0.79,0.92,26.7161,33.9945,43.1391,1.00105842309146,15000,5000,20,500
"693",100,500,0.8,162.377043762244,0.57,0.72,123.478,208.1855,458.407,1.02613853453428,15000,5000,20,500
"694",100,500,0.8,129.943112260662,0.62,0.75,77.9058,115.426,172.646,1.00012680107363,15000,5000,20,500
"695",100,500,0.8,158.058759500273,0.64,0.77,97.3936,155.222,248.697,1.0008766061653,15000,5000,20,500
"696",100,500,0.8,269.212408671156,0.4,0.54,115.931,414.9905,6786.76,0.999443553939303,15000,5000,20,500
"697",100,500,0.8,69.5546617847867,0.64,0.81,43.2496,57.30925,76.6615,1.0001055652202,15000,5000,20,500
"698",100,500,0.8,115.097076143138,0.62,0.81,64.8836,92.06905,131.383,1.00018503710729,15000,5000,20,500
"699",100,500,0.8,195.9627780132,0.47,0.58,96.0606,172.0005,324.658,0.999376654911458,15000,5000,20,500
"700",100,500,0.8,113.203915057238,0.53,0.74,86.6571,142.463,232.479,0.999630151698613,15000,5000,20,500
"701",500,500,0.8,228.237242938485,0.486,0.604,184.435,270.623,385.879,1.0030692052925,15000,5000,20,500
"702",500,500,0.8,20.7323947665282,0.768,0.962,18.5084,20.6271,22.7589,1.0008074777406,15000,5000,20,500
"703",500,500,0.8,74.5482272282243,0.682,0.862,64.2339,72.72665,83.2951,1.00020114096664,15000,5000,20,500
"704",500,500,0.8,56.2444736482576,0.708,0.872,50.6243,57.18655,63.9404,1.00029092217957,15000,5000,20,500
"705",500,500,0.8,185.944226281717,0.544,0.676,130.134,163.778,205.323,1.00089665599654,15000,5000,20,500
"706",500,500,0.8,78.6434843973257,0.688,0.83,70.8049,81.7414,93.6254,1.00101854211547,15000,5000,20,500
"707",500,500,0.8,54.8225770215504,0.708,0.89,43.7262,49.45045,55.8883,1.00367660434217,15000,5000,20,500
"708",500,500,0.8,220.614432939328,0.468,0.578,170.393,242.1955,339.239,1.00085933113355,15000,5000,20,500
