"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"171",100,1000,50,0.4,1,0.42,0.94,42.3078,59.277,80.6919,0.352472,0.45594,0.553929,1.00392247679418,1.00172133309455,15000,5000,20,500
"172",100,1000,50,0.4,1,0.38,0.94,41.8097,58.25245,83.3629,0.313593,0.4097825,0.514844,1.00206679319939,1.00070545326817,15000,5000,20,500
"173",100,1000,50,0.4,1,0.31,0.96,30.0231,43.3241,63.9936,0.240299,0.327915,0.431134,1.0050971915245,1.00422280686313,15000,5000,20,500
"174",100,1000,50,0.4,1,0.47,0.95,32.0971,44.65735,60.4112,0.389337,0.491414,0.593695,1.00480771881011,0.999473804866719,15000,5000,20,500
"175",100,1000,50,0.4,1,0.38,0.94,23.5182,34.04025,45.7076,0.290072,0.390502,0.489236,0.999550275748681,1.00082564199797,15000,5000,20,500
"176",100,1000,50,0.4,1,0.41,0.94,38.2672,54.635,75.2819,0.343007,0.438858,0.54815,1.00150405808559,1.00129679092889,15000,5000,20,500
"177",100,1000,50,0.4,1,0.43,0.95,34.498,48.3558,65.848,0.342358,0.4448185,0.541127,1.001271905473,0.999512139201194,15000,5000,20,500
"178",100,1000,50,0.4,1,0.41,0.93,29.2108,42.4314,57.6148,0.329318,0.436478,0.533957,1.00377690378229,1.00535014586796,15000,5000,20,500
"179",100,1000,50,0.4,1,0.33,0.95,37.1412,53.6785,77.5226,0.258029,0.353252,0.452631,1.00631608866883,1.00099674241547,15000,5000,20,500
"180",100,1000,50,0.4,1,0.35,1,44.2854,62.6892,89.7274,0.274584,0.367416,0.467854,1.00879614845019,1.00316783478918,15000,5000,20,500
"181",100,1000,50,0.4,1,0.39,0.96,38.3866,54.64035,76.6765,0.313183,0.41414,0.504394,1.00925179061424,1.00064331401684,15000,5000,20,500
"182",100,1000,50,0.4,1,0.36,0.93,35.3244,52.76135,72.338,0.291627,0.379976,0.478334,1.0070029981808,0.999253390865949,15000,5000,20,500
"183",100,1000,50,0.4,1,0.41,0.91,26.8713,37.8257,53.2767,0.340474,0.428029,0.535151,1.0057969493562,1.0046809739527,15000,5000,20,500
"184",100,1000,50,0.4,1,0.31,0.91,31.1132,46.8422,67.4115,0.237314,0.3310805,0.420762,1.00180350746251,1.00024228470459,15000,5000,20,500
"185",100,1000,50,0.4,1,0.43,0.95,37.6833,53.2913,71.0246,0.344291,0.450118,0.54081,1.00287803948134,1.00482551058382,15000,5000,20,500
"186",100,1000,50,0.4,1,0.43,0.98,40.489,55.8483,75.1789,0.356344,0.451424,0.555657,1.00461420071801,1.00254453621161,15000,5000,20,500
"187",100,1000,50,0.4,1,0.38,0.89,30.8651,43.8957,60.4915,0.304798,0.405389,0.491709,1.0019853989671,1.00183152606942,15000,5000,20,500
"188",100,1000,50,0.4,1,0.36,0.99,32.2478,45.811,64.7513,0.276172,0.371528,0.470745,0.999939265364797,0.999730135830033,15000,5000,20,500
"189",100,1000,50,0.4,1,0.46,0.96,31.8991,43.40495,58.5096,0.381535,0.480505,0.580315,1.00440864099795,0.999229053241579,15000,5000,20,500
"190",100,1000,50,0.4,1,0.39,0.97,31.5364,45.0821,61.1619,0.311338,0.41606,0.508011,0.999951293131333,1.00000528939334,15000,5000,20,500
"191",100,1000,50,0.4,1,0.33,0.9,48.8147,68.36635,99.8624,0.264708,0.3644315,0.463772,1.00293768727009,1.00178578069251,15000,5000,20,500
"192",100,1000,50,0.4,1,0.33,0.95,35.7435,51.0604,71.5399,0.253274,0.3527655,0.443681,1.00120514774794,1.00166145504136,15000,5000,20,500
"193",100,1000,50,0.4,1,0.43,0.96,34.9636,48.24125,66.0979,0.370712,0.4585475,0.568257,1.00054072250025,1.00595482830433,15000,5000,20,500
"194",100,1000,50,0.4,1,0.5,0.94,45.7729,65.32185,85.673,0.433081,0.5440085,0.632525,0.99996561009245,0.999934030767021,15000,5000,20,500
"195",100,1000,50,0.4,1,0.43,0.98,29.6878,41.20185,55.7351,0.352756,0.446851,0.54324,1.00036829967664,1.00123933328898,15000,5000,20,500
"196",100,1000,50,0.4,1,0.42,0.97,39.5191,56.5772,75.5245,0.347792,0.44015,0.541887,1.00647685031755,0.999999203833801,15000,5000,20,500
"197",100,1000,50,0.4,1,0.4,0.96,27.4226,38.48125,53.0724,0.334676,0.421884,0.531902,1.00083131716206,1.00255998312019,15000,5000,20,500
"198",100,1000,50,0.4,1,0.37,0.92,30.7731,43.668,59.6395,0.296365,0.3969095,0.500926,0.99964428935023,1.00021369260122,15000,5000,20,500
"199",100,1000,50,0.4,1,0.35,0.98,36.1844,51.6036,71.8893,0.273227,0.367723,0.460464,1.00099815073012,1.00316762271114,15000,5000,20,500
"200",100,1000,50,0.4,1,0.43,0.95,28.9754,40.70115,55.0154,0.353132,0.4458385,0.543553,1.00409023375689,1.00101783275014,15000,5000,20,500
"201",500,1000,50,0.4,1,0.382,0.952,36.0504,42.4186,48.3555,0.355112,0.3994495,0.445004,1.00001941140246,0.99985703999496,15000,5000,20,500
"202",500,1000,50,0.4,1,0.378,0.942,42.7983,49.54965,57.6937,0.355467,0.3965535,0.440738,1.00007694331368,0.999629780702262,15000,5000,20,500
"203",500,1000,50,0.4,1,0.406,0.944,38.0991,44.10225,50.7885,0.386261,0.4291155,0.476763,1.00108604911133,1.00004367349194,15000,5000,20,500
"204",500,1000,50,0.4,1,0.444,0.952,43.1179,49.70765,57.0319,0.42336,0.4648675,0.514667,1.0033282854808,1.00053733738524,15000,5000,20,500
"205",500,1000,50,0.4,1,0.44,0.962,39.7299,45.47525,52.047,0.413659,0.459143,0.502701,1.00201558649348,1.00087719476494,15000,5000,20,500
"206",500,1000,50,0.4,1,0.384,0.946,45.8023,53.88195,61.9796,0.362553,0.4070345,0.451582,1.0019423097876,1.00065318864476,15000,5000,20,500
"207",500,1000,50,0.4,1,0.352,0.934,37.8443,44.5255,51.642,0.329288,0.371755,0.417988,0.99992543771371,1.00125483237525,15000,5000,20,500
"208",500,1000,50,0.4,1,0.374,0.948,47.5594,54.93475,63.826,0.352368,0.3973505,0.444734,0.999478285701731,0.9995078430983,15000,5000,20,500
"209",500,1000,50,0.4,1,0.386,0.962,41.3948,48.21425,55.0998,0.362924,0.4058425,0.448886,1.00163022641784,1.00121556730222,15000,5000,20,500
"210",500,1000,50,0.4,1,0.436,0.962,37.9353,43.4426,49.4953,0.408937,0.4559395,0.502645,1.00350385079356,1.00039507126048,15000,5000,20,500
"211",500,1000,50,0.4,1,0.386,0.944,44.6405,52.1189,59.4788,0.364526,0.4067635,0.449473,1.00057665611162,1.00065199706014,15000,5000,20,500
"212",500,1000,50,0.4,1,0.412,0.93,44.2458,51.72755,58.5565,0.392737,0.4374765,0.480671,1.00030950827525,1.00025954439429,15000,5000,20,500
"213",500,1000,50,0.4,1,0.416,0.948,43.2949,50.1507,58.1157,0.39089,0.43782,0.484565,1.00403587113665,1.0035577315058,15000,5000,20,500
"214",500,1000,50,0.4,1,0.364,0.958,40.5326,46.6528,54.6776,0.340278,0.379373,0.425333,1.00133073550566,1.00127803184181,15000,5000,20,500
"215",500,1000,50,0.4,1,0.384,0.928,41.0644,47.2097,54.7604,0.366616,0.407209,0.45361,0.999910698991936,1.00045137266002,15000,5000,20,500
"216",500,1000,50,0.4,1,0.384,0.946,37.5566,43.28645,50.0104,0.355956,0.4016345,0.446209,1.0018942654339,1.00018570060197,15000,5000,20,500
"217",500,1000,50,0.4,1,0.374,0.962,44.1717,52.0316,60.0614,0.347749,0.3925485,0.437262,0.999217003866824,1.00165073881075,15000,5000,20,500
"218",500,1000,50,0.4,1,0.366,0.938,46.5111,53.79665,63.1767,0.346104,0.387477,0.438511,1.00469453869436,1.00154960536377,15000,5000,20,500
"219",500,1000,50,0.4,1,0.362,0.954,39.385,45.83675,53.1792,0.337186,0.3801305,0.42163,0.999829452876048,1.00150278538687,15000,5000,20,500
"220",500,1000,50,0.4,1,0.406,0.946,38.883,45.0751,51.6193,0.375872,0.42492,0.466427,1.00080989179839,1.00036580677021,15000,5000,20,500
"221",500,1000,50,0.4,1,0.4,0.968,37.1595,42.7703,48.7002,0.371644,0.416303,0.458772,1.00093665475142,1.00044168714398,15000,5000,20,500
"222",500,1000,50,0.4,1,0.428,0.958,41.2869,47.51115,54.8422,0.403308,0.4485465,0.492143,1.00059830978631,1.00015348682981,15000,5000,20,500
"223",500,1000,50,0.4,1,0.426,0.956,45.1892,52.73915,60.1019,0.407522,0.4516895,0.496099,1.00077229741354,1.00058526744628,15000,5000,20,500
"224",500,1000,50,0.4,1,0.414,0.952,40.7089,46.6402,53.8622,0.388768,0.431819,0.47793,0.999297251643509,1.00318419240626,15000,5000,20,500
"225",500,1000,50,0.4,1,0.378,0.956,44.9411,51.9171,60.5331,0.355014,0.3962375,0.444814,0.999836767267391,1.00025736560909,15000,5000,20,500
"226",500,1000,50,0.4,1,0.386,0.962,44.4646,51.07695,59.8345,0.361556,0.4054075,0.447321,1.00143150827593,0.999574562138085,15000,5000,20,500
"227",500,1000,50,0.4,1,0.414,0.934,42.2806,49.0885,56.6499,0.394266,0.4399055,0.483768,0.999981453958672,0.99951445021215,15000,5000,20,500
"228",500,1000,50,0.4,1,0.428,0.938,46.4713,53.49245,61.8442,0.406553,0.4527935,0.496573,1.00063351653747,1.00319082311496,15000,5000,20,500
"229",500,1000,50,0.4,1,0.386,0.956,42.83,50.34345,57.962,0.359859,0.405868,0.448178,1.001667412416,1.00146513993425,15000,5000,20,500
"230",500,1000,50,0.4,1,0.4,0.95,47.9092,55.10275,64.0074,0.380014,0.4226935,0.466965,1.00988777583836,1.000233967298,15000,5000,20,500
"231",500,1000,50,0.4,1,0.386,0.928,41.4897,48.3741,55.3227,0.36123,0.407747,0.451962,1.0026519921602,1.00050155700605,15000,5000,20,500
"232",500,1000,50,0.4,1,0.382,0.944,43.9964,52.2013,59.7516,0.363259,0.4065295,0.450994,1.0014821057292,1.00230439168275,15000,5000,20,500
"233",500,1000,50,0.4,1,0.412,0.958,44.05,50.1631,58.3461,0.385687,0.4342,0.474981,0.999583668944895,1.00044669385594,15000,5000,20,500
"234",500,1000,50,0.4,1,0.398,0.958,43.5191,50.3124,57.8663,0.370683,0.4170525,0.459141,1.00036513483724,0.999143249811531,15000,5000,20,500
"235",500,1000,50,0.4,1,0.378,0.946,45.1318,52.85585,61.2635,0.357598,0.4004195,0.44793,1.00064520448898,0.999293205039484,15000,5000,20,500
"236",500,1000,50,0.4,1,0.358,0.956,42.3209,48.94665,57.0544,0.338523,0.378157,0.423647,1.00022927387302,1.00001096306036,15000,5000,20,500
"237",500,1000,50,0.4,1,0.406,0.938,40.94,47.47935,54.5311,0.378984,0.424524,0.467443,1.00146518641669,1.00236217715834,15000,5000,20,500
"238",500,1000,50,0.4,1,0.392,0.958,47.7459,55.30185,63.7866,0.366481,0.4104635,0.453994,1.00299080624044,0.999903475700983,15000,5000,20,500
"239",500,1000,50,0.4,1,0.356,0.966,35.7993,42.24715,48.7798,0.325689,0.3700325,0.4135,1.00003902337257,0.99988756919052,15000,5000,20,500
"240",500,1000,50,0.4,1,0.388,0.952,43.2911,50.60985,58.2001,0.365598,0.4085015,0.450695,1.00544463974749,0.999319527193365,15000,5000,20,500
"241",500,1000,50,0.4,1,0.408,0.958,45.214,52.45175,60.2434,0.382407,0.430908,0.47274,1.00046489546876,1.00017043641445,15000,5000,20,500
"242",500,1000,50,0.4,1,0.428,0.928,42.6796,50.2043,57.1173,0.41136,0.4559945,0.501933,0.99948820007775,1.00161353141353,15000,5000,20,500
"243",500,1000,50,0.4,1,0.386,0.964,46.325,53.8692,62.7669,0.365474,0.409275,0.455789,1.00510738375951,1.00055131135028,15000,5000,20,500
"244",500,1000,50,0.4,1,0.42,0.936,40.5485,46.58735,53.6904,0.400779,0.443859,0.490626,1.00029233038645,0.999748841047149,15000,5000,20,500
"245",500,1000,50,0.4,1,0.384,0.964,40.9761,47.0705,54.3393,0.355529,0.3996455,0.443998,1.00154609067598,1.00244241038218,15000,5000,20,500
"246",500,1000,50,0.4,1,0.36,0.95,43.4294,51.01235,59.3315,0.334115,0.376826,0.422677,1.0009425021593,1.00007001634055,15000,5000,20,500
"247",500,1000,50,0.4,1,0.364,0.938,40.2562,46.39855,53.9576,0.344063,0.3863215,0.43167,1.00418792804563,0.999497158777047,15000,5000,20,500
"248",500,1000,50,0.4,1,0.386,0.958,42.6022,48.86525,56.6714,0.356036,0.403241,0.448006,1.00108912154232,1.0019581154854,15000,5000,20,500
"249",500,1000,50,0.4,1,0.412,0.932,42.9673,49.9462,57.2413,0.392235,0.438178,0.480068,1.00507829324076,1.00084962688095,15000,5000,20,500
"250",500,1000,50,0.4,1,0.412,0.968,44.1606,52.0071,59.7062,0.386501,0.4296735,0.474423,1.00420560485458,1.00087125547581,15000,5000,20,500
"251",1000,1000,50,0.4,1,0.417,0.945,42.0782,46.29525,51.3206,0.405656,0.4368155,0.467694,1.00251161220672,1.00113095808608,15000,5000,20,500
"252",1000,1000,50,0.4,1,0.398,0.96,41.8322,45.9557,51.2052,0.38601,0.417848,0.452164,1.0006851566938,1.0018227768136,15000,5000,20,500
"253",1000,1000,50,0.4,1,0.398,0.95,44.8145,49.567,54.7243,0.387144,0.4181835,0.451147,1.00235516341451,1.00082508677556,15000,5000,20,500
"254",1000,1000,50,0.4,1,0.392,0.957,41.7442,46.58715,51.4114,0.381664,0.4105115,0.443601,0.999905713898641,1.0011939465385,15000,5000,20,500
"255",1000,1000,50,0.4,1,0.383,0.952,44.3073,49.48765,54.8971,0.375131,0.4037075,0.435397,0.999958521423481,1.00059452845535,15000,5000,20,500
"256",1000,1000,50,0.4,1,0.366,0.953,45.2389,50.04855,55.562,0.357928,0.386114,0.41942,1.00305869554542,1.00034715419964,15000,5000,20,500
"257",1000,1000,50,0.4,1,0.425,0.94,41.9542,46.1058,50.6516,0.411851,0.445037,0.476202,1.0023428887743,1.00303222511248,15000,5000,20,500
"258",1000,1000,50,0.4,1,0.413,0.948,40.2705,44.3066,49.0869,0.402732,0.432617,0.466842,1.00006675112085,1.00137739211805,15000,5000,20,500
"259",1000,1000,50,0.4,1,0.382,0.946,43.7094,48.5322,54.3065,0.371958,0.4023345,0.435423,1.00356304196242,1.00045357430263,15000,5000,20,500
"260",1000,1000,50,0.4,1,0.384,0.961,40.9525,45.85015,50.9693,0.370918,0.4005925,0.431154,1.0034036869118,1.00070695451373,15000,5000,20,500
"261",1000,1000,50,0.4,1,0.397,0.95,43.225,47.82645,52.601,0.382052,0.416241,0.446134,1.0051045315366,0.999581493385303,15000,5000,20,500
"262",1000,1000,50,0.4,1,0.39,0.954,43.2691,47.6221,52.7292,0.376016,0.409548,0.439431,0.999940018519747,1.00128659044659,15000,5000,20,500
"263",1000,1000,50,0.4,1,0.392,0.954,40.5667,44.93785,49.6223,0.380872,0.4097485,0.440495,1.00226019144151,1.00129972072092,15000,5000,20,500
"264",1000,1000,50,0.4,1,0.399,0.95,47.2833,52.24055,57.9242,0.386771,0.4201505,0.450588,1.00012344289709,1.00001544482405,15000,5000,20,500
"265",1000,1000,50,0.4,1,0.401,0.949,47.9287,53.1574,58.8339,0.391087,0.423828,0.457147,1.00486626971628,1.00311853513655,15000,5000,20,500
"266",1000,1000,50,0.4,1,0.386,0.944,45.4975,50.35295,56.1731,0.378359,0.408284,0.441217,1.00226878183965,1.00053258133063,15000,5000,20,500
"267",1000,1000,50,0.4,1,0.411,0.968,43.3923,48.668,53.3404,0.39935,0.4326915,0.464506,1.00015968057531,1.00240034087234,15000,5000,20,500
"268",1000,1000,50,0.4,1,0.399,0.966,46.0662,50.80865,56.4091,0.387208,0.4190395,0.451486,1.00046813824034,0.99915732073771,15000,5000,20,500
"269",1000,1000,50,0.4,1,0.395,0.949,47.5392,52.9391,58.5327,0.388205,0.419121,0.452507,1.00152388952895,1.00025498182287,15000,5000,20,500
"270",1000,1000,50,0.4,1,0.366,0.95,47.3835,52.45285,58.5996,0.358031,0.387872,0.423138,1.00174883639924,1.00145972623907,15000,5000,20,500
"271",1000,1000,50,0.4,1,0.411,0.946,44.4162,49.3221,54.3144,0.401563,0.4332145,0.465657,1.00606046311802,0.999736601646772,15000,5000,20,500
"272",1000,1000,50,0.4,1,0.41,0.949,43.8367,48.5807,53.8198,0.397646,0.432024,0.463184,0.999495862921863,1.00224163949239,15000,5000,20,500
"273",1000,1000,50,0.4,1,0.374,0.952,41.856,46.49535,51.7716,0.362284,0.3925645,0.423933,0.999465087855007,1.00311908868629,15000,5000,20,500
"274",1000,1000,50,0.4,1,0.399,0.945,47.0861,51.7211,57.7838,0.389068,0.4194045,0.451935,1.00062481141407,1.00454757192155,15000,5000,20,500
"275",1000,1000,50,0.4,1,0.386,0.94,42.1763,46.8031,52.142,0.375052,0.4077905,0.437809,1.00208760831095,1.00306328511432,15000,5000,20,500
"276",1000,1000,50,0.4,1,0.374,0.946,41.9046,47.0655,52.0367,0.36109,0.3944915,0.42282,1.00948870492722,0.999972791086966,15000,5000,20,500
"277",1000,1000,50,0.4,1,0.383,0.957,47.7803,53.75805,59.121,0.374078,0.404069,0.436283,0.999613620059691,1.00025459786516,15000,5000,20,500
"278",1000,1000,50,0.4,1,0.404,0.973,48.9797,54.5668,60.5698,0.391739,0.424208,0.455128,1.00208505050362,1.00199550855452,15000,5000,20,500
"279",1000,1000,50,0.4,1,0.39,0.952,40.8955,45.3238,49.8681,0.378658,0.4085415,0.439102,1.00325149790786,1.00227305341925,15000,5000,20,500
"280",1000,1000,50,0.4,1,0.4,0.959,42.683,47.4935,52.2005,0.388112,0.4203495,0.451672,1.00228017271587,0.999849509373878,15000,5000,20,500
"281",1000,1000,50,0.4,1,0.408,0.957,49.3742,55.01175,60.4878,0.399587,0.4323715,0.462313,0.999764165722218,0.999996939646643,15000,5000,20,500
"282",1000,1000,50,0.4,1,0.388,0.945,45.5743,50.37325,56.1911,0.379169,0.4088455,0.441896,1.00477684635489,1.00028480212077,15000,5000,20,500
"283",1000,1000,50,0.4,1,0.395,0.938,42.27,46.96695,51.8641,0.387729,0.417118,0.448908,0.999942413399614,0.999885631122345,15000,5000,20,500
"284",1000,1000,50,0.4,1,0.39,0.944,45.7386,50.945,55.9912,0.380981,0.414327,0.443157,1.00192729574551,1.00072549036839,15000,5000,20,500
"285",1000,1000,50,0.4,1,0.384,0.951,42.5286,47.2429,52.7141,0.370101,0.4048175,0.436462,0.999434078184082,1.00034590819671,15000,5000,20,500
"286",1000,1000,50,0.4,1,0.423,0.951,42.5814,46.856,51.8237,0.412306,0.442256,0.475199,1.00194996347827,1.00260742873683,15000,5000,20,500
"287",1000,1000,50,0.4,1,0.381,0.943,48.1041,53.5876,59.3333,0.373846,0.40438,0.436113,1.00011791764131,0.999422647220611,15000,5000,20,500
"288",1000,1000,50,0.4,1,0.428,0.957,43.4301,47.5984,52.6988,0.415765,0.4496855,0.480218,1.00020920786193,1.0024082679397,15000,5000,20,500
"289",1000,1000,50,0.4,1,0.387,0.957,48.168,53.4737,59.144,0.378524,0.4104725,0.443258,1.0018195808994,0.999294314410748,15000,5000,20,500
"290",1000,1000,50,0.4,1,0.378,0.948,42.283,46.7587,52.0187,0.368564,0.399013,0.430698,1.00087454909883,1.00448303296407,15000,5000,20,500
"291",1000,1000,50,0.4,1,0.398,0.953,42.4644,47.1622,52.3448,0.38697,0.4169805,0.447871,1.00222453301454,1.00123705139281,15000,5000,20,500
"292",1000,1000,50,0.4,1,0.371,0.953,44.3479,49.4475,54.8271,0.35646,0.3891765,0.418362,1.00397412923496,1.00159526934049,15000,5000,20,500
"293",1000,1000,50,0.4,1,0.412,0.948,43.1829,48.1501,53.369,0.404801,0.433491,0.467443,1.00073050366196,0.999202324968662,15000,5000,20,500
"294",1000,1000,50,0.4,1,0.422,0.939,47.2206,52.8171,58.1654,0.417797,0.4500745,0.480489,1.00063682064545,1.0008126834049,15000,5000,20,500
"295",1000,1000,50,0.4,1,0.438,0.947,44.3371,49.03535,53.6042,0.427398,0.4612465,0.49088,1.00318436003602,1.00181966189386,15000,5000,20,500
"296",1000,1000,50,0.4,1,0.389,0.94,42.0896,46.81395,51.7989,0.378311,0.4109515,0.443275,1.00244019931398,1.00187561893982,15000,5000,20,500
"297",1000,1000,50,0.4,1,0.397,0.965,46.4971,51.7974,57.348,0.389572,0.4175625,0.451021,1.00099523741338,1.00100838546169,15000,5000,20,500
"298",1000,1000,50,0.4,1,0.398,0.937,42.9847,47.732,52.7504,0.3902,0.4218415,0.453797,0.999708867457754,1.00534914548735,15000,5000,20,500
"299",1000,1000,50,0.4,1,0.389,0.959,45.7792,50.91685,56.2348,0.379313,0.410234,0.44217,0.999949564058402,1.00398585444018,15000,5000,20,500
"300",1000,1000,50,0.4,1,0.404,0.948,44.3901,49.2923,54.1137,0.392047,0.422541,0.456023,1.00248734292704,0.999472743386705,15000,5000,20,500
"301",100,500,100,0.4,1,0.33,0.78,81.8578,143.615,258.731,0.330479,0.471862,0.664498,1.0224211702499,1.01092618585657,15000,5000,20,500
"302",100,500,100,0.4,1,0.27,0.79,58.1448,104.3345,201.866,0.234101,0.3538405,0.5003,1.05525496030496,1.02292291450363,15000,5000,20,500
"303",100,500,100,0.4,1,0.38,0.79,85.415,174.036,385.06,0.3694,0.56878,0.870319,1.03954409766624,1.03347815524354,25000,5000,20,1000
"304",100,500,100,0.4,1,0.37,0.77,47.2547,72.662,106.497,0.333511,0.442952,0.551133,1.00861202301755,1.00306530134449,15000,5000,20,500
"305",100,500,100,0.4,1,0.43,0.79,52.3581,77.4116,110.516,0.386695,0.5033865,0.615721,1.00130654832247,1.00002174213952,15000,5000,20,500
"306",100,500,100,0.4,1,0.28,0.82,48.9886,78.7502,138.357,0.24355,0.3437685,0.460466,1.04286098822664,1.00377764966148,15000,5000,20,500
"307",100,500,100,0.4,1,0.31,0.85,57.5847,96.12825,164.502,0.273021,0.3899345,0.519254,1.04708002398452,1.01999989034414,15000,5000,20,500
"308",100,500,100,0.4,1,0.31,0.79,60.1829,100.246,178.591,0.284487,0.4042145,0.547819,1.00682714394408,1.00113403745014,15000,5000,20,500
"309",100,500,100,0.4,1,0.29,0.74,80.7184,162.281,293.07,0.291953,0.4282835,0.642024,1.04525598661599,1.0367540295672,15000,5000,20,500
"310",100,500,100,0.4,1,0.44,0.89,61.396,97.3514,151.787,0.392566,0.531071,0.670863,1.0064254670258,1.00078269990312,15000,5000,20,500
"311",100,500,100,0.4,1,0.28,0.84,56.326,103.01,188.391,0.244072,0.3600665,0.494666,1.02136974004152,1.00593928566012,15000,5000,20,500
"312",100,500,100,0.4,1,0.34,0.81,65.8273,120.3595,208.69,0.326035,0.4487575,0.612043,1.02064105797481,1.00244810767227,15000,5000,20,500
"313",100,500,100,0.4,1,0.28,0.81,44.9257,71.9424,111.826,0.227936,0.328092,0.43038,1.00256216406467,1.00130723497227,15000,5000,20,500
"314",100,500,100,0.4,1,0.36,0.84,69.851,126.7525,197.57,0.337821,0.481931,0.614032,1.00160756835908,1.00313686839293,15000,5000,20,500
"315",100,500,100,0.4,1,0.43,0.81,75.3271,127.5235,205.292,0.425244,0.578168,0.746346,1.00183849837839,1.00904244245316,15000,5000,20,500
"316",100,500,100,0.4,1,0.41,0.8,45.4861,64.75495,96.3071,0.360843,0.4632645,0.585852,1.00368888723328,0.999907370288537,15000,5000,20,500
"317",100,500,100,0.4,1,0.31,0.82,110.217,268.8775,531.004,0.354305,0.5811855,0.927001,1.07597913964868,1.07425648979485,45000,5000,20,2000
"318",100,500,100,0.4,1,0.35,0.81,66.2593,117.193,195.544,0.333101,0.471276,0.619032,1.01335924551208,1.00316333832026,15000,5000,20,500
"319",100,500,100,0.4,1,0.24,0.77,51.1714,88.20855,147.755,0.192632,0.2985365,0.405883,1.0118084923979,1.0005015932957,15000,5000,20,500
"320",100,500,100,0.4,1,0.33,0.75,52.2878,87.73195,143.669,0.304414,0.4132965,0.537737,1.02945598140575,1.01043550064785,15000,5000,20,500
"321",100,500,100,0.4,1,0.41,0.82,74.2647,129.51,232.419,0.417707,0.5546295,0.76005,1.0350040745897,1.03257907590195,15000,5000,20,500
"322",100,500,100,0.4,1,0.44,0.76,58.1654,92.03015,136.566,0.418282,0.545645,0.672099,1.00842857069309,1.0043259133915,15000,5000,20,500
"323",100,500,100,0.4,1,0.35,0.77,45.6892,69.2431,100.414,0.312856,0.428196,0.540986,1.01086476967695,1.00364568135433,15000,5000,20,500
"324",100,500,100,0.4,1,0.43,0.8,50.0355,73.7434,107.403,0.387369,0.5090945,0.618323,1.00464201417324,1.00571130962469,15000,5000,20,500
"325",100,500,100,0.4,1,0.37,0.84,58.4053,92.23295,143.738,0.32817,0.4463065,0.570203,1.00091417417453,1.00002825262487,15000,5000,20,500
