"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"883",1000,1000,150,0.4,1,0.371,0.854,135.316,154.4265,176.865,0.999646548189806,15000,5000,20,500
"884",1000,1000,150,0.4,1,0.368,0.844,131.388,148.867,169.742,1.00026324998957,15000,5000,20,500
"885",1000,1000,150,0.4,1,0.379,0.85,126.615,144.583,162.555,1.00138655454108,15000,5000,20,500
"886",1000,1000,150,0.4,1,0.349,0.827,146.609,167.7395,192.821,0.999696226294879,15000,5000,20,500
"887",1000,1000,150,0.4,1,0.357,0.857,127.825,145.6875,164.971,1.00412426668119,15000,5000,20,500
"888",1000,1000,150,0.4,1,0.364,0.847,127.748,145.2525,165.271,0.999608618438809,15000,5000,20,500
"889",1000,1000,150,0.4,1,0.358,0.853,132.172,148.886,171.696,0.999821488418508,15000,5000,20,500
"890",1000,1000,150,0.4,1,0.371,0.854,135.672,154.058,176.617,1.00349345763024,15000,5000,20,500
"891",1000,1000,150,0.4,1,0.327,0.843,124.807,141.675,161.809,0.999842519098847,15000,5000,20,500
"892",1000,1000,150,0.4,1,0.337,0.859,115.676,131.995,150.556,1.00097075148584,15000,5000,20,500
"893",1000,1000,150,0.4,1,0.334,0.848,124.44,144.0485,164.071,1.0009413682841,15000,5000,20,500
"894",1000,1000,150,0.4,1,0.361,0.85,133.589,152.095,172.747,1.00001074400405,15000,5000,20,500
"895",1000,1000,150,0.4,1,0.346,0.869,131.004,149.662,168.949,1.00271696802002,15000,5000,20,500
"896",1000,1000,150,0.4,1,0.352,0.873,123.193,139.8505,158.308,1.002788866021,15000,5000,20,500
"897",1000,1000,150,0.4,1,0.342,0.845,129.83,148.6345,170.397,0.999513877617777,15000,5000,20,500
"898",1000,1000,150,0.4,1,0.364,0.858,121.578,138.873,157.153,1.00107449941176,15000,5000,20,500
"899",1000,1000,150,0.4,1,0.373,0.852,130.753,148.696,168.565,1.00233219688058,15000,5000,20,500
"900",1000,1000,150,0.4,1,0.342,0.86,113.965,130.541,146.985,1.0005124945748,15000,5000,20,500
"901",100,500,200,0.4,1,0.24,0.54,111.928,776.2405,13721.5,0.999442564878587,15000,5000,20,500
"902",100,500,200,0.4,1,0.19,0.66,52.8636,137.976,710.187,1.00115908782564,15000,5000,20,500
"903",100,500,200,0.4,1,0.3,0.59,118.713,636.0665,12356.6,0.999770933471054,15000,5000,20,500
"904",100,500,200,0.4,1,0.3,0.67,85.7459,295.6935,4694.3,1.00115003331819,15000,5000,20,500
"905",100,500,200,0.4,1,0.26,0.62,172.011,2491.665,17722.3,1.00148696380378,15000,5000,20,500
"906",100,500,200,0.4,1,0.27,0.64,67.2314,145.732,362.675,1.00290958977354,15000,5000,20,500
"907",100,500,200,0.4,1,0.29,0.58,98.6385,367.919,8429.44,1.0058430313035,15000,5000,20,500
"908",100,500,200,0.4,1,0.3,0.59,89.8178,241.378,2134.33,1.00219324647066,15000,5000,20,500
"909",100,500,200,0.4,1,0.29,0.63,66.2575,144.1425,350.511,1.00330050125846,15000,5000,20,500
"910",100,500,200,0.4,1,0.26,0.64,63.1041,117.152,227.297,0.999343568590794,15000,5000,20,500
"911",100,500,200,0.4,1,0.26,0.57,102.083,744.137,13635.4,1.00179124626653,15000,5000,20,500
"912",100,500,200,0.4,1,0.25,0.56,69.7868,319.9385,7961.77,0.999600625724309,15000,5000,20,500
"913",100,500,200,0.4,1,0.3,0.62,75.1652,233.0295,1395.48,1.00427626186305,15000,5000,20,500
"914",100,500,200,0.4,1,0.26,0.57,95.9661,384.921,8298.36,1.00289632881417,15000,5000,20,500
"915",100,500,200,0.4,1,0.26,0.59,54.6558,126.993,249.314,1.0024258772304,15000,5000,20,500
"916",100,500,200,0.4,1,0.3,0.63,73.8675,148.5585,306.666,1.00114354044816,15000,5000,20,500
"917",100,500,200,0.4,1,0.22,0.71,56.7482,116.952,264.443,1.00899881997549,15000,5000,20,500
"918",100,500,200,0.4,1,0.24,0.6,56.2405,120.2085,255.04,1.01451533852909,15000,5000,20,500
"919",100,500,200,0.4,1,0.22,0.63,61.6637,132.175,333.581,0.999791305020428,15000,5000,20,500
"920",100,500,200,0.4,1,0.31,0.66,93.4417,255.229,2681.43,1.00222926536174,15000,5000,20,500
"921",100,500,200,0.4,1,0.25,0.58,112.17,856.997,14865.5,1.00097792007218,15000,5000,20,500
"922",100,500,200,0.4,1,0.3,0.64,71.1467,140.877,276.508,1.00849859699771,15000,5000,20,500
"923",100,500,200,0.4,1,0.24,0.67,58.0637,159.4375,497.168,1.00163693390631,15000,5000,20,500
"924",100,500,200,0.4,1,0.31,0.65,134.545,993.4045,13791,1.00067798386441,15000,5000,20,500
"925",100,500,200,0.4,1,0.31,0.69,69.1398,126.9035,241.448,1.00954310091958,15000,5000,20,500
"926",100,500,200,0.4,1,0.25,0.6,147.537,1749.22,16238.1,1.00661345437511,15000,5000,20,500
"927",100,500,200,0.4,1,0.26,0.57,97.9474,334.7725,6052.79,0.99963866465331,15000,5000,20,500
"928",100,500,200,0.4,1,0.26,0.67,74.6604,182.676,652.397,1.0183931039208,15000,5000,20,500
"929",100,500,200,0.4,1,0.2,0.69,86.6116,352.9565,9313.73,0.999445060933812,15000,5000,20,500
"930",100,500,200,0.4,1,0.34,0.64,69.5532,132.3805,242.087,0.999330138455995,15000,5000,20,500
"931",100,500,200,0.4,1,0.35,0.69,75.0621,157.3235,362.146,1.00636832712678,15000,5000,20,500
"932",100,500,200,0.4,1,0.3,0.63,87.949,228.3185,1252.22,1.02045014208023,15000,5000,20,500
"933",100,500,200,0.4,1,0.17,0.58,52.6681,145.639,782.09,1.00057184010837,15000,5000,20,500
"934",100,500,200,0.4,1,0.33,0.72,83.0211,153.1725,320.408,1.00287433198174,15000,5000,20,500
"935",100,500,200,0.4,1,0.23,0.68,63.6493,159.029,454.206,1.00215453106454,15000,5000,20,500
"936",100,500,200,0.4,1,0.28,0.6,80.9853,266.6025,4227.34,1.0039044214685,15000,5000,20,500
"937",100,500,200,0.4,1,0.21,0.63,134.654,1991.785,16954.3,0.999633177128003,15000,5000,20,500
"938",100,500,200,0.4,1,0.34,0.69,84.0186,213.6205,785.789,1.00222001374441,15000,5000,20,500
"939",100,500,200,0.4,1,0.25,0.62,137.556,1084.13,14927.7,1.00660657039871,15000,5000,20,500
"940",100,500,200,0.4,1,0.4,0.63,68.8491,108.0715,176.447,1.00050252652629,15000,5000,20,500
"941",100,500,200,0.4,1,0.29,0.65,78.0964,169.2955,467.35,1.00492685768494,15000,5000,20,500
"942",100,500,200,0.4,1,0.24,0.65,55.2628,119.12,227.161,1.00011555298047,15000,5000,20,500
"943",100,500,200,0.4,1,0.15,0.7,78.2768,821.0195,14606.3,1.00068115507416,15000,5000,20,500
"944",100,500,200,0.4,1,0.28,0.69,79.1266,188.733,676.033,1.00238098737993,15000,5000,20,500
"945",100,500,200,0.4,1,0.24,0.56,69.4073,230.27,3364.08,1.01053078713849,15000,5000,20,500
"946",100,500,200,0.4,1,0.27,0.63,102.501,373.0295,7678.07,1.00026235702731,15000,5000,20,500
"947",100,500,200,0.4,1,0.27,0.59,77.5124,240.363,2799.64,1.00461463946008,15000,5000,20,500
"948",100,500,200,0.4,1,0.24,0.59,106.616,666.3225,12931.4,1.00132664863366,15000,5000,20,500
"949",100,500,200,0.4,1,0.23,0.66,86.6775,255.42,3131.2,1.00314750133979,15000,5000,20,500
"950",100,500,200,0.4,1,0.22,0.53,72.8127,252.42,5063.67,1.00384270973927,15000,5000,20,500
"951",500,500,200,0.4,1,0.266,0.632,123.677,173.113,243.453,0.999340342028477,15000,5000,20,500
"952",500,500,200,0.4,1,0.24,0.612,150.489,240.3735,376.987,1.00138769390855,15000,5000,20,500
"953",500,500,200,0.4,1,0.28,0.646,149.374,236.1915,367.846,1.00101810810212,15000,5000,20,500
"954",500,500,200,0.4,1,0.252,0.572,150.593,231.485,374.91,1.00086107936978,15000,5000,20,500
"955",500,500,200,0.4,1,0.23,0.624,139.034,219.0735,346.333,1.00186706222945,15000,5000,20,500
"956",500,500,200,0.4,1,0.268,0.594,112.285,157.968,214.696,1.00051125714914,15000,5000,20,500
"957",500,500,200,0.4,1,0.27,0.658,153.605,233.3135,358.578,0.999660690222741,15000,5000,20,500
"958",500,500,200,0.4,1,0.242,0.618,129.647,182.772,265.966,1.00417711802387,15000,5000,20,500
"959",500,500,200,0.4,1,0.29,0.64,169.12,264.2175,446.179,1.00122146910098,15000,5000,20,500
"960",500,500,200,0.4,1,0.294,0.638,124.217,176.714,238.294,1.00103070239231,15000,5000,20,500
"961",500,500,200,0.4,1,0.288,0.656,143.316,215.7185,319.161,0.999500911509719,15000,5000,20,500
"962",500,500,200,0.4,1,0.284,0.642,113.261,155.0755,206.213,1.00129703736422,15000,5000,20,500
"963",500,500,200,0.4,1,0.276,0.618,122.645,175.742,246.551,1.00046396736089,15000,5000,20,500
"964",500,500,200,0.4,1,0.266,0.612,145.722,235.193,357.931,1.0022514288959,15000,5000,20,500
"965",500,500,200,0.4,1,0.274,0.658,143.867,208.224,305.781,1.00283150787316,15000,5000,20,500
"966",500,500,200,0.4,1,0.26,0.678,111.443,150.692,204.741,0.999532421190794,15000,5000,20,500
"967",500,500,200,0.4,1,0.286,0.654,139.506,197.0525,287.054,0.999224960972808,15000,5000,20,500
"968",500,500,200,0.4,1,0.314,0.648,190.814,320.6165,590.718,1.00383216075172,15000,5000,20,500
"969",500,500,200,0.4,1,0.264,0.658,135.828,197.0965,292.58,0.999570963825617,15000,5000,20,500
"970",500,500,200,0.4,1,0.246,0.616,132.96,203.8275,307.341,1.00191287650434,15000,5000,20,500
"971",500,500,200,0.4,1,0.254,0.68,135.892,204.764,310.402,1.0033242150115,15000,5000,20,500
"972",500,500,200,0.4,1,0.242,0.62,108.374,148.5255,204.307,1.00204629980558,15000,5000,20,500
"973",500,500,200,0.4,1,0.234,0.616,129.033,196.7935,292.856,0.999490089413561,15000,5000,20,500
"974",500,500,200,0.4,1,0.258,0.626,120.939,173.6415,248.216,1.00258080419709,15000,5000,20,500
"975",500,500,200,0.4,1,0.286,0.664,140.359,200.053,287.142,1.00048425363995,15000,5000,20,500
"976",500,500,200,0.4,1,0.246,0.62,130.054,204.064,299.762,1.0045620513439,15000,5000,20,500
"977",500,500,200,0.4,1,0.254,0.654,156.457,245.2785,390.445,1.0023552050455,15000,5000,20,500
"978",500,500,200,0.4,1,0.25,0.614,173.573,353.244,819.825,1.00305475052423,15000,5000,20,500
"979",500,500,200,0.4,1,0.256,0.644,149.734,230.495,367.418,1.00007687733707,15000,5000,20,500
"980",500,500,200,0.4,1,0.274,0.646,98.6733,132.8925,173.824,1.00197178585235,15000,5000,20,500
"981",500,500,200,0.4,1,0.282,0.646,136.446,197.4025,275.936,1.0008581886881,15000,5000,20,500
"982",500,500,200,0.4,1,0.272,0.626,151.697,227.666,353.78,1.0031878902354,15000,5000,20,500
"983",500,500,200,0.4,1,0.3,0.642,120.747,166.428,223.725,0.999676130790492,15000,5000,20,500
"984",500,500,200,0.4,1,0.25,0.64,135.173,197.393,296.676,1.00069586985412,15000,5000,20,500
"985",500,500,200,0.4,1,0.274,0.618,156.097,226.95,339.754,1.00052595796611,15000,5000,20,500
"986",500,500,200,0.4,1,0.256,0.622,108.53,148.07,200.423,1.00000391180241,15000,5000,20,500
"987",500,500,200,0.4,1,0.282,0.63,124.797,168.585,230.142,0.999229283792943,15000,5000,20,500
"988",500,500,200,0.4,1,0.232,0.63,151.693,239.9355,395.474,1.00290600767096,15000,5000,20,500
"989",500,500,200,0.4,1,0.248,0.634,147.947,238.1435,393.965,1.00670328828634,15000,5000,20,500
"990",500,500,200,0.4,1,0.27,0.642,171.358,289.569,523.139,1.00038929059057,15000,5000,20,500
"991",500,500,200,0.4,1,0.26,0.614,143.328,219.0135,328.208,1.00005894127343,15000,5000,20,500
"992",500,500,200,0.4,1,0.228,0.582,139.854,209.65,327.417,1.0025673123178,15000,5000,20,500
"993",500,500,200,0.4,1,0.242,0.606,147.247,223.939,347.887,1.00071848209945,15000,5000,20,500
"994",500,500,200,0.4,1,0.226,0.638,133.473,208.6215,325.025,1.00198691198402,15000,5000,20,500
"995",500,500,200,0.4,1,0.284,0.664,132.616,186.733,263.927,0.999955070027281,15000,5000,20,500
"996",500,500,200,0.4,1,0.276,0.632,161.232,257.537,435.785,1.00292363811871,15000,5000,20,500
"997",500,500,200,0.4,1,0.246,0.64,137.364,201.8915,292.396,1.00075526266817,15000,5000,20,500
"998",500,500,200,0.4,1,0.28,0.64,148.89,219.195,334.077,1.0010375147284,15000,5000,20,500
"999",500,500,200,0.4,1,0.266,0.642,132.621,197.7465,282.555,1.00034851773936,15000,5000,20,500
"1000",500,500,200,0.4,1,0.256,0.642,129.178,175.643,252.011,1.00056265456997,15000,5000,20,500
"1001",1000,500,200,0.4,1,0.264,0.652,131.743,168.2675,212.008,1.00329926129375,15000,5000,20,500
"1002",1000,500,200,0.4,1,0.263,0.641,174.607,227.7445,307.987,1.00043521093126,15000,5000,20,500
"1003",1000,500,200,0.4,1,0.253,0.603,156.538,205.551,272.763,0.999859363197334,15000,5000,20,500
"1004",1000,500,200,0.4,1,0.262,0.636,132.311,165.823,208.557,1.00149781754956,15000,5000,20,500
"1005",1000,500,200,0.4,1,0.259,0.638,120.283,147.672,182.053,1.0025077764895,15000,5000,20,500
"1006",1000,500,200,0.4,1,0.235,0.606,146.859,195.4105,262.016,1.00179103288483,15000,5000,20,500
"1007",1000,500,200,0.4,1,0.249,0.626,178.548,246.913,340.553,1.00190825632241,15000,5000,20,500
"1008",1000,500,200,0.4,1,0.272,0.633,152.835,203.334,264.284,1.00137235039171,15000,5000,20,500
"1009",1000,500,200,0.4,1,0.268,0.631,162.135,219.1785,287.748,1.00255259546168,15000,5000,20,500
"1010",1000,500,200,0.4,1,0.244,0.613,128.806,164.6385,205.251,0.999298291456837,15000,5000,20,500
"1011",1000,500,200,0.4,1,0.262,0.643,162.822,223.7975,291.708,0.999713027442515,15000,5000,20,500
"1012",1000,500,200,0.4,1,0.254,0.63,132.007,171.1485,215.029,1.00022343998196,15000,5000,20,500
"1013",1000,500,200,0.4,1,0.265,0.626,167.811,228.717,300.689,1.00116647954924,15000,5000,20,500
"1014",1000,500,200,0.4,1,0.227,0.633,144.063,188.4535,251.462,1.0031692630225,15000,5000,20,500
"1015",1000,500,200,0.4,1,0.277,0.635,130.863,163.499,204.254,1.000816807338,15000,5000,20,500
"1016",1000,500,200,0.4,1,0.265,0.632,143.058,187.864,236.579,0.999972683763997,15000,5000,20,500
"1017",1000,500,200,0.4,1,0.268,0.626,157.222,210.4655,273.837,0.999553180038957,15000,5000,20,500
"1018",1000,500,200,0.4,1,0.279,0.629,142.895,180.8165,227.682,0.999825466842197,15000,5000,20,500
"1019",1000,500,200,0.4,1,0.255,0.641,201.087,287.2425,423.608,1.00120791414207,15000,5000,20,500
"1020",1000,500,200,0.4,1,0.258,0.62,127.962,157.9965,198.446,0.999588315322254,15000,5000,20,500
"1021",1000,500,200,0.4,1,0.257,0.645,156.025,209.087,271.808,1.00446932626188,15000,5000,20,500
"1022",1000,500,200,0.4,1,0.267,0.621,149.522,190.6825,251.539,1.00346746598727,15000,5000,20,500
"1023",1000,500,200,0.4,1,0.257,0.651,157.164,206.751,271.457,0.999221546977835,15000,5000,20,500
"1024",1000,500,200,0.4,1,0.235,0.625,134.443,171.0005,220.034,1.00089566440568,15000,5000,20,500
"1025",1000,500,200,0.4,1,0.274,0.626,169.402,222.729,296.756,1.00085723343902,15000,5000,20,500
"1026",1000,500,200,0.4,1,0.25,0.623,141.475,183.2365,236.571,1.00160351504731,15000,5000,20,500
"1027",1000,500,200,0.4,1,0.275,0.64,162.239,202.872,269.101,1.00106932958721,15000,5000,20,500
"1028",1000,500,200,0.4,1,0.267,0.635,155.665,206.6915,266.433,1.00339787820413,15000,5000,20,500
"1029",1000,500,200,0.4,1,0.266,0.635,179.333,246.6555,339.171,1.00067391479173,15000,5000,20,500
"1030",1000,500,200,0.4,1,0.277,0.648,175.671,236.4935,319.19,0.999476293505302,15000,5000,20,500
"1031",1000,500,200,0.4,1,0.274,0.617,144.343,185.0095,238.84,1.00410467948616,15000,5000,20,500
"1032",1000,500,200,0.4,1,0.255,0.622,163.033,214.4435,285.374,1.00091235787643,15000,5000,20,500
"1033",1000,500,200,0.4,1,0.251,0.635,153.024,200.2755,258.806,1.00069370503721,15000,5000,20,500
"1034",1000,500,200,0.4,1,0.257,0.628,136.38,170.139,214.084,1.00020673430758,15000,5000,20,500
"1035",1000,500,200,0.4,1,0.248,0.635,156.647,209.816,273.245,1.00231418164516,15000,5000,20,500
"1036",1000,500,200,0.4,1,0.264,0.663,195.698,269.799,383.819,1.00000669633728,15000,5000,20,500
"1037",1000,500,200,0.4,1,0.257,0.656,175.627,242.3815,326.521,1.00121369844448,15000,5000,20,500
"1038",1000,500,200,0.4,1,0.226,0.627,136.565,178.9505,231.269,1.00255204901181,15000,5000,20,500
"1039",1000,500,200,0.4,1,0.257,0.626,139.894,177.617,227.653,0.99949748698053,15000,5000,20,500
"1040",1000,500,200,0.4,1,0.271,0.652,163.773,210.7955,279.227,0.999824113788544,15000,5000,20,500
"1041",1000,500,200,0.4,1,0.282,0.664,161.394,210.6215,277.582,1.00351660932614,15000,5000,20,500
"1042",1000,500,200,0.4,1,0.3,0.651,170.957,221.81,289.853,1.00019375303499,15000,5000,20,500
"1043",1000,500,200,0.4,1,0.259,0.655,128.555,159.3925,198.726,1.0017120326399,15000,5000,20,500
"1044",1000,500,200,0.4,1,0.254,0.624,155.027,206.602,271.558,1.00240076019375,15000,5000,20,500
"1045",1000,500,200,0.4,1,0.269,0.621,158.854,215.3245,284.364,1.00270964250076,15000,5000,20,500
"1046",1000,500,200,0.4,1,0.266,0.643,164.384,214.506,286.565,1.00323926722152,15000,5000,20,500
"1047",1000,500,200,0.4,1,0.234,0.628,139.688,183.1125,231.893,1.0006746904877,15000,5000,20,500
"1048",1000,500,200,0.4,1,0.286,0.636,169.478,227.9515,302.657,1.00644344736236,15000,5000,20,500
"1049",1000,500,200,0.4,1,0.235,0.616,181.664,255.2355,361.227,1.00199882781637,15000,5000,20,500
"1050",1000,500,200,0.4,1,0.278,0.656,154.227,194.0505,248.424,1.002390052705,15000,5000,20,500
"1051",100,1000,200,0.4,1,0.32,0.78,126.662,227.7465,410.589,1.006228196235,15000,5000,20,500
"1052",100,1000,200,0.4,1,0.25,0.76,105.954,210.1885,378.037,0.999872060049341,15000,5000,20,500
"1053",100,1000,200,0.4,1,0.27,0.76,136.619,275.1695,621.812,1.00037135679575,15000,5000,20,500
"1054",100,1000,200,0.4,1,0.31,0.8,125.641,233.202,400.368,0.999731738962363,15000,5000,20,500
"1055",100,1000,200,0.4,1,0.29,0.85,129.699,271.931,592.594,1.00213462241908,15000,5000,20,500
"1056",100,1000,200,0.4,1,0.32,0.75,128.503,215.8925,366.778,1.00574206258558,15000,5000,20,500
"1057",100,1000,200,0.4,1,0.28,0.79,120.343,228.8685,423.645,1.00301549977199,15000,5000,20,500
"1058",100,1000,200,0.4,1,0.35,0.79,151.761,277.701,494.721,1.00023345786745,15000,5000,20,500
"1059",100,1000,200,0.4,1,0.31,0.84,99.9749,160.036,250.537,1.00075794672219,15000,5000,20,500
"1060",100,1000,200,0.4,1,0.27,0.78,124.052,268.32,621.346,1.00519954600212,15000,5000,20,500
"1061",100,1000,200,0.4,1,0.36,0.82,179.595,407.3645,1113.11,1.00346748332036,15000,5000,20,500
"1062",100,1000,200,0.4,1,0.35,0.8,104.686,168.9365,263.083,1.003100213523,15000,5000,20,500
"1063",100,1000,200,0.4,1,0.35,0.72,174.118,403.681,1327.68,1.00147156937326,15000,5000,20,500
"1064",100,1000,200,0.4,1,0.31,0.8,115.505,189.112,318.663,1.00124641843533,15000,5000,20,500
"1065",100,1000,200,0.4,1,0.36,0.82,105.23,165.9605,252.888,0.99991896567471,15000,5000,20,500
"1066",100,1000,200,0.4,1,0.37,0.83,97.0808,155.024,228.157,1.00048886909604,15000,5000,20,500
"1067",100,1000,200,0.4,1,0.31,0.84,107.069,192.4455,333.637,1.00005709475189,15000,5000,20,500
"1068",100,1000,200,0.4,1,0.43,0.83,159.487,316.6235,575.537,1.00287033245577,15000,5000,20,500
"1069",100,1000,200,0.4,1,0.33,0.76,124.011,207.5585,351.647,1.00295010127111,15000,5000,20,500
"1070",100,1000,200,0.4,1,0.32,0.83,143.648,264.607,487.349,1.00233786377198,15000,5000,20,500
"1071",100,1000,200,0.4,1,0.37,0.78,171.39,360.7735,912.307,1.00374009642075,15000,5000,20,500
"1072",100,1000,200,0.4,1,0.33,0.78,128.76,224.172,386.203,1.00241205054343,15000,5000,20,500
"1073",100,1000,200,0.4,1,0.31,0.78,111.822,190.807,327.995,1.00172243800614,15000,5000,20,500
"1074",100,1000,200,0.4,1,0.33,0.8,124.531,225.423,400.115,1.0049869965551,15000,5000,20,500
"1075",100,1000,200,0.4,1,0.31,0.77,115.927,199.645,330.51,1.00098920708151,15000,5000,20,500
"1076",100,1000,200,0.4,1,0.37,0.82,181.011,349.864,706.499,1.00807240374912,15000,5000,20,500
"1077",100,1000,200,0.4,1,0.38,0.72,197.579,440.6,1659.44,1.00305894358122,15000,5000,20,500
"1078",100,1000,200,0.4,1,0.37,0.81,153.5,290.8165,569.852,1.00822225178562,15000,5000,20,500
"1079",100,1000,200,0.4,1,0.38,0.79,107.147,170.7445,265.178,1.00601426631905,15000,5000,20,500
"1080",100,1000,200,0.4,1,0.31,0.79,120.71,232.662,407.25,1.00998929948191,15000,5000,20,500
"1081",100,1000,200,0.4,1,0.37,0.83,143.045,238.4925,397.938,1.00496941267022,15000,5000,20,500
"1082",100,1000,200,0.4,1,0.36,0.84,110.142,178.9915,283.461,1.0039227926106,15000,5000,20,500
"1083",100,1000,200,0.4,1,0.31,0.84,76.4995,124.2115,184.802,1.00610376408356,15000,5000,20,500
"1084",100,1000,200,0.4,1,0.34,0.81,103.639,160.7075,243.105,1.00020996390556,15000,5000,20,500
"1085",100,1000,200,0.4,1,0.45,0.85,134.223,205.778,317.009,0.999918871019883,15000,5000,20,500
"1086",100,1000,200,0.4,1,0.33,0.81,157.193,356.3365,882.985,1.00800706064908,15000,5000,20,500
"1087",100,1000,200,0.4,1,0.28,0.8,135.992,260.9275,539.146,1.00290753921706,15000,5000,20,500
"1088",100,1000,200,0.4,1,0.34,0.78,104.061,167.447,264.53,1.00274063386008,15000,5000,20,500
"1089",100,1000,200,0.4,1,0.33,0.81,99.089,162.595,255.885,1.00058131877946,15000,5000,20,500
"1090",100,1000,200,0.4,1,0.32,0.8,104.15,176.198,278.953,1.00068407184199,15000,5000,20,500
"1091",100,1000,200,0.4,1,0.35,0.77,101.625,164.3995,249.621,1.0024337132835,15000,5000,20,500
"1092",100,1000,200,0.4,1,0.25,0.67,93.2156,188.2565,362.074,1.00168550024494,15000,5000,20,500
"1093",100,1000,200,0.4,1,0.23,0.74,116.546,336.3295,1356.54,1.00692009270143,15000,5000,20,500
"1094",100,1000,200,0.4,1,0.37,0.78,86.338,127.2695,187.169,0.999977111684958,15000,5000,20,500
"1095",100,1000,200,0.4,1,0.4,0.83,110.991,169.0585,256.206,0.99953287663216,15000,5000,20,500
"1096",100,1000,200,0.4,1,0.32,0.82,81.1121,130.459,195.491,0.99976487982547,15000,5000,20,500
"1097",100,1000,200,0.4,1,0.4,0.77,140.314,243.375,397.887,1.00183652735181,15000,5000,20,500
"1098",100,1000,200,0.4,1,0.35,0.84,141.17,247.998,419.024,1.00024725801219,15000,5000,20,500
"1099",100,1000,200,0.4,1,0.42,0.83,110.292,170.658,256.623,1.00211615313573,15000,5000,20,500
"1100",100,1000,200,0.4,1,0.27,0.74,126.258,262.5485,549.037,0.99943557077903,15000,5000,20,500
"1101",500,1000,200,0.4,1,0.366,0.802,162.826,200.715,246.608,1.00464239537434,15000,5000,20,500
"1102",500,1000,200,0.4,1,0.326,0.816,177.217,220.0405,281.999,1.00124746817526,15000,5000,20,500
"1103",500,1000,200,0.4,1,0.32,0.778,176.21,219.499,273.356,1.00284932135402,15000,5000,20,500
"1104",500,1000,200,0.4,1,0.34,0.81,147.054,180.0115,218.686,1.00332088581959,15000,5000,20,500
"1105",500,1000,200,0.4,1,0.328,0.778,187.184,230.9555,292.748,1.00119269290058,15000,5000,20,500
"1106",500,1000,200,0.4,1,0.3,0.786,149.148,183.7975,231.959,1.00114238951124,15000,5000,20,500
"1107",500,1000,200,0.4,1,0.304,0.822,159.036,198.8375,246.995,1.00031675337808,15000,5000,20,500
"1108",500,1000,200,0.4,1,0.316,0.788,152.667,190.2225,239.999,0.999741188680555,15000,5000,20,500
"1109",500,1000,200,0.4,1,0.356,0.782,165.079,205.8395,255.302,1.00040267422601,15000,5000,20,500
"1110",500,1000,200,0.4,1,0.314,0.796,161.689,200.4665,249.209,0.999413056467305,15000,5000,20,500
"1111",500,1000,200,0.4,1,0.32,0.812,141.215,178.553,217.048,1.00245122574365,15000,5000,20,500
"1112",500,1000,200,0.4,1,0.352,0.816,158.754,195.9575,240.431,1.00688721720394,15000,5000,20,500
"1113",500,1000,200,0.4,1,0.31,0.764,145.099,181.4175,224.192,0.999353744925066,15000,5000,20,500
"1114",500,1000,200,0.4,1,0.36,0.808,145.663,175.514,215.919,1.00253391094917,15000,5000,20,500
"1115",500,1000,200,0.4,1,0.338,0.83,155.646,198.4245,241.929,1.00438708016866,15000,5000,20,500
"1116",500,1000,200,0.4,1,0.346,0.81,143.514,176.6595,214.598,1.0003553964708,15000,5000,20,500
"1117",500,1000,200,0.4,1,0.326,0.818,157.886,192.9775,237.797,1.00031457227987,15000,5000,20,500
"1118",500,1000,200,0.4,1,0.362,0.826,159.078,199.9285,242.938,1.00239179927062,15000,5000,20,500
"1119",500,1000,200,0.4,1,0.372,0.838,146.353,175.9795,214.559,0.999836192637825,15000,5000,20,500
"1120",500,1000,200,0.4,1,0.354,0.82,183.334,227.913,285.458,1.00059801365179,15000,5000,20,500
"1121",500,1000,200,0.4,1,0.328,0.826,163.3,198.761,249.437,1.00308599140051,15000,5000,20,500
"1122",500,1000,200,0.4,1,0.34,0.808,149.251,184.8805,225.226,1.00161034467099,15000,5000,20,500
"1123",500,1000,200,0.4,1,0.342,0.814,170.301,213.4265,268.785,0.999591953381359,15000,5000,20,500
"1124",500,1000,200,0.4,1,0.338,0.84,130.85,162.413,196.926,1.00088668786029,15000,5000,20,500
"1125",500,1000,200,0.4,1,0.342,0.774,165.982,206.311,253.868,1.00043370710587,15000,5000,20,500
"1126",500,1000,200,0.4,1,0.312,0.816,163.98,208.669,261.087,1.0009678486563,15000,5000,20,500
"1127",500,1000,200,0.4,1,0.354,0.8,157.913,195.399,240.694,0.999236132455736,15000,5000,20,500
"1128",500,1000,200,0.4,1,0.338,0.784,147.894,187.9945,227.943,1.00136184959274,15000,5000,20,500
"1129",500,1000,200,0.4,1,0.336,0.796,162.964,201.3855,248.662,1.00105301030734,15000,5000,20,500
"1130",500,1000,200,0.4,1,0.308,0.81,185.009,241.3255,303.048,1.00284736769971,15000,5000,20,500
"1131",500,1000,200,0.4,1,0.334,0.802,146.488,180.0425,221.197,1.00206370457473,15000,5000,20,500
"1132",500,1000,200,0.4,1,0.34,0.826,164.657,203.7935,252.461,0.999522539869399,15000,5000,20,500
"1133",500,1000,200,0.4,1,0.328,0.794,148.767,187.5335,226.378,0.99966931949271,15000,5000,20,500
"1134",500,1000,200,0.4,1,0.298,0.806,156.271,194.6615,240.218,0.999424893127496,15000,5000,20,500
